question,QID,answer,answer_OID
"Wayne Rogers was sued by M*A*S*H producers for breach of contract for leaving the show.",TELEVISION_db9a_1408,True,TELEVISION_OPT_2f68_000B
"What was the name of the last episode in which Dr. Trapper John McIntyre appeared in the M*A*S*H series?",TELEVISION_e3b1_1409,"Abyssinia, Henry",TELEVISION_OPT_7ce7_000A
"What year did the television comedy-drama show  The Wonder Years first hit the airwaves ?",TELEVISION_e58c_1410,1988,TELEVISION_OPT_0088_000C
"The voice of Kevin Arnold as an adult was narrated every episode. The narrator would explain to the viewers about his growing up and his experiences in life. What actor provided the voice of Kevin Arnold on the show “The Wonder Years”?",TELEVISION_caea_1411,"Daniel Stern",TELEVISION_OPT_56c1_000A
"What was the name of the theme song of the popular 80s television show “The Wonder Years”?",TELEVISION_e688_1412,"With a Little Help from My Friends",TELEVISION_OPT_1bb4_000B
"David Schwimmer from the television show “Friends played Michael (Karen Arnolds boyfriend and later husband) on the hit television show The Wonder Years.",TELEVISION_df5e_1413,True,TELEVISION_OPT_cced_000B
"What actress played Waynes high school girlfriend Delores on the hit television show “The Wonder Years”?",TELEVISION_d5dd_1414,"Juliette Lewis",TELEVISION_OPT_c5a3_000D
"Winnie started dating an 8th grader while Kevin was dating Becky Slater. What is the name of the 8th grader that Winnie was seeing on the show “The Wonder Years”?",TELEVISION_5a7d_1415,"Kirk McCray",TELEVISION_OPT_5829_000A
"Screech from the show “Saved By the Bell was also seen on the hit TV series “The Wonder Years.",TELEVISION_be5f_1416,True,TELEVISION_OPT_d91e_000B
"What was the name of the junior high school that Kevin and Paul attended on the great television show “The Wonder Years “?",TELEVISION_6a39_1417,"Robert F. Kennedy Junior High School.",TELEVISION_OPT_0855_000A
"Who portrayed Jack Arnold (Kevin’s father) on the popular television show “The Wonder Years”?",TELEVISION_7d21_1418,"Dan Lauria",TELEVISION_OPT_0cbd_000D
"What year did the comedy-drama show “The Wonder Years leave the airwaves?",TELEVISION_6235_1419,1993,TELEVISION_OPT_a528_000B
"What year did the television show Whats Happening!! first hit the airwaves?",TELEVISION_030c_1420,1976,TELEVISION_OPT_8deb_000C
"Who played Mama on the television show Whats Happening!!?",TELEVISION_cc25_1421,"Mabel King",TELEVISION_OPT_3965_000C
"The show Whats Happening!! was loosely based on which movie released in 1975?",TELEVISION_03ee_1422,"Cooley High",TELEVISION_OPT_248e_000C
"Martin Lawrence starred in the hit sitcom Whats Happening Now!! in 1987.",TELEVISION_7d5f_1423,True,TELEVISION_OPT_e2ef_000A
"What was Reruns last name on the show Whats Happening!!?",TELEVISION_5c25_1424,Stubbs,TELEVISION_OPT_a46f_000A
"On the show Whats Happening!! the gang hung out at what diner?",TELEVISION_917f_1425,"Robs Place",TELEVISION_OPT_22b0_000A
"Who played the role of Dee Thomas on the hit television show Whats Happening!!?",TELEVISION_23d1_1426,"Danielle Spencer",TELEVISION_OPT_ffc7_000C
"On the show Whats Happening!!, what was Dwaynes last name?",TELEVISION_18e8_1427,Nelson,TELEVISION_OPT_cdff_000B
"The hit television show Whats Happening!! was on what television network in the 1970s?",TELEVISION_d13a_1428,ABC,TELEVISION_OPT_5bab_000A
"What year did the show Whats Happening!! first leave the airwaves?",TELEVISION_9218_1429,1979,TELEVISION_OPT_bf31_000A
"Mamas Family started as a skit in the Carol Burnett Show.",TELEVISION_81cb_1430,True,TELEVISION_OPT_4be0_000B
"When Mamas Family first started, Vinton Harper had his two children living with him. His sons name was Buzz. What was his daughters name?",TELEVISION_55d3_1431,Sonia,TELEVISION_OPT_6a06_000C
"On what date did the show Mamas Family debut?",TELEVISION_a46f_1432,"January 22, 1983",TELEVISION_OPT_9bd1_000D
"On Mamas Family, Beverly Archer played the Harpers spinster neighbor who lived with her parents and had a crush on Vint. What was her name?",TELEVISION_f892_1433,"Iola Boylan",TELEVISION_OPT_6a74_000A
"Bubba was Thelmas son on the show Mamas Family.",TELEVISION_fbe4_1434,False,TELEVISION_OPT_da53_000A
"Did Vinton and Naomi have any children together on the Mamas Family show?",TELEVISION_51f9_1435,Yes,TELEVISION_OPT_f10e_000B
"What was the name of the womans group that Thelma and Iola belonged to on the show Mama’s Family?",TELEVISION_27d5_1436,"The Church Ladies League",TELEVISION_OPT_1bd5_000A
"What was Vints pet name for his wife on Mamas Family?",TELEVISION_62e6_1437,Skeeter,TELEVISION_OPT_5c2f_000D
"On the Mama’s Family show, what April Fools trick did mama play on the others one year?",TELEVISION_f190_1438,"She tricked them into cleaning up the yard.",TELEVISION_OPT_86d1_000A
"What is the main course Boss J.D. Hogg always eats in the Dukes of Hazzard?",TELEVISION_fc10_1439,"Raw beef liver",TELEVISION_OPT_0707_000D
"Who plays Capt. B.J. Hunnicut in the TV series M*A*S*H?",TELEVISION_a0bb_1440,"Mike Farrell",TELEVISION_OPT_e4cf_000C
"Hy Averback was the voice over the loudspeaker heard on the TV show M*A*S*H.",TELEVISION_a007_1441,True,TELEVISION_OPT_ea22_000A
"What actor played Stanley Zbornak on the sitcom The Golden Girls?",TELEVISION_2b5b_1442,"Herb Edelman",TELEVISION_OPT_49de_000A
"In the movie The Dukes of Hazzard, what type of car was the General Lee?",TELEVISION_2872_1443,"1969 Dodge Charger",TELEVISION_OPT_0f3d_000D
"Who was Lucas Hollingsworth played by when Dorothy married him in The Golden Girls?",TELEVISION_ebf1_1444,"Leslie Nielsen",TELEVISION_OPT_48ec_000D
"Was the show Saved By The Bell ever called Good Morning Miss Bliss?",TELEVISION_ec63_1445,Yes,TELEVISION_OPT_031d_000B
"Don Adams, the voice of Inspector Gadget in the popular cartoon, played the leading character in what 1960s show?",TELEVISION_d264_1446,"Get Smart",TELEVISION_OPT_994c_000A
"At the end of the movie Inspector Gadget Brain speaks and his voice is the same as in the cartoon series of the same name?",TELEVISION_17cf_1447,False,TELEVISION_OPT_2ec5_000B
"What was the first name of Major Burns wife on the show M*A*S*H?",TELEVISION_1608_1448,Louise,TELEVISION_OPT_2666_000B
"What is Major Frank Burns home state in the M*A*S*H series?",TELEVISION_c148_1449,Indiana,TELEVISION_OPT_b629_000D
"What kind of pet did Major Burns from M*A*S*H own when he was a child?",TELEVISION_4a18_1450,Canary,TELEVISION_OPT_828d_000D
"What field of medicine did Frank Burns specialize in the M*A*S*H series?",TELEVISION_ccc6_1451,Podiatry,TELEVISION_OPT_211b_000D
"In the TV series M*A*S*H, what did Frank leave to Margaret in his will?",TELEVISION_b867_1452,"His Clothes",TELEVISION_OPT_7825_000D
"Frank Burns was a character on M*A*S*H for how many seasons?",TELEVISION_ec39_1453,5,TELEVISION_OPT_4bdd_000B
"TV series Kojak, which ran between 1973 and 1978 on CBS, was set in what major city?",TELEVISION_979b_1454,"New York",TELEVISION_OPT_28fe_000D
"This actor, who participated in the prime-time soap opera Knots Landing,  portrayed the character of Kojaks partner, Detective Bobby Crocker, on CBS series, Kojak.",TELEVISION_a864_1455,"Kevin Dobson",TELEVISION_OPT_647a_000B
"What was the name of the 1973 TV movie that made the character of Kojak popular and ultimately led to the TV series Kojak ?",TELEVISION_c418_1456,"The Marcus Nelson Murders",TELEVISION_OPT_111b_000D
"This actor, who was often called Demosthenes, played the part of detective Stavros, one of the working partners of Lt. Kojak, on the 1970s TV series, Kojak.",TELEVISION_a4c4_1457,"George Savalas",TELEVISION_OPT_5e38_000B
"In which precinct of the Manhattan South district did the tough and incorruptible 1970s TV detective, Lt. Kojak work?",TELEVISION_3191_1458,"13th precinct",TELEVISION_OPT_a3fc_000C
"Television detective Lt. Kojak is famous for practising this habit, which became his trademark.",TELEVISION_7b3b_1459,"Sucking on lollipops",TELEVISION_OPT_339f_000D
"What 1970s Kojak actor portrayed Captain Frank McNeil, who initially was Kojaks partner, but later worked his way up the system and became chief of detectives?",TELEVISION_daf9_1460,"Dan Frazer",TELEVISION_OPT_6ec5_000A
"What actor played the role of Detective Rizzo from 1974 to 1977 on US detective TV series, Kojak?",TELEVISION_0e9e_1461,"Vince Conti",TELEVISION_OPT_0d43_000B
"In March 2005, a remake of the Kojak series debuted on the USA Network. This time, the main character is portrayed by an African-American actor.",TELEVISION_9785_1462,True,TELEVISION_OPT_1c3f_000A
"In the animated show Pinky and the Brain by Warner Bros, what company splices the genes that make lab mice Pinky and the Brain so special?",TELEVISION_eb1b_1463,"Acme Labs",TELEVISION_OPT_32fa_000C
"Before having a show of their own, Pinky and the Brain appeared in which popular animated TV series?",TELEVISION_6f5e_1464,Animaniacs,TELEVISION_OPT_ea07_000A
"This famous movie director, known to be a big fan of animated cartoons, was the executive producer of Pinky and the Brain.",TELEVISION_d637_1465,"Steven Spielberg",TELEVISION_OPT_e8e9_000B
"The Pinky and the Brain show featured many different writers, but there were only two main staff writers. Name them.",TELEVISION_1eb5_1466,"Alex Boorstein and Tom Sheppard",TELEVISION_OPT_7b87_000C
"In Pinky and the Brain, which actor gave his voice to the Brain, Pinkys highly intelligent cagemate, who is constantly contemplating a plan for world domination?",TELEVISION_b7ad_1467,"Maurice LaMarche",TELEVISION_OPT_8d1a_000A
"Which actor voices the animated albino lab mouse Pinky, that is just like the Brain, but appears to be substantially less bright?",TELEVISION_dbbd_1468,"Rob Paulsen",TELEVISION_OPT_f56c_000A
"The Brain, the more intelligent character of the animated duo, speaks and acts coldly, in a deadpan manner, and never shows any kind of emotion.",TELEVISION_4770_1469,False,TELEVISION_OPT_9daf_000A
"The animated adventures of Pinky and the Brain aired on the WB Television Network from 1995 to 1998, and were created by what two men?",TELEVISION_0286_1470,"Tom Ruegger and Peter Hastings",TELEVISION_OPT_2793_000D
"Which of these voice actors is not among the many, who lent their voices to the different characters in Pinky and the Brain?",TELEVISION_a2a2_1471,"Jim Carrey",TELEVISION_OPT_a65e_000C
"Every episode of Pinky and the Brain ends with the Brain asking one and the same question: Pinky, are you pondering what Im pondering? and Pinky giving a completely irrelevant answer. Which of these was the first answer to this memorable question?",TELEVISION_f988_1472,"I think so, Brain, but where are we going to find a duck and a hose at this hour?",TELEVISION_OPT_0530_000B
"In an episode of the Saved by the Bell series, Zach decides he wants to be remembered not as a trouble maker but as a good guy, so he tries rewrite the school song and win the contest. What does he name his song?",TELEVISION_0179_1473,"Cool School",TELEVISION_OPT_10ca_000A
"What is the name of Slaters little sister on the American teen sitcom Saved by the Bell?",TELEVISION_b4b9_1474,J.B.,TELEVISION_OPT_a28a_000B
"What was the name of the teacher who taught Drivers Education in the Saved by the Bell series?",TELEVISION_f46f_1475,"Mr. Tuttle",TELEVISION_OPT_4d17_000D
"In Saved by the Bell, when Zack hurt his knee and had to have surgery, which sport was he playing?",TELEVISION_f912_1476,Basketball,TELEVISION_OPT_38f7_000B
"In the Saved by the Bell series, Screech discovers a cream that makes acne disappear. What happens when Kelly gets a zit right before homecoming and uses the cream?",TELEVISION_24b3_1477,"Her face turns maroon.",TELEVISION_OPT_ef35_000B
"In an episode of Saved by the Bell, Zack convinces Jesse, Kelly and Lisa to start a signing group. What name does he give them?",TELEVISION_1248_1478,"Hot Sundae",TELEVISION_OPT_e573_000C
"In an episode of the show Saved by the Bell, Zack falls for a homeless girl who works at the mall. What is her name?",TELEVISION_e852_1479,Laura,TELEVISION_OPT_1494_000D
"What is Lisas mothers profession in the Saved by the Bell series?",TELEVISION_a0b5_1480,Doctor,TELEVISION_OPT_23ed_000D
"In Saved by the Bell, what score did Zack have on his SAT’s?",TELEVISION_e074_1481,1502,TELEVISION_OPT_1cfd_000D
"What is Valleys mascot in the Saved by the Bell series?",TELEVISION_c77c_1482,Bulldog,TELEVISION_OPT_40e6_000B
"In Saved by the Bell, what was the Indian name given to Zack by Chief Henry?",TELEVISION_46ae_1483,"Running Zack",TELEVISION_OPT_b721_000A
"In the Saved by the Bell series, what is the name of the sleazy jeweler Zack gets the class rings from?",TELEVISION_fcfc_1484,"Gem Diamond",TELEVISION_OPT_a78c_000A
"When Lisa from the Saved by the Bell series becomes Homecoming queen, the gang all attend a toga party and Zack crashes Lisas moms car. What happens to Slater during the crash?",TELEVISION_5ea2_1485,"He sprains his arm.",TELEVISION_OPT_0ef2_000B
"What was the name of the beach club at which the gang from Saved by the Bell worked during the summer?",TELEVISION_8d8e_1486,"Malibu Sands Beach Resort",TELEVISION_OPT_4d8a_000D
"What is the theme for the gangs senior prom in the sitcom Saved by the Bell?",TELEVISION_5474_1487,Oklahoma,TELEVISION_OPT_712e_000D
"On this show the father was a prejudiced bigot who disliked his son-in-law and the mother was an understanding woman named Edith.",TELEVISION_616f_1488,"All in the Family",TELEVISION_OPT_d034_000D
"I named my kid Opie. I was a sheriff and my Deputy was called Barnie Fife. What TV show was I on?",TELEVISION_5919_1489,"The Andy Griffith Show",TELEVISION_OPT_072e_000C
"We lived in the hills until we got rich, then we moved to Beverly Hills. What TV show were we on?",TELEVISION_162d_1490,"The Beverly Hillbillies",TELEVISION_OPT_c54c_000C
"On this sitcom the wife had 3 daughters and the husband had 3 sons.",TELEVISION_6bbe_1491,"The Brady Bunch",TELEVISION_OPT_39b5_000C
"I was a college student working as a babysitter for three kids in New Brunswick, New Jersey. What TV show was I on?",TELEVISION_c037_1492,"Charles in Charge",TELEVISION_OPT_686a_000B
"I am famous as the little boy who always got in trouble and I had a neighbour, Mr Wilson who despised me. What TV show was I on?",TELEVISION_3c97_1493,"Dennis the Menace",TELEVISION_OPT_f0ba_000B
"My catchphrase was Whachoo talkin bout, Willis? What TV show was I on?",TELEVISION_0352_1494,"Diffrent Strokes",TELEVISION_OPT_1b79_000B
"We were two cousins who outran the law. What TV show were we on?",TELEVISION_418b_1495,"The Dukes of Hazzard",TELEVISION_OPT_1a0c_000C
"My trademark line is Did I do that? What TV show was I on?",TELEVISION_2b42_1496,"Family Matters",TELEVISION_OPT_10fb_000A
"I am married to a man, named Ricky and my best friend is Ethel. What TV show was I on?",TELEVISION_ec16_1497,"I Love Lucy",TELEVISION_OPT_cbed_000B
"What year did Gomer Pyle U.S.M.C. series debut?",TELEVISION_53f5_1498,1964,TELEVISION_OPT_4d22_000B
"What was the first name of Sgt. Carter in the TV show Gomer Pyle U.S.M.C.?",TELEVISION_9477_1499,Vince,TELEVISION_OPT_ead4_000B
"Gomer Pyle U.S.M.C. was a spin off of The Andy Griffith Show.",TELEVISION_3ffd_1500,True,TELEVISION_OPT_52f8_000A
"What was the highest rank Gomer received in the Gomer Pyle show?",TELEVISION_852d_1501,"Private First Class",TELEVISION_OPT_2b90_000A
"Barbara Stuart played Sgt. Carters number one girlfriend in the Gomer Pyle TV series.",TELEVISION_ae93_1502,True,TELEVISION_OPT_8b96_000A
"Pvt. Lester Hummel was played by which of these actors in the Gomer Pyle show?",TELEVISION_3bff_1503,"William Christopher",TELEVISION_OPT_814a_000B
"Lou-Ann Poovie was Sgt. Carters first girlfriend on the Gomer Pyle series.",TELEVISION_73a5_1504,False,TELEVISION_OPT_1c41_000B
"Sgt. Hacker was mentioned but never appeared in the show Gomer Pyle U.S.M.C.",TELEVISION_4b8a_1505,False,TELEVISION_OPT_aa99_000A
"Gomer Overcomes the Obstacle Course was the title of the first episode of Gomer Pyle U.S.M.C.",TELEVISION_3a3b_1506,True,TELEVISION_OPT_2e34_000B
"May 2, 1969 was the date of the last original episode filmed of the great classic sitcom Gomer Pyle U.S.M.C.",TELEVISION_8b95_1507,True,TELEVISION_OPT_1474_000B
"What was Sophias nickname for her daughter Dorothy on the sitcom The Golden Girls?",TELEVISION_9fc0_1508,Pussycat,TELEVISION_OPT_b98f_000A
"Which actress portrayed Rose on the TV show The Golden Girls?",TELEVISION_decb_1509,"Betty White",TELEVISION_OPT_8e6a_000C
"On the popular sitcom The Golden Girls, what was the name of Dorothys ex-husband?",TELEVISION_e663_1510,Stan,TELEVISION_OPT_f610_000A
"Blanche, one of the main characters on The Golden Girls, had one sister, Virginia.",TELEVISION_82f4_1511,False,TELEVISION_OPT_522a_000B
"Where was Sophia from The Golden Girls born?",TELEVISION_c508_1512,Sicily,TELEVISION_OPT_bda3_000C
"What year did The Golden Girls first air?",TELEVISION_fc39_1513,1985,TELEVISION_OPT_2532_000D
"On The Golden Girls, what was the name of the nursing home Sophia was in before she went to live with the girls?",TELEVISION_3da2_1514,"Shady Pines",TELEVISION_OPT_5740_000C
"In the TV series The Golden Girls, Charlie was the name of Roses late husband.",TELEVISION_f7a7_1515,True,TELEVISION_OPT_c7f2_000A
"In what city do the Golden Girls from the popular TV show live?",TELEVISION_37a6_1516,Miami,TELEVISION_OPT_e826_000B
"What major university did Major Winchester attend on the TV show M*A*S*H?",TELEVISION_8911_1517,Harvard,TELEVISION_OPT_8b2c_000D
"In the M*A*S*H series, Major Winchesters sister suffered from what malady?",TELEVISION_1d6b_1518,Stuttering,TELEVISION_OPT_0fc7_000D
"How long was Major Winchesters stay at the 4077 originally supposed to be in the TV series M*A*S*H?",TELEVISION_b451_1519,"2 days",TELEVISION_OPT_4063_000B
"In what year did Major Winchester first appear on M*A*S*H?",TELEVISION_50bf_1520,1977,TELEVISION_OPT_fa37_000D
"For how many seasons did the character of Major Charles Winchester appear on the M*A*S*H* TV show?",TELEVISION_8267_1521,6,TELEVISION_OPT_34bf_000A
"What major U.S. city is M*A*S*H* character Major Winchester from?",TELEVISION_77a5_1522,Boston,TELEVISION_OPT_0bdc_000D
"What television network carried the great sitcom Soap that came on the air in 1977?",TELEVISION_1185_1523,ABC,TELEVISION_OPT_6fae_000C
"Soap was the first primetime series to feature a regular gay character?",TELEVISION_c92f_1524,False,TELEVISION_OPT_a654_000B
"Which one of these actresses was not a regular cast member on the hit 70s sitcom Soap?",TELEVISION_16b0_1525,"Susan Harris",TELEVISION_OPT_b291_000A
"What was the name of the fictional town in which the hit television series Soap was set?",TELEVISION_6e64_1526,"Dunns River, Connecticut",TELEVISION_OPT_6982_000D
"On the popular 70s television show Soap, the Tate family had a butler named Benson. What was Bensons last name?",TELEVISION_7247_1527,DuBois,TELEVISION_OPT_1dda_000A
"What actor played the role of Chester Tate on the 70s sitcom Soap?",TELEVISION_7f90_1528,"Robert Mandan",TELEVISION_OPT_d058_000C
"Robert Urich, who was a cast member of the 70s television show Vega$, played a part on the hit 70s television show Soap.",TELEVISION_589d_1529,True,TELEVISION_OPT_d922_000A
"Each episode of the popular 70s sitcom Soap starts with an off-camera announcer giving a brief description of the shows storyline. What was the name of this announcer?",TELEVISION_13e5_1530,"Rod Roddy",TELEVISION_OPT_8719_000A
"What year did the popular television show Soap leave the airwaves?",TELEVISION_037b_1531,1981,TELEVISION_OPT_c583_000C
"In the sitcom Petticoat Junction, this female character was the proprietor of the Shady Rest hotel.",TELEVISION_7aca_1532,"Kate Bradley",TELEVISION_OPT_59ef_000C
"The nearest store to the Shady Rest hotel from the Petticoat Junction series was the Pixley Mercantile.",TELEVISION_4cea_1533,False,TELEVISION_OPT_59cb_000A
"In the Petticoat Junction series, Uncle Joe Carson was played by this comical actor.",TELEVISION_5ec6_1534,"Edgar Buchanan",TELEVISION_OPT_d4f9_000A
"Which of these actresses played a doctor on Petticoat Junction?",TELEVISION_4bf3_1535,"June Lockhart",TELEVISION_OPT_2511_000D
"What was the name of the train that regularly stopped at the Shady Rest in the Petticoat Junction series?",TELEVISION_cf29_1536,Cannonball,TELEVISION_OPT_b4a8_000D
"Beverly Jo, Bobbie Jo and Betty Jo were the three daughters of the proprietor of Shady Rest in Petticoat Junction.",TELEVISION_62bc_1537,False,TELEVISION_OPT_c290_000B
"In the Petticoat Junction series, Betty Jo married Steve. What was Steves occupation?",TELEVISION_5595_1538,"Crop duster",TELEVISION_OPT_d685_000A
"In Petticoat Junction, J. Homer Bedloe was the villain that wanted to shut down the train.",TELEVISION_8f71_1539,True,TELEVISION_OPT_d2dc_000A
"In the Petticoat Junction sitcom, which of the girls played a tomboy role?",TELEVISION_93e3_1540,"Betty Jo",TELEVISION_OPT_e9af_000A
"The last episode of the Petticoat Junction sitcom was called Betty Jos Business.",TELEVISION_509d_1541,True,TELEVISION_OPT_3388_000B
"Who plays the recurring character of Mr. Big?",TELEVISION_019a_1542,"Chris Noth",TELEVISION_OPT_fea4_000D
"She’s very open about her sexual life. Her name is Samantha _____.",TELEVISION_ccfb_1543,Jones,TELEVISION_OPT_a15a_000A
"He was a local politician with sexual habits Carrie wouldn’t put up with.",TELEVISION_3d4e_1544,"Bill Kelley",TELEVISION_OPT_9551_000C
"Who is the girls favourite shoe designer?",TELEVISION_897a_1545,"Manolo Blahnik",TELEVISION_OPT_1e1b_000B
"Who is the famous actor / producer from Hollywood Carrie gets to know in Los Angeles?",TELEVISION_dd2b_1546,"Matthew McConaughey",TELEVISION_OPT_371a_000B
"Where did Rachel plan to go during The One Where Underdog Gets Away?",TELEVISION_cac6_1547,"She was joining her family in Vail, Colorado.",TELEVISION_OPT_f325_000B
"Why does Friends character Chandler hate Thanksgiving?",TELEVISION_d6d0_1548,"His parents announced that they were getting divorced on Thanksgiving.",TELEVISION_OPT_d127_000D
"There was no Thanksgiving episode in Season 2 of Friends.",TELEVISION_f051_1549,True,TELEVISION_OPT_88f9_000A
"On the show Friends, the Gellar Cup was a troll doll nailed to a wooden plank.",TELEVISION_0e75_1550,True,TELEVISION_OPT_1053_000B
"Why did Chandler spend Thanksgiving in a box in Season 4 of Friends?",TELEVISION_6bac_1551,"All of these",TELEVISION_OPT_93c7_000C
"Which Friends character put a turkey on his/her head to cheer Chandler up?",TELEVISION_c24e_1552,Monica,TELEVISION_OPT_84b5_000A
"Which of these secrets was not revealed during the Friends episode The One Where Ross Got High?",TELEVISION_eafa_1553,"Pheobe revealed her crush on Jack Gellar to Jack.",TELEVISION_OPT_65b2_000B
"It is revealed that Ross is afraid of dogs in the season 7 Thanksgiving episode of Friends.",TELEVISION_53a3_1554,False,TELEVISION_OPT_9c2d_000A
"Brad Pitt guest stars on Friends as a character who hated Rachel Greene in high school. What was his characters name?",TELEVISION_3b21_1555,Will,TELEVISION_OPT_f956_000C
"Why were Ross and Joey late for Thanksgiving dinner in The One with the Late Thanksgiving?",TELEVISION_61e9_1556,"They were at a Rangers game.",TELEVISION_OPT_d7ab_000D
"Cousin Oliver on ABCs situation comedy, The Brady Bunch was played by Jeremy Stephens.",TELEVISION_349f_1557,False,TELEVISION_OPT_193f_000A
"Joe Namath appeared on The Brady Bunch show.",TELEVISION_8156_1558,True,TELEVISION_OPT_b5c3_000A
"The situation comedy Gomer Pyle U.S.M.C. ran for a total of three seasons.",TELEVISION_6c24_1559,False,TELEVISION_OPT_1788_000B
"David Lawrence is credited with playing the part of Adam, Samantha and Darrins only son in the TV series Bewitched.",TELEVISION_e537_1560,True,TELEVISION_OPT_4c65_000B
"Leave it to Beaver first aired in 1957.",TELEVISION_c148_1561,True,TELEVISION_OPT_ffa5_000A
"On the sitcom I love Lucy, Lucys maiden name was McGillicuddy.",TELEVISION_ad38_1562,True,TELEVISION_OPT_a50b_000A
"Amanda Blake played Kitty Russell in the western Have Gun Will Travel.",TELEVISION_5152_1563,False,TELEVISION_OPT_9162_000B
"Its About Time ran for only one season.",TELEVISION_1c37_1564,True,TELEVISION_OPT_34c8_000B
"Ester Rolle played the role of Willona Woods in the classic sitcom Good Times.",TELEVISION_58f9_1565,False,TELEVISION_OPT_0176_000B
"Otis Campbell the town drunk of Mayberry was played by actor Hal Smith on The Andy Griffith Show.",TELEVISION_73b2_1566,True,TELEVISION_OPT_6eb9_000A
"What is the name of the producer of The Muppet Show?",TELEVISION_8b9c_1567,"Jim Henson",TELEVISION_OPT_e700_000C
"What year did The Muppet Show debut?",TELEVISION_acac_1568,1976,TELEVISION_OPT_0d48_000A
"Which one of these actors/actresses never appeared on The Muppet Show?",TELEVISION_504d_1569,"John Travolta",TELEVISION_OPT_3d48_000D
"Which Muppet Show character blows the trumpet at the end of the opening song?",TELEVISION_41ee_1570,Gonzo,TELEVISION_OPT_90e8_000D
"Which statement regarding the Swedish Chef from The Muppet Show is true?",TELEVISION_7b03_1571,"His hands were actually the puppeteers hands.",TELEVISION_OPT_87a5_000B
"This character, who appeared on the show The Suite Life of Zack and Cody gave the idea to ditch Tapeworm and Max in the pool.",TELEVISION_3e50_1572,Drew,TELEVISION_OPT_b750_000C
"Who portrays math genius Tapeworm on the TV show The Suite Life of Zack and Cody?",TELEVISION_d0f4_1573,"Dennis Bendersky",TELEVISION_OPT_24fd_000B
"This character, portrayed by Kim Rhodes, is the twins mother in the TV series The Suite Life of Zack and Cody.",TELEVISION_38db_1574,Carey,TELEVISION_OPT_8580_000B
"Who is Maxwell Smarts partner and love interest on the TV series Get Smart?",TELEVISION_eed8_1575,"Agent 99",TELEVISION_OPT_aab7_000A
"Where is Maxwell Smarts phone concealed in Get Smart?",TELEVISION_c1b3_1576,"in his shoe",TELEVISION_OPT_af51_000C
"In the TV series Get Smart, Maxwell Smart tells his family and friends that his occupation is what?",TELEVISION_7220_1577,"Greeting Card Salesman",TELEVISION_OPT_c6be_000B
"What is the gadget which insures that no one can overhear the discussions in the Chiefs office on the Get Smart TV show?",TELEVISION_a804_1578,"Cone of Silence",TELEVISION_OPT_f3e0_000B
"What was one of the Chiefs cover names on the TV show Get Smart?",TELEVISION_aa12_1579,"Harold Clark",TELEVISION_OPT_a056_000D
"Who portrayed Hymie the Robot in the comedy TV series Get Smart?",TELEVISION_3394_1580,"Dick Gautier",TELEVISION_OPT_0dcf_000A
"Which agent from the TV show Get Smart was always stationed inside weird places such as mailboxes, washing machines and lockers?",TELEVISION_026b_1581,"Agent 13",TELEVISION_OPT_251c_000B
"Who was CONTROLs nemesis on Get Smart?",TELEVISION_2e34_1582,KAOS,TELEVISION_OPT_4ce4_000A
"What was the name of Phoebes mother on the TV show Friends?",TELEVISION_7d3c_1583,Phoebe,TELEVISION_OPT_e7cc_000D
"On the TV show Friends, before marrying Mike, Phoebe was married to another man.",TELEVISION_3b43_1584,True,TELEVISION_OPT_b9ed_000A
"What scrabble letters did Marcel swallow on Friends?",TELEVISION_1245_1585,"m, o and k",TELEVISION_OPT_e831_000D
"Where did Friends character Chandler go to get rid of Janice?",TELEVISION_e51a_1586,Yemen,TELEVISION_OPT_5da7_000A
"Did Brad Pitt ever appear on the show Friends?",TELEVISION_9bbc_1587,Yes,TELEVISION_OPT_6620_000A
"Tom Selleck played Dr. Richard Burke on the sitcom Friends.",TELEVISION_7199_1588,True,TELEVISION_OPT_119c_000B
"What job did Ross pick on a dare on the sitcom Friends?",TELEVISION_c74b_1589,Paleontologist,TELEVISION_OPT_ab74_000B
"What singer did Chandler say Monica looked like in Barbados on the sitcom Friends?",TELEVISION_a03a_1590,"Weird Al Yankovic",TELEVISION_OPT_fa98_000A
"Which one of these actresses never played the role of Alice Kramden on the sitcom The Honeymooners?",TELEVISION_b4de_1591,"Jane Kean",TELEVISION_OPT_9e5c_000B
"On the TV show The Honeymooners, What fraternal order did Ralph Kramden and Ed Norton belong to?",TELEVISION_6782_1592,Raccoon,TELEVISION_OPT_6003_000C
"In the TV series The Honeymooners, Ralph Kramden was employed by which company?",TELEVISION_bd20_1593,"The Gotham Bus Company",TELEVISION_OPT_99d5_000C
"Youre My Greatest Love, the theme song for The Honeymooners, was written by Jackie Gleason.",TELEVISION_4345_1594,True,TELEVISION_OPT_c162_000A
"In 1956, Jackie Gleason won an Emmy for his portrayal of Ralph Kramden on The Honeymooners.",TELEVISION_0708_1595,False,TELEVISION_OPT_b5bd_000B
"On the TV show The Honeymooners, Ralph Kramden held what position at his lodge?",TELEVISION_934c_1596,Treasurer,TELEVISION_OPT_c2e9_000B
"Alice Kramden from The Honeymooners was well known for her wise-cracks at Ralphs expense. This would anger Ralph, and he would holler out threats. Which one of these did Ralph NOT shout at Alice?",TELEVISION_167c_1597,"Alice, you chucklehead...why I oughtta....",TELEVISION_OPT_b023_000D
"What was the name of the oldest child on the show Roseanne?",TELEVISION_aa5d_1598,Becky,TELEVISION_OPT_527d_000B
