question,QID,answer,answer_OID
"Which WWE star has used the ring names Vampiro Americano, Death Mask and Johnny Hawk?",SPORTS_bd80_0492,JBL,SPORTS_OPT_ff39_000A
"Professional wrestler Lita was really pregnant in 2004.",SPORTS_c4cb_0493,False,SPORTS_OPT_17cd_000A
"Which professional wrestler was the very first WWF heavyweight champion of Latino descent?",SPORTS_0d11_0494,"Pedro Morales",SPORTS_OPT_7aa1_000C
"Former professional wrestler Brett The Hitman Hart was a six-time WWE heavyweight champion.",SPORTS_4559_0495,False,SPORTS_OPT_f98b_000A
"This former professional wrestler introduced the Undertaker to the WWF at the 1990 Survivor Series.",SPORTS_4b0c_0496,"Ted Million Dollar Man Dibiase",SPORTS_OPT_ae37_000B
"Professional wrestler Ric Flair, better known by the ring name The Nature Boy was involved in what kind of accident in 1975?",SPORTS_7eb1_0497,"plane accident",SPORTS_OPT_775a_000D
"In 1987, former AWA World Champion Rick Martel formed the tag team Strike Force with which wrestler?",SPORTS_b574_0498,"Tito Santana",SPORTS_OPT_6f6f_000D
"Terry Funk won the NWA world title in 1975.",SPORTS_7b1e_0499,False,SPORTS_OPT_e40e_000B
"Professional wrestler Cheif Jay Strongbow had a partner whose neck was broken by Ken Patera. What was his name?",SPORTS_face_0500,"Billy White Wolf",SPORTS_OPT_550b_000C
"Former professional wrestler Bob Backlund has held the WWF/WWE world title how many times?",SPORTS_a90d_0501,"3 times",SPORTS_OPT_3a1f_000C
"Abe was the originator, owner, and player for the Harlem Globetrotters.   What was Abes last name?",SPORTS_4776_0502,Saperstein,SPORTS_OPT_aeff_000A
"Nicknamed The Chief, he was a great basketball center, who played for many years.",SPORTS_7453_0503,"Robert Parrish",SPORTS_OPT_f03a_000D
"She was the first woman to sign a contract with a National Basketball Association team, the Indiana Pacers.  She was also the first player to be part of the U.S. National team while still in high school.",SPORTS_3e2a_0504,"Ann Meyers",SPORTS_OPT_2112_000D
"This former U.S. Senator and presidential candidate was inducted into the Basketball Hall of Fame in 1982.",SPORTS_f2e5_0505,"Bill Bradley",SPORTS_OPT_6f60_000D
"Which one of these players has been enshrined in the Basketball Hall of Fame both as a player and coach?",SPORTS_a7ab_0506,"Lenny Wilkins",SPORTS_OPT_3fe9_000D
"This basketball player, who played for the Harlem Globetrotters, had amazing ball-handing abilities -- he would often dribble long enough for other players to rest.",SPORTS_0404_0507,"Marques Haynes",SPORTS_OPT_573f_000B
"He developed basketball as a five-player sport while a faculty member of Springfield College.",SPORTS_33d5_0508,"Amos Alonzo Stagg",SPORTS_OPT_989a_000B
"This basketball Hall Of Famer was known for 22 years, as the Clown Prince of the Globetrotters, a team upon which he left his mark as a player. His first name was Meadowlark . What is his last name ?",SPORTS_fa18_0509,Lemon,SPORTS_OPT_066d_000A
"How many professional American football teams were there at the end of the 1920 season?",SPORTS_95bc_0510,14,SPORTS_OPT_d7cd_000A
"When was the first Pro Bowl game held?",SPORTS_af1a_0511,1939,SPORTS_OPT_7c8e_000C
"Which teams played in the first Super Bowl?",SPORTS_0f6e_0512,"Kansas City and Green Bay",SPORTS_OPT_f326_000A
"American football teams can use their allotted timeouts however they want.",SPORTS_e81d_0513,False,SPORTS_OPT_8476_000B
"The Green Bay Packers have won two consecutive Super Bowl games.",SPORTS_01e9_0514,True,SPORTS_OPT_6733_000B
"There can only be 10 American football players on the field at a time, while a play is live.",SPORTS_2daa_0515,False,SPORTS_OPT_f87e_000A
"The Detroit Red Wings were among the Original Six members of the National Hockey League .",SPORTS_3144_0516,True,SPORTS_OPT_f811_000B
"The Detroit Red Wings won their first Stanley Cup, after defeating the Toronto Maple Leafs in what year?",SPORTS_c28b_0517,1936,SPORTS_OPT_91f2_000D
"Who scored the game winning goal for the Detroit Red Wings in the 1950 Stanley Cup finals?",SPORTS_61b6_0518,"Pete Babando",SPORTS_OPT_bb6c_000A
"Former Detroit Red Wings head coach Scotty Bowman started his coaching career in the NHL as head coach of the St. Louis Blues.",SPORTS_eb7a_0519,True,SPORTS_OPT_f555_000A
"Did Steve Yzerman play in the 2006 Winter Olympics for the Canadian ice hockey team?",SPORTS_ca39_0520,No,SPORTS_OPT_a5a9_000A
"How many Detroit Red Wings players won gold medals in mens hockey in the 2006 Winter Olympics?",SPORTS_fd94_0521,5,SPORTS_OPT_d3aa_000D
"In 2002, this former ice hockey defenseman became head coach of the Detroit Red Wings, after the retirement of Scotty Bowman.",SPORTS_c610_0522,"Dave Lewis",SPORTS_OPT_a8ba_000D
"In 1950, this NHL team scored a game-winning goal in overtime of game seven, Stanley Cup Finals.",SPORTS_be28_0523,"The Detroit Red Wings",SPORTS_OPT_2941_000D
"The motto of  the oldest established National Hockey League franchise, The Montreal Canadiens is:  To you from failing hands we throw the torch. Be yours to hold it high.",SPORTS_03ac_0524,Yes,SPORTS_OPT_9ca6_000B
"In 2002, the Detroit Red Wings won their tenth Stanley Cup, led by which coach?",SPORTS_93a9_0525,"Scotty Bowman",SPORTS_OPT_b685_000C
"In what year did the Chicago Cubs win their first World Series?",SPORTS_e972_0526,1907,SPORTS_OPT_e9f3_000D
"Which was the first ballpark in which the Chicago Cubs played in the national league?",SPORTS_df81_0527,"23rd Street Grounds",SPORTS_OPT_3c09_000A
"In 2003 the Chicago Cubs retired the jersey of which player?",SPORTS_3c89_0528,"Ron Santo",SPORTS_OPT_71fa_000A
"Which manager of the Chicago Cubs was named Manager of the Year in 1989?",SPORTS_3283_0529,"Don Zimmer",SPORTS_OPT_73d5_000D
"Which Chicago Cubs player won the MVP award in back to back seasons?",SPORTS_ebce_0530,"Ernie Banks",SPORTS_OPT_fc1a_000A
"Ron Santo, who played almost his entire career with the Chicago Cubs, was named a National League All-Star how many times?",SPORTS_cc53_0531,nine,SPORTS_OPT_4890_000C
"Dale Earnhardt Sr. is the first driver to win Rookie of the Year and a NASCAR championship in consecutive years.",SPORTS_132f_0532,True,SPORTS_OPT_6aa5_000A
"Dale Earnhardt drove for several owners. Which owner was he driving for when he won his first NASCAR championship?",SPORTS_adea_0533,"Rod Osterland",SPORTS_OPT_7f42_000A
"In 1998, every crew member of every team formed a line to shake the hand of race car driver Dale Earnhardt on his way to Victory Lane. He had finally won the one big race that had eluded him for twenty years. What was the race?",SPORTS_a211_0534,"Dayton 500",SPORTS_OPT_8b6e_000C
"Which of these was not one of Dale Earnhardts nicknames?",SPORTS_6278_0535,Ironheart,SPORTS_OPT_ba37_000D
"Dale Earnhardts death led to more safety features added to race cars to improve a drivers chance to escape harm. Which one was not a safety feature added as a result of his death?",SPORTS_7a67_0536,"Restrictor Plates",SPORTS_OPT_49ed_000C
"Dale Earnhardt appeared on the David Letterman show to reveal the ten reasons it took twenty years for him to win the Daytona 500. What was the number one reason?",SPORTS_a53a_0537,"It took me 19 years to figure I had the emergency brake on.",SPORTS_OPT_7eaf_000B
"It was on this track that Dale Earnhardt Sr. had his 76th and last career win. He was in 18th place on a restart and charged through traffic to take the checkered flag in 5 laps.",SPORTS_66a8_0538,Talladega,SPORTS_OPT_53de_000D
"Yogi Berra wore number 8 while catching and playing the outfield for the Yankees.",SPORTS_f888_0539,True,SPORTS_OPT_1eed_000B
"Baseball player Reggie Jackson was nicknamed Mr. October.",SPORTS_6f39_0540,True,SPORTS_OPT_d60d_000A
"Lou Gehrig primarily pitched for the Yankees.",SPORTS_e514_0541,False,SPORTS_OPT_c245_000A
"Mickey Mantle was a rookie in 1951.",SPORTS_03ad_0542,True,SPORTS_OPT_32b1_000A
"Jack Chesbro won 41 games for New York in one season.",SPORTS_7e8d_0543,True,SPORTS_OPT_c7bf_000B
"Tony Lazzeri starred at shortstop for the 1927 Yankees.",SPORTS_cbac_0544,False,SPORTS_OPT_7160_000A
"Bill Dickey wore number 8 when he played for the New York Yankees.",SPORTS_0fc0_0545,True,SPORTS_OPT_0a33_000A
"One of Babe Ruths nicknames was The Bambino.",SPORTS_e1a4_0546,True,SPORTS_OPT_b965_000B
"Whitey Ford is considered the Yankees greatest right-handed pitcher of all time.",SPORTS_5126_0547,False,SPORTS_OPT_bdf3_000B
"Joe Dimaggio was known as The Yankee Clipper and Joltin Joe.",SPORTS_1896_0548,True,SPORTS_OPT_16ca_000B
"Wilt The Stilt Chamberlain became the first NBA player who has scored 100 points in a single game. Against which team did he score the 100 points?",SPORTS_f561_0549,"The New York Knicks",SPORTS_OPT_dc4e_000C
"This Florida State University center became a star NBA player after his pro coach sent him to play in NYCs Rucker Tournament. His unconventional behavior included sleeping on park benches. Who is this former cab driver?",SPORTS_97c9_0550,"Dave Cowens",SPORTS_OPT_b3f5_000A
"Although “only” 67 (2 m) tall he was the first of the great defensive players in the NBA. His college team won the NCAA championship. His pro team won many championships. Who is he?",SPORTS_e6bd_0551,"Bill Russell",SPORTS_OPT_fe4a_000D
"Born in Lagos, Nigeria in 1963, this player led his team to two consecutive NBA crowns in 1994 and 1995. Who is he?",SPORTS_8ced_0552,"Hakeem Olajuwon",SPORTS_OPT_63d5_000A
"Margo Dydek broke the record for the tallest player to ever play in the WNBA. How tall is she?",SPORTS_beca_0553,"72 (2.18 m)",SPORTS_OPT_28d1_000D
"This center went in the ABA directly out of high school. He later played 21 seasons in the NBA. He  played on a team with high scorer Rick Barry and later with Barrys son, Jon. Who is this player?",SPORTS_0d7b_0554,"Moses Malone",SPORTS_OPT_38a5_000B
"Gheorghe Mureşan, one of the tallest players to ever play in the NBA, was born in this country.",SPORTS_a710_0555,Romania,SPORTS_OPT_6fbb_000C
"This great center was sometimes called The Howler” because he used to yell at opponents in order to ruin the shooters concentration. His other nickname is associated with his career between college and the NBA. Who is this three-time Olympian who once scored a quadruple double?",SPORTS_1bb3_0556,"David Robinson",SPORTS_OPT_1f33_000B
"After a great college career at Louisville, this center became the first star for the old Washington Bullets (now the Washington Wizards). He was less than 68 (2 m) tall but was noted for his great rebounding, picks and fabulous outlet passes. Who is this former NBA great?",SPORTS_522b_0557,"Wes Unseld",SPORTS_OPT_7ad1_000A
"Which player was the center at UCLA when the Bruins won 88 straight games?",SPORTS_329d_0558,"Bill Walton",SPORTS_OPT_c08e_000A
"Although originally drafted in the second round as a forward, this man took over the center spot for his only NBA team and led them to an NBA championship. He later coached at Creighton University. Who is this center who was nicknamed The Captain” in the NBA?",SPORTS_a9c8_0559,"Willis Reed",SPORTS_OPT_d168_000A
"After a great college career at Bowling Green, this center played power forward for the Warriors because Wilt Cahmberlain played center. After Wilt was traded back to Philadelphia, he bloomed as a center. Who is this player who once pulled down 18 rebounds in one quarter?",SPORTS_861b_0560,"Nate Thurmond",SPORTS_OPT_0c98_000D
"The biggest race of 2006, the Daytona 500, was won by what racer?",SPORTS_ecaa_0561,"Jimmie Johnson",SPORTS_OPT_90d0_000C
"Which driver won the Golden Corral 500 on March 20, 2006 in Atlanta?",SPORTS_2ac7_0562,"Kasey Kahne",SPORTS_OPT_bcb2_000C
"Which driver swept both races at Pocono in 2006, winning also both poles?",SPORTS_0a96_0563,"Denny Hamlin",SPORTS_OPT_0896_000C
"In the USG Sheetrock 400, who claimed victory at the Chicagoland raceway in controversial fashion on July 9, 2006?",SPORTS_ff7e_0564,"Jeff Gordon",SPORTS_OPT_5e0c_000A
"Who won the 2006 Pepsi 400 on July 1 and celebrated it by climbing a fence?",SPORTS_2999_0565,"Tony Stewart",SPORTS_OPT_38ca_000D
"Only two drivers each got 6 poles in 2006. Kasey Kahne was one. Name the other.",SPORTS_2c5a_0566,"Kurt Busch",SPORTS_OPT_78ee_000A
"May 6, 2006 saw a victory for this popular NASCAR driver in the Crown Royal 400 in Richmond.",SPORTS_5413_0567,"Dale Earnhardt, Jr.",SPORTS_OPT_6f83_000D
"Which driver swept both races at Phoenix in 2006?",SPORTS_76c0_0568,"Kevin Harvick",SPORTS_OPT_1a84_000D
"Who won the Sharpie 500 in Bristol on August 26, 2006?",SPORTS_df64_0569,"Matt Kenseth",SPORTS_OPT_c99f_000D
"In one of the more controversial wins of 2006 NASCAR, who picked up his first career cup win in Talledega on October 8 in the UAW-Ford 500?",SPORTS_f0a9_0570,"Brian Vickers",SPORTS_OPT_be2e_000C
"In 2003, this former football player became head coach at the University of Alabama, replacing Mike Price.",SPORTS_7923_0571,"Mike Shula",SPORTS_OPT_b430_000A
"Paul William Bear Bryant coached the University of Alabama football team.",SPORTS_41d3_0572,True,SPORTS_OPT_0655_000A
"Did John Heisman coach at Auburn University from 1895 until 1899?",SPORTS_7ff6_0573,Yes,SPORTS_OPT_26cd_000B
"Who was the head football coach at the University of Alabama after Harold Red Drew?",SPORTS_85ee_0574,"JB Ears Whitworth",SPORTS_OPT_8b2a_000D
"This former linebacker for the Dallas Cowboys played for the University of Alabama from 1960-1962.",SPORTS_cf85_0575,"Lee Roy Jordan",SPORTS_OPT_b90f_000A
"This former American football player, who played for the Atlanta Falcons and Washington Redskins, won the 1971 Heisman Trophy.",SPORTS_5017_0576,"Pat Sullivan",SPORTS_OPT_d292_000A
"In 1992, William Laird Cowher became head coach of the Pittsburgh Steelers, replacing Chuck Noll.",SPORTS_6c4c_0577,True,SPORTS_OPT_b4f0_000A
"Did American football quarterback Peyton Manning play for the University of Tennessee?",SPORTS_cf07_0578,Yes,SPORTS_OPT_6585_000A
"In 1945 Bryant was named head coach at the University of Maryland.",SPORTS_abf2_0579,True,SPORTS_OPT_3551_000B
"A golfer who has done any one of these is no longer considered an amateur.  There is an odd one, however, which would not change your status of an amateur.",SPORTS_b595_0580,"Played along with professional players",SPORTS_OPT_a442_000D
"One of the following statements is incorrect.",SPORTS_36a4_0581,"A frequent result of short shots is that the ball comes to rest on difficult ground.",SPORTS_OPT_658e_000C
"All manufactured golf clubs are for right-handed golfers.",SPORTS_78ac_0582,False,SPORTS_OPT_a3d6_000A
"Is golf always relaxing to play?",SPORTS_64c3_0583,No,SPORTS_OPT_7c5a_000A
"There are four major types of golf clubs. Which of the following pairs (club type - common shot) is wrong?",SPORTS_4fae_0584,"Lob Wedges - Low shots",SPORTS_OPT_f739_000C
"The majors for men are this many in number.",SPORTS_3172_0585,4,SPORTS_OPT_9c45_000D
"I started playing for the national team of Brazil in 1999 and I joined the Barcelona soccer team in 2003? Who am I?",SPORTS_63fe_0586,Ronaldhino,SPORTS_OPT_5be0_000D
"My real name is Edson Arantes do Nascimento and I scored 77 goals in 92 appearances with my national team. Who am I?",SPORTS_58cd_0587,Pele,SPORTS_OPT_f9bb_000C
"I played for the national team of West Germany from 1965-1977. I went on to become national team manager and led our team to the World Cup finals in 1990 and 1986. Who am I?",SPORTS_584d_0588,"Franz Beckenbauer",SPORTS_OPT_ece8_000B
"In 2003, I joined the soccer club Real Madrid. Bend it like _______ is a movie title that makes reference to my name. Who am I?",SPORTS_d5f7_0589,"David Beckham",SPORTS_OPT_ef83_000C
"I have a move named after me and I was born on April 25, 1947. I played for the Ajax Juniors at 10. Who am I?",SPORTS_46c0_0590,"Johan Cruyff",SPORTS_OPT_d3b7_000C
"I was born on October 30th 1960 and in 1982 I was transferred to Barcelona for a record £5.000.000 as a transfer fee. Who am I?",SPORTS_fa84_0591,"Diego Maradona",SPORTS_OPT_0dd3_000A
"I played for the French national team but I was ejected from the 2006 World Cup Final for headbutting an Italian player. Who am I?",SPORTS_45e4_0592,"Zinedine Zidane",SPORTS_OPT_8d33_000D
"I was born crippled and the operation that let me walk left me with a distorted leg. Yet, I managed to win two World Cup titles. Who am I?",SPORTS_cc91_0593,Garrincha,SPORTS_OPT_de3b_000A
"In 1965, I became the first British soccer player to be knighted. Who am I?",SPORTS_3698_0594,"Stanley Matthews",SPORTS_OPT_05a1_000C
"In 1990 I was sold to Juventus for £7,700,000. Not to mention I scored 24 goals in 40 games with Fiorentina. Who am I?",SPORTS_6d2d_0595,"Roberto Baggio",SPORTS_OPT_b5d6_000D
"Eddie Mathews is the first Brave to play in Boston, Milwaukee, and Atlanta.",SPORTS_973a_0596,True,SPORTS_OPT_7d7c_000A
"Hank Aaron wore uniform number 3 while he was a Braves player.",SPORTS_b8e8_0597,False,SPORTS_OPT_ea18_000B
"Warren Spahn was elected to the Hall of Fame by the Baseball Writers in 1973.",SPORTS_eb19_0598,True,SPORTS_OPT_c989_000A
"Ralph Garr never won a batting title while playing with the Braves.",SPORTS_a3ba_0599,False,SPORTS_OPT_ec81_000B
"Dale Murphy was a first round pick of the Atlanta Braves.",SPORTS_6dbc_0600,True,SPORTS_OPT_a82d_000A
"Phil Niekro was famous for throwing a knuckle ball pitch.",SPORTS_7661_0601,True,SPORTS_OPT_7772_000A
"Tommie Aaron, who is Hank Aarons brother, played for the Braves.",SPORTS_9a9d_0602,True,SPORTS_OPT_bb80_000B
"Steve Avery played Center Field for the Braves during his career.",SPORTS_7da8_0603,False,SPORTS_OPT_a55c_000B
"Johnny Logan was traded by the Milwaukee Braves to the Pittsburgh Pirates for Gino Cimoli on June 15, 1961.",SPORTS_3524_0604,True,SPORTS_OPT_83da_000B
"Felipe Rojas Alou played with the Braves during his entire career  .",SPORTS_c87f_0605,False,SPORTS_OPT_94de_000A
"The three machines, introduced by Lou Albano in the mid-80s, featured three masked superstars. They were Axe, Andre the Giant, and who else?",SPORTS_0b89_0606,"Blackjack Mulligan",SPORTS_OPT_5be9_000D
"Who did professional wrestler Roddy Piper not face on Saturday Nights Main Event in 1985 and 1986?",SPORTS_5ec1_0607,"Mr. T",SPORTS_OPT_267e_000D
"Saturday Nights Main Event aired on what network during the 80s and early 90s?",SPORTS_76ac_0608,NBC,SPORTS_OPT_4bee_000B
"In what city did Andre the Giant defeat Hulk Hogan for the WWF title?",SPORTS_7a67_0609,Indianapolis,SPORTS_OPT_ebbd_000B
"Hulk Hogan once defended his WWF title on Saturday Nights Main Event against King Harley Race.",SPORTS_ca09_0610,False,SPORTS_OPT_5f94_000A
"What former tag team partner of Tony Atlas inducted him into the WWE Hall of Fame?",SPORTS_84ed_0611,"S.D. Jones",SPORTS_OPT_69e7_000A
"The face (good guy) team in the main event of the 1988 Survivor Series consisted of Hulk Hogan, Randy Savage, Hillbilly Jim, Hercules, and what other wrestler?",SPORTS_8f44_0612,"Koko B. Ware",SPORTS_OPT_1085_000D
"Each year the NFL gives an award for kickers which is named after this former NFL great.",SPORTS_48c6_0613,"Lou Groza",SPORTS_OPT_d42c_000C
"For many years NFL placekickers would line-up directly in front of where the ball was placed. This  changed when soccer style placekickers entered the league. These two Hungarian-born brothers were the most significant of the early placekickers.",SPORTS_c84e_0614,"The Gogolaks",SPORTS_OPT_a64f_000A
"Unlike most NFL players, this great kicker was born in Fenstud, Norway. In Super Bowl IV, he kicked three field goals. Who was this soccer-style kicker?",SPORTS_2fe3_0615,"Jan Stenerud",SPORTS_OPT_27a2_000C
"This Kentucky grad had a very long Pro Football career. He won games as a kicker and as a  quarterback. He originally played for the Chicago bears but also won fame playing for the Houston Oilers and the Oakland Raiders.",SPORTS_125e_0616,"George Blanda",SPORTS_OPT_60c3_000C
"This placekicker started his career in 1982 with the New Orleans Saints. He was 46 when he re-signed with the Atlanta Falcons in 2006.",SPORTS_318d_0617,"Morten Andersen",SPORTS_OPT_7547_000C
"This great kicker was a Danish soccer star as a teenager. He was a visiting high school student  in Indianapolis when he kicked a field goal, just to try it. This led to a scholarship to Michigan State and a  fine Pro career.",SPORTS_827d_0618,"Morten Andersen",SPORTS_OPT_46d8_000A
"As most NFL fans know, this kicker was born without toes on his right foot.",SPORTS_d287_0619,"Tom Dempsey",SPORTS_OPT_cadb_000A
"This famous player from South Dakota is the first placekicker to win four NFL championships.",SPORTS_9581_0620,"Adam Vinatieri",SPORTS_OPT_ac28_000C
"This quarterback played his college ball at Louisville and his pro ball for Philadelphia. In a game  against the Bears, he scored 15 points.",SPORTS_a7c8_0621,"David Akers",SPORTS_OPT_6332_000C
"Weeb Ewbank was the actual name of a famous American professional football coach.",SPORTS_12ec_0622,False,SPORTS_OPT_db8d_000B
"Sanford was the real first name of Hall-of-Fame pitcher Koufax.",SPORTS_6eb4_0623,True,SPORTS_OPT_a0bb_000B
"Pele is the real name of the former Brazilian football player who won three World Cup medals.",SPORTS_2177_0624,False,SPORTS_OPT_1b89_000B
"Monsanto Pope is the real name of a football player drafted by the Denver Broncos in 2002.",SPORTS_e5c1_0625,True,SPORTS_OPT_5b0f_000B
"Wilton was Stilt Chamberlains real first name.",SPORTS_7ced_0626,True,SPORTS_OPT_6e51_000B
"Coco Crisp is the real name of a Boston Red Sox center-fielder.",SPORTS_b844_0627,False,SPORTS_OPT_dcf4_000A
"Peerless Price is the given name of a wide receiver, famous for playing for the Buffalo Bills.",SPORTS_0dbb_0628,True,SPORTS_OPT_29b8_000A
"Priest Holmes and Deacon Jones are both the actual names of two NFL stars.",SPORTS_504c_0629,False,SPORTS_OPT_b6fb_000B
"Mildred Ella Zaharias was a golfer and world-class female athlete whose nickname was Babe.",SPORTS_914d_0630,True,SPORTS_OPT_c429_000A
"Tug McGraw was the actual name of an all-star pitcher with the Mets and Phillies who died of brain cancer in 2004 at age of 60.",SPORTS_23a4_0631,False,SPORTS_OPT_dc94_000A
"Istanbul is the home city of the most powerful Turkish soccer teams. Which of the following teams is not based in Istanbul?",SPORTS_1362_0632,"Genclerbirligi SK",SPORTS_OPT_8038_000C
"Which of the following soccer teams is not from Cyprus?",SPORTS_a88c_0633,Kerkira,SPORTS_OPT_88f7_000C
"Which of the following is a Czech soccer team?",SPORTS_b4fe_0634,"SK Sigma Olomouc",SPORTS_OPT_e7e2_000C
"Which of these is not a Scottish soccer team?",SPORTS_8a67_0635,"Donegal Celtic FC",SPORTS_OPT_828f_000D
"Which of these soccer teams cannot play in the Italian Championship Serie A?",SPORTS_bb00_0636,"Getafe CF",SPORTS_OPT_b834_000C
"F91 Dudelange is a soccer team based in which country?",SPORTS_c853_0637,Luxembourg,SPORTS_OPT_b65f_000C
"Which of the following soccer teams plays in the French  Le Championat?",SPORTS_0fc9_0638,"AJ Auxerre",SPORTS_OPT_e129_000B
"The crest of which London soccer team features a crossed pair of hammers?",SPORTS_286c_0639,"West Ham",SPORTS_OPT_c7e6_000A
"Which of these soccer teams is based in Poland?",SPORTS_951d_0640,"Korona Kielce",SPORTS_OPT_a886_000C
"Name the soccer team which is not based in Romania?",SPORTS_ba8c_0641,"Politehnica Chisinau",SPORTS_OPT_d02e_000B
"Which of the listed soccer teams is from Norway?",SPORTS_8f41_0642,"Rosenborg BK",SPORTS_OPT_a3c5_000A
"Which of these is a Hungarian soccer club?",SPORTS_fc82_0643,"FC Sopron",SPORTS_OPT_c203_000A
"Which one of these players did NOT hit a walk-off home run in a World Series game?",SPORTS_ff7d_0644,"Bobby Thomson",SPORTS_OPT_c226_000B
"When was the last time teams played to a tie in a Series game?",SPORTS_1b51_0645,1912,SPORTS_OPT_e95a_000A
"The Cardinals beat the Mets to gain entry into the 2006 World Series. What made Mookie Wilson, a former Mets star, so happy?",SPORTS_cce6_0646,"Preston Wilson, his nephew and stepson, plays for the Cardinals.",SPORTS_OPT_799c_000D
"Who pitched the first no-hitter in Series history?",SPORTS_3972_0647,"Don Larsen",SPORTS_OPT_fa4d_000C
"Who is the only player to hit 3 home runs twice in a World Series game?  If more than one person has done it, who was first?",SPORTS_755e_0648,"Babe Ruth",SPORTS_OPT_9a6f_000C
"What was impressive about Reggie Jacksons homers in Game 6 of the 1977 Series?",SPORTS_89e4_0649,"He hit each of his homers on the first pitch.",SPORTS_OPT_91e1_000C
"Why did baseball player Derek Jeter acquire the nickname Mr. November?",SPORTS_9f55_0650,"He hit a game-winning homer in the first World Series game ever played in November.",SPORTS_OPT_3c09_000B
"Who is the first player in baseball history to hold World Series records as both a pitcher and hitter?",SPORTS_aaab_0651,"Babe Ruth",SPORTS_OPT_3d22_000B
"Three of the Hall-of-Fame players listed below never won a World Series championship. Who is the lucky exception?",SPORTS_2008_0652,"Bob Feller",SPORTS_OPT_d01c_000C
"Which of these teams won their ninth World Series title in 1982?",SPORTS_f991_0653,"The St. Louis Cardinals",SPORTS_OPT_2b03_000B
"Who was the oldest player in the 2004 Red Sox team?",SPORTS_d47b_0654,"Ellis Burks",SPORTS_OPT_0764_000D
"Which of these 2004 Red Sox stars was not a first-round draft pick?",SPORTS_62ab_0655,"David Ortiz",SPORTS_OPT_a875_000B
"Which Red Sox player saw limited duty and limited success in 2004, after an embarrassing incident in which he made an obscene gesture to the fans before a 2003 playoff game?",SPORTS_10bf_0656,"Byung-Hyun Kim",SPORTS_OPT_1fe0_000B
"Which one of these players became a U.S. citizen during the 2004 season?",SPORTS_27b8_0657,"Manny Ramirez",SPORTS_OPT_b73b_000D
"Of the 19-game regular season series, how many games did the 2004 Red Sox win against the Yankees?",SPORTS_b501_0658,11,SPORTS_OPT_c0cf_000B
"Which newly acquired player, upon seeing Nomar Garciaparra leaving the Red Sox clubhouse the day of the 2004 trading deadline, said, Please tell me I wasnt traded for Nomar?",SPORTS_6c84_0659,"Doug Mientkiewitz",SPORTS_OPT_c42c_000A
"Which Red Sox pitcher gave up the most home runs in the 2004 regular season?",SPORTS_e9f5_0660,"Tim Wakefield",SPORTS_OPT_beb9_000D
"The 2004 Boston Red Sox played 13 extra inning games during the regular season. How many of them did they win?",SPORTS_a5b0_0661,7,SPORTS_OPT_17a4_000C
"Who led the 2004 Red Sox regular season in number of stolen bases?",SPORTS_ed53_0662,"Johnny Damon",SPORTS_OPT_f48d_000C
"What Major League organization released Tim Wakefield, allowing him to sign as a free agent with the Red Sox?",SPORTS_66c1_0663,"Pittsburgh Pirates",SPORTS_OPT_1fae_000C
"Which reliever, who had been the Red Sox closer in 2003, had a better earned run average in the 2004 season than the new closer, Keith Foulke?",SPORTS_e31e_0664,"Scott Williamson",SPORTS_OPT_b783_000D
"Games 4 and 5 of the 2004 American League Championship Series were dramatic extra-inning victories for the Red Sox. How many total innings were played in those two games?",SPORTS_95a6_0665,26,SPORTS_OPT_8901_000B
"Who were the only two players on the Red Sox 2004 World Series roster who already had World Series rings?",SPORTS_7c34_0666,"Mike Timlin and Curt Schilling",SPORTS_OPT_36d8_000C
"What astronomical event was visible the night the Red Sox completed the World Series sweep against the Cardinals?",SPORTS_a7e7_0667,"Lunar eclipse",SPORTS_OPT_39f0_000D
"Who was the winning pitcher in the clinching games of all three 2004 postseason series?",SPORTS_d494_0668,"Derek Lowe",SPORTS_OPT_9dbf_000B
"What is Pete Roses middle name?",SPORTS_4da6_0669,Edward,SPORTS_OPT_4199_000C
"What year was former baseball player Pete Rose born?",SPORTS_16cc_0670,1941,SPORTS_OPT_84ae_000D
"How many different teams did Pete Rose play for in the major leagues?",SPORTS_ade7_0671,3,SPORTS_OPT_d579_000C
"Which of these nicknames was given to Pete Rose?",SPORTS_b14c_0672,"Charlie Hustle",SPORTS_OPT_0842_000C
"Pete Rose was a switch hitter.",SPORTS_2fc6_0673,True,SPORTS_OPT_b51b_000B
"Pete Rose got his debut on April 8th of what year?",SPORTS_1644_0674,1963,SPORTS_OPT_599b_000D
"Has Pete Rose won the Rookie of the Year Award?",SPORTS_fc30_0675,Yes,SPORTS_OPT_f42b_000A
"Who was the catcher Pete Rose collided into in the 1970 All-star game?",SPORTS_a4c8_0676,"Ray Fosse",SPORTS_OPT_68f9_000D
"Pete Rose won the National League batting title in 1973.",SPORTS_9cf8_0677,True,SPORTS_OPT_a3d1_000A
"Which team did Pete Rose and the Cincinnati Reds beat in the 1975 World Series?",SPORTS_3305_0678,"Red Sox",SPORTS_OPT_c91b_000B
"What is the score 0-0 called in tennis?",SPORTS_743e_0679,"Love all",SPORTS_OPT_422d_000C
"The two sides of the tennis court are called the singles alleys.",SPORTS_4f04_0680,False,SPORTS_OPT_a2f1_000A
"In tennis, is it a disadvantage to be tall when you volley?",SPORTS_1880_0681,No,SPORTS_OPT_bfcb_000B
