question,QID,answer,answer_OID
"Which singer had a #1 song in 1990 with Nothing Compares 2 U?",RATED_0b6b_0515,"Sinead O Connor",RATED_OPT_9dfc_000D
"This singer, born in Trinidad and Tobago, had a #1 hit in 1984 with Caribbean Queen.",RATED_9cd0_0516,"Billy Ocean",RATED_OPT_0233_000C
"Which singer had a #1 single in 1995 with the smash hit Kiss From a Rose?",RATED_5c26_0517,Seal,RATED_OPT_8a6b_000A
"Who had a #1 song in 1989 with a remake of Harold Melvin And The Bluenotes hit If You Dont Know Me By Now?",RATED_68b6_0518,"Simply Red",RATED_OPT_831e_000B
"Who had a #1 hit in 1988 with the massive single Dont Worry, Be Happy, featured in the movie Cocktail?",RATED_71c2_0519,"Bobby McFerrin",RATED_OPT_8e85_000C
"Which group had a # 1 hit in 1990 with (Cant Live Without Your) Love And Affection?",RATED_d794_0520,Nelson,RATED_OPT_50f5_000A
"This group, formed by brothers Attrell and Jarrett Cordes, had a #1 hit in 1991 with the single Set Adrift on Memory Bliss?",RATED_7345_0521,"P.M Dawn",RATED_OPT_0346_000A
"Who had a #1 single in 1988 with Foolish Beat?",RATED_4e5c_0522,"Debbie Gibson",RATED_OPT_e487_000B
"Which Swedish duo had a #1 single in 1989 with Listen to Your Heart?",RATED_baa4_0523,Roxette,RATED_OPT_45fa_000C
"This singer, famous for composing Arthurs Theme (Best That You Can Do), had a #1 hit in 1980 with the massive single Sailing?",RATED_eca8_0524,"Christopher Cross",RATED_OPT_73b2_000A
"What year was self-proclaimed King of All Media, Howard Stern born?",RATED_b506_0525,1954,RATED_OPT_72b5_000C
"What is the name of Howard Sterns mother, who as Stern often joked, ran her house with the intensity of Hitler?",RATED_d5a3_0526,Rae,RATED_OPT_5c06_000B
"What is the last name of Howard Sterns chauffeur and security guard, nicknamed Ronnie the midget?",RATED_53c0_0527,Mund,RATED_OPT_a300_000C
"What did Howard Sterns father, Ben do for a living?",RATED_1d34_0528,"Radio engineer",RATED_OPT_efb7_000D
"What year did Howard Sterns autobiographical book, Private Parts, hit the shelves?",RATED_4d9a_0529,1993,RATED_OPT_e135_000C
"What year did entertainer, Howard Stern receive his Bachelors degree in communications from Boston University?",RATED_175b_0530,1976,RATED_OPT_d0e3_000B
"Name the members of the Dream Team of NBCs flagship AM radio station, WNBC in 1983?",RATED_001e_0531,"Howard Stern, Wolfman Jack, Don Imus, Soupy Sales",RATED_OPT_6739_000D
"After graduation, Howard Stern worked for what obscure station in Briarcliff Manor, New York, playing disco music?",RATED_762a_0532,"107.1 WRNW-FM",RATED_OPT_f193_000A
"The true cowboy in the comedy City Slickers, this man was an actor who professed to enjoy acting in westerns.",RATED_698a_0533,"Jack Palance",RATED_OPT_1190_000B
"Which comic actor starred with Shelley Winters in the Poseidon Adventure and was famed on the Dean Martin Roast programs for his skit on Never Got a Dinner?",RATED_66b3_0534,"Red Buttons",RATED_OPT_cd5c_000B
"The war was caused by Saddam Husseins aspirations to Iran.  It began on 22 September 1980 on the pretext that Iran backed an assassination attempt against Iraqs Foreign Minister, Tariq Aziz.",RATED_ae65_0535,"The First Persian Gulf War",RATED_OPT_538c_000B
"Model 5150 of this was announced in 1981 by IBM and retailed for $2880.",RATED_297c_0536,PC,RATED_OPT_5159_000A
"The launch of this item is referred to as the Big Bang of digital audio revolution. It was released on the market in 1983 and 800,000 were sold in the US alone.",RATED_3a81_0537,"Compact Disc",RATED_OPT_4ae9_000C
"The acronym we now use for this disease was first coined in 1982. Initially referred to as the gay plague, this infectious disease killed 853 people that same year.",RATED_0f69_0538,AIDS,RATED_OPT_21bd_000B
"The first reports about this surfaced in 1984, when a group of British scientists discovered  a 35% reduction, in comparison to 1960.  Later, the American satellite Nimbus-7 confirmed the statements. What was discovered?",RATED_f62c_0539,"The Ozone Hole",RATED_OPT_e065_000A
"This accident occurred in 1986 when a reactor in a Ukrainian nuclear power plant exploded. As a result, at least 5% of the radioactive material  in the reactor core leaked into the atmosphere.",RATED_de57_0540,"The Chernobyl Accident",RATED_OPT_39c3_000A
"Tim Berners-Lee was the creator of this, initially a networked information project at CERN.",RATED_62de_0541,"The World Wide Web",RATED_OPT_ee7d_000B
"As AIDS became widely spread, commercials of these appeared for the first time on TV.",RATED_2da1_0542,Condoms,RATED_OPT_dc41_000D
"In November 9, 1989 this symbol of communism fell, after 28 years in existence.",RATED_833c_0543,"The Berlin Wall",RATED_OPT_bc07_000A
"Even though the first system of this kind, Aspen Movie Map was created in 1977, the term did not get coined till 1989.  Lanier, who coined the term,  is one of the pioneers of the field, founding a company, which built some of the first systems in the 1980s.",RATED_5289_0544,"Virtual Reality",RATED_OPT_1e55_000B
"This song was a #1 hit in the U.S. for Wilson Phillips in 1990.",RATED_23a4_0545,"Hold On",RATED_OPT_3f06_000B
"What 1998 song was a #1 hit in the U.S. for Will Smith?",RATED_a192_0546,"Gettin Jiggy Wit It",RATED_OPT_e3a1_000B
"This song by Bryan Adams was a #1 hit in the U.S. in 1995.",RATED_c400_0547,"Have You Ever Really  Loved A Woman",RATED_OPT_3f64_000C
"What song recorded by T.L.C.  was a #1 hit in the U.S. in 1995?",RATED_01fa_0548,Waterfalls,RATED_OPT_657b_000A
"This song was a #1 hit for No Doubt in the U.S. in 1996.",RATED_6dec_0549,"Dont Speak",RATED_OPT_fb40_000A
"This song by Cher was a huge smash hit in 1999 and skyrocketed all the way to #1.",RATED_60fe_0550,Believe,RATED_OPT_3aed_000C
"This song came off the The Bodyguard soundtrack and was a #1 hit for Whitney Houston in 1992.",RATED_7ecd_0551,"I Will Always Love You",RATED_OPT_c249_000A
"This smash hit performed by Toni Braxton was a #1 song in the U.S. in 1996.",RATED_4a49_0552,"Unbreak My Heart",RATED_OPT_9a95_000A
"What classic 90s song was a smash hit in 1992 for rapper Sir-Mix-Alot?",RATED_a71b_0553,"Baby Got Back",RATED_OPT_c7c0_000B
"Which song was a huge hit for singer Vanilla Ice in 1990?",RATED_3082_0554,"Ice Ice Baby",RATED_OPT_364b_000C
"This 1984 movie stars Kevin Bacon as a teenager who moves to a small town that doesnt allow rock music or dancing. After befriending a group of students, they make it their mission to have a senior prom.",RATED_1af8_0555,Footloose,RATED_OPT_2c99_000D
"This 1991 romantic comedy stars Kevin Bacon and Elizabeth Perkins as rival journalists who eventually discover they have feelings for each other.",RATED_dff2_0556,"He Said, She Said",RATED_OPT_f35c_000A
"This 2005 movie stars Kevin Bacon as a stuck up hairdresser named Jorge.",RATED_d6e9_0557,"Beauty Shop",RATED_OPT_0f39_000A
"This 2005 movie, set in the late 50s, stars Kevin Bacon and Colin Firth as a Martin and Lewis-like comedy team who fall apart after a young woman is found dead in their hotel room.",RATED_86f3_0558,"Where the Truth Lies",RATED_OPT_f7d5_000D
"This 2002 movie stars Kevin Bacon and Courtney Love, who plays his wife and partner in crime in the abductions of children from wealthy families for ransom rewards.",RATED_bed0_0559,Trapped,RATED_OPT_4c80_000B
"This 2004 movie stars Kevin Bacon who portrays a pedophile returning home after being imprisoned for 12 years. He finds himself abandoned  by friends and family, then he meets Vicki, a love interest played by real life wife Kyra Sedgwick.",RATED_b5d2_0560,"The Woodsman",RATED_OPT_4964_000A
"Kevin Bacon stars in this 2000 movie as a brilliant scientist who is developing an invisibility serum for the military. He decides to test the serum on himself and when he is unable to regain his visibility, he becomes violent and begins to kill off everyone who knows about his secret.",RATED_5177_0561,"Hollow Man",RATED_OPT_2c2b_000A
"In this 1999 movie, Kevin Bacons character is hypnotized and begins to have visions of a young girl being brutally attacked and then begins to see her ghost. He becomes obsessed with finding out the truth of what happened. In doing so, he puts his life in danger because those around him are trying to keep their own secrets buried.",RATED_7bb8_0562,"Stir of Echoes",RATED_OPT_1887_000A
"This 1994 movie stars Kevin Bacon and Meryl Streep, who plays an expert rafter on an excursion with her family. They come across two fugitives who try to escape authorities and need to be led down the rapids.",RATED_1e7e_0563,"The River Wild",RATED_OPT_055c_000D
"In this 1997 film Kevin Bacon plays an egotistical co-worker who becomes interested in Jennifer Anistons character Kate, only after he believes that she is involved with somebody else.",RATED_723a_0564,"Picture Perfect",RATED_OPT_fef4_000B
"Kyra Sedgwick, the real-life wife of Kevin Bacon, plays a hooker in this 1995 film also starring Christian Slater.",RATED_c181_0565,"Murder in the First",RATED_OPT_6447_000B
"Taking place in Hells Kitchen, this 1996 film is about 4 childhood friends who get sent away to an all-boys juvenile detention center after a prank goes tragically wrong.  While there, they are physically and sexually assaulted by the guards, one of whom is played by Kevin Bacon.",RATED_4e4b_0566,Sleepers,RATED_OPT_ba7e_000A
"This 1992 film with an all-star cast which included Kevin Bacon, won numerous categories at both the Academy Awards and the Golden Globe Awards and was also critically acclaimed on Broadway.",RATED_b131_0567,"A Few Good Men",RATED_OPT_30d5_000D
"Which Disney movie are the characters Drizella, Lucifer, Anastasia and Octavius from?",RATED_2680_0568,Cinderella,RATED_OPT_bed8_000B
"Abu, Rajah and Jafar are from what Disney movie?",RATED_22bc_0569,Aladdin,RATED_OPT_822f_000A
"Kala, Jane Porter and Clayton are characters from which Disney feature?",RATED_741d_0570,Tarzan,RATED_OPT_c265_000B
"Dr. Jumba Jookiba, Mrs. Hasagawa and Pleakley are characters in which Disney cartoon?",RATED_b5b5_0571,"Lilo  Stitch",RATED_OPT_65d0_000C
"Tiger Lilly, the lost boys and the Darling children all collide in which Disney movie?",RATED_b143_0572,"Peter Pan",RATED_OPT_f03c_000A
"Which Disney movie has characters named Pongo, Perdy, Lucky and Lucy?",RATED_37a0_0573,"101 Dalmatians",RATED_OPT_adfc_000C
"Stromboli, Gideon and Figaro are characters in which Disney movie?",RATED_951a_0574,Pinocchio,RATED_OPT_1ecf_000C
"Bagheera, Shere Kahn, and Baloo are from what Disney movie?",RATED_313f_0575,"The Jungle Book",RATED_OPT_35d5_000A
"Olympian Gods Hera, Zeus and Hades share the screen with mortal Meg in what Disney animated movie?",RATED_55db_0576,Hercules,RATED_OPT_1b14_000D
"The daughters from this Disney movie are named: Adella, Alana, Andrina, Aquatta, Ariel, Arista, and Attina.",RATED_58b2_0577,"The little Mermaid",RATED_OPT_5d3a_000D
"Pain and Panic are the henchman of a Disney villain in what movie?",RATED_a469_0578,Hercules,RATED_OPT_2d93_000A
"Gaston tries to woo the title character from which Disney movie?",RATED_e116_0579,"Beauty and the Beast",RATED_OPT_83a7_000D
"Sarabi, Nala, and Zazu are character names in which Disney movie?",RATED_5594_0580,"The Lion King",RATED_OPT_daed_000D
"The Wicked Queen Grimhilde and the huntsman Hubert try to kill the princess in this Disney Classic.",RATED_a09e_0581,"Snow White and the Seven Dwarfs",RATED_OPT_4f84_000D
"Li Shang falls in love with the title character from this 1998 Disney movie.",RATED_377b_0582,Mulan,RATED_OPT_a923_000A
"This literary terms refers to a contrast between expectation and reality or discordance between acts and results.",RATED_edcc_0583,irony,RATED_OPT_4b2c_000D
"This is an exaggerated, far-fetched story that is obviously untrue, but is told as though it should be believed.",RATED_06bc_0584,"tall tale",RATED_OPT_8a53_000B
"This is the point in a story that creates the greatest suspense or interest.",RATED_29b6_0585,climax,RATED_OPT_843a_000C
"This is the attitude writers take toward their subject, characters, and audience.",RATED_30f8_0586,tone,RATED_OPT_12f7_000C
"This is the use of clues or hints to suggest events that will occur later in the plot.",RATED_7b19_0587,foreshadowing,RATED_OPT_56d5_000A
"Name the song (in the sound clip) by the band Journey that initiated thousands of slow dances and couple skates across the U.S. in 1982.",RATED_acce_0588,"Open Arms",RATED_OPT_fb8e_000A
"Listen to the clip and name this singer performing the song Heart to Heart from the 1982 album High Adventure.",RATED_3d41_0589,"Kenny Loggins",RATED_OPT_2770_000D
"1982 was a good year for country music.  Kenny Rogers movie Six Pack was in the theaters, and songs like Mountain Music by Alabama, Always on my Mind by Willie Nelson, and Any Day Now by this artist were selling a lot of records.",RATED_81fe_0590,"Ronnie Milsap",RATED_OPT_ade5_000B
"Movies this bad should be handled with Teflon gloves and a pair of tongs. This is what was said at the DVD Talk website on the film Leonard Part 6. What famous actor/comedian plays Leonard Parker, a former CIA spy recruited to save the world from an evil vegetarian who brainwashes animals to kill people?",RATED_0fcf_0591,"Bill Cosby",RATED_OPT_bc0e_000A
"This 2000 John Travolta sci-fi movie has been described as Travolting. Heavily hyped by the Church of Scientology, it is regarded as one of the great box office failures. By its sixth weekend, the film was showing at only 95 theaters and was making less than $200 per theater.",RATED_5fe7_0592,"Battlefield Earth",RATED_OPT_0cea_000D
"Film critic Leonard Maltin calls this film a hopeless mess of a movie. It stars Lea Thompson, Tim Robbins, and Jeffrey Jones. Executive producer George Lucas disowned it shortly after its release. Plot: The title character is brought to Cleveland by a laser experiment which also summoned an evil alien spirit called the Dark Overlord of the Universe.",RATED_3793_0593,"Howard the Duck",RATED_OPT_5198_000B
"The public reaction to this movie starring Ben Affleck and Christopher Walken led to the film becoming a synonym for poor quality. Costing around $54 million to make, it made less than $7 million -  it is one of the biggest box office disasters of all time. The Times newspaper gave this 2003 movie a rating below its lowest possible score of 0 stars.",RATED_5cfd_0594,Gigli,RATED_OPT_f0b8_000B
"In the game of  Scrabble each player starts with how many letters?",RATED_0e7a_0595,7,RATED_OPT_78f4_000D
"What happens if you play all of your letters during the game of Scrabble? (Note:  This would not include the end of the game when your rack is not full)",RATED_65c3_0596,"You get an extra 50 points",RATED_OPT_4bb8_000D
"How many triple word score squares are there on the board of Scrabble?",RATED_0f13_0597,8,RATED_OPT_549d_000C
"If you play the word wagon in the game of Scrabble and it is not on any letter or word premium squares, how many points is it worth?",RATED_0724_0598,9,RATED_OPT_8a6b_000A
"Is oe a valid word in the game of Scrabble?",RATED_e7d2_0599,Yes,RATED_OPT_ac8a_000A
"What is the best score you could get in Scrabble with the following letters, not using any letter or word premium squares: Y H K E C S O?",RATED_2532_0600,69,RATED_OPT_4efc_000D
"What is a blank tile worth in the game of Scrabble?",RATED_4a92_0601,Nothing,RATED_OPT_11ea_000B
"If you get stuck with the letter Q at the end of the game of Scrabble, how many points will be deducted from your score?",RATED_04a9_0602,10,RATED_OPT_b17a_000C
"You may never exchange your letters in the game of Scrabble.",RATED_1bd4_0603,False,RATED_OPT_a33a_000A
"Who wins in the game of Scrabble?",RATED_c6bc_0604,"The person with the highest score",RATED_OPT_b740_000B
"This rap singer was convicted in March 2005 of lying to a federal grand jury about a shooting outside a radio station in 2001.",RATED_3d31_0605,"Lil Kim",RATED_OPT_b233_000A
"This actress was caught stealing in a store in 2002. She was convicted of grand theft and felony vandalism.",RATED_40d1_0606,"Winona Ryder",RATED_OPT_96e1_000C
"This football player was accused of murdering his former wife Nicole Brown, and her friend, Ronald Goldman, in 1994.  He was acquitted the following year.",RATED_fdfc_0607,"O. J. Simpson",RATED_OPT_f596_000B
"On February 8, 1994 a Mercedes Benz cut off this actor in traffic.  Having a serious case of road rage, he got out of his car, smashed the windshield and the roof of the Mercedes with a golf club and drove off.  He was charged with misdemeanor assault, vandalism and battery.",RATED_d7ae_0608,"Jack Nicholson",RATED_OPT_379e_000C
"In 2001, this actor had cocaine related charges made against him. He was arrested in Palm Springs.",RATED_e497_0609,"Robert Downey Jr",RATED_OPT_c03c_000A
"This famous singers family home was searched by the police in 1993 for evidence of child molestation.",RATED_7391_0610,"Michael Jackson",RATED_OPT_b4f2_000C
"On June 27, 1995 this actor was caught in a car, having sexual intercourse with a prostitute. Police arrested him for lewd behavior.",RATED_5f46_0611,"Hugh Grant",RATED_OPT_6c1f_000D
"This singer was caught by police and charged with performing a lewd act in a public restroom.",RATED_55ae_0612,"George Michael",RATED_OPT_ebae_000C
"In 1996 this rock musician was convicted of battery for pushing over a photographer who tried to get a picture of him and his wife.",RATED_8a7d_0613,"Tommy Lee",RATED_OPT_1335_000D
"This actress was sued for slapping a police officer because he pulled her over and gave her a ticket.",RATED_3b09_0614,"Zsa Zsa Gabor",RATED_OPT_aa27_000C
"Which actor starred as Doc Holliday in Tombstone?",RATED_6b15_0615,"Val Kilmer",RATED_OPT_42eb_000D
"In the western Tombstone, what was Doc Holliday’s answer to Ringos Isnt anyone here man enough to play for blood?”",RATED_8c6f_0616,"Im your huckleberry.",RATED_OPT_db15_000C
"What role did Billy Bob Thornton play in the western Tombstone?",RATED_e953_0617,"Johnny Tyler",RATED_OPT_eff9_000B
"In the Western Tombstone Sam Elliot plays the role of Morgan Earp.",RATED_5e70_0618,False,RATED_OPT_59cb_000B
"What year was Tombstone released?",RATED_9f35_0619,1993,RATED_OPT_8697_000B
"Who stars as the county sheriff John Behan in the Tombstone western movie?",RATED_2cb5_0620,"Jon Tenney",RATED_OPT_9a06_000A
"In Tombstone, Morgan was Wyatt Earp’s brother that gets killed.",RATED_a0ab_0621,Yes,RATED_OPT_80c8_000B
"In the western Tombstone, who said It would appear that the strain was more than he could bear.?",RATED_eaf0_0622,Doc,RATED_OPT_4032_000D
"Dana Dalany played Wyatts wife Mattie in the film Tombstone.",RATED_3f23_0623,False,RATED_OPT_dde5_000A
"In Tombstone, who was leader of the Cowboys?",RATED_d137_0624,"Curly Bill Brocious",RATED_OPT_60cb_000B
"In which of these states is Slippery Rock University located?",RATED_2e2e_0625,Pennsylvania,RATED_OPT_c708_000D
"What state is Gonzaga University in?",RATED_46d3_0626,Washington,RATED_OPT_11fc_000D
"The Old Dominion University Monarchs are from which state?",RATED_f706_0627,Virginia,RATED_OPT_4f12_000C
"In which of these states can you find Appalachian State University?",RATED_6bba_0628,"North Carolina",RATED_OPT_8b90_000D
"Name the state in which Murray State University is located.",RATED_b543_0629,Kentucky,RATED_OPT_a774_000C
"Tulane University is in which of the following states?",RATED_6cad_0630,Louisiana,RATED_OPT_7b52_000B
"In which of these states is Austin Peay State University located?",RATED_a28b_0631,Tennessee,RATED_OPT_4f14_000B
"Morehead State University is in the city of Morehead that is located in which state?",RATED_8a3b_0632,Kentucky,RATED_OPT_2fce_000D
"Which of these states is the location of Marshall University?",RATED_e1c5_0633,"West Virginia",RATED_OPT_a74b_000A
"St. Bonaventure University, founded in 1858, is located in Cattaraugus County. Which state is it in?",RATED_1ca5_0634,"New York",RATED_OPT_54f2_000C
"What does the prefix tachy- mean?",RATED_1211_0635,"too fast",RATED_OPT_b93c_000C
"The suffix -itis refers to what condition?",RATED_c360_0636,inflammation,RATED_OPT_8b9d_000D
"The doctor says you need a CBC. What is he talking about?",RATED_18a8_0637,"A blood test",RATED_OPT_30e6_000C
"The doctor writes a prescription with instructions to take the medication PRN. What does PRN mean?",RATED_a094_0638,"As needed",RATED_OPT_d715_000C
"In preparation for a blood test, the lab slip says you have to be NPO for 8 hours prior to the test. What do you have to do?",RATED_af33_0639,"Do not take anything by mouth",RATED_OPT_abb0_000D
"During a physical exam, the doctor says he wants to auscultate your heart. What instrument will he use?",RATED_d7e7_0640,Stethoscope,RATED_OPT_74bf_000C
"To palpate your thyroid gland, what part of your body will the doctor touch?",RATED_40a9_0641,Neck,RATED_OPT_0e8e_000C
"Where are the Islets of Langerhans?",RATED_c852_0642,"in the pancreas",RATED_OPT_40e2_000A
"If the doctor writes NSR on your electrocardiogram, what can you expect him to tell you?",RATED_d23a_0643,"That everything is fine",RATED_OPT_b519_000D
"After checking your blood pressure, the doctor says the diastolic pressure is elevated. To which number is he referring?",RATED_5159_0644,"The bottom number",RATED_OPT_7939_000D
"What year did Green Acres first air on television?",RATED_06c4_0645,1965,RATED_OPT_de05_000C
"On the show Green Acres, the name of Oliver Wendall Douglass wife was Eva.",RATED_52a3_0646,False,RATED_OPT_61db_000A
"The TV show Green Acres was set in the fictional town of Hooterville.",RATED_a312_0647,True,RATED_OPT_fa5f_000B
"On the show Green Acres, what was the name of the pig adopted by Fred and Doris Ziffel?",RATED_0584_0648,Arnold,RATED_OPT_076f_000C
"Green Acres ran on television for 9 seasons.",RATED_866c_0649,False,RATED_OPT_f1b1_000B
"Where did the phone company install the Douglases phone in the series Green Acres?",RATED_2f58_0650,"On top of the telephone pole",RATED_OPT_e806_000B
"Oliver from Green Acres was an attorney in New York before moving to Hooterville.",RATED_6e16_0651,True,RATED_OPT_8e3c_000A
"Which character on Green Acres was played by Alvy Moore?",RATED_0f68_0652,"Hank Kimball",RATED_OPT_155a_000C
"What was the last name of Eustace Charleton, the wacky character on Green Acres?",RATED_f711_0653,Haney,RATED_OPT_8e55_000D
"How do you say I feel hot in Spanish?",RATED_3c6b_0654,"Tengo calor.",RATED_OPT_6c10_000C
"How do you ask What is your name? in Spanish?",RATED_8618_0655,"Come se llama usted?",RATED_OPT_933e_000A
"Which if the following translates as We are going to the store in Spanish?",RATED_8d8a_0656,"Vamos a la tienda.",RATED_OPT_c941_000C
"How do you say fire-fighter in Spanish?",RATED_c439_0657,Bombero,RATED_OPT_52b6_000D
"What is the Spanish equivalent of apple?",RATED_d6d6_0658,Manzana,RATED_OPT_dd86_000C
"How do you say Im lost in Spanish?",RATED_f275_0659,"Estoy perdido.",RATED_OPT_1621_000A
"What is the word for grandmother in Spanish?",RATED_1390_0660,Abuela,RATED_OPT_45ca_000C
"How do you say to the right in Spanish?",RATED_f18c_0661,"A la derecha",RATED_OPT_56bc_000A
"Which of these sentences translates as The trees are green. in Spanish?",RATED_e667_0662,"Los arboles son verdes.",RATED_OPT_6d36_000B
"No me gusta is Spanish for I dont like it.",RATED_c742_0663,True,RATED_OPT_6478_000A
"When was Clint Eastwood born?",RATED_57c1_0664,"May 31, 1930",RATED_OPT_de9e_000C
"Clint Eastwood was born in Carmel, California.",RATED_0eab_0665,False,RATED_OPT_4c72_000A
"Clint Eastwood was drafted into the US Army in 1951 and stationed at Ft. Ord, CA. What duty did he perform while there?",RATED_25ef_0666,"swimming instructor",RATED_OPT_b5f1_000A
"Eastwood portrayed the man with no name in a trilogy of spaghetti westerns.  Which of these is NOT one of those films.",RATED_11e4_0667,"High Plains Drifter",RATED_OPT_36f5_000C
"In what movie is Eastwoods character on the run from bounty hunters and Union soldiers?",RATED_f41f_0668,"The Outlaw Josey Wales",RATED_OPT_ec30_000D
"How many movies were made featuring the character Dirty Harry during the 70s and 80s?",RATED_98d9_0669,5,RATED_OPT_2bcf_000D
"For which two movies has Clint Eastwood been given the Academy Award for Best Director?",RATED_423c_0670,"Unforgiven  Million Dollar Baby",RATED_OPT_6a7a_000A
"Which Academy Award-winning film actor married Madonna in 1985 and divorced her in 1989?",RATED_aa45_0671,"Sean Penn",RATED_OPT_fe05_000A
"Which American actor, known for his passion for basketball and the LA Lakers in particular, appeared in One Flew Over the Cuckoos Nest as Randle Patrick McMurphy?",RATED_566e_0672,"Jack Nicholson",RATED_OPT_b7c7_000C
"This actress, best known for her roles in Legally Blonde and Walk the Line, got engaged to Ryan Phillippe in 1998, and co-starred with him in the 1999 hit movie Cruel Intentions.",RATED_2b97_0673,"Reese Witherspoon",RATED_OPT_53f3_000D
"Which of the Baldwin brothers was married to Kim Basinger from 1993 to 2002?",RATED_e8c6_0674,Alec,RATED_OPT_2b4d_000B
"Which Hollywood actress won an Academy Award for her portrayal of the young transman, Brandon Teena in the 1999 movie Boys Dont Cry?",RATED_fcfe_0675,"Hilary Swank",RATED_OPT_0876_000B
"In 2004, this Academy Award-winning actress, was listed by the Australian magazine BRW, as the richest Australian woman under 40.",RATED_88bc_0676,"Nicole Kidman",RATED_OPT_31b6_000C
"In 2004, this English actress received her fourth Academy Award nomination for her performance in the movie Eternal Sunshine of the Spotless Mind.",RATED_9cd5_0677,"Kate Winslet",RATED_OPT_344c_000C
"Which Welsh-born actor got two Oscar nominations for playing US Presidents in the movies Nixon and Amistad?",RATED_d855_0678,"Sir Anthony Hopkins",RATED_OPT_0ddc_000C
"This Hollywood actress, who at the age of 7 starred in the film E.T. the Extra -Terrestrial, described her troubled childhood in her 1990 autobiography, Little Girl Lost.",RATED_f259_0679,"Drew Barrymore",RATED_OPT_d213_000D
"This Golden Globe-winning actress was arrested on December 12, 2001 for shoplifting designer clothes in a department store in Beverly Hills.",RATED_61aa_0680,"Winona Ryder",RATED_OPT_2a75_000C
"The following words belong to a fictional private detective, created by Agatha Cristie: ‘I, who have undoubtedly the finest brain in Europe at present, can afford to be magnanimous.’",RATED_879a_0681,"Hercule Poirot",RATED_OPT_f809_000D
"This fictional detective, created by a British author and physician, delivered the following words in the short story, ‘The Boscome Valley Mystery’: ‘There is nothing more deceptive than an obvious fact.’",RATED_08d4_0682,"Sherlock Holmes",RATED_OPT_2b03_000A
"This eccentric literary detective, who lives alone in Paris, is the creation of Edgar Allan Poe.",RATED_0c60_0683,"Auguste Dupin",RATED_OPT_6d2a_000B
"This fictional detective first appeared in the novel, ‘The Murder at the Vicarage’. Her motto is The young people think the old people are fools, but the old people know the young people are fools.",RATED_ab8b_0684,"Miss Jane Marple",RATED_OPT_71e4_000B
"This fictional character, depicted by G. K. Chesterton, is both a detective and a Catholic priest. He addressed the following words to the reformed criminal, Flambeau: ‘Has it never struck you that a man who does next to nothing but hear mens real sins is not likely to be wholly unaware of human evil?.",RATED_54ef_0685,"Father Brown",RATED_OPT_3709_000A
"This fictional detective, described as a ‘hard and shifty fellow’, is the leading character in the novel ‘The Maltese Falcon’.",RATED_2b98_0686,"Sam Spade",RATED_OPT_347e_000B
"This fictional police detective, who likes smoking pipes, is the literary creation of Georges Simenon. Unlike his assistant Leroy, he often relies on his instincts in solving cases.",RATED_5b61_0687,"Jules Maigret",RATED_OPT_2859_000B
"The name of this fictional detective from the novel, ‘The Roman Hat Mystery’ is also the pseudonym under which the two cousins, Frederick Dannay and Manfred B. Lee wrote detective fiction.",RATED_40f9_0688,"Ellery Queen",RATED_OPT_55b2_000B
"This literary private eye, who works in Southern California, was first introduced in the novel, ‘The Moving Target’.",RATED_d9b4_0689,"Lew Archer",RATED_OPT_baa6_000A
"This fictional private eye made the following observation in the book, ‘The Big Sleep’: ‘Dead men are heavier than broken hearts‘.",RATED_e1c1_0690,"Phillip Marlowe",RATED_OPT_0d36_000C
"Marijuana can cause infertility in both men and women.",RATED_f9b0_0691,False,RATED_OPT_cd27_000A
"Marijuana overdose related deaths were reported to have increased among youths in the USA in the last decade of the 20th century.",RATED_c3bf_0692,False,RATED_OPT_d462_000B
"What was the estimated number of deaths of marijuana overdose in the USA for 2005?",RATED_4d4f_0693,0,RATED_OPT_c0d7_000A
"Archaeologists report that marijuana was possibly the first plant cultivated by humans. The first evidences of this date back to approximately what time?",RATED_9f56_0694,"8000 BC",RATED_OPT_13fc_000C
"The FBI reports show that 65-75% of criminal violence is marijuana related.",RATED_1ae2_0695,False,RATED_OPT_c546_000B
"George Washington and Thomas Jefferson are known to have grown marijuana.",RATED_c225_0696,True,RATED_OPT_7a94_000A
"Sterilized hemp seeds are often sold as what?",RATED_79c1_0697,"Bird seed",RATED_OPT_d4bf_000A
"How many Americans were arrested on marijuana charges in 1997?",RATED_4a9b_0698,"More than 690,000",RATED_OPT_8b48_000B
"Which of the following is not a name for marijuana?",RATED_65c6_0699,"Cancer stick",RATED_OPT_899d_000B
"Which film about marijuana was directed by Louis Gasnier and released in 1936?",RATED_1504_0700,"Reefer Madness",RATED_OPT_5a63_000B
"The famous boyhood friends depicted by Mark Twain were Huckleberry Finn and this character.",RATED_1050_0701,"Tom Sawyer",RATED_OPT_1634_000C
"What was the title of Leo Tolstoys classic about the Napoleonic Wars?",RATED_192a_0702,"War and Peace",RATED_OPT_1fc0_000D
"Which of the following words usually follows the word zip?",RATED_d1d8_0703,Code,RATED_OPT_0734_000A
"In the B  O Railroad, what does the B stand for?",RATED_f11a_0704,Baltimore,RATED_OPT_f42d_000B
"What are the first names of the comedy team of Rowan and Martin?",RATED_5e08_0705,"Dick and Dan",RATED_OPT_b5c3_000C
"Which cartoon character was the gentleman friend of Olive Oyle?",RATED_14ba_0706,Popeye,RATED_OPT_713f_000D
"In the Old Testament, whose hair was cut off by the temptress Delilah?",RATED_d565_0707,Samson,RATED_OPT_0333_000D
