question,QID,answer,answer_OID
"Which college/university is the first to own a dinosaur egg?",WORLD_1f8b_0690,"Colgate University",WORLD_OPT_bc3a_000C
"What is true about University of Pennsylvania, Cornell University and Brown University?",WORLD_06a2_0691,"They are all members of the Ivy League",WORLD_OPT_12f9_000D
"Which of these schools is not famous for its Medicine Department?",WORLD_2b36_0692,"Rochester Institute of Technology",WORLD_OPT_3308_000B
"The Atlantic Ocean has a greater average depth than the Indian Ocean.",WORLD_0d75_0693,False,WORLD_OPT_af02_000A
"On September 13, 1922 a temperature of 135.9°F (57.7°C) was recorded in Al Aziziyah, a city in which African country?",WORLD_0930_0694,Libya,WORLD_OPT_d10a_000A
"What mountain, located in the Sentinel Range of the Ellesworth Mountains, is the highest mountain in Antarctica?",WORLD_6e00_0695,"Vinson Massif",WORLD_OPT_9d09_000A
"Which ocean is the worlds largest body of water, covering nearly one third of the Earths surface?",WORLD_3c97_0696,"The Pacific Ocean",WORLD_OPT_3573_000A
"What port on the Atlantic Ocean is the largest city and capital of Sierra Leone?",WORLD_9c35_0697,Freetown,WORLD_OPT_172d_000B
"On May 22, 1960, an earthquake with magnitude of 9.5 was recorded in which country?",WORLD_e869_0698,Chile,WORLD_OPT_0ae1_000C
"This mega-city was originally a municipality, founded in 1521 by Fernán Cortés.",WORLD_ad19_0699,"Mexico City",WORLD_OPT_7948_000B
"This state, with a capital of Jaipur, is the largest state in India.",WORLD_f751_0700,Rajasthan,WORLD_OPT_1a61_000A
"The American continent  was named after which Italian merchant and cartographer?",WORLD_022b_0701,"Amerigo Vespuci",WORLD_OPT_1071_000B
"This sea, which is a basin of the Indian Ocean between Africa and Asia, is the worlds most northern tropical sea.",WORLD_04ce_0702,"Red Sea",WORLD_OPT_0363_000A
"Which one of the following countries borders Chile?",WORLD_d20c_0703,Argentina,WORLD_OPT_4cbc_000D
"Which one of these countries shares a border with  Turkmenistan?",WORLD_4a2d_0704,Iran,WORLD_OPT_73ba_000B
"Nepal is bordered by which of these countries?",WORLD_7802_0705,China,WORLD_OPT_3b66_000D
"Is there a country that borders Iceland?",WORLD_8b80_0706,No,WORLD_OPT_834b_000A
"Is there a country that borders Haiti?",WORLD_0ca1_0707,Yes,WORLD_OPT_f337_000B
"Which of these countries borders Belize?",WORLD_7b7b_0708,Guatemala,WORLD_OPT_ee2f_000D
"New Zealand and Australia share a border.",WORLD_c2fa_0709,False,WORLD_OPT_1fac_000B
"Which of the following countries borders Djibouti?",WORLD_63ea_0710,Ethiopia,WORLD_OPT_a91b_000C
"Which one of the following countries borders Uruguay?",WORLD_dbe6_0711,Brazil,WORLD_OPT_0102_000D
"The Falkland Islands are in the South Pacific Ocean.",WORLD_9d61_0712,False,WORLD_OPT_6282_000A
"The Statue of Liberty, is one of the most widely known statues in history. What country is it in?",WORLD_51a3_0713,USA,WORLD_OPT_7d55_000B
"Pharaoh Khufu was burried in the Great Pyramid of Giza.  Where can we find that pyramid?",WORLD_13c3_0714,Egypt,WORLD_OPT_a7eb_000D
"This palace was built for love.  It is what what every women wants her husband to do for her. The Taj Mahal is located in what country?",WORLD_f1f4_0715,India,WORLD_OPT_1d35_000B
"The Borobudur Temple is in what country?",WORLD_4b79_0716,Indonesia,WORLD_OPT_4d0c_000C
"Angkor Wat is in Cambodia.",WORLD_492e_0717,True,WORLD_OPT_e51c_000B
"If I wanted to visit The Shwedagon Pagoda, would I go to France?",WORLD_b831_0718,No,WORLD_OPT_1384_000B
"The White House is the home of the US head of government.",WORLD_6e2b_0719,True,WORLD_OPT_a095_000B
"Just one of these states has a minimum driving age of exactly sixteen.",WORLD_2809_0720,Texas,WORLD_OPT_0f2e_000D
"Parking is not allowed in one of these cases.",WORLD_0fd5_0721,"Parking is not allowed in any of these cases.",WORLD_OPT_482e_000B
"When a school bus is stopped and its red lights are flashing (or stop signs are extended), it means this.",WORLD_5a5a_0722,"You may not pass.",WORLD_OPT_d189_000D
"On a New York State highway where there is no posted speed limit, the fastest speed at which you may legally drive is this.",WORLD_776a_0723,"55 mph",WORLD_OPT_f90b_000D
"On long trips you can prevent drowsiness by performing this.",WORLD_942d_0724,"Stopping at regular intervals for a rest.",WORLD_OPT_5530_000A
"This is the only effective way to reduce your blood alcohol content (BAC).",WORLD_738d_0725,"Allow your body time to get rid of alcohol.",WORLD_OPT_7eee_000C
"If your car starts to skid on a slippery road, you should do this.",WORLD_ce5a_0726,"Steer in the direction you want the front wheels to go.",WORLD_OPT_df8b_000D
"A bicyclist differs from a motorist in that he is not required to do this.",WORLD_0478_0727,"Insure the bicycle.",WORLD_OPT_4694_000B
"What is the capital of New Jersey?",WORLD_15f6_0728,Trenton,WORLD_OPT_cc2e_000A
"This Nobel peace prize winner went from Governor of New Jersey to the President of the USA.",WORLD_3a7a_0729,"Woodrow Wilson",WORLD_OPT_0825_000A
"This U.S. president, who served non-consecutive terms,  was born in New Jersey.",WORLD_349b_0730,"Grover Cleveland",WORLD_OPT_89c1_000B
"Which of these people was not born in New Jersey?",WORLD_17d2_0731,"Chuck  Yeager",WORLD_OPT_e527_000C
"Which of these was not born in New Jersey?",WORLD_22e3_0732,"Ally Sheedy",WORLD_OPT_b30c_000D
"This famous singer from Hoboken became Chairman of the Board .",WORLD_764c_0733,"Frank Sinatra",WORLD_OPT_d8b8_000D
"Which one of these singers was not born in New Jersey?",WORLD_c0ae_0734,"Alice Cooper",WORLD_OPT_d77f_000B
"Which one of the following was not invented in New Jersey?",WORLD_2767_0735,"The Sewing Machine",WORLD_OPT_5f40_000C
"Which of these firsts did not originate in New Jersey?",WORLD_689d_0736,"First US iron mine",WORLD_OPT_88fe_000D
"New Jersey was settled first by this nation in the early 1630s.",WORLD_3806_0737,Netherlands,WORLD_OPT_01d7_000D
"What is the capital of Texas?",WORLD_b868_0738,Austin,WORLD_OPT_a77b_000B
"California is the largest state in North America.",WORLD_fb67_0739,False,WORLD_OPT_9910_000B
"The Great Lakes are located in South America.",WORLD_1efc_0740,False,WORLD_OPT_2667_000B
"How many continents are there?",WORLD_430a_0741,7,WORLD_OPT_a03c_000C
"On what continent is Mexico?",WORLD_1e41_0742,"North America",WORLD_OPT_3519_000C
"Name the mountain chain that runs through British Columbia all the way down to New Mexico.",WORLD_54e7_0743,"Rocky Mountains",WORLD_OPT_0307_000C
"Which state has the smallest area in North America?",WORLD_252f_0744,"Rhode Island",WORLD_OPT_ecb3_000C
"Africa is located east of North America.",WORLD_0aba_0745,True,WORLD_OPT_6c22_000B
"Which of the following is not a real ocean?",WORLD_915d_0746,Red,WORLD_OPT_d652_000B
"Which ocean does New York City border?",WORLD_7dba_0747,Atlantic,WORLD_OPT_9cd2_000D
"Arkansas is west of Oklahoma.",WORLD_ea9a_0748,False,WORLD_OPT_2ee8_000A
"On what continent is the highest mountain in the world located?",WORLD_4e9d_0749,Asia,WORLD_OPT_3f58_000B
"The Great Lakes are a group of five large lakes on or near the United States-Canadian border.  This is the largest of the Great Lakes.",WORLD_8a3d_0750,"Lake Superior",WORLD_OPT_75db_000D
"The name of the deepest lake in the world, Lake Baikal, derives from Tatar Bai-Kul, meaning this.",WORLD_3cd7_0751,"Rich Lake",WORLD_OPT_0d34_000D
"Arrange the following oceans by their total area, starting with the largest: 1)The Atlantic Ocean 2)The Pacific Ocean 3)The Indian Ocean 4)The Arctic Ocean 5)The Southern Ocean",WORLD_531d_0752,"2, 1, 3, 5, 4",WORLD_OPT_f243_000B
"The Bay of Pigs is located on the coast of this country.",WORLD_f134_0753,Cuba,WORLD_OPT_8274_000D
"The Adriatic Sea separates these two peninsulas.",WORLD_9353_0754,"The Apennine Peninsula from the Balkan Peninsula",WORLD_OPT_516f_000D
"The Suez canal connects the Red Sea with this sea.",WORLD_678a_0755,"The Mediterranean Sea",WORLD_OPT_f10c_000D
"The Bermuda Triangle is located in this ocean.",WORLD_6a37_0756,"The Atlantic Ocean",WORLD_OPT_7377_000A
"Which one of these rivers is not located in Asia?",WORLD_6489_0757,Segura,WORLD_OPT_2bca_000B
"The city of Paris is built on an arc of this river.",WORLD_9b6b_0758,Seine,WORLD_OPT_524c_000B
"This Tibetan lake is located at the highest altitude.",WORLD_9c16_0759,"Lhagba Pool",WORLD_OPT_3224_000A
"Prior to 1989, this county was bordered by three countries that do not exist anymore.",WORLD_5430_0760,Poland,WORLD_OPT_b8ed_000C
"Which country used to rule vast areas from South America through Africa to East Asia?",WORLD_4f78_0761,Portugal,WORLD_OPT_aae9_000B
"Which country is divided by a canal connecting the Pacific and Atlantic Oceans?",WORLD_f126_0762,Panama,WORLD_OPT_86b7_000C
"The name of which country means Rich Harbour?",WORLD_ad60_0763,"Puerto Rico",WORLD_OPT_5bec_000B
"Which of these countries is inhabited by the largest number of Muslims?",WORLD_51f2_0764,Pakistan,WORLD_OPT_b131_000B
"Which countrys capital is Lima?",WORLD_82f5_0765,Peru,WORLD_OPT_43dc_000A
"Which is the only mostly Christian country in Asia?",WORLD_ebce_0766,Philippines,WORLD_OPT_ee69_000B
"Which of the following is not an independent nation?",WORLD_7c43_0767,Palestine,WORLD_OPT_ddfe_000A
"Which of these countries doesnt exits anymore, but was very powerful in the XVIII and XIX centuries, dominating much of Central Europe?",WORLD_dd99_0768,Prussia,WORLD_OPT_7882_000C
"Which country, situated in todays Iraq and Iran, was a major enemy of the Roman Empire?",WORLD_dc43_0769,Parthia,WORLD_OPT_7ded_000A
"In the USA Conservatives are more likely to want gun control than Liberals.",WORLD_35e5_0770,False,WORLD_OPT_754b_000A
"Conservatives in the USA are more likely to favor prayer in school than Liberals.",WORLD_ab64_0771,True,WORLD_OPT_f9c6_000B
"Liberals in the USA are more concerned about Internet porn distribution than Conservatives.",WORLD_8d8e_0772,False,WORLD_OPT_d1c6_000A
"Conservatives in the USA are pro-choice when it comes to the abortion issue.",WORLD_8277_0773,False,WORLD_OPT_38ef_000A
"Liberals are likely to spend more money on the military than Conservatives.",WORLD_0664_0774,False,WORLD_OPT_4b1a_000B
"In the USA, Liberals favor welfare initiatives, such as aid to families with dependent children.",WORLD_4020_0775,True,WORLD_OPT_a032_000A
"Liberals in the USA are more likely to spend money on education than Conservatives.",WORLD_d89a_0776,True,WORLD_OPT_9642_000A
"Conservatives in the USA believe that local problems, which are common to all states, should be solved at the national level.",WORLD_614c_0777,False,WORLD_OPT_0e3c_000B
"Conservatives in the USA are more likely to pass a law cutting taxes to the wealthy than Liberals.",WORLD_cbc3_0778,True,WORLD_OPT_525f_000A
"In the USA, Conservatives favor school vouchers.",WORLD_3fb9_0779,True,WORLD_OPT_d1bf_000B
"What is the name of an English shelter, usually free for use by anyone, found in remote mountain areas?",WORLD_6fd5_0780,Bothy,WORLD_OPT_8645_000C
"This is a traditional Japanese inn dating back to the 17th century, nowadays often situated along highways.",WORLD_950d_0781,Ryokan,WORLD_OPT_2998_000B
"What kind of lodging, traditionally constructed in the northern hemisphere, is sometimes called a snow house?",WORLD_b760_0782,Igloo,WORLD_OPT_c537_000A
"Name the portable dwelling structure used by nomads during their constant travels in Central Asia.",WORLD_9cd4_0783,Yurt,WORLD_OPT_e7cd_000A
"What style of hotel accommodation, developed in Japan by Kurokawa Kisho, features modular plastic quarters?",WORLD_e0ec_0784,"Capsule hotel",WORLD_OPT_b4d6_000A
"What conical tent is constructed by Native Americans, using buffalo hide?",WORLD_8dda_0785,Tipi,WORLD_OPT_ac0c_000D
"The origin of this hotel dates back to the early twentieth century, when the first hotels along highways became popular.",WORLD_c9e8_0786,Motel,WORLD_OPT_28e8_000D
"Which dome-like Native American tent is made by the semi-nomadic tribes of the American West and Southwest?",WORLD_246b_0787,Wickiup,WORLD_OPT_e2fa_000D
"Which term refers to a small, usually sometimes ruined building in the middle of the woods?",WORLD_b352_0788,Shack,WORLD_OPT_0597_000A
"What type of house was built using raw logs, particularly in the early years of United States and Canada?",WORLD_0558_0789,"Log cabin",WORLD_OPT_2d45_000B
"McDonalds is named after its founders. Burger King is self-explanatory. Do you know what KFC stands for?",WORLD_87ea_0790,"Kentucky Fried Chicken",WORLD_OPT_675d_000B
"While surfing the Internet you may be using Cisco networking equipment without even knowing it. But do you know the origin of the name Cisco?",WORLD_dd44_0791,"It was named for San FranCISCO",WORLD_OPT_ea91_000B
"Nokia is widely known for their mobile phones. What does Nokia mean?",WORLD_3ac8_0792,"Its a name of a town in Finland where the company used to have HQ.",WORLD_OPT_48f9_000D
"What is the origin of the name 3M, the company that makes almost everything?",WORLD_4e4d_0793,"Minnesota Mining and Manufacturing",WORLD_OPT_4986_000A
"Google is not just a search engine. It is a multinational company. What is the origin of the name?",WORLD_4613_0794,"Its a misspelling of googol - a number written as 1 followed by one-hundred zeros.",WORLD_OPT_8200_000D
"Iona is a small island from which Christianity was spread to Scotland and northern England. The island gave name to a company. What does Iona make?",WORLD_3b7a_0795,"Integration software",WORLD_OPT_0551_000D
"Lufthansa is a German air carrier. What is the meaning of the name?",WORLD_2a8c_0796,"Luft = air; Hanse = guild (or union.)",WORLD_OPT_bfb1_000B
"IBM is a computer hardware and software giant. What does its name stand for?",WORLD_ceb5_0797,"International Business Machines",WORLD_OPT_749a_000A
"Which Far East company name can be translated as three stars?",WORLD_8263_0798,Samsung,WORLD_OPT_1c3c_000B
"AXA is a French insurance group. What does the name mean?",WORLD_81e8_0799,"Nothing! It was chosen deliberately as AXA is not a word in any known language and is easy to pronounce.",WORLD_OPT_2f3e_000A
"What is the origin of the name FIAT?",WORLD_edc7_0800,"Abbreviation of Fabbrica Italiana Automobili Torino",WORLD_OPT_ebd5_000A
"You probably have heard of software and hardware. Can you tell what Compuware makes?",WORLD_98a4_0801,"Software that ease the life of IT managers and practitioners",WORLD_OPT_9b00_000C
"The British Airways London Eye, which opened in 1999, is what type of structure?",WORLD_c2ef_0802,"An observation wheel",WORLD_OPT_8048_000A
"Buckingham Palace, the official home of the Queen of England, was built in what year?",WORLD_0764_0803,1703,WORLD_OPT_6784_000D
"Designed by architect Norman Foster, this building has housed some of Londons most important authorities since 2002.",WORLD_c492_0804,"City Hall",WORLD_OPT_d51d_000A
"The design of this London monument, situated near Speakers Corner in Hyde Park, is based on the design of the triumphal arch of Constantine, located in Rome.",WORLD_1e97_0805,"Marble Arch",WORLD_OPT_a44a_000D
"This London building, sometimes referred to as Covent Garden, functions as a performing arts venue.",WORLD_d912_0806,"The Royal Opera House",WORLD_OPT_1956_000D
"This amazing single-roofed structure, located on the Greenwich peninsula in south-east London, was engineered by Buro Happold.",WORLD_b49e_0807,"The Millennium Dome",WORLD_OPT_ec0e_000B
"This cathedral, situated on Ludgate Hill, dates back to the 17th century and is the seat of the Bishop of London.",WORLD_f72a_0808,"St Pauls Cathedral",WORLD_OPT_6c51_000D
"This temple, discovered in Walbrook in 1957, was built in the middle of the third century in worship of a popular mystic religion.",WORLD_e80a_0809,"The Temple of Mithras",WORLD_OPT_4223_000C
"This 183-meter skyscraper in London was originally built  for the National Westminster Bank.",WORLD_715d_0810,"Tower 42",WORLD_OPT_a5a5_000D
"Which tower, located in the Palace of Westminster in London, is usually referred to as Big Ben?",WORLD_2f7b_0811,"The Clock Tower",WORLD_OPT_b7f4_000D
"Apart from actions related to the Civil War, which two American states declared  war on each other?",WORLD_75df_0812,"Ohio and Michigan",WORLD_OPT_ab8f_000A
"In 1915 the boll weevil devastated the cotton crop in this state.",WORLD_08ed_0813,Alabama,WORLD_OPT_02bb_000B
"Where is the National Civil Rights Museum?",WORLD_6573_0814,"In a motel",WORLD_OPT_cd0d_000C
"In which state would one see the House on the Rock?",WORLD_8c1d_0815,Wisconsin,WORLD_OPT_8a84_000D
"In which city were Malcolm X., Warren Buffett, Marlon Brando, and Gerald Ford born?",WORLD_28da_0816,"Omaha, Nebraska",WORLD_OPT_051f_000B
"In which state was the first sales tax enacted?",WORLD_f7e2_0817,"West Virginia",WORLD_OPT_1be3_000C
"Which was the 14th state admitted to the Union?",WORLD_9ad3_0818,Vermont,WORLD_OPT_1f41_000C
"What distinction does Bailey Brown hold?",WORLD_f6ba_0819,"He was the first Union soldier killed by the Confederates in the Civil War.",WORLD_OPT_57e2_000A
"What do these movies have in common: Me, Myself  and Irene, Miss Congeniality, World Trade Center  and Salaam Namaste?",WORLD_24d0_0820,"Ben and Jerrys Ice Cream",WORLD_OPT_7e46_000B
"Which is the only American state to have no national parks, no national historical sites, no national  historic battle sites, no national historic sea shores?",WORLD_058a_0821,Delaware,WORLD_OPT_321d_000B
"Which US President occupied every major non-judicial elected office in the American political system?",WORLD_6391_0822,"Andrew Johnson",WORLD_OPT_f8d1_000C
"When was Puerto Rico admitted to the Union?",WORLD_2a36_0823,"It is not a US state",WORLD_OPT_b527_000A
"Which of these seas with color names doesnt exist?",WORLD_da63_0824,"Blue Sea",WORLD_OPT_3598_000B
"You probably know that the Yellow River is a mighty river in China. What is its original name?",WORLD_2283_0825,"Huang He",WORLD_OPT_69b4_000C
"Where is the White Sea located?",WORLD_2131_0826,"North-eastern Europe",WORLD_OPT_0704_000A
"Which of these countries has a color in its name?",WORLD_1884_0827,"Cape Verde",WORLD_OPT_4aa4_000C
"Schwarzwald is a mountain range in southern Germany. What does the name mean?",WORLD_22c4_0828,"Black Forrest",WORLD_OPT_a302_000D
"Montenegro means Black Mountain”. What is it?",WORLD_12e7_0829,"A country in the Balkans",WORLD_OPT_047a_000A
"Where is Greenland located?",WORLD_e589_0830,"Between the Arctic and Atlantic oceans",WORLD_OPT_2db6_000B
"Most people have heard about the Yellow river in China. But where is the Green River?",WORLD_8e45_0831,"Its a tributary of the Colorado river.",WORLD_OPT_e03e_000D
"The Black Sea is almost a lake. How is it connected to other sea waters?",WORLD_9b2a_0832,"By Bosphorus strait",WORLD_OPT_045d_000B
"Belarus is a country containing a color in its name. Which color is it?",WORLD_911a_0833,White,WORLD_OPT_c368_000A
"Where is the Purple Mountain located?",WORLD_ec92_0834,"In China",WORLD_OPT_7ff4_000C
"The work of two modern philosophers, Karl Marx and Friedrich Engels, was published on 21 February 1848. It explained the principles of Communism and laid the purposes and program of the Communist League. The significance of this political treatise was so great, that Marx and Engles were expelled from Belgium when it was published. What was its name?",WORLD_4c36_0835,"The Communist Manifesto",WORLD_OPT_27a6_000C
"According to Karl Marx and Friedrich Engels, the capitalistic system, based on personal ownership, had to be replaced by the communist society, where everything is communally owned. This was the course to overthrow capitalism, that they suggested.",WORLD_d5ca_0836,"Proletarian revolution",WORLD_OPT_1463_000D
"Marx and Engles were the first to openly criticise the idea of personal property.",WORLD_ee3f_0837,False,WORLD_OPT_e342_000B
"Marxist theories led to the foundation of The Russian Social Democratic Workers Party. Although there were several other social democratic parties in Europe at this time, this was the only one to maintain the principles of Communism. One branch of it was headed by Vladimir Lenin.",WORLD_28e5_0838,Bolsheviks,WORLD_OPT_ab5d_000C
"The faction of the Russian Social Democratic Workers Party, led by Lenin, succeeded in overthrowing the regime of Alexander Kerensky by revolution. When did it take place?",WORLD_14af_0839,1917,WORLD_OPT_67a1_000C
"The second stage of The Russian Revolution led to to the creation of the Soviet Union and took place in November.",WORLD_f31b_0840,False,WORLD_OPT_2ea7_000A
"After the end of World War II many countries were overtaken by communist influence. Most of them were in Eastern European, but not all. Mao Zedong came to power in China and established the Peoples Republic of China in this year.",WORLD_d3c4_0841,1949,WORLD_OPT_6cb6_000D
"Fidel Castro and Ernesto Che Guevara are among the most famous revolutionaries. Che Gevara was one of Castros guerrillas in his army, the 26th of July Movement. Although this army was small in numbers and not well trained, Fidel Castro took control over Cubas government. What was the name of the leader of Cuba before Fidel Castro took control?",WORLD_345f_0842,"Fulgencio Batista",WORLD_OPT_b54c_000B
"The ideas of communism became so widely popular that by the 80s, almost a quarter of the world was under communist rule.",WORLD_5ab2_0843,False,WORLD_OPT_5bab_000B
"After the death of Vladimir Lenin there were two possible successors. Joseph Stalin (Iosif Vissarionovich Jughashvili), who had been  general secretary of the Soviet Communist Party since 1922, was one possibility. The other one was Leon Trotsky. What happened to Trotsky after Stalin became leader of the Soviet Union?",WORLD_f0e5_0844,"He was exiled and later killed",WORLD_OPT_8b74_000D
"One of the most famous quotes of Stalin is The death of one man is a tragedy. The death of millions is a statistic. But when it comes to the victims of his regime, is not just a statistic. Even though determining the exact number of Stalins victims is virtually impossible,  we know about millions of people, either shot or exiled to labor camps, in the years of his rule. This was the name of the administration which ran these camps.",WORLD_8405_0845,Gulag,WORLD_OPT_fd1a_000D
"After the death of Stalin in 1953, Nikita Khrushchev came to power. The Cold War reached its peak under his rule, when Khrushchev ordered the installation of short and middle ranged ballistic missiles in Cuba. Although the conflict was settled peacefully, the world was under the threat of nuclear war for 38 long days. There was no winner in this crisis, because just as the Soviets had to remove their missiles from Cuba, the United States had to dismantle their missile installations in this country, which lies on two continents.",WORLD_e1eb_0846,Turkey,WORLD_OPT_69d1_000A
"Geogry Markov, a Bulgarian dissident, is probably one of the most famous political victims of Communism in Eastern Europe. Even though he defected from Bulgaria, his life remained in danger. The Bulgarian secret police, with the help of KGB, found located and assassinated him in London using one of the strangest weapons of the Cold War; a small platinum pellet with two holes drilled in it, filled with poison, was fired in his calf muscle by an umbrella. What kind of poison was in the pellet?",WORLD_0b9f_0847,Ricin,WORLD_OPT_1b58_000C
"He was the communist dictator of Romania from 1965 to 1989. On 25 December 1989 he and his wife were executed by a firing squad. They were charged with various crimes, such as unjust gathering of wealth at the expense of the people and even genocide.",WORLD_1016_0848,"Nicolae Ceauşescu",WORLD_OPT_c95f_000A
"When this great leader came to power in 1985, it marked the beginning of the end of the Soviet Union. He tried to reform the Soviet Union by introducing glasnost and perestroika. He abandoned the Brezhnev Doctrine and let the other Communist countries settle their internal affairs alone. Because he literally ended the Cold War, he was awarded a Nobel Peace Prize on 15 October 1990.",WORLD_63d0_0849,"Mikhail Gorbachev",WORLD_OPT_2fc5_000A
"Name the capital and largest city of Fiji.",WORLD_cd17_0850,Suva,WORLD_OPT_c9ab_000B
"What is the capital and largest city of the Republic of Maldives?",WORLD_2064_0851,Malé,WORLD_OPT_fe18_000B
"What city, located on Upolu Island, is the capital of Samoa?",WORLD_e2e3_0852,Apia,WORLD_OPT_a3e7_000B
"This city, famous for the Parthenon on the Acropolis, is the capital of Greece.",WORLD_cec8_0853,Athens,WORLD_OPT_75f6_000C
"What city, situated on the Baltic Sea coast, is the capital of Latvia?",WORLD_e299_0854,Riga,WORLD_OPT_f128_000A
"What is the capital of the unincorporated territory of the United States, known as American Samoa?",WORLD_ea20_0855,"Pago Pago",WORLD_OPT_4491_000B
"Port Moresby is the capital of Papua New Guinea.",WORLD_6348_0856,True,WORLD_OPT_bd9e_000B
"Is the capital of Hawaii named after its founder?",WORLD_39db_0857,No,WORLD_OPT_8a0e_000A
"Is Conakry the capital of a country, formerly known as Portuguese Guinea?",WORLD_29d8_0858,Yes,WORLD_OPT_3003_000B
"Which city, founded in 1848, is the capital of the State of California, USA?",WORLD_0cfb_0859,Sacramento,WORLD_OPT_6064_000D
"When was Arnold Schwarzenegger sworn into office as the 38th Governor of California?",WORLD_f405_0860,"November 2003",WORLD_OPT_7d92_000C
"Which of these celebrities is a fan of the Los Angeles Lakers?",WORLD_1358_0861,"All of these",WORLD_OPT_2322_000C
"Finish the lyrics of the official state song of California, I Love You, California written by F. B. Silverwood: Where the snow crowned Golden Sierras Keep their watch oer the valleys bloom, It is there I would be in our land by the sea, Every breeze bearing rich perfume. It is here nature gives of her rarest .......................................................................",WORLD_bf94_0862,"It is home sweet home to me.",WORLD_OPT_0c2d_000D
"Which one of these volcanoes is not situated in the State of California?",WORLD_741f_0863,"La Palma",WORLD_OPT_de8b_000A
"The first motion picture theater in the USA, called Electric Theatre, opened in Los Angeles, CA, in what year?",WORLD_a3da_0864,1902,WORLD_OPT_6baa_000C
"Which of these record-breaking trees is not situated in the State of California?",WORLD_1e4e_0865,"El Árbol del Tule, the tree with the largest diameter on Earth",WORLD_OPT_4a6b_000A
"Which of these quotes from songs about California is not from a Red Hot Chili Peppers song?",WORLD_f7f6_0866,"Where theyre out there having fun in the warm California sun.",WORLD_OPT_747c_000D
"California joined the Union and became one of the United States on September 9, 1850. Which was the next state to join the Union?",WORLD_32e7_0867,Minnesota,WORLD_OPT_0f10_000A
"During the summer, what time is it in Los Angeles, CA, when it is 3 PM local time in Paris, France?",WORLD_be8f_0868,"6 AM",WORLD_OPT_3fbf_000D
"What is depicted on the back of the $10 bill?",WORLD_c0ca_0869,"The U.S. Treasury Building",WORLD_OPT_3c43_000B
"Does the city of Los Angeles have a Federal Reserve Bank?",WORLD_3794_0870,No,WORLD_OPT_c5f7_000B
"What city coincides with the letter B on the Federal Reserve Seal?",WORLD_ae89_0871,"New York",WORLD_OPT_7195_000A
"The Mona Lisa appears where, on the back of the $1 bill?",WORLD_e637_0872,"The Mona Lisa does not appear on the $1 bill.",WORLD_OPT_622d_000D
"What is the title of the signature in the lower right hand corner of  the U.S. $10 bill?",WORLD_0430_0873,"Secretary of the Treasury",WORLD_OPT_2cf7_000C
"Whose portrait appears on the face of the $20 bill?",WORLD_a4fa_0874,"Andrew Jackson",WORLD_OPT_c2d5_000C
"The inscription,  E Pluribus Unum, appears in the left hand seal, above the pyramid, on the $1 bill.",WORLD_cd64_0875,False,WORLD_OPT_2d16_000A
"What should you do if you think you are in possession of a counterfeit bill?",WORLD_31f1_0876,"Contact your local police department or United States Secret Service field office",WORLD_OPT_f918_000D
"Which of the following cities does not have a Federal Reserve Bank?",WORLD_6bad_0877,Pittsburgh,WORLD_OPT_5e37_000D
"This actor began voicing the Aflac duck in 1999.",WORLD_061f_0878,"Gilbert Gottfried",WORLD_OPT_9c85_000C
"From 1970-1990, Bounty paper towels employed Nancy Walker as this mascot.",WORLD_fa84_0879,"Rosie the waitress",WORLD_OPT_b0b4_000D
"Kelsey Grammer has voiced the GEICO gecko.",WORLD_007a_0880,True,WORLD_OPT_253b_000B
"What was the name of the mascot used by Good n Plenty Candy in the 1950s?",WORLD_ef84_0881,"Choo Choo Charlie",WORLD_OPT_9ed8_000C
"This mascot, played by David Leisure, was used by Isuzu during 1986-1990?",WORLD_89ac_0882,"Joe Isuzu",WORLD_OPT_bf2f_000D
"The 9 Lives cat food mascot is named Norris.",WORLD_1a3f_0883,False,WORLD_OPT_851f_000B
"What is the name of MTM Productions mascot?",WORLD_5757_0884,Mimsie,WORLD_OPT_414e_000D
"When did Planters Peanuts begin using Mr. Peanut as its mascot?",WORLD_6d85_0885,1916,WORLD_OPT_fa07_000A
"What is the name of the Jolly Green Giants little friend?",WORLD_a03c_0886,"Little Sprout",WORLD_OPT_440e_000B
"Woodsy Owl is the first mascot used by The U.S. Forest Service.",WORLD_1dc9_0887,False,WORLD_OPT_831e_000B
"Which state name means the object towards which the action of the sea is directed?",WORLD_ca41_0888,Alaska,WORLD_OPT_2ff8_000C
"Which state name doesnt refer to a king or a queen?",WORLD_16b9_0889,Vermont,WORLD_OPT_b24e_000D
"What is the meaning of Indiana?",WORLD_8779_0890,"Land of the Indians",WORLD_OPT_1a97_000B
"Which state name is not color-related?",WORLD_51b5_0891,California,WORLD_OPT_ee1f_000D
"What is the origin of the name Delaware?",WORLD_cbfd_0892,"The state was named after Lord de la Warr who traveled the Delaware River in 1610.",WORLD_OPT_a1fb_000D
"Which state name means great river?",WORLD_5778_0893,Mississippi,WORLD_OPT_5897_000B
"What does Nevada mean?",WORLD_2bb6_0894,snow-covered,WORLD_OPT_b344_000B
"Which state was named in honor of a non-English royalty?",WORLD_e7a7_0895,Louisiana,WORLD_OPT_bad4_000D
"The name of which US state means beautiful?",WORLD_a9b7_0896,Oregon,WORLD_OPT_5cef_000A
"What does Dakota mean?",WORLD_a7b4_0897,Ally,WORLD_OPT_11a1_000D
"Which language is the source of most US states names?",WORLD_e649_0898,Algonquian,WORLD_OPT_8e20_000A
