question,QID,answer,answer_OID
"Hermes is the Greek god of shepards, land travel, weights and measures, oratory, literature, merchants and athletics. His Roman equivalent however, is usually considered to be just the god of trade, profit and travel. Who is the Roman god in question?",HUMANITIES_3bd6_0197,Mercury,HUMANITIES_OPT_a956_000A
"Dionysus is the Greek god of wine. Who is the Roman god of wine?",HUMANITIES_fb4f_0198,Bacchus,HUMANITIES_OPT_b514_000D
"Cupid is the Roman counterpart of Aphrodite, the Greek goddess of love.",HUMANITIES_d8e0_0199,False,HUMANITIES_OPT_b555_000B
"Hephaestus is the Greek God of fire and the patron of blacksmiths. Who is the Roman god of fire and craftsmanship?",HUMANITIES_1125_0200,Vulcan,HUMANITIES_OPT_9477_000A
"The Greek goddess of flowers is Chloris. Who is the Roman goddess of flowers, the personification of spring?",HUMANITIES_892f_0201,Flora,HUMANITIES_OPT_1d80_000B
"Poseidon, the Greek god of the sea, was very popular and powerful among Greek sailors. His Roman equivalent was inferior in power and popularity. Who was the Roman god of the sea?",HUMANITIES_0d17_0202,Neptune,HUMANITIES_OPT_0453_000B
"Hades, the Greek god of the Underworld, is known as Pluto in Roman mythology.",HUMANITIES_b24f_0203,True,HUMANITIES_OPT_5a1e_000B
"Eros is the Greek personification of the dawn and his siblings are the sun (Helios) and the moon (Selene). Who is the Roman personification of the dawn, whose siblings are Sol (sun) and Luna (moon).",HUMANITIES_787e_0204,Aurora,HUMANITIES_OPT_0a95_000A
"Which one of these words means sooty or murky; having a dark or dusky color?",HUMANITIES_5206_0205,Fuliginous,HUMANITIES_OPT_2b95_000A
"Hemidemisemiquaver is a musical time meaning 1/64 of a note.",HUMANITIES_dedb_0206,True,HUMANITIES_OPT_acd7_000B
"Which word means a group of unofficial often secret and scheming advisers?",HUMANITIES_5fc8_0207,Camarilla,HUMANITIES_OPT_deeb_000D
"The word thimblerig means to play by the rules, to be fair.",HUMANITIES_4b42_0208,False,HUMANITIES_OPT_98a0_000B
"What word means to be not reputable or decent?",HUMANITIES_5188_0209,Louche,HUMANITIES_OPT_8376_000A
"Prothalamion is a funeral song.",HUMANITIES_a5b0_0210,False,HUMANITIES_OPT_83bd_000A
"What word means melancholy, gloomy, or having a peevish temperament?",HUMANITIES_40c2_0211,Atrabilious,HUMANITIES_OPT_767d_000D
"Aparatchik is a blindly devoted official, follower or member of an organization.",HUMANITIES_497e_0212,True,HUMANITIES_OPT_9d16_000B
"What word means a defamatory falsehood published for political effect?",HUMANITIES_31f9_0213,Roorback,HUMANITIES_OPT_c690_000A
"The word henotheism means denial of the existence of gods other than ones own.",HUMANITIES_bb42_0214,False,HUMANITIES_OPT_16e2_000A
"It is estimated that this country has more English speakers than the United States.",HUMANITIES_1c60_0215,China,HUMANITIES_OPT_904a_000C
"The Mazateco language is the native language of the Mazatec peoples of Oaxaca, Mexico. Besides by words, messages in this language can be conveyed by what other means?",HUMANITIES_ee78_0216,"By whistling",HUMANITIES_OPT_aacf_000C
"The creator of the most widely used constructed international language, Esperanto, philologist L. L. Zamenhof, had what other profession?",HUMANITIES_8bec_0217,Ophthalmologist,HUMANITIES_OPT_2532_000C
"Which of the following languages does not use a definite article?",HUMANITIES_6986_0218,Russian,HUMANITIES_OPT_3dfc_000D
"In which country should you be careful with any objects labelled gift (when the word is used as a noun)?",HUMANITIES_0772_0219,Germany,HUMANITIES_OPT_10f1_000B
"Which of these words begins with one and the same sound in a great percentage of the languages in the world?",HUMANITIES_9047_0220,Mother,HUMANITIES_OPT_c5dc_000C
"Which is the only South American country that uses English as its official language?",HUMANITIES_72bd_0221,Guyana,HUMANITIES_OPT_f00f_000C
"Most of the traditional Indo-European languages capitalise I, the pronoun denoting the first person singular.",HUMANITIES_46b4_0222,False,HUMANITIES_OPT_57ee_000A
"Which is the common official language of Austria, Liechtenstein, and Switzerland?",HUMANITIES_cd29_0223,German,HUMANITIES_OPT_465d_000A
"What is the country with the greatest number of official languages?",HUMANITIES_81f0_0224,India,HUMANITIES_OPT_e38a_000A
"Which Broadway show features the character of Billy Bigelow as the male lead?",HUMANITIES_38b4_0225,Carousel,HUMANITIES_OPT_31b6_000A
"Which Rogers and Hammerstein musical features the comic character Ado Annie?",HUMANITIES_052d_0226,Oklahoma,HUMANITIES_OPT_9463_000D
"The character of Professor Harold Hill was created by composer Meredith Willson for which musical about Mid-West small town life in the turn of the 20th century?",HUMANITIES_dbe4_0227,"The Music Man",HUMANITIES_OPT_acd2_000B
"Carrie Pepperidge is the comic relief in which Rogers and Hammerstein show?",HUMANITIES_39a0_0228,Carousel,HUMANITIES_OPT_9fc7_000C
"Shoeless Joe Hardy sold his soul to the devil in which 50s musical revised in the 1990s?",HUMANITIES_9c5b_0229,"Damn Yankees",HUMANITIES_OPT_20b7_000A
"Charlemange of the Holy Roman Empire was a character in which Fosse musical?",HUMANITIES_dcc4_0230,Pippin,HUMANITIES_OPT_864a_000A
"Marian the Librarian is the main love interest in which show?",HUMANITIES_d37f_0231,"The Music Man",HUMANITIES_OPT_794c_000C
"Sportin Life is the likable villain in which Gershwin show?",HUMANITIES_4f55_0232,"Porgy and Bess",HUMANITIES_OPT_8200_000A
"The beautiful Belle changes everyones fate in which Broadway musical?",HUMANITIES_9347_0233,"Beauty and the Beast",HUMANITIES_OPT_c3a6_000D
"Nicely-Nicely Johnson is a second banana character in which Frank Lessor musical?",HUMANITIES_792f_0234,"Guys and Dolls",HUMANITIES_OPT_19ac_000D
"Often called the Father of American Anthropology, he established the first PhD program in anthropology in America.",HUMANITIES_9f7b_0235,"Franz Boas",HUMANITIES_OPT_dbe3_000C
"This fossil, first discovered in 1924, proved that the human race really had a natural history.",HUMANITIES_d197_0236,"Taung Child",HUMANITIES_OPT_1b12_000A
"The name of of which extinct species means working man in Greek?",HUMANITIES_fb75_0237,"Homo ergaster",HUMANITIES_OPT_aa1c_000B
"This diminutive species was nicknamed hobbits after J.R.R Tolkiens fictional race of similar size.",HUMANITIES_d20c_0238,"Homo floresiensis",HUMANITIES_OPT_567f_000C
"The discovery site of which species was listed by UNESCO as a World Heritage Site in 1987?",HUMANITIES_daaf_0239,"Peking Man",HUMANITIES_OPT_77f2_000D
"Turkana boy, a fossil famous for being almost a complete skeleton, was discovered in Kenya in which year?",HUMANITIES_65f4_0240,1984,HUMANITIES_OPT_0dea_000B
"What is the meaning of the anthropology term Pithecanthropus in Greek?",HUMANITIES_c724_0241,"ape man",HUMANITIES_OPT_a918_000A
"This anatomist is famous for his discovery of the first specimen of early hominid remains ever found outside Europe.",HUMANITIES_48ba_0242,"Eugene Dubois",HUMANITIES_OPT_7e6e_000D
"The Cro-Magnons, considered virtually identical to contemporary humans, were discovered in France in which year?",HUMANITIES_cb03_0243,1868,HUMANITIES_OPT_0e0a_000B
"Name the remains of a prehistoric man, whose discovery in 1996 raised sensitive political issues, related to the Native Americans rights.",HUMANITIES_e63e_0244,"Kennewick Man",HUMANITIES_OPT_8cdc_000B
"This double-letter word is used to describe many items and is even the last name of some very famous people and fictional characters.",HUMANITIES_c0f1_0245,Little,HUMANITIES_OPT_3fa0_000C
"This is an activity you usually do on snow but sometimes it is done on water.",HUMANITIES_d855_0246,Skiing,HUMANITIES_OPT_6594_000C
"This double-letter word refers to a yummy baked dish that can be delivered to your house hot and ready to eat.",HUMANITIES_b966_0247,Pizza,HUMANITIES_OPT_95da_000C
"The word savvy means intelligence or common sense.",HUMANITIES_eece_0248,True,HUMANITIES_OPT_e580_000A
"The word vacuum means a space entirely devoid of matter.",HUMANITIES_3b79_0249,True,HUMANITIES_OPT_ff0d_000B
"These furry bundles of joy sometimes cause severe allergies in people.",HUMANITIES_708a_0250,kittens,HUMANITIES_OPT_b5a8_000D
"Which of the following words best fits this sentence: The next ____ will be out soon for everyone to read.?",HUMANITIES_d8c8_0251,issue,HUMANITIES_OPT_003f_000C
"A bubble is a period of intense speculation in a market, causing prices to rise quickly to irrational levels and then fall even more quickly as the bubble bursts.",HUMANITIES_20f6_0252,True,HUMANITIES_OPT_4326_000A
"Sometimes people who hike  very long distances hide supplies in boxes along their route. What are these boxes called?",HUMANITIES_8a43_0253,"bounce boxes",HUMANITIES_OPT_6abb_000C
"In 2007 this expression was introduced to describe an economy that is in a real frenzy.",HUMANITIES_c2bb_0254,"cappuccino economy",HUMANITIES_OPT_0cc8_000B
"Someone who did not like the hardware made by Apple might use this expression.",HUMANITIES_1cf6_0255,MacIntrash,HUMANITIES_OPT_3bf4_000A
"Because of the high cost of medical care, some older adults are abandoned by their caretakers. What is this called?",HUMANITIES_5506_0256,"granny dumping",HUMANITIES_OPT_6bae_000D
"Sometimes people can get so many e-mails that they cannot deal with them. They might just delete them all and start again. What is this action called?",HUMANITIES_19b3_0257,"e-mail bankruptcy",HUMANITIES_OPT_9f9a_000A
"This new form of exercise which combines step aerobics with soul music.",HUMANITIES_ec40_0258,Funkinetics,HUMANITIES_OPT_3216_000D
"Which of these words describes movies that contain extreme and unnecessary violence.",HUMANITIES_1c11_0259,gorno,HUMANITIES_OPT_f4f3_000B
"In computer messaging punctuation marks are sometimes used to show human emotion. What do we call a series of such marks?",HUMANITIES_fabe_0260,emoticons,HUMANITIES_OPT_c5d2_000A
"The mentoring system is all the rage. Which word refers to a person being mentored?",HUMANITIES_f38e_0261,mentee,HUMANITIES_OPT_2ed9_000C
"This word refers to a newly wed man who was a bachelor for many years.",HUMANITIES_68d7_0262,"a Benedict",HUMANITIES_OPT_e999_000A
"Which word refers to a very long-winded person?",HUMANITIES_ebd9_0263,"A.S.S. Graduate",HUMANITIES_OPT_5218_000C
"This is a Navaho legend, explaining the formation of a constellation. According to this myth there was a girl who married a bear. Her younger sister told their father and he got so furious, he killed the bear. In order to revenge, the bigger sister turned into a bear and began chasing her siblings. She killed her seven brothers who flew up in the sky and formed this constellation.",HUMANITIES_4e0f_0264,"Ursa Major",HUMANITIES_OPT_283c_000B
"This Navajo god of rains, whose name means water sprinkler, often played waggish tricks on mankind, but he never harmed anyone.",HUMANITIES_df0a_0265,Tonenili,HUMANITIES_OPT_829e_000D
"When evoked to cure an illness, this spirit could take the form of either a woman or a man, depending on the gender of the patient.",HUMANITIES_e8b7_0266,"Asgaya Gigagei",HUMANITIES_OPT_f1ef_000D
"This military practice was widespread among American Indian tribes well before the European colonists came to the New World. It provided warriors with proof of his courage and a war trophy.",HUMANITIES_5c66_0267,Scalping,HUMANITIES_OPT_341a_000D
"These items, taken from birds, were usually accepted as marks of honor or sources of ideas. They were also symbols of the Creative Force.",HUMANITIES_3853_0268,Feathers,HUMANITIES_OPT_2eb2_000C
"This animal was considered an important spirit among most of the Northern tribes. It was responsible for sorrow and death, and was an omen of impending evil.",HUMANITIES_d2e5_0269,Coyote,HUMANITIES_OPT_9744_000A
"According to the Iroquois, this woman fell from a hole in the sky and brought light to the world.",HUMANITIES_517d_0270,Skywoman,HUMANITIES_OPT_8be5_000B
"According to the Iroquois these demon gods flew during storms and ate people as humans were very delicious to them.",HUMANITIES_6463_0271,"Big heads",HUMANITIES_OPT_d9fd_000D
"This bird is considered to be the master of the sky. It is the carrier of prayers, venerated for its courage and wisdom.",HUMANITIES_4def_0272,Eagle,HUMANITIES_OPT_b68f_000A
"According to the Pawnees this star was evil, since it had driven the Sun out of the sky.",HUMANITIES_7904_0273,"Evening star",HUMANITIES_OPT_c3e9_000C
"Which one of these Renaissance artists was at first apprenticed to a goldsmith?",HUMANITIES_db0f_0274,"Alessandro Botticelli",HUMANITIES_OPT_7637_000D
"The Birth of Venus, The Annunciation, Medusa, and Flora are four artworks that all have this in common.",HUMANITIES_26c3_0275,"They are exposed in the same gallery",HUMANITIES_OPT_bace_000A
"Michelangelos marble sculpture, Moses, was originally intended for the tomb of Pope Julius II in St. Peters Basilica, but after the popes death the sculpture was placed in a church on this hill -- one of the famous seven hills in Rome.",HUMANITIES_df8b_0276,Esquiline,HUMANITIES_OPT_dfe0_000A
"Which Medici family member commissioned the great Florentine architect Brunelleschi to reconstruct the Church of San Lorenzo in 1419?",HUMANITIES_611a_0277,"Cosimo the Elder",HUMANITIES_OPT_0ebd_000B
"This one of Donatellos bronze statues was notable as the first unsupported standing work in bronze cast, since classical times.",HUMANITIES_5731_0278,David,HUMANITIES_OPT_5d98_000B
"Caravaggio was a Baroque painter, and this was the main subject in most of his artwork.",HUMANITIES_57a2_0279,"Young men",HUMANITIES_OPT_9b86_000B
"Only one of these sculptures is not a work of Antonio Canova, famous for his ability to delicately render nude flesh in his statues.",HUMANITIES_b12f_0280,"The Virgin",HUMANITIES_OPT_2b12_000D
"Typical of the baroque architecture, this was the paradigm of the basilica, mainly in Italy and France.",HUMANITIES_6fef_0281,"Crossed dome and nave",HUMANITIES_OPT_d596_000C
"Which of these words means to be transitory or perishable?",HUMANITIES_46f5_0282,Caducity,HUMANITIES_OPT_7c8d_000C
"Indomitable means unconquerable.",HUMANITIES_5a10_0283,True,HUMANITIES_OPT_e647_000A
"Which of these words is defined as indifferent or nonchalant?",HUMANITIES_3be4_0284,Pococurante,HUMANITIES_OPT_a7fc_000C
"The term waddy is a noun that means sailor.",HUMANITIES_2367_0285,False,HUMANITIES_OPT_ec34_000B
"What word defines a person who lives in seclusion for religious reasons?",HUMANITIES_58a4_0286,Anchorite,HUMANITIES_OPT_42ab_000D
"Panoptic means having a panoramic view.",HUMANITIES_e788_0287,True,HUMANITIES_OPT_5925_000A
"What noun refers to a bald-headed man or a man that is looked at with humor or mock pity?",HUMANITIES_691b_0288,Pilgarlic,HUMANITIES_OPT_a851_000B
"The word palmy means poor or underfunded.",HUMANITIES_b703_0289,False,HUMANITIES_OPT_8826_000B
"What word means either cheerful and optimistic or having good digestion?",HUMANITIES_7fdd_0290,Eupeptic,HUMANITIES_OPT_23e0_000A
"Jocose means somber or depressed.",HUMANITIES_ce84_0291,False,HUMANITIES_OPT_bac3_000B
"What is a privet?",HUMANITIES_27ba_0292,"a type of shrub",HUMANITIES_OPT_7927_000D
"Which of these words means loose hemp or jute fiber, occasionally treated with pitch or tar?",HUMANITIES_ecb3_0293,oakum,HUMANITIES_OPT_5784_000B
"Can you define the word nimbus?",HUMANITIES_4c98_0294,"a halo or bright light",HUMANITIES_OPT_6b38_000B
"Milch is an adjective that can be put before which of the following words?",HUMANITIES_de77_0295,cow,HUMANITIES_OPT_1106_000A
"What word refers to an emperor of Japan?",HUMANITIES_a7b8_0296,Mikado,HUMANITIES_OPT_4443_000C
"Which one of these words denotes a type of shade tree?",HUMANITIES_f37e_0297,Linden,HUMANITIES_OPT_585a_000D
"What is a killdeer?",HUMANITIES_9a75_0298,"a bird",HUMANITIES_OPT_e6d1_000C
"Where would you find a jalousie?",HUMANITIES_a47c_0299,"in a home or building",HUMANITIES_OPT_172d_000A
"What color is the Iridium?",HUMANITIES_1ec7_0300,yellow,HUMANITIES_OPT_1680_000A
"Where would find a half track?",HUMANITIES_080b_0301,"in the military",HUMANITIES_OPT_556b_000B
"What character does Beyonce Knowles portray in the 2006 movie Dreamgirls?",HUMANITIES_659b_0302,"Deena Jones",HUMANITIES_OPT_b595_000C
"What is Jamie Foxxs role in the movie Dreamgirls?",HUMANITIES_1b7d_0303,"Curtis Taylor, Jr.",HUMANITIES_OPT_b96f_000A
"In which city does the movie Dreamgirls begin?",HUMANITIES_1ac9_0304,Detroit,HUMANITIES_OPT_7237_000D
"In the movie Dreamgirls, this actress portrays Lorrell Robinson, the only original member of the group  who was never the lead singer.",HUMANITIES_4c18_0305,"Anika Noni Rose",HUMANITIES_OPT_d817_000B
"Who does Eddie Murphy portray in the film Dreamgirls?",HUMANITIES_4dca_0306,"James Thunder Early",HUMANITIES_OPT_6453_000C
"Who portrays Effie Melody  White in the 2006 movie Dreamgirls?",HUMANITIES_a7f6_0307,"Jennifer Hudson",HUMANITIES_OPT_0b98_000B
"In the movie Dreamgirls, who is the only  singer to have a child?",HUMANITIES_e358_0308,Effie,HUMANITIES_OPT_273b_000D
"In the movie Dreamgirls, this actor plays Marty Madison, an old time manager, who is pushed out  of business by Curtis.",HUMANITIES_7c9a_0309,"Danny Glover",HUMANITIES_OPT_1574_000A
"Who directed the movie Dreamgirls?",HUMANITIES_b251_0310,"Bill Condon",HUMANITIES_OPT_1848_000B
"Jamie Foxx, who stars in the movie Dreamgirls, sang the theme song for what 1999 movie?",HUMANITIES_6776_0311,"Any Given Sunday",HUMANITIES_OPT_5a74_000A
"Jamie Foxx, Jessica Lange, Julianne Moore, Holly Hunter, Al Pacino, Sigourney Weaver, Barry Fitzgerald, Teresa Wright and Faye Bainter share what distinction?",HUMANITIES_d2ae_0312,"They were nominated for both a lead actor/actress and supporting actor/actress Oscar in the same year.",HUMANITIES_OPT_a6e2_000A
"This star from Boston Public is the only actress from the original Broadway cast of Dreamgirls who appeared (and sang) in the 2006 movie adaptation.",HUMANITIES_1596_0313,"Loretta Devine",HUMANITIES_OPT_7b68_000B
"Who originated the role of Deena Jones in the Broadway play Dreamgirls?",HUMANITIES_03b3_0314,"Sheryl Lee Ralph",HUMANITIES_OPT_d550_000B
"Who originated the role of Effie on the Broadway production Dreamgirls?",HUMANITIES_4c8f_0315,"Jennifer Holliday",HUMANITIES_OPT_f964_000B
"How was the movie Dreamgirls rated?",HUMANITIES_98fd_0316,PG-13,HUMANITIES_OPT_c050_000B
"The original Broadway play Dreamgirls was designed to feature which actress/singer?",HUMANITIES_fcba_0317,"Nell Carter",HUMANITIES_OPT_7d62_000D
"Which word means extravagance in cooking and/or serving?",HUMANITIES_4a46_0318,abliguration,HUMANITIES_OPT_f7a1_000D
"Which word means leave hurriedly or secretly?",HUMANITIES_9ca2_0319,absquatulate,HUMANITIES_OPT_5d94_000A
"What does abactor mean?",HUMANITIES_d043_0320,"a cattle thief",HUMANITIES_OPT_3fb0_000A
"What does the word axilla mean?",HUMANITIES_a6ae_0321,"an armpit",HUMANITIES_OPT_1a17_000C
"Which word means fear of solitude?",HUMANITIES_7d5c_0322,autophobia,HUMANITIES_OPT_2f0e_000A
"Which word means pertaining to grandparents?",HUMANITIES_1b20_0323,aval,HUMANITIES_OPT_f504_000A
"What does anatine mean?",HUMANITIES_3f0a_0324,duck-like,HUMANITIES_OPT_b47e_000A
"What is the definition of the word acoushla?",HUMANITIES_17f5_0325,"a term of endearment",HUMANITIES_OPT_7af1_000A
"Which word means a person learning the alphabet?",HUMANITIES_5d56_0326,abecedarian,HUMANITIES_OPT_4d61_000D
"What does acronyal mean?",HUMANITIES_95d2_0327,"occurring at sunset",HUMANITIES_OPT_efa7_000C
"Select the correct spelling.",HUMANITIES_99e3_0328,bellwether,HUMANITIES_OPT_f007_000C
"Hestia is the goddess of the hearth in Greek mythology.",HUMANITIES_5462_0329,True,HUMANITIES_OPT_8105_000A
"Apollo is the Greek god of the hunt.",HUMANITIES_ca53_0330,False,HUMANITIES_OPT_dcd1_000B
"Goddess Demeter taught the human beings what according to Greek mythology?",HUMANITIES_2036_0331,Farming,HUMANITIES_OPT_c727_000B
"What is Poseidon god of in Greek mythology?",HUMANITIES_6989_0332,"Nature and the seas",HUMANITIES_OPT_d018_000A
"When drawing the human form, the entire figure is generally how many heads tall?",HUMANITIES_0821_0333,8,HUMANITIES_OPT_cce6_000C
"While tempera paint rarely includes this ingredient nowadays, it was prevalent with the Byzantine artists of the thirteenth and fourteenth centuries.",HUMANITIES_a8db_0334,"Egg yolk",HUMANITIES_OPT_b75f_000B
"Which of the following is not a type of pottery?",HUMANITIES_d5d6_0335,Glazeware,HUMANITIES_OPT_cd9c_000D
"Which of the following is not a movement in art history?",HUMANITIES_6005_0336,Subrealism,HUMANITIES_OPT_c3d2_000D
"When creating a woodcut or linoleum print, you would generally carve out (or remove) which of these?",HUMANITIES_192a_0337,"Negative space",HUMANITIES_OPT_d7ff_000D
"Which of these qualities represents the major difference between watercolor and acrylic paints?",HUMANITIES_95d9_0338,"Level of opacity",HUMANITIES_OPT_986f_000B
"What style of art breaks from traditional perspective and depicts the subject matter from multiple points of view, fragmenting a three-dimensional form in order to depict it on the two-dimensional surface?",HUMANITIES_09ec_0339,Cubism,HUMANITIES_OPT_bbd1_000B
"Which of the following is not an ingredient in typical camera film?",HUMANITIES_c0d6_0340,Sucrose,HUMANITIES_OPT_cc85_000C
"A drawing in which one continuous line is used to trace the outlines of the subject matter, using more or less pressure to suggest shadow, is called what?",HUMANITIES_3e99_0341,Contour,HUMANITIES_OPT_40c0_000C
"The method of watercolor painting in which paper, crumpled plastic wrap, or other items are applied to the paint when wet and removed after drying is called decalcomania.",HUMANITIES_66e2_0342,True,HUMANITIES_OPT_4782_000A
"Tango is a complicated dance with even more complicated origins. Angel Villoldo was the first to ever record a Tango. This is the home of Tango (and Angel Villoldo ).",HUMANITIES_332b_0343,Argentina,HUMANITIES_OPT_6cd6_000D
"One of the most popular Latin American dances is cha-cha-cha. It became popular in the United States in the 1950s and its music was derived from the music of this dance.",HUMANITIES_0d03_0344,Mambo,HUMANITIES_OPT_c667_000A
"The home country of Salsa is Brazil.",HUMANITIES_c06b_0345,False,HUMANITIES_OPT_c2e2_000B
"One of the best (some say he was the best ever) tango dancers was Josе Ovidio Bianquet. His story is as mysterious as tango itself and his nickname is one of the most legendary in the history of this great dance. What is it?",HUMANITIES_35bf_0346,"El Cachafaz",HUMANITIES_OPT_ab55_000C
"The word samba is probably derived from the Angolan semba, meaning a religious rhythm. The dance and its music were born in the black ghettos of this city. The biggest samba carnival is also held in this city.",HUMANITIES_0c2d_0347,"Rio de Janeiro",HUMANITIES_OPT_9c60_000A
"Merengue was born in Portugal in the 16th century as part of an important ritual.",HUMANITIES_920e_0348,False,HUMANITIES_OPT_951a_000A
"Probably the most famous and influential ballroom dance is Waltz. Its closed position became an example for many other dances and made it very fashionable. Waltz first became popular in this city and then spread all over the world.",HUMANITIES_eb39_0349,Vienna,HUMANITIES_OPT_9a7d_000C
"One of the symbols of the Spanish culture is the Flamenco (Flamenco originally meant Flemish in Spanish). At first Flamenco consisted only of unaccompanied singing, but later came the other essential ingredients, such as the dance and the guitar. What is the name of the flamenco guitar?",HUMANITIES_815b_0350,Toque,HUMANITIES_OPT_2e98_000C
"Quadrille was born as part of military parades in the 17th century and was performed by 4 horsemen and their horses.",HUMANITIES_8d9e_0351,True,HUMANITIES_OPT_5806_000A
"This is a Polish folk dance which became quite popular at ballrooms. It is in triple time and its tempo is usually moderate. It has spread all over the world in countries such as the United States, Russia and France.",HUMANITIES_0d08_0352,Mazurka,HUMANITIES_OPT_9946_000B
"This Latin phrase means to a sickening or tiresome degree.",HUMANITIES_f56f_0353,"ad nauseam",HUMANITIES_OPT_a55d_000D
"In debating, this term refers to an argument that attacks a persons character, as opposed to the subject of debate.",HUMANITIES_c40b_0354,"ad hominem",HUMANITIES_OPT_9605_000B
"This is a label inside a book that bears the owners name.",HUMANITIES_1278_0355,"ex libris",HUMANITIES_OPT_548f_000B
"In England, names of places ending in chester, like Manchester and Winchester come from a Latin word meaning what?",HUMANITIES_b497_0356,camp,HUMANITIES_OPT_9b51_000C
"Argentina comes from the Latin word Argentum which means silver.",HUMANITIES_651a_0357,True,HUMANITIES_OPT_7b8d_000A
"A corrupted version of the Arabic word wadi, meaning watercourse, gives us this Spanish toponym.",HUMANITIES_1586_0358,Guadalajara,HUMANITIES_OPT_c503_000D
"The Native Americans knew this place as Mesconsing, Lewis and Clark recorded it as Quisconsing. Its name was further distorted. What do we know it today as?",HUMANITIES_653c_0359,Wisconsin,HUMANITIES_OPT_8b4a_000A
"What do the toponyms Rio Grande, Mississippi and Ta Ho mean in their native tongues?",HUMANITIES_3dc3_0360,"Big River",HUMANITIES_OPT_29cd_000B
"Cairo means happiness in Arabic.",HUMANITIES_81b0_0361,False,HUMANITIES_OPT_2afa_000B
"What place in New York was named Vlissigen by the Dutch?",HUMANITIES_6f9c_0362,Flushing,HUMANITIES_OPT_07fd_000C
"Omaha is a distorted Native American tribal name.",HUMANITIES_e0f3_0363,True,HUMANITIES_OPT_d7d0_000A
"What does Sahara mean in Arabic?",HUMANITIES_63ab_0364,wasteland,HUMANITIES_OPT_ec83_000C
"For which monarch was the state of Virginia named?",HUMANITIES_5ac1_0365,"Queen Elizabeth I of England",HUMANITIES_OPT_5724_000D
"Which one of these words means an ornamental clasp or pin?",HUMANITIES_e2cc_0366,brooch,HUMANITIES_OPT_0d1d_000D
"Pick the B word that does NOT mean to nag or intimidate.",HUMANITIES_44b7_0367,befuddle,HUMANITIES_OPT_462a_000B
"Which one of these words means to soil or defile?",HUMANITIES_b419_0368,besmirch,HUMANITIES_OPT_f46f_000A
"Which of the following words does NOT mean a blessing?",HUMANITIES_016b_0369,blight,HUMANITIES_OPT_e294_000C
"What does the word blithe mean?",HUMANITIES_f232_0370,"joyous and lighthearted",HUMANITIES_OPT_9280_000A
"Choose the B word that means rough or noisy.",HUMANITIES_196a_0371,boisterous,HUMANITIES_OPT_106c_000B
"Which of these word means a large group?",HUMANITIES_11ec_0372,bevy,HUMANITIES_OPT_c587_000C
"Which of these B words means shortness of duration?",HUMANITIES_9bcc_0373,brevity,HUMANITIES_OPT_6094_000C
"Which one of these words means cheerful and optimistic?",HUMANITIES_8724_0374,buoyant,HUMANITIES_OPT_991a_000A
"Which of these words means highly ornate?",HUMANITIES_3569_0375,baroque,HUMANITIES_OPT_07af_000A
"Is it true that the figures of Cupid throughout history have had two different sides?",HUMANITIES_adc6_0376,Yes,HUMANITIES_OPT_aa92_000A
"There are several different stories about Cupids parentage and the most popular is that his mother is Venus and his father - Mars.",HUMANITIES_2a75_0377,True,HUMANITIES_OPT_2f09_000A
"The typical Christian depiction of a cherub is often compared to Cupid.",HUMANITIES_d78b_0378,True,HUMANITIES_OPT_4fe0_000B
"Cupid appears in the movie Toothless and is portrayed by actor Richard Chamberlain.",HUMANITIES_509a_0379,False,HUMANITIES_OPT_cf5d_000B
"According to Greek mythology, this god is responsible for lust, love and sex.",HUMANITIES_74db_0380,Eros,HUMANITIES_OPT_3553_000A
"In ancient Athens, one day per week was sacred to Eros.",HUMANITIES_676a_0381,False,HUMANITIES_OPT_d3e4_000A
"February 14 is the day set aside for Valentines Day, the day celebrating love.",HUMANITIES_4e88_0382,True,HUMANITIES_OPT_a3fe_000B
"100 million valentines are estimated to be given out in February in honor of Valentines Day.",HUMANITIES_9b89_0383,False,HUMANITIES_OPT_8a39_000A
"What kind of creature is the leprechaun in Irish mythology?",HUMANITIES_08d0_0384,Fairy,HUMANITIES_OPT_215a_000A
"Which popular NBA team has a logo, featuring a leprechaun?",HUMANITIES_c8be_0385,"Boston Celtics",HUMANITIES_OPT_aba6_000C
"Once leprechauns were described as creatures dressed in red.",HUMANITIES_f5ac_0386,True,HUMANITIES_OPT_e191_000B
"What is the traditional craft practiced by leprechauns according to Irish mythology?",HUMANITIES_5412_0387,"making shoes",HUMANITIES_OPT_3010_000A
"According to legend, a leprechaun must tell the truth if looked directly in the eye.",HUMANITIES_0871_0388,True,HUMANITIES_OPT_d86b_000A
"In the old days, in order to keep leprechauns content, Irish people used to leave out a dish of what?",HUMANITIES_2434_0389,Milk,HUMANITIES_OPT_57b4_000A
"There are female leprechauns.",HUMANITIES_d07f_0390,False,HUMANITIES_OPT_a891_000B
"A quorum has to do with a group of  which of these?",HUMANITIES_b610_0391,people,HUMANITIES_OPT_f97d_000D
"Which of these words is associated with clothing?",HUMANITIES_1580_0392,raiment,HUMANITIES_OPT_5f5d_000B
"Pick out the word that means a type of person.",HUMANITIES_e380_0393,sybarite,HUMANITIES_OPT_7c71_000B
"Tellurium is a metallic element of this color combination.",HUMANITIES_3ca4_0394,silvery/white,HUMANITIES_OPT_46ef_000B
"The word umbilicus refers to what part of the human body?",HUMANITIES_0347_0395,"the navel",HUMANITIES_OPT_50bb_000D
