question,QID,answer,answer_OID
"Stonewall Jackson was wounded by his own men at which battle?",HISTORY_7876_0434,Chancellorsville,HISTORY_OPT_6efb_000C
"Stonewall Jacksons mortal wound necessitated the amputation of which limb?",HISTORY_fe36_0435,"left arm",HISTORY_OPT_34f5_000C
"Where was Stonewall Jacksons body buried?",HISTORY_d960_0436,"Lexington, VA",HISTORY_OPT_a1da_000B
"General Stonewall Jackson did not participate at which of these battles?",HISTORY_5def_0437,Gettysburg,HISTORY_OPT_1733_000D
"General Stonewall Jackson was a graduate of the Virginia Military Institute.",HISTORY_8dc0_0438,False,HISTORY_OPT_4eda_000B
"The first evidence of human existence in Europe dates back to approximately how many years ago?",HISTORY_84fe_0439,"35 000",HISTORY_OPT_8695_000D
"Homer set his epics in the last phase of the Bronze Age in ancient Greece. What is this phase called?",HISTORY_2ce8_0440,"Mycenaean Greece",HISTORY_OPT_cfb8_000C
"Alexander the Great is a son of this European ruler.",HISTORY_7c4e_0441,"Philip II",HISTORY_OPT_9555_000D
"The First Triumvirate was a secret pact in Ancient Rome aimed at controlling the Republic. It was formed in the mid-1st century BC by three great men - Pompey, Crassus, and who else?",HISTORY_4b3f_0442,"Julius Caesar",HISTORY_OPT_ad65_000A
"Under what ruler was Christianity officially acknowledged in the Roman Empire?",HISTORY_bb08_0443,"Constantine I",HISTORY_OPT_0179_000D
"In 395 the Roman Empire was divided into two: the Western Roman Empire centered around Ravenna, and the Eastern Roman Empire centered around Constantinople. Who was the last emperor of a united Roman Empire?",HISTORY_8fb5_0444,"Theodosius I",HISTORY_OPT_73c1_000D
"The Roman empire was revived when Pope Leo III crowned a king of the Franks as Imperator Augustus on 25 December 800. Under what name is this king known?",HISTORY_b3b6_0445,Charlemagne,HISTORY_OPT_7c04_000C
"The Black Death, one of the deadliest infectious diseases in history,  took the lives of between 25-50 million people in Europe. What writer depicts the lives of people at that time?",HISTORY_1ccb_0446,"Giovanni Boccaccio in The Decameron",HISTORY_OPT_1174_000A
"Who started the movement of Protestant Reformation in Europe?",HISTORY_118d_0447,"Martin Luther",HISTORY_OPT_6aae_000A
"In what country did the Industrial Revolution start?",HISTORY_83fe_0448,"Great Britain",HISTORY_OPT_465b_000C
"What did Joseph Woodland and  Bernard Silver patent in 1952?",HISTORY_229a_0449,"the barcode",HISTORY_OPT_8620_000C
"In the early 1950s, which of the following became the third country to have an atomic bomb?",HISTORY_bdf7_0450,England,HISTORY_OPT_93f6_000A
"Which event did not occur in the same year as the other three?",HISTORY_36d2_0451,"Theodore Geisel writes Cat in the Hat.",HISTORY_OPT_14fe_000C
"Which event did not occur in the 1950s?",HISTORY_cd56_0452,"Bobby Fisher becomes the World Champion in chess.",HISTORY_OPT_6892_000B
"In 1957 Jimmy Hoffa became president of which union?",HISTORY_b3f9_0453,"International Brotherhood of Teamsters",HISTORY_OPT_70df_000D
"Which US space ship discovered the Van Allen Radiation Belt in 1958?",HISTORY_2575_0454,"Explorer I",HISTORY_OPT_9958_000A
"What was Elvis Presleys first motion picture?",HISTORY_787e_0455,"Love Me Tender",HISTORY_OPT_9420_000A
"In the 1958 NFL Championship Game, the Colts played against the Giants. Which statement is untrue about the game?",HISTORY_9d90_0456,"The Giants quarterback, Y.A.Tittle, threw a TD pass to Frank Gifford for the Giants first score.",HISTORY_OPT_abdf_000C
"The Boston Celtics were the dominant professional basketball team in the 1950s. Which one of these  never played for the Celtics in the 1950s?",HISTORY_a3e3_0457,"Walter Dukes",HISTORY_OPT_7a85_000D
"On which show did Elvis Presley make his first TV appearance?",HISTORY_0853_0458,"The Dorsey Brothers Stage Show",HISTORY_OPT_a804_000A
"Which one of these was not part of the Million Dollar Quartet, formed in 1956 by Sun Records?",HISTORY_301f_0459,"Willie Nelson",HISTORY_OPT_d000_000D
"What society, that inhabited southern Mesopotamia, is widely regarded as the earliest civilization on Earth?",HISTORY_a541_0460,Sumer,HISTORY_OPT_9a80_000D
"The Rosetta stone helped scientists to decipher the alphabet of this ancient civilization.",HISTORY_f1c8_0461,"Ancient Egypt",HISTORY_OPT_08ec_000D
"On what Mediterranean island did the Minoan civilization arise?",HISTORY_8202_0462,Crete,HISTORY_OPT_9363_000C
"What was the predominating religion in the Achaemenid Empire, one of the first Persian empires?",HISTORY_a965_0463,Zoroastrianism,HISTORY_OPT_e526_000B
"Which was the largest empire in pre-Columbian America?",HISTORY_3a7e_0464,Inca,HISTORY_OPT_b773_000C
"This civilization arose in Central Mexico and its members spoke the Nahuatl language .",HISTORY_ea9b_0465,Aztec,HISTORY_OPT_287c_000D
"Harappan was the mature phase of this civilization that flourished in the river valleys in Sindh province of Pakistan, extending westward into Balochistan province, and in West India.",HISTORY_b696_0466,"Indus Valley Civilization",HISTORY_OPT_2e41_000A
"According to legend, Ancient Rome was founded by the brothers Romulus and Remus who were raised by what animal?",HISTORY_3a18_0467,Wolf,HISTORY_OPT_9723_000B
"Four colossal statues guard the temple Abu Simbel of what Egyptian pharaoh?",HISTORY_8f3c_0468,"Ramesses II",HISTORY_OPT_5a0c_000D
"What was the first civilization to make use of the alphabet that is believed to be the ancestor of all modern alphabets?",HISTORY_adf5_0469,Phoenicia,HISTORY_OPT_3253_000D
"The country of Russia was named for the Vikings.",HISTORY_dda1_0470,True,HISTORY_OPT_5527_000A
"The Vikings adopted Christianity around 1000 AD.",HISTORY_77af_0471,True,HISTORY_OPT_9582_000B
"Women could also be Vikings.",HISTORY_e2cf_0472,False,HISTORY_OPT_22ed_000B
"Vikings never plundered religious or holy sites.",HISTORY_e5f1_0473,False,HISTORY_OPT_8f5e_000A
"In the age of the Vikings, Viking ships were the most technologically advanced.",HISTORY_0d6e_0474,True,HISTORY_OPT_7d46_000A
"In Viking culture all men were expected to carry weapons.",HISTORY_22a4_0475,True,HISTORY_OPT_ff08_000A
"Loki was the Viking God of lies.",HISTORY_7843_0476,False,HISTORY_OPT_168f_000B
"The first recorded Viking raid in Britain was in 763.",HISTORY_1f4a_0477,False,HISTORY_OPT_a098_000B
"Leif Eriksson also known as Leif the Lucky is thought to have been the first European to land in North America.",HISTORY_b713_0478,True,HISTORY_OPT_846e_000A
"The father of all Norse or Viking gods was Thor the God of Thunder.",HISTORY_4052_0479,False,HISTORY_OPT_088e_000A
"WWII began on September 1, 1939, when Germany invaded this country.",HISTORY_c910_0480,Poland,HISTORY_OPT_0d39_000D
"The first underground metro in North America, the Boston subway, was opened on September 1 of  this year.",HISTORY_9818_0481,1897,HISTORY_OPT_60c5_000D
"On September  1, 1983 Korean Air Flight KAL-007 was shot down after entering Soviet airspace (this is true).   Some of the passengers and crew survived the crash.",HISTORY_8117_0482,False,HISTORY_OPT_7264_000B
"On September 1, 1979, Pioneer 11 became the first spacecraft to visit Mercury.",HISTORY_0e63_0483,False,HISTORY_OPT_88cf_000A
"On September 1, 1957, this Grammy Award - winning singer was born.  She began her career as lead singer for the Miami Sound Machine.",HISTORY_6469_0484,"Gloria Estefan",HISTORY_OPT_de20_000B
"The passenger pigeon was one of the most common birds in the world- it is estimated that there were about five billion in the United States alone. The last passenger pigeon died on September 1, 1914 in this zoo.",HISTORY_f43d_0485,"The Cincinnati Zoo",HISTORY_OPT_18b0_000D
"On September 1, 1985, at a depth of 2 miles (3,8 km), south-east of Newfoundland, the wreck of the Titanic was discovered. Jean-Louis Michel was one of the two people who led the expedition. He was the other one.",HISTORY_8654_0486,"Dr. Robert Ballard",HISTORY_OPT_0d6d_000B
"Moammar Qaddafi and a group of officers staged a coup detat against King Idris on 1st of  September 1969 (this is true). The coup was unsuccessful and Qaddafi was sent to prison.",HISTORY_4043_0487,False,HISTORY_OPT_7045_000B
"On September 1, 2004, in a small Russian town, armed terrorists took hundreds of schoolchildren and adults hostage. What was the name of the town?",HISTORY_ad9d_0488,Beslan,HISTORY_OPT_f54c_000B
"The first Crusade was initiated by Emperor Alexius I, when he appealed to Pope Urban II for help in defending against the Muslims.   Alexius I was the ruler of this great empire.",HISTORY_4a64_0489,"The Byzantine Empire",HISTORY_OPT_d7ee_000B
"The Kingdom of Jerusalem was established after the first Crusade.  Godfrey of Bouillon was chosen to be King, but he refused the title and took this one instead.",HISTORY_3bf9_0490,"Defender of the Holy Sepulchre",HISTORY_OPT_4108_000D
"The second Crusade, launched in 1145, was the most successful of all Crusades.",HISTORY_35a9_0491,False,HISTORY_OPT_7496_000B
"The Fourth Crusade (1202–1204) was called upon by Pope Innocent II and was originally intended to retake Jerusalem by conquering this country.",HISTORY_4c6a_0492,Egypt,HISTORY_OPT_12be_000C
"One of the most brutal crusades was the Albigensian Crusade (this is true). The aim of this crusade was to eliminate the religion of the Cathars.",HISTORY_57cf_0493,True,HISTORY_OPT_f9a3_000A
"Jews saw the Crusades as great help and welcomed knights as heroes.",HISTORY_14ea_0494,False,HISTORY_OPT_862a_000A
"The crusaders considered themselves sort of pilgrims and so, before joining a Crusade, they swore a vow to do this.",HISTORY_f588_0495,"To successfully reach Jerusalem",HISTORY_OPT_36a1_000B
"The military power of the Teutonic Order was broken after the Battle of Grunwald, after a defeat by these two countries.",HISTORY_df42_0496,"Poland and Lithuania",HISTORY_OPT_f6dd_000B
"This largest Christian military order was established in the aftermath of the First Crusade and is widely known as this.",HISTORY_e19f_0497,"The Knights Templar",HISTORY_OPT_a3e9_000B
"All of the Crusades were called upon by Popes.",HISTORY_13bc_0498,False,HISTORY_OPT_39e7_000B
"NASA was established in this year, on July 29.",HISTORY_3aab_0499,1958,HISTORY_OPT_d512_000C
"The four events in this question took place on  February 4. However, one of the pairs (event - the year in which it happened) is wrong.",HISTORY_e5c8_0500,"Patty Hearst was kidnapped - 1976",HISTORY_OPT_dc02_000C
"One of these events did not take place on March 19.",HISTORY_2252_0501,"Indira Gandhi led India",HISTORY_OPT_4abe_000D
"The mass suicide in Jonestown took place on this day in 1978.",HISTORY_c690_0502,"November 18",HISTORY_OPT_0064_000A
"One of these events did not take place during December.",HISTORY_25dd_0503,"Napoleon died in exile",HISTORY_OPT_a58f_000A
"One of these events did not take place on a summer day.",HISTORY_35c5_0504,"Admiral Nelson was buried at St. Pauls Cathedral",HISTORY_OPT_4f47_000A
"1783 Treaty of Paris was signed on this day.",HISTORY_0c47_0505,"September 3",HISTORY_OPT_5b68_000D
"The Treaty of Brest-Litovsk was signed on March 3, 1918.",HISTORY_52e6_0506,True,HISTORY_OPT_77b3_000A
"Magellan set out on his voyage around the world on this day.",HISTORY_8e12_0507,"September 20, 1519",HISTORY_OPT_9dbf_000D
"In 1799, Napoleon began his campaign to conquer the Ottoman Empire, but was eventually defeated at this city.",HISTORY_b871_0508,Acco,HISTORY_OPT_6b52_000B
"The English Navigation Acts were a series of laws which restricted foreign shipping. Resentment against the Navigation Acts was a cause for which war?",HISTORY_545f_0509,"The Anglo-Dutch Wars",HISTORY_OPT_94c4_000B
"What precipitated the 1969 six-day war between El Salvador and Honduras?",HISTORY_9d3f_0510,"A soccer game",HISTORY_OPT_0a87_000C
"In the Battle of Gaugamela, 331 B.C. , Alexander the Great of Macedonia defeated which king?",HISTORY_2b78_0511,"Darius III",HISTORY_OPT_2d08_000D
"F. D. Toussaint Louverture, a freed self-educated slave, was one of the leaders of which uprising?",HISTORY_39db_0512,"Haitian Revolt",HISTORY_OPT_17cd_000C
"What conflict was initiated by a self-proclaimed mystic, named Hong Xiuquan, who claimed that he was the new Messiah?",HISTORY_31a5_0513,"Taiping Rebellion",HISTORY_OPT_f2c1_000A
"In this 751 A.D. military conflict between Islamic forces and Chinese forces, the Chinese were completely defeated.",HISTORY_ab03_0514,"Talas War",HISTORY_OPT_78d2_000A
"This conflict, which lasted from 1839 to 1842, is regarded as a trade-inspired war between Great Britain and the Qing Empire in China.",HISTORY_3b20_0515,"The First Opium War",HISTORY_OPT_2cdb_000B
"The Great Northern War was the war fought between a coalition of Russia, Denmark-Norway and Saxony-Poland one side and Sweden on the other side. The coalition attacked Sweden in what year?",HISTORY_eba1_0516,1700,HISTORY_OPT_2609_000B
"The Battle of Crécy, which took place on 26 August 1346, was one of the most important battles of a war conflict between which two countries?",HISTORY_5258_0517,"France and England",HISTORY_OPT_dbf4_000A
"In this film, the Vietnam War veteran, played by Roy Scheider experienced a war flashback, involving the execution of an enemy soldier.",HISTORY_3d44_0518,"Blue Thunder",HISTORY_OPT_5169_000A
"What was the name of the 1989 film, directed by Brian De Palma, in which a Vietnamese girl is kidnapped, raped and murdered by US troops?",HISTORY_9420_0519,"Casualties of War",HISTORY_OPT_b751_000D
"In this movie the main character experiences a flashback in which he is tied in a crucifying position and being slowly slashed with a large knife.",HISTORY_2d5f_0520,"First Blood",HISTORY_OPT_b77c_000A
"Which country occupied Vietnam from the end of WW II to 1954, setting the scene for a civil war between North and South Vietnam?",HISTORY_af84_0521,France,HISTORY_OPT_7126_000D
"The Henry House can be found on which Civil war battlefield?",HISTORY_adf6_0522,"Bull Run",HISTORY_OPT_835f_000D
"Elkhorn Tavern is located on which battlefield?",HISTORY_04ee_0523,"Pea Ridge",HISTORY_OPT_037d_000A
"Hornets Nest is associated with which battlefield?",HISTORY_5bb6_0524,Shiloh,HISTORY_OPT_eed8_000A
"The Burnside Bridge is related to which Civil War battlefield?",HISTORY_52d1_0525,Antietam,HISTORY_OPT_34c0_000D
"The Maryes Heights are a landmark, found on which battlefield?",HISTORY_58ca_0526,Fredericksburg,HISTORY_OPT_9a00_000D
"On which battlefield was Lookout Mountain a dominant feature?",HISTORY_5b06_0527,Chattanooga,HISTORY_OPT_068a_000A
"Farmland, owned by the McPherson family, the Cordori family, the Spangler family, the Culp family, and the Rose family is part of which battlefield?",HISTORY_7007_0528,Gettysburg,HISTORY_OPT_8c50_000B
"Where was the Mule Shoe located?",HISTORY_20e5_0529,Spotsylvania,HISTORY_OPT_bf20_000C
"The Crater is a famous landmark, located on which battlefield?",HISTORY_d22c_0530,Petersburg,HISTORY_OPT_8bed_000B
"Where is the Field of Lost Shoes located?",HISTORY_4566_0531,"New Market",HISTORY_OPT_e704_000D
"On what date did the Mayflower leave port?",HISTORY_e44e_0532,"September 6",HISTORY_OPT_6d6a_000D
"Before its trans-Atlantic voyage the Mayflower was a merchant ship travelling between England and other European countries. What was its primary cargo?",HISTORY_36be_0533,wine,HISTORY_OPT_7e6f_000B
"It is estimated that the crew of the Mayflower consisted of how many people?",HISTORY_9498_0534,25-30,HISTORY_OPT_c444_000A
"What is the Mayflowers estimated length?",HISTORY_04d2_0535,"90-110 feet",HISTORY_OPT_2db5_000B
"How wide was the Mayflower estimated to be?",HISTORY_32a6_0536,"25 feet",HISTORY_OPT_2941_000B
"How many days did it take the Mayflower to make the crossing from England to America?",HISTORY_d10f_0537,"66 days",HISTORY_OPT_c8d5_000A
"How many passengers were aboard the Mayflower when it crossed the Atlantic?",HISTORY_0840_0538,102,HISTORY_OPT_fcf5_000C
"Where did the pilgrims aboard the Mayflower intend to settle?",HISTORY_f800_0539,"in Virginia",HISTORY_OPT_892c_000A
"The Mayflower returned to England in 1621.",HISTORY_9304_0540,True,HISTORY_OPT_f378_000A
"In the 1982 film Airplane 2: The Sequel the space shuttle was called the Mayflower 1.",HISTORY_0cd5_0541,True,HISTORY_OPT_3197_000A
"After the Romans left in 412-413 AD present-day Netherlands was populated by the Franks, Saxons and what other tribe?",HISTORY_f5e9_0542,Frisians,HISTORY_OPT_d8db_000D
"According to a legend, what preacher was killed by pagans at the northern city of Dokkum in 754?",HISTORY_ba31_0543,Bonifatius,HISTORY_OPT_87e3_000D
"In 1596, navigator Cornelis de Houtman set  foot on the shore of  what future colonial possession?",HISTORY_fc0a_0544,"Dutch East Indies (Indonesia)",HISTORY_OPT_c373_000A
"What Dutch city was repeatedly plundered by the Vikings?",HISTORY_6c4f_0545,Dorestad,HISTORY_OPT_388a_000A
"Dutch independence from Spain (1648) was recognized in this Treaty.",HISTORY_e368_0546,"Treaty of Munster",HISTORY_OPT_86c2_000D
"The first Dutch railway opened in this year -- the same year Belgian independence was recognized by the Dutch.",HISTORY_b1e5_0547,1839,HISTORY_OPT_840a_000A
"What Liberal statesman was Prime Minister of the Netherlands in the mid 19th century?  He drafted constitutional changes following the Paris Revolution of 1848.",HISTORY_1c48_0548,"Johan Rudolf Thorbecke",HISTORY_OPT_cb09_000B
"Who was the second wife (1879) of King William the Third of Netherlands? Her only daughter, Wilhelmina ascended the throne on September 6th, 1898 at the age of eighteen.",HISTORY_7a56_0549,Emma,HISTORY_OPT_6987_000A
"What was the nickname of William, Prince of Orange, Count of Nassau (Willem, Prins van Oranje, Graaf van Nassau), killed in 1584 in the city of Delft?",HISTORY_6913_0550,"The Silent",HISTORY_OPT_52b4_000D
"Most people thought a flight to the Moon would be impossible. Many developments had to take place, before it could even be seriously considered. One such development was the launch of the first artificial satellite in space, by the Soviet Union. What was the satellites name?",HISTORY_8c62_0551,"Sputnik One",HISTORY_OPT_8415_000A
"This was the second NASA space project. It helped develop the techniques, that made the famous Apollo missions possible. This spacecraft, the most sophisticated of its time, was launched by a converted Titan 2 rocket.",HISTORY_0c76_0552,Gemini,HISTORY_OPT_ccd6_000B
"Luna 1 was the first spacecraft to land on the Moon.",HISTORY_85b6_0553,False,HISTORY_OPT_1392_000A
"President Kennedy once said I believe this nation should commit itself to achieving the goal, before this decade is out, of landing a man on the moon and returning him safely to the Earth. This was the goal of the Apollo project. Which one of these rockets was used to launch the Apollo spacecraft?",HISTORY_eaf8_0554,Saturn,HISTORY_OPT_84d9_000C
"The project of the Soviet Union, that aimed at the Moon, was the Luna programme. Although all of the Luna missions were unmanned, they were pioneers in many space explorations. Which one of these missions was the first to take pictures of the far side of the Moon?",HISTORY_33c5_0555,"Luna 3",HISTORY_OPT_67aa_000C
"Neil Armstrong, Edwin Aldrin and Bill Anders were the three astronauts on Apollo 11.",HISTORY_15be_0556,False,HISTORY_OPT_d905_000B
"On October 24, 1960 a rocket exploded on a launchpad at Baikonur Cosmodrome and caused the death of over 100 military personnel, engineers, and technicians.  While once thought to have been space related, it later became known that the accident was connected with the development of a new Intercontinental Ballistic Missile. The incident was covered up by the Soviet government and did not emerge until the 1990s.   What is this incident known as?",HISTORY_adb4_0557,"Nedelin catastrophe",HISTORY_OPT_6eb2_000D
"The Apollo project suffered some serious setbacks. Apollo 13 was supposed to be the third manned mission to land on the Moon. However, when the spacecraft was 321,860 km (199,994.5 miles) away from the Earth, an accident took place. The mission was canceled and the crew returned to Earth, proving that the spacecraft was capable of dealing with major crisis. What was the cause of this accident.",HISTORY_3fff_0558,"Explosion of one of the oxygen tanks",HISTORY_OPT_b1b9_000C
"The mission of Luna 24 was to collect soil samples from the Moon.",HISTORY_613b_0559,True,HISTORY_OPT_cd54_000A
"This was the first joint flight of the two rivals in the race to the Moon. It was also the first international manned spaceflight. A Soviet and an American spacecraft were joined to test the compatibility of their rendezvous and docking systems.",HISTORY_c6d0_0560,Apollo-Soyuz,HISTORY_OPT_b166_000A
"Napoleon started his military career in the cavalry.",HISTORY_a7cb_0561,False,HISTORY_OPT_2081_000A
"This was Napoleons perfect battle.",HISTORY_8c56_0562,Austerlitz,HISTORY_OPT_8f3a_000D
"Napoleon Bonaparte usually wore a uniform of the following rank.",HISTORY_0431_0563,Colonel,HISTORY_OPT_f169_000B
"Napoleon Bonaparte had no children to succeed him.",HISTORY_36f9_0564,False,HISTORY_OPT_304f_000B
"Napoleon Bonapartes body still lies in Saint Helena, where he was buried.",HISTORY_abb1_0565,False,HISTORY_OPT_5226_000B
"This Mameluke was Napoleons constant attendant.",HISTORY_a109_0566,Roustam,HISTORY_OPT_60a7_000A
"In 79 BC, a major cloud appeared over mount Vesuvius. The eruption that would follow, would forever be linked to the demise of Pompeji. However, this was not the only city buried beneath ash and mud. What other town was devastated by the eruption?",HISTORY_012d_0567,Herculaneum,HISTORY_OPT_16c7_000A
"This 1755 disaster was widely believed to be Gods wrath. After this disaster, the Inquisition came down even harder on the non-believers. In Spain and Portugal non-Catholics were forced to baptize, in England and Sweden official days of fasting were proclaimed. Voltaire mentioned this disaster in his Novel Candide.",HISTORY_0346_0568,"The Lisbon Earthquake",HISTORY_OPT_fd9a_000A
"This disaster, which took place in 1883, caused a tsunami with up to 50 m high waves. It struck the coasts of Java and Sumatra, flooding approximately 300 towns and killing 36.000 people. What was the direct cause?",HISTORY_ef83_0569,"The Explosion of Krakatau",HISTORY_OPT_aebf_000A
"The famous rhyme I had a little bird. Its name was Enza. I opened the window. And In-flew-Enza refers to what disaster?",HISTORY_379a_0570,"The Spanish Flu",HISTORY_OPT_567f_000C
"In the year 1770, the worst ever famine in history struck this region, considered to be one of the most densely populated areas on Earth.",HISTORY_f872_0571,Bengal,HISTORY_OPT_f767_000B
"In 1931 a big flood hit this country/area causing the deaths of approximately 850.000 - 4.000.000 people.",HISTORY_4cdc_0572,"The Yellow River flooding - China",HISTORY_OPT_b5d8_000D
"In 1991, a cyclone, unofficially known as Cyclone Gorky, struck this country leaving at least 138.000 people dead.",HISTORY_498b_0573,Bangladesh,HISTORY_OPT_e272_000B
"What caused the Queen of the Sea train disaster which killed 1700 passengers?",HISTORY_f9fb_0574,"After the 2004 Earthquake and subsequent Tsunami this train was washed away from a Srilankan coastal track.",HISTORY_OPT_dc1d_000B
"General Ishii Shiros name is often connected with his experiments with germs and bio-weapons. Which one of the following is the correct name of the headquarters of the Japanese Biological Warfare Unit 731 during World War II?",HISTORY_5468_0575,Pingfan,HISTORY_OPT_68bc_000C
"General Dwight Eisenhower headed an operation whose aim was to gain control of Morocco and Algiers. What was the name of the operation?",HISTORY_40c9_0576,"Operation Torch",HISTORY_OPT_4b82_000B
"Hitler promoted General Friedrich Paulus in February 1943, in an attempt to lift his spirits. What was his promotion?",HISTORY_de32_0577,"Field Marshal",HISTORY_OPT_7213_000C
"General Erwin Rommel led German forces during World War II. Which of the following countries was his battlefield?",HISTORY_8749_0578,"All of these countries",HISTORY_OPT_0276_000B
"The following words belong to which famous World War II general: Crete was the grave of the German parachutists.”?",HISTORY_14d2_0579,"General Kurt Student",HISTORY_OPT_f7d1_000C
"General Jacques Leclercs division received the surrender of the German forces at the Gare Montparnasse and liberated Paris on what date?",HISTORY_8e90_0580,"25 August 1944",HISTORY_OPT_8a5b_000A
"Which of the following names is a name of a French general during World War II?",HISTORY_c2df_0581,"Henri Giraud",HISTORY_OPT_374c_000A
"The Army Corps of Polish general Franciszek Kleeberg, that was named Samodzielna Grupa Operacyjna Polesie, capitulated after the Battle of Kock. What is the exact date of this event?",HISTORY_b621_0582,"6 October, 1939",HISTORY_OPT_46a6_000B
"In 1943, General Friedrich Paulus was in charge of the German forces in which area?",HISTORY_161c_0583,Caucasus,HISTORY_OPT_d8b6_000B
"US General Patton, leader of the Third Army was famous for which of the following?",HISTORY_17e1_0584,"his reckless sense of humour",HISTORY_OPT_b921_000D
"Which of the following combinations (astronaut - spacecraft - launch date - landing site) correctly presents the voyage of the first man to travel in space?",HISTORY_91e7_0585,"Yuri Gagarin - Vostok 1 - 1961 - Kazakhstan",HISTORY_OPT_b63c_000C
"Valentina Tereshkova was the first woman to fly in space. Her mission took place on June 16, 1963. How long was her flight?",HISTORY_5b09_0586,"2 days, 22 hours, 50 minutes",HISTORY_OPT_34b5_000D
"The  first space tourist was this businessman.",HISTORY_8284_0587,"Dennis Tito",HISTORY_OPT_774d_000C
"The first animal launched into space was one of these.",HISTORY_5625_0588,Mouse,HISTORY_OPT_8a94_000B
"How many miles represent a light year?",HISTORY_2aa6_0589,"Nearly six trillion",HISTORY_OPT_3130_000A
"The roots of the word knight are connected to cniht, an Old English word meaning this.",HISTORY_6f1a_0590,"Page boy",HISTORY_OPT_13e4_000C
"Name the tax, which knights had to pay in order to avoid going to war.",HISTORY_d147_0591,"The tax of scutage",HISTORY_OPT_51c3_000A
"Pas dArmes was a tournament, in which knights were dared to fight.  If knights refused to fight, they had to leave this behind as a sign of humiliation.",HISTORY_5946_0592,Spurs,HISTORY_OPT_d1f7_000A
"Originally, any knight could bestow knighthood on a man.",HISTORY_6399_0593,True,HISTORY_OPT_004a_000A
"Don Quixote de la Mancha is a fictional knight from the self-titled novel, written by this author.",HISTORY_8e72_0594,"Miguel de Cervantes",HISTORY_OPT_aea8_000D
"Ritter is a title similar to that of a Knight, used in this country.",HISTORY_0744_0595,Germany,HISTORY_OPT_277c_000B
"By the end of the 13th century, knights were required to swear allegiance.",HISTORY_0c28_0596,True,HISTORY_OPT_c4bc_000B
"The legends of King Arthur and the Round Table are some of the most famous tales about knights. Who was the head of the table?",HISTORY_d4b8_0597,Nobody,HISTORY_OPT_87a9_000B
"In order to become a knight nowadays, you would have to be given the title in royal recognition, or to belong to an order. In the UK the knight is styled Sir and the female -- this.",HISTORY_38a7_0598,Dame,HISTORY_OPT_ce18_000A
"What was the French governmental structure until the French Revolution?",HISTORY_7dd7_0599,"Absolute monarchy",HISTORY_OPT_abc7_000C
"In the Crimean War, France, the United Kingdom, the Kingdom of Sardinia, and the Ottoman Empire fought against what country?",HISTORY_07e6_0600,"Imperial Russia",HISTORY_OPT_8df4_000D
"What term refers to the competition between Britain, France and Germany over African territory between the 1880s and the beginning of World War I in 1914?",HISTORY_78f5_0601,"The Scramble for Africa",HISTORY_OPT_27a7_000C
"What state succeeded the Austrian Empire in 1867?",HISTORY_2311_0602,Austria-Hungary,HISTORY_OPT_f9e3_000A
"Who was the first wife of Napoléon Bonaparte and the first Empress of the French?",HISTORY_c336_0603,"Joséphine de Beauharnais",HISTORY_OPT_e465_000C
"Where was Napoleon finally defeated on June 18, 1815?",HISTORY_9201_0604,Waterloo,HISTORY_OPT_8cf1_000B
"The First Word War began after the assassination of what European royal heir?",HISTORY_fc42_0605,"Archduke Franz Ferdinand of Austria",HISTORY_OPT_fd4b_000B
"Name the last Tsar of Russia, who abdicated after the February Revolution of 1917.",HISTORY_e8be_0606,"Nicholas II of Russia",HISTORY_OPT_0b76_000B
"This organization, established in Paris, 1951, was the predecessor of the European Union.",HISTORY_9bf7_0607,"European Coal and Steel Community",HISTORY_OPT_5cd0_000D
"The Treaty on European Union, that proclaims the creation of the European Union, was signed on February 7, 1992 in this city.",HISTORY_0820_0608,Maastricht,HISTORY_OPT_45dd_000D
"Men were first to wear jewels.  They considered them to be this.",HISTORY_de73_0609,Amulets,HISTORY_OPT_ae20_000D
"The tradition of engagement rings was started by Maximilian of Austria. He gave one such ring to her.",HISTORY_fd7e_0610,"Mary of Burgundy",HISTORY_OPT_6b9b_000D
"This type of pattern is common in traditional Chinese womens clothing.",HISTORY_db04_0611,Peony,HISTORY_OPT_aa0f_000B
"She popularized the mini.",HISTORY_c808_0612,"Mary Quant",HISTORY_OPT_c376_000C
"This type of female figure was fashionable in the 20s.",HISTORY_de88_0613,Masculine,HISTORY_OPT_cea0_000C
"The Marcel Wave is one of these.",HISTORY_da65_0614,"A hair style",HISTORY_OPT_24d1_000B
"This is a kind of body adornment that Indian women use. It became popular in many countries after Madonna adopted it.",HISTORY_3605_0615,Bindi,HISTORY_OPT_50e5_000A
"He created Chanel No. 5 for Coco Chanel.",HISTORY_93d9_0616,"Ernest Beaux",HISTORY_OPT_e764_000A
"The first traces of womens underwear were found on this island.",HISTORY_cce0_0617,Crete,HISTORY_OPT_de37_000D
"The first bra was announced in this fashion magazine.",HISTORY_abb5_0618,Vogue,HISTORY_OPT_e71c_000A
"What city became the capital after the unification of Germany in 1990?",HISTORY_1348_0619,Berlin,HISTORY_OPT_1919_000B
"In 1990 the new NC-17 replaced the X movie rating. What does NC stand for?",HISTORY_1728_0620,"No Children",HISTORY_OPT_799d_000C
"What nation, subject of the 1994 Operation Uphold Democracy, is the only nation whose independence was gained as part of a successful slave rebellion?",HISTORY_2f18_0621,Haiti,HISTORY_OPT_3e00_000A
