OID,QID,text
KIDS_OPT_0caf_000A,KIDS_4b2d_0105,Taurus
KIDS_OPT_e231_000B,KIDS_4b2d_0105,Tamus
KIDS_OPT_66a1_000C,KIDS_4b2d_0105,Tumnus
KIDS_OPT_b4bb_000D,KIDS_4b2d_0105,Timus
KIDS_OPT_881e_000A,KIDS_4451_0106,True
KIDS_OPT_bbc2_000B,KIDS_4451_0106,False
KIDS_OPT_299c_000A,KIDS_96d1_0107,"Moaning Myrthle"
KIDS_OPT_0c88_000B,KIDS_96d1_0107,Peeves
KIDS_OPT_40de_000C,KIDS_96d1_0107,"Nearly-headless Nick"
KIDS_OPT_8fb6_000D,KIDS_96d1_0107,"The Bloody Baron"
KIDS_OPT_c46c_000A,KIDS_6f72_0108,"Felix Felicis"
KIDS_OPT_7639_000B,KIDS_6f72_0108,"Polyjuice Potion"
KIDS_OPT_5597_000C,KIDS_6f72_0108,"none of these"
KIDS_OPT_4649_000D,KIDS_6f72_0108,"Avada Kedava"
KIDS_OPT_e567_000A,KIDS_98b3_0109,Hermione
KIDS_OPT_87d0_000B,KIDS_98b3_0109,Cho
KIDS_OPT_3d9f_000C,KIDS_98b3_0109,Ginny
KIDS_OPT_27cc_000D,KIDS_98b3_0109,Blaise
KIDS_OPT_aafb_000A,KIDS_730e_0110,"The Order of the Phoenix"
KIDS_OPT_ecd3_000B,KIDS_730e_0110,"The Headless Hunt"
KIDS_OPT_3045_000C,KIDS_730e_0110,"The Triwizard Cup"
KIDS_OPT_e4f7_000D,KIDS_730e_0110,"The DA"
KIDS_OPT_d3b1_000A,KIDS_4962_0111,"James Potter, Remus Lupin, Sirius Black"
KIDS_OPT_897f_000B,KIDS_4962_0111,"James Potter, Remus Lupin"
KIDS_OPT_ab12_000C,KIDS_4962_0111,"James Potter, Sirius Black, Peter Pettigrew"
KIDS_OPT_7fc5_000D,KIDS_4962_0111,"James Potter only"
KIDS_OPT_ff9c_000A,KIDS_ff77_0112,"Albus Percival Dumbledore"
KIDS_OPT_fb23_000B,KIDS_ff77_0112,"Albus Wulfric Dumbledore"
KIDS_OPT_b052_000C,KIDS_ff77_0112,"Albus Percival Wulfric Brian Dumbledore"
KIDS_OPT_88d5_000D,KIDS_ff77_0112,"He never revealed his full name in the books"
KIDS_OPT_1cbd_000A,KIDS_6a3e_0113,True
KIDS_OPT_b9d1_000B,KIDS_6a3e_0113,False
KIDS_OPT_4eb6_000A,KIDS_7da0_0114,"Stir clockwise until the potion turns as clear as water"
KIDS_OPT_cb82_000B,KIDS_7da0_0114,"Add a counterclockwise stir after every seventh clockwise stir"
KIDS_OPT_329b_000C,KIDS_7da0_0114,"Stir counterclockwise until the potion turns as clear as water"
KIDS_OPT_2c1d_000D,KIDS_7da0_0114,"Add a clockwise stir after every seventh counterclockwise stir"
KIDS_OPT_ff9f_000A,KIDS_ce37_0115,Manticore
KIDS_OPT_be00_000B,KIDS_ce37_0115,Unicorn
KIDS_OPT_f9ca_000C,KIDS_ce37_0115,Hippogriff
KIDS_OPT_0feb_000D,KIDS_ce37_0115,Bird
KIDS_OPT_810c_000A,KIDS_2951_0116,Dudley
KIDS_OPT_e077_000B,KIDS_2951_0116,Ron
KIDS_OPT_ec8e_000C,KIDS_2951_0116,Hermione
KIDS_OPT_cf65_000D,KIDS_2951_0116,"Ms. Weasley"
KIDS_OPT_49ed_000A,KIDS_aabf_0117,Fluffy
KIDS_OPT_0fe1_000B,KIDS_aabf_0117,Norbert
KIDS_OPT_f6b1_000C,KIDS_aabf_0117,Aragog
KIDS_OPT_0c6b_000D,KIDS_aabf_0117,Fang
KIDS_OPT_8ab3_000A,KIDS_6301_0118,"Sirius Black"
KIDS_OPT_5c3b_000B,KIDS_6301_0118,"Remus Lupin"
KIDS_OPT_0023_000C,KIDS_6301_0118,"Peter Pettigrew"
KIDS_OPT_41d7_000D,KIDS_6301_0118,"James Potter"
KIDS_OPT_03f9_000A,KIDS_8879_0119,"Harry Potter and the Philosophers Stone"
KIDS_OPT_a0cc_000B,KIDS_8879_0119,"Harry Potter and the Half-Blood Prince"
KIDS_OPT_fb59_000C,KIDS_8879_0119,"Harry Potter and the Order of the Phoenix"
KIDS_OPT_1238_000D,KIDS_8879_0119,"She doesnt get fired in the books"
KIDS_OPT_21cd_000A,KIDS_2114_0120,"Hermione Cassandra Granger"
KIDS_OPT_e16e_000B,KIDS_2114_0120,"It was never mentioned."
KIDS_OPT_a4ef_000C,KIDS_2114_0120,"Hermione James Dumbledore"
KIDS_OPT_c474_000D,KIDS_2114_0120,"Hermione Jean Granger"
KIDS_OPT_6374_000A,KIDS_d975_0121,"Harry Potter and the Prisoner of Azkaban"
KIDS_OPT_00b6_000B,KIDS_d975_0121,"Harry Potter and the Goblet of Fire"
KIDS_OPT_b82f_000C,KIDS_d975_0121,"Harry Potter and the Chamber of Secrets"
KIDS_OPT_491a_000D,KIDS_d975_0121,"Harry Potter and the Sorcerers Stone"
KIDS_OPT_0e46_000A,KIDS_7d20_0122,"that it was jinxed and was given to Harry by Sirius Black"
KIDS_OPT_d42c_000B,KIDS_7d20_0122,"that it was given to Harry by Dumbledore because he felt bad after Harrys broom was demolished by the Whomping Willow"
KIDS_OPT_d4df_000C,KIDS_7d20_0122,"that it was amazing and wanted to be the first to ride it after Harry"
KIDS_OPT_1cf6_000D,KIDS_7d20_0122,"that it was jinxed and was given to Harry by Lucius Malfoy who was still angry about the loss of his House Elf"
KIDS_OPT_42aa_000A,KIDS_d52d_0123,True
KIDS_OPT_81c3_000B,KIDS_d52d_0123,False
KIDS_OPT_ec43_000A,KIDS_32ff_0124,No
KIDS_OPT_8177_000B,KIDS_32ff_0124,Yes
KIDS_OPT_febe_000A,KIDS_c4a3_0125,False
KIDS_OPT_c4bd_000B,KIDS_c4a3_0125,True
KIDS_OPT_3bb2_000A,KIDS_964b_0126,"Baseball Wand"
KIDS_OPT_660e_000B,KIDS_964b_0126,"Baseball Bat"
KIDS_OPT_bafa_000C,KIDS_964b_0126,"Baseball Raquet"
KIDS_OPT_205c_000D,KIDS_964b_0126,"Baseball Club"
KIDS_OPT_05bf_000A,KIDS_0e29_0127,Green
KIDS_OPT_8e14_000B,KIDS_0e29_0127,White
KIDS_OPT_c57f_000C,KIDS_0e29_0127,Black
KIDS_OPT_b8d4_000D,KIDS_0e29_0127,Blue
KIDS_OPT_2b54_000A,KIDS_aa06_0128,Yes
KIDS_OPT_e28f_000B,KIDS_aa06_0128,No
KIDS_OPT_7a19_000A,KIDS_2f5c_0129,"Home Run"
KIDS_OPT_f8f3_000B,KIDS_2f5c_0129,"Stolen Base"
KIDS_OPT_e23b_000C,KIDS_2f5c_0129,"Hat Trick"
KIDS_OPT_40cb_000D,KIDS_2f5c_0129,"3 Pointer"
KIDS_OPT_5357_000A,KIDS_0d47_0130,"Baseball Helmet"
KIDS_OPT_dded_000B,KIDS_0d47_0130,"Baseball Glove"
KIDS_OPT_1b97_000C,KIDS_0d47_0130,"Baseball Mittens"
KIDS_OPT_a2df_000D,KIDS_0d47_0130,"Baseball Shoes"
KIDS_OPT_9b17_000A,KIDS_0ad0_0131,Catcher
KIDS_OPT_728e_000B,KIDS_0ad0_0131,"Short Stop"
KIDS_OPT_05dd_000C,KIDS_0ad0_0131,Manager
KIDS_OPT_2ab9_000D,KIDS_0ad0_0131,Pitcher
KIDS_OPT_6a30_000A,KIDS_1863_0132,False
KIDS_OPT_6f02_000B,KIDS_1863_0132,True
KIDS_OPT_cef5_000A,KIDS_fe57_0133,Coach
KIDS_OPT_ac26_000B,KIDS_fe57_0133,Catcher
KIDS_OPT_0941_000C,KIDS_fe57_0133,"Short Stop"
KIDS_OPT_ca66_000D,KIDS_fe57_0133,Pitcher
KIDS_OPT_d35d_000A,KIDS_ecc6_0134,False
KIDS_OPT_a0de_000B,KIDS_ecc6_0134,True
KIDS_OPT_15cb_000A,KIDS_3db9_0135,$44
KIDS_OPT_11cf_000B,KIDS_3db9_0135,$35
KIDS_OPT_372c_000C,KIDS_3db9_0135,$39
KIDS_OPT_daad_000D,KIDS_3db9_0135,$37
KIDS_OPT_bf39_000A,KIDS_8f1d_0136,XXXXXXXX
KIDS_OPT_ae88_000B,KIDS_8f1d_0136,XXXXXXX
KIDS_OPT_72c0_000C,KIDS_8f1d_0136,XXXXXXXXX
KIDS_OPT_eb2e_000D,KIDS_8f1d_0136,XXXXXXXXXX
KIDS_OPT_3274_000A,KIDS_4f4f_0137,"Reeses Pieces, Nerds, and Gum"
KIDS_OPT_e137_000B,KIDS_4f4f_0137,"Pepsi and Gum"
KIDS_OPT_2713_000C,KIDS_4f4f_0137,"Pepsi and Nerds"
KIDS_OPT_bc76_000D,KIDS_4f4f_0137,"Reeses Pieces and Gum"
KIDS_OPT_d05d_000A,KIDS_754f_0138,26
KIDS_OPT_8393_000B,KIDS_754f_0138,35
KIDS_OPT_3397_000C,KIDS_754f_0138,36
KIDS_OPT_2405_000D,KIDS_754f_0138,82
KIDS_OPT_e82d_000A,KIDS_ce6a_0139,30
KIDS_OPT_4ccd_000B,KIDS_ce6a_0139,35
KIDS_OPT_ed76_000C,KIDS_ce6a_0139,45
KIDS_OPT_c975_000D,KIDS_ce6a_0139,40
KIDS_OPT_7148_000A,KIDS_9c4d_0140,$0.60
KIDS_OPT_63e1_000B,KIDS_9c4d_0140,$0.65
KIDS_OPT_fb7f_000C,KIDS_9c4d_0140,$0.70
KIDS_OPT_eb6d_000D,KIDS_9c4d_0140,$0.75
KIDS_OPT_13d7_000A,KIDS_91f6_0141,"7:35 a.m."
KIDS_OPT_f0be_000B,KIDS_91f6_0141,"7:45 a.m."
KIDS_OPT_86c1_000C,KIDS_91f6_0141,"8:25 a.m"
KIDS_OPT_be40_000D,KIDS_91f6_0141,"7:25 a.m."
KIDS_OPT_ba7b_000A,KIDS_6bdc_0142,"Prince Caspian"
KIDS_OPT_b8b9_000B,KIDS_6bdc_0142,"The Boy and His Horse"
KIDS_OPT_e5d8_000C,KIDS_6bdc_0142,"The Lion, the Witch and the Wardrobe"
KIDS_OPT_68b8_000D,KIDS_6bdc_0142,"The Voyage of the Dawn Treader"
KIDS_OPT_24f5_000A,KIDS_5153_0143,Caspian
KIDS_OPT_c1dd_000B,KIDS_5153_0143,Telmar
KIDS_OPT_2860_000C,KIDS_5153_0143,Eustace
KIDS_OPT_60ba_000D,KIDS_5153_0143,Digory
KIDS_OPT_2b75_000A,KIDS_9f0d_0144,"The Last Battle"
KIDS_OPT_7474_000B,KIDS_9f0d_0144,"Prince Caspian"
KIDS_OPT_e14f_000C,KIDS_9f0d_0144,"The Voyage of the Dawn Treader"
KIDS_OPT_8164_000D,KIDS_9f0d_0144,"The Silver Chair"
KIDS_OPT_1755_000A,KIDS_21a5_0145,Lucy
KIDS_OPT_512b_000B,KIDS_21a5_0145,Susan
KIDS_OPT_df34_000C,KIDS_21a5_0145,Edmund
KIDS_OPT_638d_000D,KIDS_21a5_0145,Peter
KIDS_OPT_82d1_000A,KIDS_ca54_0146,Ape
KIDS_OPT_e13f_000B,KIDS_ca54_0146,Centaur
KIDS_OPT_2415_000C,KIDS_ca54_0146,Unicorn
KIDS_OPT_fe8d_000D,KIDS_ca54_0146,Faun
KIDS_OPT_c9a2_000A,KIDS_185e_0147,"water ski"
KIDS_OPT_fc4b_000B,KIDS_185e_0147,"bungy jump"
KIDS_OPT_9c5b_000C,KIDS_185e_0147,"walk a tightrope"
KIDS_OPT_ed44_000D,KIDS_185e_0147,"snow ski"
KIDS_OPT_0771_000A,KIDS_cff6_0148,Hermione
KIDS_OPT_82e7_000B,KIDS_cff6_0148,"Sirius Black"
KIDS_OPT_8e2e_000C,KIDS_cff6_0148,"Arthur Weasley"
KIDS_OPT_95b0_000D,KIDS_cff6_0148,"Molly Weasley"
KIDS_OPT_751d_000A,KIDS_c328_0149,"Sirius Black"
KIDS_OPT_1d63_000B,KIDS_c328_0149,"Lucius Malfoy"
KIDS_OPT_9137_000C,KIDS_c328_0149,"Arthur Weasly"
KIDS_OPT_edef_000D,KIDS_c328_0149,"Albus Dumbledore"
KIDS_OPT_3bd7_000A,KIDS_cd39_0150,Regulus
KIDS_OPT_359c_000B,KIDS_cd39_0150,Tom
KIDS_OPT_bba2_000C,KIDS_cd39_0150,Ronald
KIDS_OPT_2955_000D,KIDS_cd39_0150,Remus
KIDS_OPT_87a7_000A,KIDS_4d8e_0151,False
KIDS_OPT_048a_000B,KIDS_4d8e_0151,True
KIDS_OPT_aca2_000A,KIDS_8ac7_0152,Llewellyn
KIDS_OPT_d5eb_000B,KIDS_8ac7_0152,Corwin
KIDS_OPT_f59a_000C,KIDS_8ac7_0152,Blaise
KIDS_OPT_6ea8_000D,KIDS_8ac7_0152,Diedre
KIDS_OPT_351d_000A,KIDS_2aa7_0153,Jane
KIDS_OPT_d6b8_000B,KIDS_2aa7_0153,Marie
KIDS_OPT_ac34_000C,KIDS_2aa7_0153,Barbara
KIDS_OPT_9843_000D,KIDS_2aa7_0153,Mary
KIDS_OPT_53c0_000A,KIDS_0316_0154,Urg
KIDS_OPT_45f8_000B,KIDS_0316_0154,Gurg
KIDS_OPT_87ea_000C,KIDS_0316_0154,Gurrl
KIDS_OPT_0178_000D,KIDS_0316_0154,Ugh
KIDS_OPT_1839_000A,KIDS_0968_0155,"his Grandmother"
KIDS_OPT_a3f2_000B,KIDS_0968_0155,"no one"
KIDS_OPT_8552_000C,KIDS_0968_0155,"his Grandfather"
KIDS_OPT_6577_000D,KIDS_0968_0155,"his parents"
KIDS_OPT_364e_000A,KIDS_141d_0156,Cho
KIDS_OPT_5019_000B,KIDS_141d_0156,Neville
KIDS_OPT_ed2d_000C,KIDS_141d_0156,Luna
KIDS_OPT_d625_000D,KIDS_141d_0156,Ron
KIDS_OPT_91ea_000A,KIDS_3165_0157,"Mr. Fast Food"
KIDS_OPT_f6bc_000B,KIDS_3165_0157,"Mr. Meaty"
KIDS_OPT_de60_000C,KIDS_3165_0157,"Mr. Meat"
KIDS_OPT_0d4e_000D,KIDS_3165_0157,"Dr. Burger"
KIDS_OPT_ad61_000A,KIDS_2654_0158,"Jimmy Neutron"
KIDS_OPT_71ab_000B,KIDS_2654_0158,"Drake and Josh"
KIDS_OPT_9b6b_000C,KIDS_2654_0158,"Neutron, Boy Genius"
KIDS_OPT_f260_000D,KIDS_2654_0158,"The fairly odd parents"
KIDS_OPT_985f_000A,KIDS_ca50_0159,Water
KIDS_OPT_4040_000B,KIDS_ca50_0159,Fire
KIDS_OPT_ae2e_000C,KIDS_ca50_0159,Air
KIDS_OPT_6d63_000D,KIDS_ca50_0159,Light
KIDS_OPT_3846_000A,KIDS_6fca_0160,False
KIDS_OPT_15f0_000B,KIDS_6fca_0160,True
KIDS_OPT_5503_000A,KIDS_f5b9_0161,"Ned Bigby"
KIDS_OPT_7962_000B,KIDS_f5b9_0161,"Simon Nelson Cook"
KIDS_OPT_122f_000C,KIDS_f5b9_0161,"Nobody dares her that"
KIDS_OPT_133c_000D,KIDS_f5b9_0161,"Billy Loomer"
KIDS_OPT_acfc_000A,KIDS_f5f0_0162,True
KIDS_OPT_79e1_000B,KIDS_f5f0_0162,False
KIDS_OPT_548c_000A,KIDS_6410_0163,"A Lamb"
KIDS_OPT_48b3_000B,KIDS_6410_0163,"Jean-Claude Van Damme"
KIDS_OPT_535f_000C,KIDS_6410_0163,Sam
KIDS_OPT_000b_000D,KIDS_6410_0163,Bam-Bam
KIDS_OPT_5466_000A,KIDS_563d_0164,True
KIDS_OPT_33cd_000B,KIDS_563d_0164,False
KIDS_OPT_c2e9_000A,KIDS_f3a2_0165,Fourth
KIDS_OPT_96cc_000B,KIDS_f3a2_0165,Second
KIDS_OPT_2b99_000C,KIDS_f3a2_0165,First
KIDS_OPT_9333_000D,KIDS_f3a2_0165,Third
KIDS_OPT_64bf_000A,KIDS_b13e_0166,False
KIDS_OPT_390e_000B,KIDS_b13e_0166,True
KIDS_OPT_6965_000A,KIDS_3078_0167,"Dog with Chicken Pox"
KIDS_OPT_8e5a_000B,KIDS_3078_0167,"Bag of Rocks"
KIDS_OPT_9819_000C,KIDS_3078_0167,Clock
KIDS_OPT_8531_000D,KIDS_3078_0167,Fox
KIDS_OPT_28b4_000A,KIDS_3279_0168,True
KIDS_OPT_48d9_000B,KIDS_3279_0168,False
KIDS_OPT_112b_000A,KIDS_4bb0_0169,"Line at the DMV"
KIDS_OPT_2968_000B,KIDS_4bb0_0169,Jeep
KIDS_OPT_c7ff_000C,KIDS_4bb0_0169,"Bucket of boiled beets"
KIDS_OPT_fc68_000D,KIDS_4bb0_0169,Car
KIDS_OPT_1a4d_000A,KIDS_0a65_0170,Hat
KIDS_OPT_dda4_000B,KIDS_0a65_0170,Helmet
KIDS_OPT_2a28_000C,KIDS_0a65_0170,Wig
KIDS_OPT_57c6_000D,KIDS_0a65_0170,Shoe
KIDS_OPT_0b30_000A,KIDS_5f83_0171,Quarterback
KIDS_OPT_4d21_000B,KIDS_5f83_0171,"Running back"
KIDS_OPT_c841_000C,KIDS_5f83_0171,Kicker
KIDS_OPT_2f00_000D,KIDS_5f83_0171,"Tight End"
KIDS_OPT_70d6_000A,KIDS_4f35_0172,Helmet
KIDS_OPT_0e7d_000B,KIDS_4f35_0172,Stick
KIDS_OPT_57c4_000C,KIDS_4f35_0172,Padding
KIDS_OPT_959f_000D,KIDS_4f35_0172,Football
KIDS_OPT_afbf_000A,KIDS_b5cd_0173,Touchdown
KIDS_OPT_f9c5_000B,KIDS_b5cd_0173,"Three Pointer"
KIDS_OPT_35fa_000C,KIDS_b5cd_0173,"Home Run"
KIDS_OPT_118b_000D,KIDS_b5cd_0173,"Hat Trick"
KIDS_OPT_ddac_000A,KIDS_522f_0174,Patriots
KIDS_OPT_57ae_000B,KIDS_522f_0174,Dolphins
KIDS_OPT_b69d_000C,KIDS_522f_0174,Yankees
KIDS_OPT_1fea_000D,KIDS_522f_0174,Jets
KIDS_OPT_8b17_000A,KIDS_5182_0175,Court
KIDS_OPT_9b20_000B,KIDS_5182_0175,Rink
KIDS_OPT_6507_000C,KIDS_5182_0175,Diamond
KIDS_OPT_6df3_000D,KIDS_5182_0175,Field
KIDS_OPT_3cc8_000A,KIDS_163f_0176,"Brown and white"
KIDS_OPT_6122_000B,KIDS_163f_0176,"Green and yellow"
KIDS_OPT_3783_000C,KIDS_163f_0176,"Pink and purple"
KIDS_OPT_88a9_000D,KIDS_163f_0176,"Blue and red"
KIDS_OPT_9ed5_000A,KIDS_1fbb_0177,2
KIDS_OPT_9071_000B,KIDS_1fbb_0177,4
KIDS_OPT_a874_000C,KIDS_1fbb_0177,5
KIDS_OPT_2e6c_000D,KIDS_1fbb_0177,6
KIDS_OPT_0951_000A,KIDS_cb4d_0178,Rectangle
KIDS_OPT_49b4_000B,KIDS_cb4d_0178,Square
KIDS_OPT_1e81_000C,KIDS_cb4d_0178,Oval
KIDS_OPT_d822_000D,KIDS_cb4d_0178,Round
KIDS_OPT_1be4_000A,KIDS_4553_0179,"Wide Receiver"
KIDS_OPT_adab_000B,KIDS_4553_0179,Quarterback
KIDS_OPT_191c_000C,KIDS_4553_0179,"Tight End"
KIDS_OPT_b7c7_000D,KIDS_4553_0179,Coach
KIDS_OPT_9f50_000A,KIDS_0832_0180,1889
KIDS_OPT_5ad1_000B,KIDS_0832_0180,1985
KIDS_OPT_050e_000C,KIDS_0832_0180,1989
KIDS_OPT_d49b_000D,KIDS_0832_0180,1885
KIDS_OPT_9113_000A,KIDS_516c_0181,Marianne
KIDS_OPT_e5cc_000B,KIDS_516c_0181,Vanessa
KIDS_OPT_204d_000C,KIDS_516c_0181,Janice
KIDS_OPT_6af7_000D,KIDS_516c_0181,Carlotta
KIDS_OPT_81ec_000A,KIDS_c0e7_0182,True
KIDS_OPT_7dc8_000B,KIDS_c0e7_0182,False
KIDS_OPT_3102_000A,KIDS_7ce5_0183,Matilda
KIDS_OPT_e393_000B,KIDS_7ce5_0183,Vanessa
KIDS_OPT_6951_000C,KIDS_7ce5_0183,Gertrude
KIDS_OPT_7e0c_000D,KIDS_7ce5_0183,Louise
KIDS_OPT_f1c7_000A,KIDS_1f78_0184,False
KIDS_OPT_01cd_000B,KIDS_1f78_0184,True
KIDS_OPT_d2b4_000A,KIDS_dfa0_0185,True
KIDS_OPT_db6c_000B,KIDS_dfa0_0185,False
KIDS_OPT_cb3b_000A,KIDS_56a6_0186,False
KIDS_OPT_5935_000B,KIDS_56a6_0186,True
KIDS_OPT_12fe_000A,KIDS_39d2_0187,"Nov. 18 1989"
KIDS_OPT_2e21_000B,KIDS_39d2_0187,"Nov. 29 1990"
KIDS_OPT_2591_000C,KIDS_39d2_0187,"Nov. 15 1989"
KIDS_OPT_712c_000D,KIDS_39d2_0187,"Nov. 15 1990"
KIDS_OPT_8feb_000A,KIDS_5e25_0188,"Veritaserum, Felix felicis, Amortentia and Poly juice potion"
KIDS_OPT_6ea6_000B,KIDS_5e25_0188,"Veritaserum, hurnslug, setumaniea and felkamena"
KIDS_OPT_a2eb_000C,KIDS_5e25_0188,"Poly juice potion, majoina, conastance and cenputok"
KIDS_OPT_ad5d_000D,KIDS_5e25_0188,"Draught of the living death, milliitinie, carnaogdhor and gononala"
KIDS_OPT_49ce_000A,KIDS_3dfe_0189,False
KIDS_OPT_5177_000B,KIDS_3dfe_0189,True
KIDS_OPT_96b2_000A,KIDS_3da8_0190,Yes
KIDS_OPT_38c9_000B,KIDS_3da8_0190,No
KIDS_OPT_68da_000A,KIDS_a39c_0191,False
KIDS_OPT_2b11_000B,KIDS_a39c_0191,True
KIDS_OPT_6daf_000A,KIDS_54e5_0192,Yes
KIDS_OPT_c75c_000B,KIDS_54e5_0192,No
KIDS_OPT_ac30_000A,KIDS_8a45_0193,Yes
KIDS_OPT_cb1f_000B,KIDS_8a45_0193,No
KIDS_OPT_a1ac_000A,KIDS_37c2_0194,Ron
KIDS_OPT_e0f8_000B,KIDS_37c2_0194,"Fred and George"
KIDS_OPT_9855_000C,KIDS_37c2_0194,Percy
KIDS_OPT_3cac_000D,KIDS_37c2_0194,Harry
KIDS_OPT_a6dc_000A,KIDS_08ea_0195,"Flying with the Cannons"
KIDS_OPT_e117_000B,KIDS_08ea_0195,"Gold Stars - How do they do it?"
KIDS_OPT_2b39_000C,KIDS_08ea_0195,"Fantastic Beasts and Where to Find them"
KIDS_OPT_0e51_000D,KIDS_08ea_0195,"Quidditch through the ages"
KIDS_OPT_1ff5_000A,KIDS_216b_0196,bacon
KIDS_OPT_9785_000B,KIDS_216b_0196,waffles
KIDS_OPT_c90e_000C,KIDS_216b_0196,pancakes
KIDS_OPT_4a5d_000D,KIDS_216b_0196,eggs
KIDS_OPT_cb0c_000A,KIDS_eac5_0197,Quidditch
KIDS_OPT_8adb_000B,KIDS_eac5_0197,"The Dueling Club"
KIDS_OPT_7f27_000C,KIDS_eac5_0197,"The Writing on the Wall"
KIDS_OPT_c20c_000D,KIDS_eac5_0197,"The Rogue Bludger"
KIDS_OPT_c6f6_000A,KIDS_de06_0198,"scribbling on it"
KIDS_OPT_0788_000B,KIDS_de06_0198,"poking holes in it"
KIDS_OPT_0117_000C,KIDS_de06_0198,"making finger prints on it"
KIDS_OPT_f48c_000D,KIDS_de06_0198,"dropping ink blots on it"
KIDS_OPT_3ff2_000A,KIDS_8021_0199,Sarpensortia
KIDS_OPT_5467_000B,KIDS_8021_0199,"Wingardium Leviosa"
KIDS_OPT_d45e_000C,KIDS_8021_0199,Expelliarmus
KIDS_OPT_3bab_000D,KIDS_8021_0199,Rictusempra
KIDS_OPT_5faf_000A,KIDS_4ad5_0200,Rons
KIDS_OPT_282f_000B,KIDS_4ad5_0200,Hermiones
KIDS_OPT_fa61_000C,KIDS_4ad5_0200,Ginnys
KIDS_OPT_7c26_000D,KIDS_4ad5_0200,Harrys
KIDS_OPT_c7a7_000A,KIDS_8490_0201,"Professor Snape"
KIDS_OPT_eeaa_000B,KIDS_8490_0201,"Professor McGonagall"
KIDS_OPT_813e_000C,KIDS_8490_0201,himself
KIDS_OPT_1570_000D,KIDS_8490_0201,"his dad"
KIDS_OPT_7a94_000A,KIDS_e215_0202,No
KIDS_OPT_597c_000B,KIDS_e215_0202,Yes
KIDS_OPT_fdbe_000A,KIDS_0aec_0203,2
KIDS_OPT_a9f4_000B,KIDS_0aec_0203,11
KIDS_OPT_184f_000C,KIDS_0aec_0203,4
KIDS_OPT_fcc5_000D,KIDS_0aec_0203,3
KIDS_OPT_c4b9_000A,KIDS_4789_0204,9
KIDS_OPT_940f_000B,KIDS_4789_0204,0
KIDS_OPT_0763_000C,KIDS_4789_0204,10
KIDS_OPT_1003_000D,KIDS_4789_0204,7
KIDS_OPT_3e62_000A,KIDS_59e1_0205,"The steel"
KIDS_OPT_36aa_000B,KIDS_59e1_0205,"The feathers"
KIDS_OPT_d2d2_000C,KIDS_59e1_0205,"None of these"
KIDS_OPT_8b94_000D,KIDS_59e1_0205,"They would be equal"
KIDS_OPT_9de6_000A,KIDS_5b0e_0206,$200
KIDS_OPT_734e_000B,KIDS_5b0e_0206,$350
KIDS_OPT_07a0_000C,KIDS_5b0e_0206,$300
KIDS_OPT_6657_000D,KIDS_5b0e_0206,$400
KIDS_OPT_6089_000A,KIDS_fdf1_0207,True
KIDS_OPT_5a0e_000B,KIDS_fdf1_0207,False
KIDS_OPT_a6dc_000A,KIDS_2ce2_0208,No
KIDS_OPT_8082_000B,KIDS_2ce2_0208,Yes
KIDS_OPT_0a1f_000A,KIDS_c4ae_0209,"124,416"
KIDS_OPT_2eb4_000B,KIDS_c4ae_0209,9999999
KIDS_OPT_76d7_000C,KIDS_c4ae_0209,0
KIDS_OPT_98ae_000D,KIDS_c4ae_0209,"124,934"
KIDS_OPT_1a16_000A,KIDS_5c9b_0210,True
KIDS_OPT_7fd7_000B,KIDS_5c9b_0210,False
KIDS_OPT_0341_000A,KIDS_a14b_0211,Brian
KIDS_OPT_ed90_000B,KIDS_a14b_0211,Percival
KIDS_OPT_b74c_000C,KIDS_a14b_0211,Roderick
KIDS_OPT_770f_000D,KIDS_a14b_0211,Wulfric
KIDS_OPT_6d05_000A,KIDS_508b_0212,"Defense Against the Dark Arts"
KIDS_OPT_faf0_000B,KIDS_508b_0212,Transfiguration
KIDS_OPT_ffe7_000C,KIDS_508b_0212,"Care of Magical Creatures"
KIDS_OPT_c5d3_000D,KIDS_508b_0212,Potions
KIDS_OPT_411f_000A,KIDS_41a6_0213,False
KIDS_OPT_32ec_000B,KIDS_41a6_0213,True
KIDS_OPT_8492_000A,KIDS_5c1c_0214,Ring
KIDS_OPT_05bd_000B,KIDS_5c1c_0214,Diary
KIDS_OPT_7fe0_000C,KIDS_5c1c_0214,Necklace
KIDS_OPT_a2f4_000D,KIDS_5c1c_0214,Sword
KIDS_OPT_245d_000A,KIDS_60cc_0215,Owl
KIDS_OPT_e8e1_000B,KIDS_60cc_0215,Phoenix
KIDS_OPT_e2f4_000C,KIDS_60cc_0215,Demon
KIDS_OPT_49b8_000D,KIDS_60cc_0215,Mouse
KIDS_OPT_7518_000A,KIDS_3b9c_0216,False
KIDS_OPT_1319_000B,KIDS_3b9c_0216,True
KIDS_OPT_ff10_000A,KIDS_fbba_0217,Raspberry
KIDS_OPT_31e0_000B,KIDS_fbba_0217,Blueberry
KIDS_OPT_b867_000C,KIDS_fbba_0217,Blackberry
KIDS_OPT_c48d_000D,KIDS_fbba_0217,Strawberry
KIDS_OPT_8bef_000A,KIDS_4707_0218,humid
KIDS_OPT_8dba_000B,KIDS_4707_0218,hot
KIDS_OPT_50d3_000C,KIDS_4707_0218,dry
KIDS_OPT_5d71_000D,KIDS_4707_0218,wet
KIDS_OPT_c8ca_000A,KIDS_b788_0219,False
