question,QID,answer,answer_OID
"Which of the EU founding members is the country of Liberté, Égalité, Fraternité?",GEOGRAPHY_4b74_0175,France,GEOGRAPHY_OPT_7346_000A
"Which European Union member has the greatest number of islands?",GEOGRAPHY_e6c2_0176,Greece,GEOGRAPHY_OPT_a61f_000A
"Which country is the only member of the European Union that is partly located in Africa?",GEOGRAPHY_7c6c_0177,Spain,GEOGRAPHY_OPT_47d1_000C
"Which EU member has a significant part of its territory below sea level?",GEOGRAPHY_d55d_0178,"The Netherlands",GEOGRAPHY_OPT_38b3_000B
"This European Union member was once known for huge migration of its people, mainly to the US and UK. Nowadays, however, it attracts many immigrants from new EU members.",GEOGRAPHY_6650_0179,Ireland,GEOGRAPHY_OPT_8663_000B
"Which EU member was the largest country in Europe in XIV century, but now has land area of just 65 000 sq. km?",GEOGRAPHY_6cab_0180,Lithuania,GEOGRAPHY_OPT_d0e8_000B
"Which mini country was among the European Union founding members?",GEOGRAPHY_d5cd_0181,Luxembourg,GEOGRAPHY_OPT_8364_000A
"In which European Union member the native people make up only 60% of the total population?",GEOGRAPHY_bafe_0182,Latvia,GEOGRAPHY_OPT_ee39_000C
"Which former British colony joined the European Union in 2004?",GEOGRAPHY_d1b7_0183,Malta,GEOGRAPHY_OPT_2806_000D
"Which country is the biggest contributor to the European Union budget?",GEOGRAPHY_a2d5_0184,Germany,GEOGRAPHY_OPT_3232_000B
"Which country has twice rejected European Union membership in national referendums?",GEOGRAPHY_f9d1_0185,Norway,GEOGRAPHY_OPT_a7cb_000B
"Which European Union member was the first country to reject communist rule and thus sparkle the liberation of so called Eastern Block?",GEOGRAPHY_6fc1_0186,Poland,GEOGRAPHY_OPT_1442_000D
"Where is the European Unions westernmost point not counting overseas territories?",GEOGRAPHY_4ee7_0187,"In Portugals Azores islands",GEOGRAPHY_OPT_847c_000B
"Which EU member state was known to the ancient Greeks and Romans as Dacia?",GEOGRAPHY_b025_0188,Romania,GEOGRAPHY_OPT_37b2_000C
"Which country is the youngest independent state to be a member of the European Union? (It has been an independent country only since 1993.)",GEOGRAPHY_fa3c_0189,Slovakia,GEOGRAPHY_OPT_70b4_000C
"In May 2004 the European Union accepted 10 new countries. Which of them was first to adopt the Euro as its national currency?",GEOGRAPHY_ea67_0190,Slovenia,GEOGRAPHY_OPT_39d2_000A
"Which country associated with banking is not a member of the European Union?",GEOGRAPHY_27e5_0191,Switzerland,GEOGRAPHY_OPT_af5e_000D
"In which country is the European Union’s biggest lake located?",GEOGRAPHY_66bb_0192,"In Sweden",GEOGRAPHY_OPT_c24c_000C
"Which Muslim country was recognized as a candidate for accession in the EU on December 12th, 1999 at the Helsinki summit of the European Council?",GEOGRAPHY_a402_0193,Turkey,GEOGRAPHY_OPT_131e_000D
"All but three European Union official languages are from the Indo-European family. They are Finnish, Estonian and which other language?",GEOGRAPHY_b0a3_0194,Hungarian,GEOGRAPHY_OPT_2508_000B
"Most of the European Union members are also part of a Schengen Agreement that allows their citizens to travel without passports across the member states. Which EU member is outside of the Schengen group?",GEOGRAPHY_6dcd_0195,UK,GEOGRAPHY_OPT_6928_000B
"Which member of the European Union completely surrounds two countries that are outside of the club?",GEOGRAPHY_e30c_0196,Italy,GEOGRAPHY_OPT_0102_000D
"The head of John the Baptist can be seen in the Amiens Cathedral.",GEOGRAPHY_920a_0197,True,GEOGRAPHY_OPT_2d23_000A
"Wat Chiang Man is a temple in Thailand. In it, fifteen of these animals represent a sea of unformed matter upon which the cosmos of the Chedi floats.",GEOGRAPHY_6960_0198,Elephants,GEOGRAPHY_OPT_6a9d_000D
"The Shaolin temples are perhaps the Buddhist monasteries best known in the West. The word Shaolin means this.",GEOGRAPHY_0a45_0199,"Young Forest",GEOGRAPHY_OPT_04b7_000C
"Which EU country or US state is not entirely situated on (an) island(s)?",GEOGRAPHY_88a0_0200,"Rhode Island",GEOGRAPHY_OPT_fce0_000C
"Which country or state was the first to be attacked in WWII?",GEOGRAPHY_96aa_0201,Poland,GEOGRAPHY_OPT_fa39_000C
"Where was the colonial settlement New Amsterdam located?",GEOGRAPHY_81eb_0202,"The state of New York",GEOGRAPHY_OPT_3a31_000D
"Which of these is the largest in terms of area?",GEOGRAPHY_d37d_0203,Germany,GEOGRAPHY_OPT_b561_000C
"Which of these peaks is the highest?",GEOGRAPHY_ef77_0204,"McKinley (Alaska)",GEOGRAPHY_OPT_041c_000B
"Which of the following metropolitan areas is the largest in terms of population?",GEOGRAPHY_ec5d_0205,"New York City",GEOGRAPHY_OPT_8b18_000B
"Which river, flowing entirely through a single country or state, is the longest?",GEOGRAPHY_5526_0206,"Vistula (Poland)",GEOGRAPHY_OPT_afd0_000A
"What is the location of the worlds largest particle physics laboratory, established in 1954?",GEOGRAPHY_9e83_0207,"In neither of them",GEOGRAPHY_OPT_677f_000D
"Which of the following countries and states shares its name with its capital city?",GEOGRAPHY_4269_0208,Luxembourg,GEOGRAPHY_OPT_4615_000C
"Which of these cities was established first?",GEOGRAPHY_32fe_0209,"Madrid (Spain)",GEOGRAPHY_OPT_f357_000C
"Which of the following flags doesnt include a cross?",GEOGRAPHY_1e80_0210,"the flag of Alaska",GEOGRAPHY_OPT_00cf_000D
"Birmingham is the most populous city of which country or US state?",GEOGRAPHY_f07a_0211,Alabama,GEOGRAPHY_OPT_07d3_000B
"Which one of these is not a Greek Mediterranean island?",GEOGRAPHY_58eb_0212,Minorca,GEOGRAPHY_OPT_55ad_000A
"Which one of these Mediterranean islands is the smallest in area?",GEOGRAPHY_36c0_0213,Corfu,GEOGRAPHY_OPT_6ac9_000D
"What two colors are featured on the flag and coat of arms of Malta, a country consisting of seven Mediterranean islands?",GEOGRAPHY_6ec4_0214,"White and red",GEOGRAPHY_OPT_6cf4_000C
"Which one of these Mediterranean islands, belonging to Italy, is the largest in area?",GEOGRAPHY_caf5_0215,Sardinia,GEOGRAPHY_OPT_31a2_000A
"This island, on which the volcano Etna is situated, is the largest Mediterranean island.",GEOGRAPHY_1b9b_0216,Sicily,GEOGRAPHY_OPT_626d_000A
"Which French Mediterranean island is the birthplace of Napoléon Bonaparte?",GEOGRAPHY_28fa_0217,Corsica,GEOGRAPHY_OPT_9aaa_000C
"Complete the lyrics of this 1999 hit single by the Vengaboys, referring to a Spanish island: Fly Me High .................Sky Whoah! Were Going To ............ Whoah! Back To The Island Whoah! Were Going To .......... Whoah! In The Mediterranean Sea Whoah! Were Gonna Have A Party",GEOGRAPHY_67fa_0218,Ibiza,GEOGRAPHY_OPT_e944_000A
"On April 11, 2002, Al-Qaeda carried out a terrorist attack near a synagogue on which Tunisian island?",GEOGRAPHY_e1ca_0219,Djerba,GEOGRAPHY_OPT_816c_000A
"Which one of these Mediterranean islands does not belong to the group of the Balearic Islands?",GEOGRAPHY_674f_0220,Capri,GEOGRAPHY_OPT_2c42_000C
"Which of these Mediterranean islands belongs to Croatia and is home of the endangered Griffon Vulture?",GEOGRAPHY_98d1_0221,Cres,GEOGRAPHY_OPT_c3e0_000C
"What motto do North Carolina license plates carry?",GEOGRAPHY_a255_0222,"First In Flight",GEOGRAPHY_OPT_01de_000B
"North Carolina has been well represented on the American Idol TV series Which contestant from the state became Americas Idol in 2004?",GEOGRAPHY_03cc_0223,"Fantasia Barrino",GEOGRAPHY_OPT_fe4a_000A
"In 1838 the Federal Indian Removal Policy was forced into effect by The Treaty of New Echota. Twenty Cherokee Indians, none elected officials of the Cherokee Nation, signed over all Cherokee Territory east of the Mississippi for five million dollars. The Cherokee Indians were then forced to march from their home in the mountain of North Carolina to Okalahoma. This journey became know by what name?",GEOGRAPHY_18e9_0224,"Trail of Tears",GEOGRAPHY_OPT_b949_000B
"This military complex in North Carolina is one of the largest in the world and home to the 82 Airborne, the Golden Knights, and U.S. Army Special Operations Command.",GEOGRAPHY_f87f_0225,"Fort Bragg",GEOGRAPHY_OPT_6e9e_000A
"Riga is the capital of which Baltic country?",GEOGRAPHY_4d0c_0226,Latvia,GEOGRAPHY_OPT_ee5d_000D
"What country gained independence from the British Mandate for Palestine in 1948?",GEOGRAPHY_3c95_0227,Israel,GEOGRAPHY_OPT_5d1e_000D
"What city is the capital of Madagascar?",GEOGRAPHY_ffa5_0228,Antananarivo,GEOGRAPHY_OPT_6c06_000A
"What river encountered during the Lewis and Clark expedition (1804-1806) flows directly into the Pacific Ocean between Washington and Oregon?",GEOGRAPHY_9c9c_0229,Columbia,GEOGRAPHY_OPT_c9e1_000C
"Which explorer was the first to reach the South Pole?",GEOGRAPHY_17ab_0230,"Roald Amundsen",GEOGRAPHY_OPT_5d17_000C
"What sea captain claimed British possession of the eastern part of Australia in 1770 naming it New South Wales?",GEOGRAPHY_9e10_0231,"James Cook",GEOGRAPHY_OPT_264f_000A
"In what South American country was Che Ernesto Guevara born?",GEOGRAPHY_d153_0232,Argentina,GEOGRAPHY_OPT_5d72_000B
"Near what sea was the ancient city of Troy located ?",GEOGRAPHY_6529_0233,Aegean,GEOGRAPHY_OPT_5190_000A
"Which of these rivers runs through the Czech Republic and Germany?",GEOGRAPHY_fb13_0234,"Elbe River",GEOGRAPHY_OPT_f9a0_000A
"Name the European co-principality whose heads of state are the President of France and the Bishop of Urgel.",GEOGRAPHY_7984_0235,Andorra,GEOGRAPHY_OPT_9eed_000A
"After World War II, this country was split into two states which were not reunited until 1990.",GEOGRAPHY_4382_0236,Germany,GEOGRAPHY_OPT_efa7_000D
"Mount Erebus is a volcano located on this continent.",GEOGRAPHY_760b_0237,Antarctica,GEOGRAPHY_OPT_e459_000A
"Rastafarianism is a religion that venerates Haile Selassie as a god. Haile Selassie was the emperor of the third most populous country in Africa. Name that country.",GEOGRAPHY_1906_0238,Ethiopia,GEOGRAPHY_OPT_6539_000B
"Name Asias most densely populated country which has about three million people and an area of less than 250 square miles (402 km²).",GEOGRAPHY_2a06_0239,Singapore,GEOGRAPHY_OPT_8bf8_000D
"In what city in Switzerland is the headquarters of the World Trade Organization (WTO) located?",GEOGRAPHY_2540_0240,Geneva,GEOGRAPHY_OPT_e8e0_000A
"What is a ridge of coral in the sea called?",GEOGRAPHY_6a1e_0241,"Coral Reef",GEOGRAPHY_OPT_6988_000B
"Jenin is the largest city in the West Bank.",GEOGRAPHY_0a19_0242,False,GEOGRAPHY_OPT_a964_000B
"It has been found that the black mineral soil from the Dead Sea area of Israel helps maintain a good, young complexion. What is the name of the Israeli company that exports beauty products from the Dead Sea area?",GEOGRAPHY_e72a_0243,Ahava,GEOGRAPHY_OPT_a889_000D
"The Dead Sea Scrolls, found in caves at Qumran, are believed to have been made by a group of people called what?",GEOGRAPHY_b9c0_0244,Essenes,GEOGRAPHY_OPT_ebb1_000C
"It is practically impossible to drown unwillingly in the Dead Sea.",GEOGRAPHY_48a6_0245,True,GEOGRAPHY_OPT_d067_000B
"To which countrys territory does the Dead Sea belong?",GEOGRAPHY_c82c_0246,"Israel and Jordan share ownership",GEOGRAPHY_OPT_02fe_000B
"What is the average salinity of the Dead Sea?",GEOGRAPHY_d92a_0247,"30 %",GEOGRAPHY_OPT_ceb7_000B
"What body of water feeds the Dead Sea?",GEOGRAPHY_57d5_0248,"The Jordan River",GEOGRAPHY_OPT_4918_000D
"The Bible tells the story of a woman that was turned into a pillar of salt near the Dead Sea. Who was her famous husband?",GEOGRAPHY_1e31_0249,Lot,GEOGRAPHY_OPT_26c5_000D
"The Dead Sea, the lowest point on Earth, is how far below sea level?",GEOGRAPHY_f637_0250,"418 meters",GEOGRAPHY_OPT_dcec_000B
"What was the name of the great fortification built in 37-31 BC by Roman king Herod I on a high hill above the Dead Sea?",GEOGRAPHY_19f6_0251,Masada,GEOGRAPHY_OPT_868a_000A
"The Dead Sea is part of the Great Rift Valley. How far does this valley extend in length?",GEOGRAPHY_02b1_0252,"3700 miles",GEOGRAPHY_OPT_b2aa_000D
"No animals or plants live in the Dead Sea .",GEOGRAPHY_18ff_0253,False,GEOGRAPHY_OPT_5574_000B
"What famous California prison was home to Charles Manson?",GEOGRAPHY_cc8e_0254,Folsom,GEOGRAPHY_OPT_698d_000D
"American politician John McCain was incarcerated at the infamous Hoa Loa Prison, ironically called Hanoi Hilton.",GEOGRAPHY_6b99_0255,True,GEOGRAPHY_OPT_1cc0_000A
"The Rosenbergs, who were convicted of conspiracy, were held at what prison?",GEOGRAPHY_b8a1_0256,"Sing Sing",GEOGRAPHY_OPT_84ee_000D
"The Tower of London was built primarily to function as a fortress, a royal palace and a prison.",GEOGRAPHY_3afa_0257,True,GEOGRAPHY_OPT_8c77_000B
"Attica Prison was the locale of a 1975 riot that resulted in 38 deaths.",GEOGRAPHY_03de_0258,False,GEOGRAPHY_OPT_6be5_000B
"Nelsons Column, built to commemorate Admiral Horatio Nelsons death, is a monument in this famous London square.",GEOGRAPHY_722a_0259,"Trafalgar Square",GEOGRAPHY_OPT_80fb_000D
"Tiananmen Square, which has been the site of a number of political events and student protests, is located in what Chinese city?",GEOGRAPHY_7c53_0260,Beijing,GEOGRAPHY_OPT_eb50_000A
"The Kremlin, a historic fortified complex at the heart of Moscow, overlooks this square to the east.",GEOGRAPHY_2edd_0261,"Red Square",GEOGRAPHY_OPT_7a29_000D
"What iconic world landmark, sometimes called the Crossroads of the World, was formerly named Longacre Square?",GEOGRAPHY_6d4f_0262,"Times Square",GEOGRAPHY_OPT_4560_000B
"What famous square is located in Vatican City, the papal enclave within Rome?",GEOGRAPHY_8a7c_0263,"St. Peters Square",GEOGRAPHY_OPT_6b4b_000C
"Grand Place, which is known for its large flower carpet, is the main square of this capital European city.",GEOGRAPHY_4be6_0264,Brussels,GEOGRAPHY_OPT_e55a_000D
"Which square is not correctly matched with the capital city in which it is located?",GEOGRAPHY_946a_0265,"Azadi Square - Karachi",GEOGRAPHY_OPT_7442_000C
"Piazza San Marco (St Marks Square), which Napoleon allegedly called The drawing room of Europe, is the principal square of this Italian city.",GEOGRAPHY_efcb_0266,Venice,GEOGRAPHY_OPT_6c4e_000B
"What city in Eastern Europe, often associated with the story of Dracula, is also famous for Revolution Square, which was the site of a 1989 revolt?",GEOGRAPHY_af50_0267,Bucharest,GEOGRAPHY_OPT_64c4_000A
"What former president has addressed more than a million people on many occasions on Plaza de la Revolución in Havana?",GEOGRAPHY_7798_0268,"Fidel Castro",GEOGRAPHY_OPT_ab42_000B
"What is the name of the sea that borders the Netherlands?",GEOGRAPHY_c301_0269,"North Sea",GEOGRAPHY_OPT_b25d_000C
"What are the three colours of the national flag of the Netherlands from top to bottom?",GEOGRAPHY_db55_0270,"Red, white, and blue",GEOGRAPHY_OPT_e6c3_000A
"Rotterdam, located in the province of South Holland, is a major Dutch port.",GEOGRAPHY_d05f_0271,True,GEOGRAPHY_OPT_9426_000A
"Gouda and Edam are famous types of Dutch cheeses.",GEOGRAPHY_917b_0272,True,GEOGRAPHY_OPT_6259_000B
"What is the capital city of the Netherlands?",GEOGRAPHY_ddc1_0273,Amsterdam,GEOGRAPHY_OPT_d1f0_000A
"What two countries border the Netherlands?",GEOGRAPHY_85a8_0274,"Belgium and Germany",GEOGRAPHY_OPT_ee75_000D
"The name “Holland” is equivalent to the name the Netherlands.",GEOGRAPHY_1d70_0275,False,GEOGRAPHY_OPT_1837_000B
"Dutch is the official language of the Netherlands. What is the second official language of the country?",GEOGRAPHY_6a06_0276,Frisian,GEOGRAPHY_OPT_fc00_000B
"Demographically, the Netherlands matches which of this characteristics?",GEOGRAPHY_c72d_0277,"All of these",GEOGRAPHY_OPT_3880_000A
"What Mediterranean island is divided between a Greek community and a Turkish community (although the latter is not internationally recognized as a separate entity)?",GEOGRAPHY_9517_0278,Cyprus,GEOGRAPHY_OPT_b83a_000A
"What South American island is shared by Chile and Argentina?",GEOGRAPHY_d985_0279,"Tierra Del Fuego",GEOGRAPHY_OPT_158c_000B
"What island is shared by Indonesia and the nation of East Timor?",GEOGRAPHY_6aef_0280,Timor,GEOGRAPHY_OPT_44c2_000A
"What European island is partially occupied by a neighbouring island nation, which has led to centuries of dispute?",GEOGRAPHY_dce1_0281,Ireland,GEOGRAPHY_OPT_6e80_000D
"Which of these islands is shared by three countries?",GEOGRAPHY_fc82_0282,Borneo,GEOGRAPHY_OPT_0c2a_000D
"What is the name of the island shared by Haiti and the Dominican Republic?",GEOGRAPHY_8e75_0283,Hispaniola,GEOGRAPHY_OPT_d5f1_000B
"What island is shared by the nations of Indonesia and Papua New Guinea?",GEOGRAPHY_f0be_0284,"New Guinea",GEOGRAPHY_OPT_460c_000B
"This tiny Caribbean island is shared by France and the Netherlands.",GEOGRAPHY_0890_0285,"St. Martin",GEOGRAPHY_OPT_e010_000C
"The tiny island of Märket / Märketin in the Baltic Sea is shared by these two nations.",GEOGRAPHY_bd10_0286,"Finland and Sweden",GEOGRAPHY_OPT_704a_000D
"The island of Sebatik, located east of Borneo, is shared by Indonesia and what other nation?",GEOGRAPHY_1cc8_0287,Malaysia,GEOGRAPHY_OPT_86e2_000C
"The word ‘ocean’ is of Greek origin.",GEOGRAPHY_46df_0288,True,GEOGRAPHY_OPT_b31e_000B
"Which is the smallest ocean?",GEOGRAPHY_e350_0289,"The Arctic Ocean",GEOGRAPHY_OPT_a8d1_000D
"What portion of the Earth’s surface do oceans cover?",GEOGRAPHY_b1ff_0290,"More than two thirds",GEOGRAPHY_OPT_b887_000A
"The Marianas Trench, the deepest location on the surface of the Earths crust, lies in this ocean.",GEOGRAPHY_c6ec_0291,"The Pacific Ocean",GEOGRAPHY_OPT_afa2_000A
"The Dead Sea is actually a lake.",GEOGRAPHY_350c_0292,True,GEOGRAPHY_OPT_c5ab_000B
"The Pacific Ocean is the largest of the Earths oceanic divisions. Its name is derived from the Latin name Mare Pacificum which has the following meaning.",GEOGRAPHY_2eea_0293,"The Peaceful Sea",GEOGRAPHY_OPT_f0d3_000A
"Which one of these Asian rivers does not flow into the Indian Ocean?",GEOGRAPHY_00c4_0294,Saigon,GEOGRAPHY_OPT_2679_000B
"What sea is known to be the only sea without shores?",GEOGRAPHY_5de4_0295,"The Sargasso Sea",GEOGRAPHY_OPT_18e2_000A
"The Bering Sea is a part of which ocean?",GEOGRAPHY_a548_0296,"The Pacific Ocean",GEOGRAPHY_OPT_239d_000B
"The Mediterranean Sea is connected to the Atlantic Ocean by this strait.",GEOGRAPHY_3155_0297,"The Strait of Gibraltar",GEOGRAPHY_OPT_c486_000A
"The famous Île Notre-Dame, an artificial island built from earth excavated for a metropolitan railway, is located in which country?",GEOGRAPHY_42d4_0298,Canada,GEOGRAPHY_OPT_096c_000B
"What is the popular name of the artificial island in Tokyo Bay, whose name is Yume No Shima in Japanese?",GEOGRAPHY_ce54_0299,"Dream Island",GEOGRAPHY_OPT_16d2_000A
"What is the name of the Peruvian floating islands, located in Lake Titicaca?",GEOGRAPHY_ef99_0300,Uros,GEOGRAPHY_OPT_1342_000C
"Which man-made island, located to the southwest of Singapore, was created by joining several natural islands?",GEOGRAPHY_4ddc_0301,"Jurong Island",GEOGRAPHY_OPT_b2c9_000B
"What is the name of the artificial island located in the Gatun Lake portion of the Panama Canal?",GEOGRAPHY_a131_0302,"Barro Colorado Island",GEOGRAPHY_OPT_4c50_000D
"Which 20-kilometre artificial island, situated in the river Danube, was nicknamed the Copa Kagrana?",GEOGRAPHY_e1fb_0303,Donauinsel,GEOGRAPHY_OPT_a8aa_000D
"Rokko island, constructed between 1973 and 1992, is an artificial island situated in which country?",GEOGRAPHY_fff2_0304,Japan,GEOGRAPHY_OPT_868a_000D
"Which artificial island is situated in San Francisco Bay, between San Francisco and Oakland?",GEOGRAPHY_5d4c_0305,"Treasure Island",GEOGRAPHY_OPT_304a_000B
"This artificial island, whose name literally means Pepper Islet, is part of the Oresund Bridge, connecting Denmark with Sweden.",GEOGRAPHY_15cc_0306,Peberholm,GEOGRAPHY_OPT_ac88_000A
"Spiral Island, a small Mexican artificial floating island, was situated on the coast of which sea?",GEOGRAPHY_bea4_0307,"The Caribbean Sea",GEOGRAPHY_OPT_fde0_000B
"The history of EU began on 25th of March 1957 when the European Economic Community was formed. What is the founding act called?",GEOGRAPHY_c026_0308,"Treaty of Rome",GEOGRAPHY_OPT_30aa_000D
"Which country was not among the founding states of the European Economic Community (the European Union predecessor)?",GEOGRAPHY_fe91_0309,UK,GEOGRAPHY_OPT_09d5_000D
"When did Ireland join the European Union?",GEOGRAPHY_645e_0310,1973,GEOGRAPHY_OPT_6a77_000B
"The citizens of which country rejected the idea of joining the EU in 1972 and again in 1994?",GEOGRAPHY_8a2a_0311,Norway,GEOGRAPHY_OPT_76bc_000A
"The EU has been a western club for most of its history. But which of these western countries has stayed out of the EU?",GEOGRAPHY_9156_0312,Switzerland,GEOGRAPHY_OPT_12ce_000C
"Which former Yugoslavian republic was the first to be admitted to the European Union?",GEOGRAPHY_c3ae_0313,Slovenia,GEOGRAPHY_OPT_cf8a_000D
"The 6th European Union enlargement took place on May 1 2004. How many countries were admitted then?",GEOGRAPHY_6803_0314,10,GEOGRAPHY_OPT_e63b_000C
"Many countries held national referenda before joining the European Union. Which of the following nations showed the highest support for joining (92% in favour)?",GEOGRAPHY_e40f_0315,Slovakia,GEOGRAPHY_OPT_7dd5_000D
"What kind of agreement is the Schengen Agreement?",GEOGRAPHY_5c21_0316,"It allows EU citizens to travel without passports within the EU borders.",GEOGRAPHY_OPT_c1c3_000B
"When did the euro become the official currency of the Eurozone?",GEOGRAPHY_18c5_0317,2002,GEOGRAPHY_OPT_43e7_000C
"The flag of which US state features a white American Bison on a blue field?",GEOGRAPHY_e837_0318,Wyoming,GEOGRAPHY_OPT_f2b8_000B
"The name of which US state means large creek in the Seneca language?",GEOGRAPHY_5df8_0319,Ohio,GEOGRAPHY_OPT_0699_000B
"Montgomery is the capital city of this US state, and its largest city is Birmingham.",GEOGRAPHY_e3e5_0320,Alabama,GEOGRAPHY_OPT_4c7d_000D
"Everglades National Park is located in this US state.",GEOGRAPHY_9e78_0321,Florida,GEOGRAPHY_OPT_3c00_000D
"The state drink of this US state is milk, its state bird is the Western Meadowlark, its state flower is the Wild Prairie Rose, and its state slogan is Legendary.",GEOGRAPHY_8a2a_0322,"North Dakota",GEOGRAPHY_OPT_29e9_000A
"According to one theory, the name of this US state comes from the French word for hurricane.",GEOGRAPHY_c5b8_0323,Oregon,GEOGRAPHY_OPT_9457_000B
"Baton Rouge is the capital of what US state?",GEOGRAPHY_e052_0324,Louisiana,GEOGRAPHY_OPT_94ec_000C
"The largest city in what US state hosts Summerfest, or The Worlds Largest Music Festival?",GEOGRAPHY_61f7_0325,Wisconsin,GEOGRAPHY_OPT_2b81_000B
"The name of this US state means great river and its symbol is the magnolia tree.",GEOGRAPHY_4ca7_0326,Mississippi,GEOGRAPHY_OPT_2947_000C
"Which US state has been nicknamed The First State, The Small Wonder, Blue Hen State, and The Diamond State?",GEOGRAPHY_3eb4_0327,Delaware,GEOGRAPHY_OPT_a706_000C
"The smallest monkey on earth is found in the Philippines.",GEOGRAPHY_f416_0328,True,GEOGRAPHY_OPT_6342_000B
"The Ifugao Rice Terraces are  located in Luzon, in the Philippines. If it were possible to place them end to  end, how long would they extend?",GEOGRAPHY_4cdf_0329,"1,400 miles",GEOGRAPHY_OPT_21d2_000D
"What are the largest cities in the Philippines in terms of land area?",GEOGRAPHY_5e8a_0330,"Davao City and Puerto Princesa City",GEOGRAPHY_OPT_673a_000D
"The Philippines has the worlds largest deposit of heavy water which can be used for atomic energy, in spectroscopy, and as an automobile fuel. What makes heavy water different from water?",GEOGRAPHY_ec89_0331,"The presence of deuterium",GEOGRAPHY_OPT_61b2_000D
"From 1888-1889, American traders Simon and Thomas Metcalfe brought some men from Manila to the Western Hemisphere. Which state did they bring them to?",GEOGRAPHY_df02_0332,Alaska,GEOGRAPHY_OPT_ef51_000D
"Who was the first  female  President of the Philippines?",GEOGRAPHY_d51b_0333,"Corazon Aquino",GEOGRAPHY_OPT_ada0_000D
"Who is the first Filipino-American to become Governor of a US state?",GEOGRAPHY_b3bc_0334,"Benjamin Cayetano",GEOGRAPHY_OPT_6629_000D
"On December 7, 1941 the Japanese launched a sneak attack on Pearl Harbor. On that day they also launched a similar attack on this American airbase in the Philippines.",GEOGRAPHY_a055_0335,"Angeles, Pampanga, Philippines",GEOGRAPHY_OPT_5708_000C
"Which best  describes the religious distribution of the populace of the Philippines?",GEOGRAPHY_d0f2_0336,"82% Catholic, 9% Protestant, 5% Muslim and  3 % Buddhist",GEOGRAPHY_OPT_8dbc_000A
"This US President was born in South Carolina although he lived in Tennessee when he became president.",GEOGRAPHY_87ef_0337,"Andrew Jackson",GEOGRAPHY_OPT_8b32_000C
"Which of the following states borders South Carolina?",GEOGRAPHY_90b2_0338,Georgia,GEOGRAPHY_OPT_aa4c_000D
"In 1860 South Carolina became the first state to secede from the Union.",GEOGRAPHY_3679_0339,True,GEOGRAPHY_OPT_9d68_000A
"South Carolina is the state whose shape most closely resembles a triangle.",GEOGRAPHY_f0f0_0340,True,GEOGRAPHY_OPT_edc1_000B
"What South Carolina Senator lived to be one hundred years old while still holding office?",GEOGRAPHY_2fcf_0341,"Strom Thurmond",GEOGRAPHY_OPT_b9f0_000A
"Francis Marion fought the British in the swamps of South Carolina during the Revolutionary War, using guerrilla tactics, that the communist Vietcong in Vietnam would have understood well. For this Marion was given the following nickname.",GEOGRAPHY_3297_0342,"The Swamp Fox",GEOGRAPHY_OPT_a18a_000A
"The Grand Strand is a long stretch of sandy beach situated near which of the following?",GEOGRAPHY_2386_0343,"Myrtle Beach",GEOGRAPHY_OPT_1e03_000C
"The city of Fargo is the largest city in which of these U.S. states?",GEOGRAPHY_dc15_0344,"North Dakota",GEOGRAPHY_OPT_c17a_000C
"Name the capital city of the U.S. state of Washington.",GEOGRAPHY_2799_0345,Olympia,GEOGRAPHY_OPT_80f5_000B
"Which U.S. state has been nicknamed The Cornhusker State?",GEOGRAPHY_7b4b_0346,Nebraska,GEOGRAPHY_OPT_2261_000C
"Topeka is the capital city of which U.S. state?",GEOGRAPHY_65bc_0347,Kansas,GEOGRAPHY_OPT_62c5_000A
"Which of these nicknames refers to the U.S. state of Idaho?",GEOGRAPHY_c247_0348,"Gem State",GEOGRAPHY_OPT_2096_000C
"What does the name of the U.S. state of Utah mean in the Ute language?",GEOGRAPHY_b8d0_0349,"People of the mountains",GEOGRAPHY_OPT_0852_000C
"Saint Paul is the capital city of what US state?",GEOGRAPHY_4807_0350,Minnesota,GEOGRAPHY_OPT_7bc9_000B
"The Black Sea drains into the Atlantic Ocean via the Sea of Marmara and the Mediterranean Sea on the South West. On the other, North East side of the Black Sea, there is a small sea which is connected to the Black Sea via the Strait of Kerch. Name this sea.",GEOGRAPHY_8f20_0351,"The Sea of Azov",GEOGRAPHY_OPT_3ce9_000D
"Six countries are located along the Black Sea border. Which one among them has the longest Black Sea coast line (not including the Sea of Azov coast line)?",GEOGRAPHY_3fa0_0352,Turkey,GEOGRAPHY_OPT_9048_000B
"Not counting Istanbul, which of these cities is located on Bosphorus on the side of the Sea of Marmara and is the biggest city on the coast of the Black Sea?",GEOGRAPHY_6a2b_0353,"Odessa, Ukraine",GEOGRAPHY_OPT_6e96_000D
"The names of three large rivers flowing into the Black Sea begin with a letter D. Danube, the largest of the three, flows through ten European countries and enters the Black Sea in Romania. The other two end their flow in this country.",GEOGRAPHY_cef9_0354,Ukraine,GEOGRAPHY_OPT_53c2_000C
"The Black Sea city of Sukhumi is the capital of this republic that proclaimed its independence from Georgia in the 90s.",GEOGRAPHY_0434_0355,Abkhazia,GEOGRAPHY_OPT_1382_000D
"The Black Sea, whose waters are known to be meromictic, is the largest water basin in the world where water layers do not intermix, and, thus, lack the dissolved form of what?",GEOGRAPHY_5eb7_0356,Oxygen,GEOGRAPHY_OPT_f28a_000C
