question,QID,answer,answer_OID
"Complete the title to this Credence Clearwater Revival tune: Bad Moon ____.",GENERAL_eaaf_0768,Rising,GENERAL_OPT_ec6f_000B
"This is the title of a 1979 James Bond film.",GENERAL_1096_0769,Moonraker,GENERAL_OPT_2ea5_000C
"Two Moon Junction is the title to a 1988 Robert  Zemeckis film.",GENERAL_8514_0770,False,GENERAL_OPT_f824_000B
"Did Frank Sinatra write the classic tune Moonlight Becomes You?",GENERAL_6b13_0771,No,GENERAL_OPT_e587_000A
"Which of the following composers wrote the Moonlight Sonata  for piano?",GENERAL_b575_0772,"Ludwig von Beethoven",GENERAL_OPT_f0b6_000A
"What is the name of Frank Zappas daughter?",GENERAL_1da0_0773,"Moon Unit",GENERAL_OPT_92d4_000D
"This is the title of a 1996 Tom DiCillo film starring John Turturro.",GENERAL_c86a_0774,"Box of Moonlight",GENERAL_OPT_0e85_000D
"The Union of Burma changed its name in 1989 to the Union of Myanmar.",GENERAL_8c83_0775,True,GENERAL_OPT_92c6_000A
"The Barents Sea is named after a Norwegian god.",GENERAL_a649_0776,False,GENERAL_OPT_3649_000A
"The official currency of Israel is the New Israeli sheqel (NIS).",GENERAL_20d7_0777,True,GENERAL_OPT_2e9c_000B
"The French Revolution broke out in 1789.",GENERAL_eb76_0778,True,GENERAL_OPT_df67_000B
"Charles Johnson was a pioneering United States aviator famous for piloting the first solo non-stop flight across the Atlantic Ocean in 1927.",GENERAL_9ece_0779,False,GENERAL_OPT_9b54_000B
"The husband of Catherine the Great was Peter I.",GENERAL_8203_0780,False,GENERAL_OPT_8f86_000B
"In 800 Philip IV the Fair of France was coronated by the Pope.",GENERAL_5366_0781,False,GENERAL_OPT_2bc3_000A
"The bustard is a frog.",GENERAL_e4ad_0782,False,GENERAL_OPT_86de_000B
"Aurora was the ancient Roman equivalent of Eos.",GENERAL_638f_0783,True,GENERAL_OPT_d4c3_000A
"An average man inhales about 56,000 liters of air per day.",GENERAL_2584_0784,False,GENERAL_OPT_eb71_000B
"Polar bears possess extremely good eyesight, compared to most land animal species.",GENERAL_343a_0785,False,GENERAL_OPT_ef56_000B
"In Europe and Latin America, a league is a measurement unit of what physical quantity?",GENERAL_8c58_0786,Distance,GENERAL_OPT_267e_000C
"This notable army officer and renowned general of the Confederate forces during the American Civil War, was the first person to graduate from the oldest military academy in the United States, West Point, with no demerits.",GENERAL_c3c2_0787,"Robert E. Lee",GENERAL_OPT_3915_000A
"Because of his notable achievements as a poet, writer, and independence movement leader, Jose Marti is considered the greatest hero of which country?",GENERAL_eba0_0788,Cuba,GENERAL_OPT_117f_000C
"The name of this chemical compound, coined by German-Swiss chemist Christian Friedrich Schönbein in 1840, comes from the Greek word for smell.",GENERAL_bcd4_0789,Ozone,GENERAL_OPT_3e90_000B
"The first automatic electric traffic light with 3 colors was installed in Detroit, Michigan in what year?",GENERAL_19be_0790,1920,GENERAL_OPT_2ea6_000A
"The original name of which city is translated as The Great City of Angels”?",GENERAL_5e67_0791,Bangkok,GENERAL_OPT_dfc5_000C
"Three of these religious organisations are notorious for their suicides motivated by religious and spiritual beliefs. Mark the odd one.",GENERAL_e91f_0792,"THC Ministry",GENERAL_OPT_3e0b_000C
"Leather can bring out the best in some females.  Which feline fatale said  Youre the second man who killed me this week but Ive got seven lives left.?",GENERAL_083a_0793,Catwoman,GENERAL_OPT_4209_000A
"Cute little Gertie from E. T.  was no where in evidence when this actress played a evil Lolita who seduces her friends dad, kills the mother and tries to frame her  friend  for murder.  What actress is  Poison Ivy?",GENERAL_dcc6_0794,"Drew Barrymore",GENERAL_OPT_b955_000A
"What color is a John Deere tractor?",GENERAL_98e2_0795,Green,GENERAL_OPT_753d_000C
"Both male and female mammals have the ability to produce milk.",GENERAL_041b_0796,False,GENERAL_OPT_1af7_000A
"Approximately how many pounds of food should a normal adult horse consume in a day?",GENERAL_b235_0797,15-25,GENERAL_OPT_c27b_000B
"When should corn (maize) be planted?",GENERAL_8ac3_0798,Spring,GENERAL_OPT_b1af_000A
"What was meant by spring chickens in the early 1900s?",GENERAL_dd7c_0799,"young male chickens",GENERAL_OPT_bba9_000A
"How many compartments are in a cows stomach?",GENERAL_988a_0800,4,GENERAL_OPT_0e24_000B
"Which is the largest crop for the Americas?",GENERAL_dbe8_0801,Corn,GENERAL_OPT_1aa5_000A
"Which is the correct name for a horse of either sex under the age of one year?",GENERAL_cbd5_0802,Foal,GENERAL_OPT_3083_000D
"How many square yards are there in an acre of land?",GENERAL_0bd8_0803,"4,840",GENERAL_OPT_8131_000C
"Goats milk is the most consumed milk in the world.",GENERAL_efdf_0804,True,GENERAL_OPT_ee10_000B
"What is Willem J. Kolff credited for inventing?",GENERAL_3b2c_0805,"Artificial kidneys and artificial heart",GENERAL_OPT_4396_000A
"Red fescue is a type of what?",GENERAL_c841_0806,Grass,GENERAL_OPT_160f_000C
"Why are Charles Dickens books so wordy?",GENERAL_8565_0807,"He got paid by the word",GENERAL_OPT_39f6_000B
"What is a bo diddley?",GENERAL_8773_0808,"A home-made guitar",GENERAL_OPT_f387_000D
"Which woodwind instrument is not made of wood and has no reeds?",GENERAL_6151_0809,Flute,GENERAL_OPT_f0e8_000A
"Wilhelm Kolff invented what device?",GENERAL_76c2_0810,"Dialysis machine",GENERAL_OPT_bccf_000A
"In which US state is the city of Truth or Consequences located?",GENERAL_9cfa_0811,"New Mexico",GENERAL_OPT_cfaf_000C
"How many bones does a shark have?",GENERAL_b295_0812,0,GENERAL_OPT_c170_000A
"On what island does King Kong live?",GENERAL_06b5_0813,"Skull  Island",GENERAL_OPT_dcb7_000C
"Who invented the armonica, a musical instrument made up of a series of tuned spinning  bowls?",GENERAL_5bb2_0814,"Benjamin Franklin",GENERAL_OPT_9ba1_000B
"What is the oldest  symphony  orchestra  in the USA?",GENERAL_3849_0815,"The New York Philharmonic",GENERAL_OPT_3876_000B
"Which of these events happened on April 7, 1927?",GENERAL_da56_0816,"The first  long distance Television image was sent.",GENERAL_OPT_3ef9_000A
"Who is Katie Hnida?",GENERAL_b293_0817,"The first female to play NCAA Division 1 football",GENERAL_OPT_5c6a_000B
"What did  engineer James Wright  invent in 1943?",GENERAL_82ae_0818,"Silly Putty",GENERAL_OPT_18ed_000B
"In 1957 Major John Glenn, Jr. set an air speed record for the trip from California to New York. How long did the trip take?",GENERAL_6a7a_0819,"3 hours 23 minutes 8.4 seconds",GENERAL_OPT_5160_000A
"Which mass murderer was the inspiration for the movie character Norman Bates in Psycho and  for Buffalo Bill in Silence of the Lambs?",GENERAL_a841_0820,"Ed Gein",GENERAL_OPT_70db_000A
"What was the name of Ghana before the country gained its independence?",GENERAL_069c_0821,"The Gold Coast",GENERAL_OPT_3940_000C
"What is the last name of the man credited with inventing the modern bicycle?",GENERAL_fb84_0822,Michaux,GENERAL_OPT_83af_000B
"Where is General George Patton buried?",GENERAL_f1f5_0823,Luxembourg,GENERAL_OPT_ea64_000D
"This author of popular novels, who was a lecturer at Wellesley College, spoke fluent  English, Russian and French and made chess problems in his spare time.",GENERAL_1732_0824,Nabokov,GENERAL_OPT_bec6_000C
"What did Earl Bakk and Clarence W. Lillehie invent in 1957?",GENERAL_030a_0825,"Internal heart pacemaker",GENERAL_OPT_fb9c_000B
"Organic chemistry is the scientific study of the organic compounds that by definition contain which element?",GENERAL_a821_0826,Carbon,GENERAL_OPT_cb12_000B
"Which of these statements regarding the words imply and infer is correct?",GENERAL_f14d_0827,"The speaker implies, the listener infers",GENERAL_OPT_e2eb_000C
"These two states have Miami Universities.",GENERAL_6697_0828,"Florida and Ohio",GENERAL_OPT_c7dc_000B
"Which U.S. President settled the North Western border dispute with Canada and England?",GENERAL_37b9_0829,Polk,GENERAL_OPT_9fbb_000B
"The Era of Good Feeling is generally applied to describe the national mood of the United States during which years?",GENERAL_1a2d_0830,"1815 - 1825",GENERAL_OPT_a8db_000D
"In music, what does andante refer to?",GENERAL_a134_0831,"Moderately slow",GENERAL_OPT_ddb2_000B
"Benny Goodman, a great clarinetist, was always compared to this great jazz clarinetist, composer, bandleader, and writer.",GENERAL_7ccc_0832,"Artie Shaw",GENERAL_OPT_634f_000D
"This Sudanese/American basketball player and activist, 77 (2.31 m) tall, managed to block 397 shots during the 1985-1986 season, thus setting a rookie record.",GENERAL_eac1_0833,"Manute Bol",GENERAL_OPT_7014_000C
"Which U.S. President attempted to purchase Cuba from Spain?",GENERAL_f98d_0834,Pierce,GENERAL_OPT_4933_000B
"Great Britains first test tube baby was born in what year?",GENERAL_cd2e_0835,1978,GENERAL_OPT_82db_000C
"Devils on Horseback is a type of food.",GENERAL_a0fd_0836,True,GENERAL_OPT_b14c_000B
"Who invented the first working television system?",GENERAL_417c_0837,"John Logie Baird",GENERAL_OPT_cb79_000C
"Since 1815, Switzerland has been involved in only a few wars because of its policy of neutrality.",GENERAL_e4eb_0838,True,GENERAL_OPT_2584_000B
"Indian Ink comes from what country?",GENERAL_6303_0839,China,GENERAL_OPT_e651_000D
"What was the name of Margaret Mitchell’s only book written in 1936?",GENERAL_d6e7_0840,"Gone With The Wind",GENERAL_OPT_cb9e_000D
"The pink ball is worth 6 points in the game of snooker.",GENERAL_c591_0841,True,GENERAL_OPT_9735_000A
"What infectious disease can be transmitted by a mosquito bite?",GENERAL_45d7_0842,malaria,GENERAL_OPT_b605_000D
"This novel written by German author Herman Hesse was published in 1922.",GENERAL_0a3f_0843,Siddhartha,GENERAL_OPT_ae6a_000B
"This term of Indian origin refers to ones fate or destiny, as the result of ones actions.",GENERAL_82d3_0844,karma,GENERAL_OPT_2570_000D
"A character, played by which of these actors/actresses survived in the movie The Poseidon Adventure?",GENERAL_e7bd_0845,"Red Buttons",GENERAL_OPT_bc58_000A
"The character played by which of these actors/actresses did not survive in the disaster movie The Towering Inferno?",GENERAL_81e5_0846,"Robert Wagner",GENERAL_OPT_618d_000D
"Which cast member of the TV drama Dallas starred in the film Earthquake?",GENERAL_b179_0847,"Victoria Principal",GENERAL_OPT_4e34_000B
"In the movie Armageddon, the character played by Ben Affleck takes the place of Harry S. Stamper, portrayed by Bruce Willis and detonates the bomb that splits the asteroid in two.",GENERAL_33c1_0848,False,GENERAL_OPT_f250_000B
"What was the special speaker system used during the 1974 theatrical release of the movie Earthquake?",GENERAL_9f2c_0849,Sensurround,GENERAL_OPT_1af3_000C
"Which actor/actress who starred in the film The Poseidon Adventure appeared in the TV series The Hardy Boys/Nancy Drew Mysteries?",GENERAL_7ea6_0850,"Pamela Sue Martin",GENERAL_OPT_d41f_000A
"What was the cause of the fire in the movie The Towering Inferno?",GENERAL_cab6_0851,"Faulty electrical wiring",GENERAL_OPT_7cca_000C
"A cat that was trapped in one of the burning rooms in The Towering Inferno was rescued by security guard played by  O.J. Simpson.",GENERAL_370f_0852,True,GENERAL_OPT_0ab1_000B
"What contributed to the quick tipping over of the luxury ocean liner in the movie The Poseidon Adventure?",GENERAL_fb80_0853,"There was not enough ballast",GENERAL_OPT_a2ca_000A
"Which one of these actors/actresses did not star in the movie Earthquake?",GENERAL_2bf5_0854,"Fred Astaire",GENERAL_OPT_913a_000D
"Who played the last juror to vote not  guilty in the 1957 movie Twelve Angry Men?",GENERAL_69c6_0855,"Lee J. Cobb",GENERAL_OPT_1c9a_000B
"Which of these famous people  was not an epileptic?",GENERAL_e1b9_0856,"Otto von Bismarck",GENERAL_OPT_808c_000A
"Which was the first country to win two consecutive FIFA World Cups in 1958 and 1962?",GENERAL_9e9f_0857,Brazil,GENERAL_OPT_38a1_000D
"Jose Raul Capablanca of Cuba was the first person from the Western Hemisphere to do what?",GENERAL_75e7_0858,"Win the World Chess Championship",GENERAL_OPT_3afd_000B
"Why was a performance by Bob Dylan interrupted in 1998?",GENERAL_3ee4_0859,"A shirtless man with the words Soy Bomb written on his chest leapt on stage.",GENERAL_OPT_b797_000A
"You go into a diner and  you hear the  waitress yell out Cats Eyes. What has someone just ordered?",GENERAL_f1fd_0860,tapioca,GENERAL_OPT_7769_000C
"The Peace Symbol, which became an icon of the 1960s anti-war movement, derives from what?",GENERAL_051d_0861,"two semaphoric signals",GENERAL_OPT_001c_000C
"Which battleship was used by the US Navy during World War II, the Korean War, and the Vietnam War?",GENERAL_a19c_0862,"USS New Jersey (BB-62)",GENERAL_OPT_3f7d_000A
"According to the Christian  tradition there are 39 books in the Old Testament. How many books are there in the Old Testament according to the Jewish tradition?",GENERAL_4009_0863,24,GENERAL_OPT_1cbe_000C
"Who was the first Major League Baseball player born in what was then called Czechoslovakia?",GENERAL_3be9_0864,"Elmer Valo",GENERAL_OPT_60a8_000C
"Which song was Billy Joels first US Top Ten Hit?",GENERAL_ec00_0865,"Just the Way You Are",GENERAL_OPT_799e_000B
"In this 2005 documentary film a  large number of famous comedians show how they tell one particular dirty joke.",GENERAL_d86d_0866,"The Aristocrats",GENERAL_OPT_3c8c_000A
"Where does the word Rastafarian come from?",GENERAL_059c_0867,"The real name of a king",GENERAL_OPT_ac2a_000C
"Where did the word Melba come from, as in Melba toast and Peach Melba?",GENERAL_be8c_0868,"The name of an Australian singer",GENERAL_OPT_5f31_000D
"Who is the only President who had a patent?",GENERAL_0fac_0869,Lincoln,GENERAL_OPT_b27e_000B
"Which US President invented the baseball seventh inning stretch?",GENERAL_e412_0870,Taft,GENERAL_OPT_1cc1_000B
"To whom did the inventor of the typewriter sell his patent?",GENERAL_5043_0871,"A maker of guns",GENERAL_OPT_32be_000A
"Which if these is an area in Iraq, and a pilgrimage place for some Muslims?",GENERAL_f0a5_0872,Karbala,GENERAL_OPT_d577_000D
"What is the mathematical term for the shape of a footballs path, when thrown form one player to another?",GENERAL_aeaf_0873,Parabola,GENERAL_OPT_1f1b_000A
"Who wrote the opera Mozart et Salieri?",GENERAL_b71d_0874,Rimsky-Korsakov,GENERAL_OPT_94ff_000C
"The Magna Carta went into effect in 1215.  Who signed it?",GENERAL_ba59_0875,nobody,GENERAL_OPT_5ab0_000C
"Who invented the doll that says Momma?",GENERAL_b724_0876,"Alexander Graham Bell",GENERAL_OPT_d95f_000C
"Find the odd one.",GENERAL_18cc_0877,Libra,GENERAL_OPT_fc7b_000B
"Which of the following animals is the odd one?",GENERAL_acb8_0878,Ram,GENERAL_OPT_5192_000A
"Which of these is the the odd one?",GENERAL_0d46_0879,Amethyst,GENERAL_OPT_79f4_000B
"Which number is the odd one out?",GENERAL_8535_0880,17462,GENERAL_OPT_d3af_000C
"Name the odd one.",GENERAL_91a7_0881,Vixen,GENERAL_OPT_460b_000B
"Which of the following is the the odd one?",GENERAL_42c4_0882,Silk,GENERAL_OPT_0cc5_000D
"Which of these is the odd one out?",GENERAL_9878_0883,Jonquil,GENERAL_OPT_716d_000B
"Which of the following months is the odd one?",GENERAL_df9a_0884,April,GENERAL_OPT_dae1_000A
"Which of these names the odd one?",GENERAL_5e22_0885,"Ferdinand Marcos",GENERAL_OPT_e363_000C
"What is another name for Ursa Major?",GENERAL_ca8a_0886,"The Great Bear",GENERAL_OPT_fc2d_000A
"September 3rd through 13th in the year 1752 did not exist.",GENERAL_9d06_0887,True,GENERAL_OPT_10c0_000A
"Which of the animals listed below has the longest gestation period?",GENERAL_f0fd_0888,Elephant,GENERAL_OPT_025d_000C
"What would you be eating if you were served Angels on Horseback?",GENERAL_5f6d_0889,"Oysters wrapped in bacon",GENERAL_OPT_71e0_000C
"There are only 10 weight classes in male professional boxing.",GENERAL_b646_0890,False,GENERAL_OPT_e889_000A
"Which planet is 5th from the sun?",GENERAL_25a9_0891,Jupiter,GENERAL_OPT_4a30_000A
"How old was Bobby Fischer when he won the US chess championship on January 8th 1958?",GENERAL_d054_0892,14,GENERAL_OPT_e676_000B
"What was the previous name of the Los Angeles Dodgers?",GENERAL_85ea_0893,"The Brooklyn Dodgers",GENERAL_OPT_af45_000B
"In 1958, Pope Pius XII designated an Italian saint as the patron saint for television.",GENERAL_5296_0894,True,GENERAL_OPT_c10e_000A
"How much did Harvard Universitys tuition and fees total for the 1958-1959 school year?",GENERAL_5b55_0895,"$1,250",GENERAL_OPT_49dd_000C
"On the popular TV show The Honeymooners, Ralph worked as a bus driver for this fictional company.",GENERAL_d062_0896,"Gotham Bus Company",GENERAL_OPT_ceea_000D
"When was Kevin Bacon born?",GENERAL_c565_0897,"July 8th 1958",GENERAL_OPT_7f65_000A
"Who won the 1958 Academy Award for Best Actress?",GENERAL_43df_0898,"Susan Hayward",GENERAL_OPT_37af_000B
"What singer won the 1958 Grammy Award for Best Male Vocal Performance?",GENERAL_9a09_0899,"Perry Como for the song Catch a Falling Star",GENERAL_OPT_3044_000A
"Who was Vice President under President Dwight D. Eisenhower, when the Alaska Statehood Act was signed?",GENERAL_004d_0900,"Richard Nixon",GENERAL_OPT_8bb8_000A
"Hammerfest, which is often referred to as the northernmost town in Europe, is located in this Scandinavian country.",GENERAL_07c2_0901,Norway,GENERAL_OPT_ddb3_000D
"How large is one micron?",GENERAL_3bd8_0902,"one millionth of a meter",GENERAL_OPT_a4f9_000D
"Who killed Achilles according to Greek mythology?",GENERAL_8e8f_0903,"Paris aided by Apollo",GENERAL_OPT_a7b0_000D
"Which Latin expression means actions speak louder than words?",GENERAL_d007_0904,"facta non verba",GENERAL_OPT_8800_000D
"Which one of these statements was not made by economist Milton Friedman?",GENERAL_c2b4_0905,"For the bureaucrat the world is  a mere object to be manipulated by him.",GENERAL_OPT_bc40_000C
"The person who developed the popular game Sudoku was from which country?",GENERAL_00da_0906,Switzerland,GENERAL_OPT_dea4_000A
"This red herbivorous mammal is endangered because of habitat loss and human interference.",GENERAL_3704_0907,"Lesser Panda",GENERAL_OPT_1ce1_000B
"This programming language that allowed non-scientists to use computers was developed in 1963 by John Kemeny and Thomas Kurtz.",GENERAL_7a7f_0908,BASIC,GENERAL_OPT_36fb_000A
"How many prime numbers are smaller than 23?",GENERAL_24ae_0909,8,GENERAL_OPT_2dd7_000A
"Which of these is the last name of the two brothers who have each won the Cy Young Award given to the best Major League Baseball pitchers?",GENERAL_0a42_0910,Perry,GENERAL_OPT_07b7_000A
"Which month is United States Aquarium Month, Candy Month, Dairy Month and Turkey Lovers Month?",GENERAL_880f_0911,June,GENERAL_OPT_75c7_000A
"Which French artist is considered the founder of Fauvism?",GENERAL_2d53_0912,Matisse,GENERAL_OPT_cf4d_000C
"When Lincoln delivered his Gettysburg Address he was not  the main speaker. Who was the main speaker?",GENERAL_1b2b_0913,"Edward Everett",GENERAL_OPT_e9bb_000B
"Which of these events came first?",GENERAL_cbdc_0914,"The completion of he first standardized Italian dictionary",GENERAL_OPT_d4ab_000C
"The newton (N), named after Sir Isaac Newton in recognition of his work on classical mechanics, is a unit measuring what?",GENERAL_0fea_0915,Force,GENERAL_OPT_3f3d_000C
"John Howard Lawson, Herbert Biberman, Albert Maltz, Adrian Scott, Sam Ornitz, Dalton Trumbo, Ed Dmytryk, Ring Lardner Jr, Alvah Bessie, and Lester Cole made short speeches to denounce McCarthyism. All of them belonged to a group, known by what name?",GENERAL_3893_0916,"The Hollywood Ten",GENERAL_OPT_e4b1_000C
"He reigned until 1725 and carried out a policy of Westernization and expansion, that transformed his country into a major European power.",GENERAL_692d_0917,"Peter the Great",GENERAL_OPT_b2da_000A
"This small, distinct religious community, whose religion resembles Islam, but is influenced by Greek philosophy and other religions, is based mostly in the Middle East. Its members call themselves the People of Monotheism.",GENERAL_eead_0918,"The Druze",GENERAL_OPT_077c_000A
"This Spanish playwright and poet, author of The Dog in the Manger and The Widow from Valencia,  maintained that a writers business is to write so as to make himself understood.",GENERAL_7814_0919,"Lope de Vega",GENERAL_OPT_22d0_000B
"This English shipbuilder, merchant and navigator, whose innovative measures made the new English ships fast and highly maneuverable, was one of the main commanders of the English fleet against the Spanish Armada in 1588.",GENERAL_2ea3_0920,"John Hawkins",GENERAL_OPT_81ff_000B
"This form of traditional Japanese theater, which aims to make the audience laugh, is characterised by brief plays, stock characters and exaggerated dialogue.",GENERAL_e76b_0921,Kyogen,GENERAL_OPT_4ea3_000C
"This Dutch naval officer, who became a folk hero during the Eighty Years War between the Dutch republic and Spain, sailed out to capture the Spanish treasure fleet in 1628.",GENERAL_a106_0922,"Pieter Heyn",GENERAL_OPT_8a53_000A
"The first screen kiss was seen in the short movie The Kiss, shown in what year?",GENERAL_2b6a_0923,1896,GENERAL_OPT_2f24_000D
"Rene Descartes, who is given credit for the invention of analytic geometry in 1637, may have been preceded in this regard by which French mathematician?",GENERAL_3c28_0924,Fermat,GENERAL_OPT_d54e_000B
"A war, which was condemned by the United Nations, was fought in 1982 over a group of islands between which two countries?",GENERAL_af47_0925,"Argentina and Great Britain",GENERAL_OPT_a5b7_000C
"In chemistry, this term refers to two elements with the same atomic number, but different atomic weights.",GENERAL_5c58_0926,Isotopes,GENERAL_OPT_27cc_000A
"This ancient thinker, who was the first person to propose a heliocentric model of the Solar system,  considered that the Earth revolves around the Sun.",GENERAL_5b01_0927,Aristarchus,GENERAL_OPT_6c12_000D
"Which geographical term describes a geological formation that slopes down from the center in all directions?",GENERAL_3211_0928,Quaquaversal,GENERAL_OPT_d2a9_000C
"This US National Park, famous for its mineral waters, is located in southeastern Oklahoma, near the city of Sulphur.",GENERAL_6240_0929,Platt,GENERAL_OPT_80f8_000C
"The Mars family were the richest American family of 1988, according to Fortune magazine.  They named one of their most successful products after their horse, who was named what?",GENERAL_feba_0930,Snickers,GENERAL_OPT_6358_000A
"In 1915, the great American baseball player of the 1920s, Babe Ruth, hit his first home against which team?",GENERAL_9b4e_0931,"The Yankees",GENERAL_OPT_22cf_000A
"In 1982, this major Japanese car manufacturer was the first one to begin production of Japanese cars in the USA.",GENERAL_5d5a_0932,Honda,GENERAL_OPT_f49c_000B
"You can get lead poisoning from a modern pencil.",GENERAL_d798_0933,False,GENERAL_OPT_08c9_000B
"In what year were pencils first mass-produced?",GENERAL_b96e_0934,"1662 A.D.",GENERAL_OPT_be1b_000A
"Which of these is not among the reasons for which most pencils are yellow?",GENERAL_64af_0935,"To copy the style of the first pencils made in the USA",GENERAL_OPT_5954_000D
"Which of these is a real event  in the history of the pencil?",GENERAL_3f54_0936,"The discovery of graphite in Seathwaite, Burrowdale, England",GENERAL_OPT_b8e9_000D
"Who was the famous American writer  whose first job was selling and making pencils?",GENERAL_8776_0937,"Henry David Thoreau",GENERAL_OPT_2104_000A
"This famous American writer wrote all of the novel Cannery Row in pencil. He claimed to have used 60 pencils a day for his writings.",GENERAL_e054_0938,"John Steinbeck",GENERAL_OPT_9ca5_000A
"In the first manned rocket flights into space, pencils, not pens, were given to the cosmonauts and astronauts. Why?",GENERAL_d6ba_0939,"Pencils can write in zero gravity.",GENERAL_OPT_23e6_000B
"Approximately how many pencils are sold annually in the USA?",GENERAL_ecde_0940,"2,000,000,000",GENERAL_OPT_93e0_000B
"A great step forward in the world of pencils was made in 1858. What was it?",GENERAL_55e0_0941,"Hyman Lipman began putting an eraser on the end of pencils.",GENERAL_OPT_bd56_000B
"If your pencil has a pinkish grain and little or no smell, then it is probably made from which substance?",GENERAL_8d5a_0942,plastic,GENERAL_OPT_1200_000C
"If your pencil has a  reddish brown grain and a smell, what does that usually indicate?",GENERAL_571a_0943,"It is made of  incense-cedar.",GENERAL_OPT_089a_000A
"What happened in the pencil world in 1822?",GENERAL_ead9_0944,"The mechanical pencil was invented.",GENERAL_OPT_8a2c_000D
"Who is P.L. Travers most famous literary character?",GENERAL_a4cf_0945,"Mary Poppins",GENERAL_OPT_b45d_000B
"What event did the terrorists target in the 1977 movie Black Sunday?",GENERAL_7ddc_0946,"Super Bowl",GENERAL_OPT_b23a_000A
"What was the occupation of The Greatest American Hero, according to the TV show?",GENERAL_ab75_0947,"High school teacher",GENERAL_OPT_effc_000D
"According to the popular song, in what city is the House of the Rising Sun located?",GENERAL_8493_0948,"New Orleans",GENERAL_OPT_a115_000B
"What color is Johnnie Walkers jacket?",GENERAL_a9ce_0949,Red,GENERAL_OPT_9c47_000C
"According to a popular 1960s slogan, where would you meet the nicest people?",GENERAL_d102_0950,"On a Honda",GENERAL_OPT_4ee5_000B
"On TV, what was the name of Sergeant Prestons horse?",GENERAL_1640_0951,Rex,GENERAL_OPT_fbdd_000B
"What movie popularied the phrase Make My Day?",GENERAL_c958_0952,"Sudden Impact",GENERAL_OPT_6aa8_000D
"The ending of what Steven Spielberg movie takes place at Devils Tower?",GENERAL_0f69_0953,"Close Encounters of the Third Kind",GENERAL_OPT_39e1_000A
"What was Shakespeares last play?",GENERAL_de41_0954,"The Tempest",GENERAL_OPT_dedc_000D
"An albatross can fly all day without flapping its wings.",GENERAL_b515_0955,True,GENERAL_OPT_30d8_000A
"How tall is Chicago’s Sears Tower?",GENERAL_cb9e_0956,"1453 ft (443 m)",GENERAL_OPT_0a19_000D
"What 1951 film did Humphrey Bogart win an Oscar for?",GENERAL_ede0_0957,"African Queen",GENERAL_OPT_dfb6_000C
"Which of Henry VIII’s wives outlived him?",GENERAL_b3b3_0958,"Catharine Parr",GENERAL_OPT_a3a1_000C
"The hands and feet have the most bones in the human body.",GENERAL_c50c_0959,True,GENERAL_OPT_5b61_000A
"This actor, whose autobiography was called My Wicked Wicked Ways, starred in the movies Adventures of Robin Hood (1938), Istanbul (1957) and They Died with Their Boots On (1941).",GENERAL_13c2_0960,"Errol Flynn",GENERAL_OPT_8b9f_000B
"What substance do South American Indians use on the tips of their poison darts?",GENERAL_d8b2_0961,curare,GENERAL_OPT_4ea6_000C
"Which of these movies did not win 11 Academy Awards?",GENERAL_05cb_0962,Braveheart,GENERAL_OPT_2b42_000B
"There is no country in the world whose name begins with this letter of the alphabet.",GENERAL_3a79_0963,X,GENERAL_OPT_9032_000D
"Which of the following people was not awarded the Nobel Peace Prize?",GENERAL_13f1_0964,"John Paul II",GENERAL_OPT_3768_000B
"Which of these US states is not named after a river?",GENERAL_8130_0965,Iowa,GENERAL_OPT_f8bc_000C
"Which of these cities is not a capital of a country in the European Union?",GENERAL_29a5_0966,Zurich,GENERAL_OPT_8d53_000D
"Which of these is not an actual name of a sea?",GENERAL_8535_0967,"Blue Sea",GENERAL_OPT_7588_000D
"Which of these is not an American writer?",GENERAL_28c9_0968,"Joseph Conrad",GENERAL_OPT_a425_000C
"Which of the following battles was not fought during World War Two?",GENERAL_d407_0969,"Battle of Jutland",GENERAL_OPT_c057_000C
"The flag of which of the countries listed below is not red and white?",GENERAL_11de_0970,Jamaica,GENERAL_OPT_3def_000B
"Which of these is not  a prime number?",GENERAL_5eec_0971,1,GENERAL_OPT_627d_000D
"The ancient Roman Empire stretched from modern day Great Britain to Egypt. Which present day country was not part of the Roman Empire?",GENERAL_70a6_0972,Poland,GENERAL_OPT_a061_000A
"What country has a plain green flag?",GENERAL_1106_0973,Libya,GENERAL_OPT_70f4_000B
"According to Leonardo da Vinci the color green represented what?",GENERAL_3330_0974,water,GENERAL_OPT_a51b_000A
"Emerald is the birthstone for this month.",GENERAL_7619_0975,May,GENERAL_OPT_e3c0_000A
"In the movie The Green Mile, Tom Hanks plays Paul Edgecomb, but he was not the first choice for the role. Who was originally considered for the role?",GENERAL_8901_0976,"John Travolta",GENERAL_OPT_052a_000B
"According to legend, each leaflet of a 4-leaf clover has a meaning. What does the 1st leaf mean?",GENERAL_c493_0977,Hope,GENERAL_OPT_b20b_000B
"Wally the Green Monster is the mascot for which sports team?",GENERAL_4b73_0978,"Boston Red Sox",GENERAL_OPT_d633_000C
"What album was released by the rock band Weezer in 2001?",GENERAL_0a9b_0979,"The Green Album",GENERAL_OPT_9fd8_000A
"The Green Lantern is a Marvel comics superhero with a power ring which enables him to control the physical world for as long as his willpower allows.",GENERAL_b8c3_0980,False,GENERAL_OPT_bb31_000B
"What kind of person is described by the expression green around the gills?",GENERAL_eb44_0981,"Physically ill",GENERAL_OPT_0f01_000A
