question,QID,answer,answer_OID
"What Shakespearean tragedy, set in Denmark, explores the themes of treachery and revenge?",LITERATURE_7cf6_0310,Hamlet,LITERATURE_OPT_e65b_000A
"This comedy by Shakespeare, characterized by a lot of mix-ups and witty dialogue, involves two sets of identical twins.",LITERATURE_a8d1_0311,"The Comedy of Errors",LITERATURE_OPT_dc8f_000C
"One of the major themes of this romantic comedy, incorporating mythological elements, is summed up in Lysanders comment, “The course of true love never did run smooth”.",LITERATURE_ac5d_0312,"A Midsummer Nights Dream",LITERATURE_OPT_2db3_000D
"Shakespeares history play Henry V depicts events occurring immediately before and after the Battle of Agincourt. During which war was this battle fought?",LITERATURE_72a2_0313,"the Hundred Years War",LITERATURE_OPT_26c7_000C
"This pastoral comedy contains one of Shakespeares most quoted monologues, which opens with the lines, All the worlds a stage, And all the men and women merely players.",LITERATURE_513b_0314,"As You Like It",LITERATURE_OPT_93b3_000C
"What Shakespearean play features a character who possesses magical powers?",LITERATURE_9f73_0315,"The Tempest",LITERATURE_OPT_e828_000B
"In the novel Pride and Prejudice, how many daughters do Mr. and Mrs. Bennet have?",LITERATURE_3d96_0316,five,LITERATURE_OPT_681e_000B
"Who does Lydia run away with in Jane Austins book Pride and Prejudice?",LITERATURE_5a3b_0317,Wickham,LITERATURE_OPT_3672_000B
"How many marriage proposals does Elizabeth receive in the book Pride and Prejudice?",LITERATURE_e692_0318,3,LITERATURE_OPT_47f0_000C
"Which of these characters from the novel Pride and Prejudice is Elizabeth Bennets neighbour and friend?",LITERATURE_267f_0319,"Charlotte Lucas",LITERATURE_OPT_3057_000D
"Which sister has an uncontrollable cough in the beginning of the novel Pride and Prejudice?",LITERATURE_939e_0320,Katherine,LITERATURE_OPT_6953_000D
"Which Bennet sister loves to exhibit her talent at parties according to the novel Pride and Prejudice?",LITERATURE_6f28_0321,Mary,LITERATURE_OPT_98d2_000D
"Which of these professions has Mr. Wickham not tried in the book Pride and Prejudice?",LITERATURE_575d_0322,Groundskeeper,LITERATURE_OPT_e1be_000D
"In the book Pride and Prejudice, Mr. Wickham has his wife write a letter to Elizabeth asking for money.",LITERATURE_b506_0323,True,LITERATURE_OPT_8bb1_000B
"What is the real name of the American author and humorist whose nickname was a common riverboat phrase, meaning the water is two fathoms?",LITERATURE_571e_0324,"Samuel Clemens",LITERATURE_OPT_3c46_000C
"What was the pen name of Eric Blair, the author of the novel Animal Farm, which satirizes totalitarian government and human stupidity?",LITERATURE_1e14_0325,"George Orwell",LITERATURE_OPT_cb63_000B
"This Polish-born novelist, whose surname was Korzeniowski, wrote the influential work Heart of Darkness that inspired the movie Apocalypse Now.",LITERATURE_2792_0326,"Joseph Conrad",LITERATURE_OPT_6e83_000D
"Which of these is not the pen name of a female author?",LITERATURE_c055_0327,Saki,LITERATURE_OPT_ceb5_000B
"What prominent Victorian author began his career writing humorous sketches for The Morning Chronicle, using the pen-name Boz?",LITERATURE_d226_0328,"Charles Dickens",LITERATURE_OPT_74cb_000B
"How were the authors, writing under the pen names Ellis Bell, Acton Bell and Currer Bell, related?",LITERATURE_31ee_0329,"They were sisters.",LITERATURE_OPT_87d1_000A
"Which of these is both the name of a fictional character and a pseudonym used by two co-writers of detective fiction?",LITERATURE_352f_0330,"Ellery Queen",LITERATURE_OPT_096f_000C
"Which of the following is one of the six novels by Agatha Christie, written under the pen name Mary Westmacott?",LITERATURE_5b0b_0331,"Absent in the Spring",LITERATURE_OPT_edfb_000C
"What is the pen name of the Russian-born American novelist known for her best-selling novels The Fountainhead and Atlas Shrugged?",LITERATURE_b7a6_0332,"Ayn Rand",LITERATURE_OPT_3abf_000A
"Which of these is a pseudonym used by Theodor Geisel, the iconic American author of over 60 childrens books including Green Eggs and Ham and The Cat in the Hat?",LITERATURE_2d28_0333,"All of these",LITERATURE_OPT_7e47_000A
"Finish this popular thought by Mark Twain: Compliments embarass me - I always feel that they...",LITERATURE_835a_0334,"havent said enough.",LITERATURE_OPT_ec2f_000C
"Which is the correct ending of this quotation by Mark Twain: A classic is something everybody wants to have read and...?",LITERATURE_50f6_0335,"nobody wants to read.",LITERATURE_OPT_4a94_000B
"FInish the popular quote by Mark Twain: ...each place has its advantages - heaven for climate and hell for...",LITERATURE_9e52_0336,society.,LITERATURE_OPT_c5ff_000D
"What is the correct answer to the following question according to writer an humorist Mark Twain: What’s the difference between a taxidermist and a tax collector?",LITERATURE_f9af_0337,"The taxidemist only takes your skin.",LITERATURE_OPT_b8c5_000A
"Finish this humors remark by Mark Twain: The report of my death was...",LITERATURE_fb8f_0338,"an exaggeration.",LITERATURE_OPT_a640_000A
"What is the correct ending of the following quote by Mark Twain: Always obey your parents - especially when...?",LITERATURE_bdae_0339,"they are present.",LITERATURE_OPT_01de_000C
"Finish this popular thought by humorist and author Mark Twain:Always do right. This will gratify some people and...",LITERATURE_a7a3_0340,"astonish the rest.",LITERATURE_OPT_0b34_000D
"How does this thought by Mark Twain end: Man is the only religious animal. He is the only animal that has the True Religion--?",LITERATURE_fdb9_0341,"several of them.",LITERATURE_OPT_b1e8_000A
"What is the correct ending of the following thought by Mark Twain: Everybody talks about the weather, but...?",LITERATURE_f6b6_0342,"no one does anything about it.",LITERATURE_OPT_3db1_000D
"How does this thought by Mark Twain end: To be good is noble; but to show others how to be good is nobler and...?",LITERATURE_52f4_0343,"is no trouble.",LITERATURE_OPT_8849_000A
"Agatha Christie wrote romances under the name Mary Westmacott.",LITERATURE_42ac_0344,True,LITERATURE_OPT_a206_000A
"Agatha Christie has been called by the Guinness Book of World Records the 2nd best-selling author of all time.",LITERATURE_893c_0345,True,LITERATURE_OPT_f71f_000B
"Three authors were said to have influenced Agatha Christie. Which of these is not one of them?",LITERATURE_5c0f_0346,"Henry Wadsworth Longfellow",LITERATURE_OPT_920a_000B
"In 1979, this actress played the part of Agatha Christie in the film Agatha.",LITERATURE_91ac_0347,"Vanessa Redgrave",LITERATURE_OPT_cbea_000B
"Agatha Christie died in 1985 at the age of 76.",LITERATURE_b0bf_0348,False,LITERATURE_OPT_d6c5_000A
"What was the occupation of Agatha Christies second husband?",LITERATURE_4060_0349,archaeologist,LITERATURE_OPT_78f5_000B
"Which detective novel by Agatha Christie introduced Miss Marple to readers?",LITERATURE_ac94_0350,"The Murder at the Vicarage",LITERATURE_OPT_96d7_000A
"Agatha Christie met her second husband at a theatre entrance in London, England.",LITERATURE_4574_0351,False,LITERATURE_OPT_0bb8_000B
"Agatha Christies birth name was Mary Katherine Francis.",LITERATURE_a25f_0352,False,LITERATURE_OPT_8d36_000A
"What romantic period author created the Byronic hero, Heathcliff?",LITERATURE_edea_0353,"Emily Bronte",LITERATURE_OPT_a5d4_000B
"Who wrote the play, The Jew of Malta?",LITERATURE_5d50_0354,Marlowe,LITERATURE_OPT_ed01_000B
"Name the Faulknerian character from As I Lay Dying who states the following: My mother is a fish.",LITERATURE_f044_0355,Vardaman,LITERATURE_OPT_04a4_000D
"Kurt Vonnegut created the character Billy Pilgrim in his novel Breakfast of Champions.",LITERATURE_3913_0356,False,LITERATURE_OPT_878b_000B
"Which modern author created the character Ari Ben Canaan?",LITERATURE_4522_0357,"Leon Uris",LITERATURE_OPT_efd2_000C
"Which Shakespearean tragic hero had a run in with cannibals?",LITERATURE_c19e_0358,Othello,LITERATURE_OPT_047d_000A
"Which Faulknerian character confuses his mother with a horse?",LITERATURE_f6bb_0359,Jewel,LITERATURE_OPT_9f94_000D
"Which of these is an innocent and ignorant protagonist created by Dostoevsky?",LITERATURE_0583_0360,Mischkin,LITERATURE_OPT_db0f_000B
"Which philosopher-writer created a character who later renames himself to Prometheus?",LITERATURE_7fe6_0361,"Ayn Rand",LITERATURE_OPT_60ea_000B
"In which of William Shakespeares tragedies does a minor character disappear in Act III with no explanation given?",LITERATURE_7f70_0362,"King Lear",LITERATURE_OPT_de1e_000A
"Which author created a series about a teenager who discovers he is a wizard and goes to Hogwarts School of Witchcraft and Wizardry?",LITERATURE_1c4a_0363,"J. K. Rowling",LITERATURE_OPT_7364_000A
"Which of the following movies is a remake of a 1954 Japanese movie?",LITERATURE_05e3_0364,"The Magnificent Seven",LITERATURE_OPT_b0b6_000C
"Which of these is not one of the seven dwarfs in Snow White and the Seven Dwarfs, the first American animated feature film?",LITERATURE_9e96_0365,Sleazy,LITERATURE_OPT_d170_000C
"The author of the autobiographical account Seven Pillars of Wisdom is popularly known by this name.",LITERATURE_e89e_0366,"Lawrence of Arabia",LITERATURE_OPT_0040_000A
"The movie The Seven Year Itch contains the iconic scene, in which Marilyn Monroe has her dress blown up by a passing train. What line does she deliver when this happens?",LITERATURE_47f4_0367,"Isnt it delicious?",LITERATURE_OPT_947f_000D
"What book in the popular Harry Potter series contains a chapter titled The Seven Potters?",LITERATURE_e286_0368,"Harry Potter and the Deathly Hallows",LITERATURE_OPT_43e4_000A
"Jean-Jacques Annauds movie Seven Years in Tibet is based on the experiences of Austrian mountaineer Heinrich Harrer, who befriends the Tibetan spiritual leader, known as the Dalai Lama. The word lama is generally translated as guro or teacher. What does the word dalai mean in Mongolian?",LITERATURE_1a1b_0369,ocean,LITERATURE_OPT_0398_000A
"This 1990s song, which is supposed to describe apocalyptic events, ends with the line one day all 7 will die.",LITERATURE_a052_0370,7,LITERATURE_OPT_5f94_000A
"In the crime thriller Se7en, that deals with a series of murders inspired by the seven deadly sins, Joe Doe, the murderer, admits that he, himself, is guilty of this sin.",LITERATURE_d52f_0371,envy,LITERATURE_OPT_ba51_000C
"What bands 7th studio album was titled Seventh Son of a Seventh Son?",LITERATURE_1fcd_0372,"Iron Maiden",LITERATURE_OPT_f4eb_000C
"In the Seinfeld episode The Seven, this character revealed that he wanted to name his first child Seven.",LITERATURE_7d32_0373,"George Costanza",LITERATURE_OPT_d60f_000A
"Fannie Flag wrote this 1991 Academy Award-nominated movie, starring Kathy Bates and Jessica Tandy, which was based on her best selling-novel written 4 years earlier.",LITERATURE_52fe_0374,"Fried Green Tomatoes",LITERATURE_OPT_06d3_000D
"Based on a Pulitzer prize winning novel by Michael Cunningham this 2002 movie featured Nicole Kidman and Julianne Moore.",LITERATURE_2f3b_0375,"The Hours",LITERATURE_OPT_9ef6_000C
"This film directed by Taylor Hackford was based on a novel by Andrew Neiderman and featured Keanu Reeves and Charlize Theron.",LITERATURE_d245_0376,"The Devils Advocate",LITERATURE_OPT_4047_000A
"This 1999 film, based on the novel The Positronic Man, was co-written by Isaac Asimov and Robert Silverberg and starred Robin Williams. It was nominated for Academy award for best make-up.",LITERATURE_a7cf_0377,"Bicentennial Man",LITERATURE_OPT_b5c0_000B
"This remake of a Dino Risi film from 1974 was based on the Italian novel Il buio e il miele (Darkness and Honey) by Giovanni Arpino, starred Al Pacino and was nominated for four Academy awards, winning one of them.",LITERATURE_18eb_0378,"Scent of a Woman",LITERATURE_OPT_dce3_000C
"This 1994 film, nominated for four Academy Awards and directed and produced by Robert Redford was based on Richard Goodwins book Remembering America: A Voice From the Sixties.",LITERATURE_3130_0379,"Quiz Show",LITERATURE_OPT_c0e5_000B
"The biography of Nobel prize winning economist and mathematician John Nash, written by Sylvia Nasar, inspired this 2001 movie directed by Ron Howard, which was nominated for 8 Academy awards and won four of them.",LITERATURE_547f_0380,"Beautiful Mind",LITERATURE_OPT_d9db_000B
"This 1990 film featuring Harrison Ford and Brian Dennehy was an adaptation of the Scott Turows novel of the same name about of a prosecutor charged with the murder of his female colleague.",LITERATURE_d053_0381,"Presumed Innocent",LITERATURE_OPT_766b_000A
"Based on a 1983 book by Dick King-Smith, this 1995 Australian film directed by Chris Noonan was nominated for seven Academy Awards.",LITERATURE_1846_0382,Babe,LITERATURE_OPT_9cdd_000D
"This 1997 science fiction movie directed by Robert Zemeckis was adapted from Carl Sagans novel of the same title.",LITERATURE_7726_0383,Contact,LITERATURE_OPT_a9c3_000C
"This authors Pulitzer Prize-winning novel American Pastoral and his 1969 bestseller Portnoys Complaint were both included in Time magazines 100 Best Novels list.",LITERATURE_43b4_0384,"Philip Roth",LITERATURE_OPT_ca9d_000A
"This novel by Theodore Dreiser, included in Time magazines 100 Best Novels list, tells the story of a young man, Clyde Griffiths and deals with subjects such as religion, abortion and capital punishment.",LITERATURE_9f9c_0385,"An American Tragedy",LITERATURE_OPT_6dfc_000B
"This Pulitzer Prize-winning novel, set in the fictional tired old town of Maycomb, Alabama, is narrated by six-year-old Scout Finch.",LITERATURE_302c_0386,"To Kill a Mockingbird",LITERATURE_OPT_1c52_000B
"This British authors novels Brideshead Revisited and A Handful of Dust both appeared on the list of Time magazines list of 100 Greatest Novels.",LITERATURE_0429_0387,"Evelyn Waugh",LITERATURE_OPT_9078_000B
"What allegorical novel, included on Time magazines 100 Greatest Novels list, follows a group of young boys marooned on a desert tropical island?",LITERATURE_8861_0388,"Lord of the Flies",LITERATURE_OPT_a214_000D
"This novel by Jack Kerouac, regarded as the defining work of the Beat Generation, is based on the spontaneous trips made by the author and his friends.",LITERATURE_d8f9_0389,"On the Road",LITERATURE_OPT_03b2_000C
"Midnights Children, one of the books on Time magazines list of 100 Greatest Novels, was written by this author, who was sentenced to death following the publication of one of his literary works.",LITERATURE_9b15_0390,"Salman Rushdie",LITERATURE_OPT_0dfd_000C
"Which of the following acknowledged literary works was left out of the list of 100 Best English-language Novels, published in Time magazine in 2006?",LITERATURE_7126_0391,"all of these",LITERATURE_OPT_fe30_000C
"What novel on Time magazines Best Novels list follows Holden Caulfield, a character that has come to be associated with teenage angst and rebellion?",LITERATURE_2ea2_0392,"The Catcher in the Rye",LITERATURE_OPT_d39e_000D
"What fantasy novel, focusing on the adventures of the Pevensie siblings and set approximately in 1940, appeared on Time magazines 100 Best English-language Novels?",LITERATURE_3eb1_0393,"The Lion, the Witch and the Wardrobe",LITERATURE_OPT_1a18_000A
"What 18th century English writer depicted Man Friday, whose name has become an expression used to describe a loyal male personal assistant?",LITERATURE_039b_0394,"Daniel Defoe",LITERATURE_OPT_5534_000A
"A neurological condition, characterised by altered perceptions of body image and visual illusions, was named after this character from childrens literature.",LITERATURE_3bdc_0395,"Alice in Wonderland",LITERATURE_OPT_a258_000C
"This economic term, derived from the name of a folklore hero, refers to income redistribution.",LITERATURE_4f74_0396,"Robin Hood effect",LITERATURE_OPT_c596_000A
"Which of these eponyms, derived from Jonathan Swifts novel Gullivers Travels, means a crude person, lacking in intelligence?",LITERATURE_af5f_0397,yahoo,LITERATURE_OPT_fd3b_000D
"Which of these eponyms, derived from the name of a character created by Charles Dickens, is not correctly matched with its definition?",LITERATURE_5b7e_0398,"Pickwickian - haughty, conceited",LITERATURE_OPT_f58a_000B
"What Nobel Prize-winning author depicted fictional character George F. Babbitt, whose surname has become synonymous with a business or professional man who conforms unthinkingly to dominant middle-class standards?",LITERATURE_1b24_0399,"Sinclair Lewis",LITERATURE_OPT_ea49_000D
"This authors best-selling novel brought the term Pollyana into the English language to describe an illogically and blindly optimistic person.",LITERATURE_9506_0400,"Eleanor H. Porter",LITERATURE_OPT_0878_000D
"The adjective Falstaffian, meaning jovial and with zest for life, is derived from the name of the fat knight Sir John Falstaff, who is featured in this Shakespearean comedy.",LITERATURE_1c2f_0401,"The Merry Wives of Windsor",LITERATURE_OPT_2565_000C
"What is the definition of the term dogberrysm, which is derived from Shakespeares play Much Ado About Nothing?",LITERATURE_7361_0402,"the unintentional misuse of a word by confusion with one of similar sound, usually creating a comic effect",LITERATURE_OPT_126e_000D
"Tartuffe, whose name has come to mean a hypocrite, especially one who affects religious piety, is the protagonist of a comedy by this playwright.",LITERATURE_7e2c_0403,Molière,LITERATURE_OPT_6a98_000B
"Earnest Hemingway was born in 1899 in a Chicago suburb, and later attended this high school.",LITERATURE_6539_0404,"Oak Park and River Forest High School",LITERATURE_OPT_79f9_000B
"At the age of seventeen Ernest Hemingway began working as a reporter for The Kansas City Star, where he remained for how long?",LITERATURE_fb1a_0405,"six months",LITERATURE_OPT_35b1_000B
"On what date was Ernest Hemingway wounded, while performing his duties as a WW I ambulance driver?",LITERATURE_ff69_0406,"July 8, 1918",LITERATURE_OPT_a0aa_000B
"In 1920 Ernest Hemingway accepted a job at this Canadian newspaper, where he met Morley Callaghan.",LITERATURE_d865_0407,"The Toronto Star",LITERATURE_OPT_ac5e_000D
"In Our Time was first published in 1925 and marked Hemingways American debut.  Which of the following short story titles is not part of this collection?",LITERATURE_eb15_0408,"The Killers",LITERATURE_OPT_df84_000C
"In his 1940 novel For Whom the Bell Tolls, Ernest Hemingway tells the story of Robert Jordan, a U.S. guerrilla warrior serving in the Spanish Civil War. who is given the assignment to blow up a bridge near what Spanish city?",LITERATURE_e651_0409,Segovia,LITERATURE_OPT_fca5_000A
"What Ernest Hemingway novel was published in 1950, following For Whom the Bell Tolls?",LITERATURE_7d12_0410,"Across the River and Into the Trees",LITERATURE_OPT_a0af_000A
"The Old Man and the Sea brought Ernest Hemingway enormous success and earned him the Noble Prize in Literature in what year?",LITERATURE_beda_0411,1954,LITERATURE_OPT_3f74_000C
"This Ernest Hemingway book, published posthumously, tells the story of a bullfighter named Antonio Ordonez.",LITERATURE_acb7_0412,"The Dangerous Summer",LITERATURE_OPT_0d45_000C
"Ernest Hemingway belonged to this group of expatriate American writers, who lived in Paris from the end of World War I till the beginning of the Great Depression.",LITERATURE_4139_0413,"The Lost Generation",LITERATURE_OPT_c96a_000A
"The novel One Hundred Years of Solitude, written by Nobel Prize-winning author Gabriel García Márquez, was first published in Spanish. What nationality is Márquez?",LITERATURE_b8df_0414,Colombian,LITERATURE_OPT_9a55_000B
"What dystopian novel is set in Oceania, an intercontinental super-state ruled by an enigmatic dictator?",LITERATURE_cc8f_0415,"Nineteen Eighty-Four",LITERATURE_OPT_ef47_000C
"Name the author of the 19th century novels A Captain at Fifteen, Around the World in 80 Days and Twenty Thousand Leagues Under the Sea.",LITERATURE_2869_0416,"Jules Verne",LITERATURE_OPT_9dc9_000A
"Which of the following novels by Agatha Christie features Belgian detective Hercule Poirot?",LITERATURE_c639_0417,"All of these",LITERATURE_OPT_938a_000C
"This post-World War II satirist wrote a popular anti-war novel, whose title has become a commonly used idiomatic phrase, referring to a a no-win situation or a double bind.",LITERATURE_e5bc_0418,"Joseph Heller",LITERATURE_OPT_030c_000D
"Which one of the main characters, depicted by Alexandre Dumas in The Three Musketeers, has a mysterious past connecting him  with Milady de Winter, the female antagonist of the novel?",LITERATURE_99ea_0419,Athos,LITERATURE_OPT_9617_000B
"The title of Ken Keseys novel One Flew Over the Cuckoos Nest is derived from which of the following?",LITERATURE_7459_0420,"a nursery rhyme",LITERATURE_OPT_f3d1_000B
"What post-modern novel, following the experiences of Billy Pilgrim, contains the prayer, God grant me the serenity to accept the things I cannot change, the courage to change the things that I can, and the wisdom to know the difference”?",LITERATURE_c694_0421,Slaughterhouse-Five,LITERATURE_OPT_5b76_000A
"What is the name of the fictional submarine, commanded by Captain Nemo, in the novel Twenty Thousand Leagues Under the Sea?",LITERATURE_310c_0422,Nautilus,LITERATURE_OPT_f845_000C
"What does the number 451 in the title of Ray Bradburys novel Fahrenheit 451 refer to?",LITERATURE_fd33_0423,"the temperature at which books burn",LITERATURE_OPT_2388_000D
"This novel by Nevil Shute is set in the future after WWIII. Due to the nuclear fallout, only land in the southern hemisphere is inhabitable.",LITERATURE_2760_0424,"On the Beach",LITERATURE_OPT_1058_000B
"In 1946 this author received the Nobel Prize in Literature. He was born in Württemberg, Germany to a Christian missionary family that worked in India. He is best known for his novel Steppenwolf.",LITERATURE_27fc_0425,"Hermann Hesse",LITERATURE_OPT_3928_000C
"Author Gabriel García Márquez stresses in this 1985 novel that love-sickness is a literal disease causing pain and other physical symptoms.",LITERATURE_43dd_0426,"Love in the Time of Cholera",LITERATURE_OPT_107f_000A
"Originally written in French, this 1949 Samuel Beckett play is about Vladimir and Estragon who expect a man, they barely know, to arrive.",LITERATURE_185e_0427,"Waiting for Godot",LITERATURE_OPT_7335_000D
"Published in 1963, The Bell Jar is this poets only novel. It was published under the pseudonym Victoria Lucas.",LITERATURE_de9c_0428,"Sylvia Plath",LITERATURE_OPT_ca43_000B
"In Nathanial Hawthornes The House of the Seven Gables, the destitute Hepzibah Pyncheon lives in the house and supports her brother, Clifford, who has just been released from jail. Why was he in jail?",LITERATURE_361a_0429,Murder,LITERATURE_OPT_6db8_000A
"This 1857 collection of poems by Charles Baudelaire caused him to be convicted in France of offending the morals of the time, resulting in fines and the banning of 6 of the poems.",LITERATURE_5baa_0430,"The Flowers of Evil",LITERATURE_OPT_85bc_000B
"Who wrote the poem Childe Roland to the Dark Tower Came that inspired Stephen King to write the first novel in The Drak Tower series?",LITERATURE_c578_0431,"Robert Browning",LITERATURE_OPT_c1fe_000A
"Stephen Kings novel The Gunslinger was written in five parts and published individually in which of the following?",LITERATURE_dc71_0432,"The Magazine of Fantasy and Science Fiction",LITERATURE_OPT_d033_000D
"How long did it take Stephen King to complete the novel The Dark Tower I: The Gunslinger?",LITERATURE_2447_0433,"12 years",LITERATURE_OPT_da1e_000B
"How does the book The Gunslinger by Stephen King begin?",LITERATURE_3763_0434,"The man in black fled across the desert, and the gunslinger followed.",LITERATURE_OPT_4ef8_000B
"In a saloon, the gunslinger from Stephen Kings self-titled novel hears a crowd singing what tune that is well known in our world?",LITERATURE_acff_0435,"Hey Jude",LITERATURE_OPT_6775_000D
"In the Novel The Gunslinger, the gunslinger meets a boy called Jake. What is Jakes actual name?",LITERATURE_51c7_0436,"John Chambers",LITERATURE_OPT_5f6a_000B
"What are Jakes final words to Roland in the novel The Gunslinger?",LITERATURE_b284_0437,"Go then, there are other worlds than these.",LITERATURE_OPT_2c6a_000D
"In the book The Gunslinger, a gas-pump is found in a tunnel under a mountain and is worshipped as a god. What is the gods name?",LITERATURE_1a49_0438,Amoco,LITERATURE_OPT_d2e7_000A
"Where does Roland first meet Jake in the novel The Gunslinger?",LITERATURE_6928_0439,"An abandoned way station",LITERATURE_OPT_f6a7_000C
"When Stephen King began to write The Gunslinger, he typed it on bright green paper.",LITERATURE_41eb_0440,True,LITERATURE_OPT_8ccb_000A
"What was Mark Twains birth name?",LITERATURE_224a_0441,"Samuel L. Clemens",LITERATURE_OPT_239c_000D
"Where was Mark Twain born and where did he die?",LITERATURE_9a19_0442,"Missouri and Connecticut",LITERATURE_OPT_c3a5_000B
"What was the name of Mark Twains wife?",LITERATURE_c1e0_0443,Olivia,LITERATURE_OPT_2253_000C
"At the height of his popularity, Mark Twain built one of the oddest and most elaborate homes at that time.  In which eastern city was ythe nineteen-room mansion built?",LITERATURE_c291_0444,"Hartford, Connecticut",LITERATURE_OPT_58b7_000A
"It is generally accepted that the Mark Twain House was designed to resemble which of these?",LITERATURE_77dc_0445,"a Mississippi riverboat",LITERATURE_OPT_b936_000D
"How many children did Mark Twain and his wife have?",LITERATURE_75aa_0446,"3 daughters and one son",LITERATURE_OPT_cb73_000A
"How many of Mark Twains children outlived him?",LITERATURE_de60_0447,one,LITERATURE_OPT_9901_000B
"What was Mark Twains opinion about slavery?",LITERATURE_b17a_0448,"He was adamantly against it.",LITERATURE_OPT_4ed0_000D
"What were Mark Twains favourite animals?",LITERATURE_c23e_0449,Cats,LITERATURE_OPT_773d_000B
"Mark Twain made several costly investment mistakes in his lifetime, and even had to declare bankruptcy.  What was the invention in which he refused to invest?",LITERATURE_75ae_0450,"The Telephone",LITERATURE_OPT_5179_000D
"What spell summons an item to the spell caster in the Harry Potter books?",LITERATURE_f96f_0451,Accio,LITERATURE_OPT_4308_000B
"Which spell is used in the Harry Potter novels to unlock a door?",LITERATURE_a9fa_0452,Alohomora,LITERATURE_OPT_1961_000D
"This charm helps some Harry Potter characters to breathe underwater or just to block out a bad smell.",LITERATURE_eba5_0453,"Bubble-Head Charm",LITERATURE_OPT_7681_000A
"In the Harry Potter series of books, this spell places enormous pressure upon its target and blasts a hole.",LITERATURE_41a1_0454,Deprimo,LITERATURE_OPT_2b53_000B
"This spell from the Harry Potter books causes objects to swell in size.",LITERATURE_ef82_0455,Engorgio,LITERATURE_OPT_e9c5_000B
"In the Harry Potter series of novels, this charm produces bandages and splints.",LITERATURE_717c_0456,Ferula,LITERATURE_OPT_af8e_000A
"What spell is used in the Harry Potter books to produce fire?",LITERATURE_5c6a_0457,Incendio,LITERATURE_OPT_1ddd_000D
"In the Harry Potter books this spell creates a beam of light.",LITERATURE_6f20_0458,Lumos,LITERATURE_OPT_206f_000D
"This spell was used by Hermione to create an exact replica of an object.",LITERATURE_06ab_0459,Geminio,LITERATURE_OPT_9bae_000A
"This fun little charm from the Harry Potter series produces a lovely bouquet of flowers.",LITERATURE_f126_0460,Orchideous,LITERATURE_OPT_3913_000D
"Entertainment Weeklys choice for the # 1book on the List of New Classics was the story of a father and son who trudge across an ashen American landscape in the wake of  some unnamed apocalypse, fighting off sexually predatory bandits, scavenging for food, uncovering charnel-house horror but always moving forward toward some mirage of a better future. What is the name of this post-apocalyptic novel by Cormac McCarthy?",LITERATURE_a1bf_0461,"The Road",LITERATURE_OPT_3c0e_000C
"Most writers dream of making the New York Times Best-Seller List. Which one of these books spent the most weeks on the New York Times Best-Seller List?",LITERATURE_1213_0462,"The Da Vinci Code",LITERATURE_OPT_507d_000B
"The book ranked # 9 on the Entertainment Weeklys New Classics List tells the story of a deserting Confederate soldier, Inman, and his journey back to the genteel and lovely Ada. What was the destination for the war weary and lovelorn Inman?",LITERATURE_ef1d_0463,"Cold Mountain",LITERATURE_OPT_db6b_000A
"This novel, that is over 850 pages, tells the story of cowboy Gus, the strong willed prostitute, Lorena and the evil murderer and rapist, Blue Duck. What is the title of this book that describes a long, long cattle drive?",LITERATURE_b77e_0464,"Lonesome Dove",LITERATURE_OPT_ecc5_000A
"Neil Gaiman, a fantasy and science fiction writer was asked to name his top 10 New Classic Monsters.  Gaimans # 8 choice was a monster found in master horror writer Steven Kings novel It. In what shape did It come to terrorize the children of Derry?",LITERATURE_c2b8_0465,"Pennywise, the clown",LITERATURE_OPT_dd0a_000B
"In a book that made the list of Five Memoir Shockers, which sports legend bragged that he had bedded 20,000 ladies?",LITERATURE_1aac_0466,"Wilt Chamberlain",LITERATURE_OPT_e4f7_000B
"Which novel has the opening lines, My name was Salmon, like the fish; first name Susie. I was fourteen when I was murdered on December 6, 1963.?",LITERATURE_2865_0467,"The Lovely Bones",LITERATURE_OPT_7950_000C
"On May 11, 1996, eight people died while trying to reach the summit of Mt. Everest, including famed mountain guides Rob Hall and Scott Fischer. Jon Krakauer was one of the survivors. What is the name of Krakauers book that gives his first person account of the events that led to one of the deadest days ever on Mount Everest?",LITERATURE_336a_0468,"Into Thin Air",LITERATURE_OPT_2add_000A
"In 2008, EW.com asked readers for their choice for favorite author of the last 25 years. Which author received the most votes?",LITERATURE_e580_0469,"J. K. Rowling",LITERATURE_OPT_ef42_000C
"What is the veterinarians full name in the book All Creatures Great and Small?",LITERATURE_3d57_0470,"Dr. James Herriot",LITERATURE_OPT_b9b9_000D
"In the book All Creatures Great and Small, Mrs. Pumphreys dogs name is Tricki Woo.",LITERATURE_cab9_0471,True,LITERATURE_OPT_60dc_000A
"All Creatures Great and Small comprises James Herriots first two novels, If Only They Could Talk and It Shouldnt Happen to a Vet. What is the names of the editions in which the rest of James Herriots other books were published in the United states?",LITERATURE_72a7_0472,"All Things Bright and Beautiful, and All Things Wise and Wonderful.",LITERATURE_OPT_b597_000D
"In the book All Creatures Great and Small, which of Siegfrieds possessions does Tristan keep destroying?",LITERATURE_90bc_0473,Vehicles,LITERATURE_OPT_9bc2_000A
"In All Creatures Great and Small, James wanted to be a small animal surgeon before he became a veterinarian.",LITERATURE_8c24_0474,True,LITERATURE_OPT_c368_000B
