question,QID,answer,answer_OID
"This pioneer of the Beat generation earned a scholarship for Columbia University due to his athletic skills as a running back in American football. After cracking a tibia his football career was over and he dropped out of university.",NEWEST_9ef7_0449,"Jack Kerouac",NEWEST_OPT_246c_000B
"This author, who won the Nobel Prize for Literature and the Pulitzer Prize for his novel The Reivers, dropped out of school at age 15 to work in his grandfather’s bank.",NEWEST_d054_0450,"William Faulkner",NEWEST_OPT_7c70_000C
"This notable author dropped out of school at the age of 12, when his father died. He became a printers apprentice and later worked as a steamboat pilot, an occupation that gave him his pen name.",NEWEST_a776_0451,"Mark Twain",NEWEST_OPT_610e_000B
"This Irish playwright, who was awarded a Nobel Prize in Literature and an Oscar, harboured a lifelong animosity toward schools and teachers.",NEWEST_d681_0452,"George Bernard Shaw",NEWEST_OPT_90c7_000B
"This prominent science fiction author dropped out of school at the age of 14, when his father, a professional cricket player, fractured his thigh. His unhappy apprenticeship as a draper inspired his novels The Wheels of Chance and Kip.",NEWEST_7308_0453,"H. G. Wells",NEWEST_OPT_3512_000D
"Financial circumstances forced this author to leave the University of California, Berkeley in 1897 and he sailed to join the Klondike Gold Rush.",NEWEST_853c_0454,"Jack London",NEWEST_OPT_02cf_000A
"This author, noted for his childrens stories, moved to Copenhagen at the age of 14 to seek employment as an actor. In 1835 he published the first installment of his immortal Fairy Tales.",NEWEST_92f4_0455,"Hans Christian Andersen",NEWEST_OPT_535e_000A
"This playwright, director and actor, born Allan Stewart Konigsberg, was thrown out of New York University after one semester for poor grades.",NEWEST_f2c6_0456,"Woody Allen",NEWEST_OPT_2eca_000B
"What dance is featured in the 1964 film Zorba the Greek, starring Anthony Quinn?",NEWEST_1baf_0457,sirtaki,NEWEST_OPT_dfbd_000D
"What cocktail is made with vodka, triple sec, cranberry juice and lime juice?",NEWEST_5eaa_0458,Cosmopolitan,NEWEST_OPT_6ed1_000B
"What kind of flower was named in honor of Lady Diana in Singapore?",NEWEST_abab_0459,orchid,NEWEST_OPT_cb1c_000C
"The original Ferris Wheel was created for the 1893 Worlds Columbian Exposition, held in this city.",NEWEST_c157_0460,Chicago,NEWEST_OPT_894f_000D
"Veni, vidi, vici is a Latin sentence reportedly written by in 47 BC by this Roman statesman.",NEWEST_5962_0461,"Julius Caesar",NEWEST_OPT_7d26_000A
"This author, famous for his novel The Human Comedy, made the following statement to the Associated Press five days before his death in 1981: Everybody has to die, but I always believed an exception would be made in my case?",NEWEST_18cf_0462,"William Saroyan",NEWEST_OPT_9f1b_000C
"Sachertorte, a specific type of chocolate cake, was invented by chance in this European city.",NEWEST_d71a_0463,Vienna,NEWEST_OPT_f3da_000C
"What WWII operation is NOT correctly matched with its code name?",NEWEST_f01b_0464,"Arcadia - Allied offensive in Italy",NEWEST_OPT_846f_000A
"What European politician and former Prime Minister co-wrote the anthem of a famous football club?",NEWEST_c4e0_0465,"Silvio Berlusconi",NEWEST_OPT_6d8c_000D
"This country, famous for its fjords, has an extensive coastline, facing the North Atlantic Ocean and the Barents Sea.",NEWEST_51b2_0466,Norway,NEWEST_OPT_973c_000A
"Which king was portrayed by Colin Firth in the Oscar-winning movie The Kings Speech?",NEWEST_edbe_0467,"George VI",NEWEST_OPT_761f_000B
"What historical figure was played by Brian Keith in the movie The Wind and the Lion, which was loosely based on the Perdicaris incident of 1904?",NEWEST_341b_0468,"Theodore Roosevelt",NEWEST_OPT_1448_000B
"In the historical drama Braveheart, Mel Gibson portrays 13th-century Scottish warrior William Wallace who led the Scots in the First War of Scottish Independence against this English king.",NEWEST_4ae2_0469,"Edward I",NEWEST_OPT_92d5_000B
"What actress won an Academy Award for her portrayal of Elizabeth I, the Virgin Queen in the 1998 biographical film Elizabeth?",NEWEST_43af_0470,"Cate Blanchett",NEWEST_OPT_2185_000D
"What English actress has played tragic historical characters such as Isadora Duncan, Anne Boleyn and Mary, Queen of Scots?",NEWEST_9123_0471,"Vanessa Redgrave",NEWEST_OPT_acb3_000B
"The movie A Man for All Seasons portrays Sir Thomas More, the 16th-century Lord Chancellor of England, who refused to take an Oath of Supremacy declaring the monarch the Supreme Head of the Church of England. Who was the monarch?",NEWEST_9b45_0472,"King Henry VIII",NEWEST_OPT_b3b6_000D
"Which of these actors has portrayed and Irish revolutionary leader, a German industrialist who employed over 1000 Jews in his factories, and a Scottish hero?",NEWEST_5bab_0473,"Liam Neeson",NEWEST_OPT_32d9_000C
"Judy Dench won an Academy Award for her portrayal of Queen Elizabeth I in the movie Shakespeare in Love. What other queen did she play in the movie Mrs. Brown?",NEWEST_f6eb_0474,"Queen Victoria",NEWEST_OPT_5feb_000D
"Which of the following actors has NOT played King Arthur?",NEWEST_d2f7_0475,"Corin Redgrave",NEWEST_OPT_9180_000D
"What actress won an Academy Award for her portrayal of British Prime Minister Margaret Thatcher in the movie The Iron Lady?",NEWEST_33f7_0476,"Meryl Streep",NEWEST_OPT_1e8c_000C
"What two colors, when mixed together, make the color purple?",NEWEST_13d5_0477,"Red and Blue",NEWEST_OPT_e791_000D
"The word serif in the context of typefaces refers to what?",NEWEST_cd04_0478,"a small projecting feature",NEWEST_OPT_f5a1_000C
"Where was the idea of making purchases on a credit card first described?",NEWEST_3431_0479,novel,NEWEST_OPT_0804_000D
"The Phillips screwdriver was first used by the multinational electronics manufacturer Philips Electronics.",NEWEST_cccb_0480,False,NEWEST_OPT_581b_000B
"Where were the 1936 Summer Olympics held?",NEWEST_bd99_0481,Berlin,NEWEST_OPT_8528_000C
"What Italian dish consists of salami, anchovies, artichokes, olives, and other appetizers?",NEWEST_627e_0482,antipasto,NEWEST_OPT_1686_000B
"How were presidents Frankin Roosevelt and Theodore Roosevelt related?",NEWEST_e3c9_0483,"they were fifth cousins",NEWEST_OPT_02ca_000A
"Were was it raining for singer Buddy Holly?",NEWEST_b561_0484,"In his heart",NEWEST_OPT_923c_000D
"In 1970, the hit Snowbird launched whose successful career?",NEWEST_c415_0485,"Anne Murray",NEWEST_OPT_2077_000B
"The classic commercial for what product used the line There is a man in the bathtub!",NEWEST_a48c_0486,"Mr. Bubble",NEWEST_OPT_cb6d_000B
"What term means the possible transformation of harsh environments into ones suited for living?",NEWEST_05e5_0487,terraforming,NEWEST_OPT_b41f_000A
"No Oscars were awarded during the years of World War II, because the gold for the statuettes was too expensive to acquire.",NEWEST_2b52_0488,False,NEWEST_OPT_d290_000B
"The drug Minoxidil was created to treat what?",NEWEST_67fe_0489,"loss of hair",NEWEST_OPT_c05e_000B
"Angola won its independence in 1975, from what country?",NEWEST_902f_0490,Portugal,NEWEST_OPT_05c7_000D
"What important invention did American Jonas Salk make in 1954?",NEWEST_adf8_0491,"polio vaccine",NEWEST_OPT_928f_000D
"What color is powdered caffeine?",NEWEST_4f06_0492,white,NEWEST_OPT_ba71_000A
"What is significant about the history of the Republic of Armenia?",NEWEST_80ed_0493,"first Christian state",NEWEST_OPT_a85a_000A
"World War one broke out in 1914 but the US did not enter the war as a belligerent until what year?",NEWEST_e188_0494,1917,NEWEST_OPT_14ec_000C
"Which of the following were factors that caused the US to enter World War One on the side of the Allies (Britain, France, Russia and other smaller nations)?",NEWEST_9126_0495,"All of these",NEWEST_OPT_4320_000A
"Who was President of the United States during World War One?",NEWEST_77b6_0496,"Woodrow Wilson",NEWEST_OPT_7fb2_000B
"The US President said that the purpose of the US fighting in World War One was which of the following?",NEWEST_b48a_0497,"to make the world safe for democracy",NEWEST_OPT_3f58_000C
"What was the only part of the US military establishment that was reasonably prepared for war at the beginning of US participation in World War One?",NEWEST_b6a7_0498,"The US Navy",NEWEST_OPT_f209_000B
"Who was the military commander of US Army forces in Europe in World War One?",NEWEST_7b7e_0499,"John Pershing",NEWEST_OPT_95c7_000A
"In World War One US Army Sergeant Alvin York is best remembered as which of the following?",NEWEST_157b_0500,"A battlefield hero and Medal of Honor recipient",NEWEST_OPT_ac0e_000A
"When US troops reached Europe to join the fighting in World War One, they had to learn quickly how to fight this type of warfare.",NEWEST_4943_0501,"nearly static trench warfare",NEWEST_OPT_d556_000B
"US forces played a major part in stopping the final great German offensive of World War One partly by stopping the German advance at this location.",NEWEST_9b63_0502,Chateau-Thierry,NEWEST_OPT_3797_000B
"What future US President fought as an artillery captain in World War One?",NEWEST_499f_0503,"Harry Truman",NEWEST_OPT_aa68_000C
"Most Americans were angry when they heard about the Zimmerman Telegram.  What did the German foreign minister promised Mexico in this telegram?",NEWEST_f6bc_0504,"territory in the southwest United States which had once been Mexican territory if Mexico would form an alliance with Germany against the US",NEWEST_OPT_4b76_000D
"A revolution in one of the main powers eventually forced that nation to drop out of World War One. Fortunately for the Allies the entry of the US largely made up for the loss of this nation. What was the nation?",NEWEST_21bd_0505,Russia,NEWEST_OPT_aa71_000A
"This horror film, which focuses on a love triangle, marked Tony Scotts directorial debut.",NEWEST_8e75_0506,"The Hunger",NEWEST_OPT_66f0_000B
"What do directors Tony Scott and Sir Ridley Scott have in common?",NEWEST_224f_0507,"They are brothers.",NEWEST_OPT_edfe_000A
"What thriller set in Mexico and directed by Tony Scott, starred Kevin Costner, Madeleine Stowe and Anthony Quinn?",NEWEST_1f87_0508,Revenge,NEWEST_OPT_2e01_000C
"Director Tony Scott stated that while making this movie, he stole from all race movies to date ... then tried to build on them.",NEWEST_73d6_0509,"Days of Thunder",NEWEST_OPT_5985_000B
"Which of the following Tony Scott movies does NOT star Denzel Washington?",NEWEST_eb0a_0510,"Spy Game",NEWEST_OPT_8a04_000D
"Two days prior to his death, Tony Scott was with this actor exploring locations for a sequel to Top Gun.",NEWEST_c8a8_0511,"Tom Cruise",NEWEST_OPT_3334_000D
"In 2010, Tony Scott and Ridley Scott produced the feature film adaptation of this action-adventure television series about fictional soldiers of fortune.",NEWEST_63a2_0512,"The A-Team",NEWEST_OPT_ae1f_000D
"What 1998 conspiracy thriller directed by Tony Scott was the highest grossing movie of the 1990s?",NEWEST_9e8d_0513,"Enemy of the State",NEWEST_OPT_9157_000D
"Who stars as a private eye and former Secret Service agent in Tony Scotts action movie The Last Boy Scout?",NEWEST_1862_0514,"Bruce Willis",NEWEST_OPT_3af5_000D
"What 2010 action thriller, starring Denzel Washington and Chris Pine, was the last movie directed by Tony Scott?",NEWEST_3b91_0515,Unstoppable,NEWEST_OPT_dad6_000C
"What Roman Emperor, who ruled from 54 to 68, ordered ice to be brought from the mountains and combined it with fruit toppings?",NEWEST_f593_0516,Nero,NEWEST_OPT_d796_000B
"What famous explorer is credited with bringing to Italy the technique of making ice cream?",NEWEST_b114_0517,"Marco Polo",NEWEST_OPT_9cd1_000B
"When this historical figure married the Duke of Orléans (Henry II of France) in 1533, she brought with her to France some Italian chefs who had recipes for flavoured ices or sorbets.",NEWEST_726f_0518,"Catherine de Medici",NEWEST_OPT_b156_000C
"It is generally accepted that the name of the ice cream dessert sundae originated from which of the following words?",NEWEST_e89d_0519,Sunday,NEWEST_OPT_984e_000D
"Gelato, which is made with milk, cream, sugar, fresh fruit and nut purees, originated in this country.",NEWEST_7ce3_0520,Italy,NEWEST_OPT_cd4e_000A
"The Peach Melba was named in honor of Australian soprano Nellie Melba, who in 1892 was performing in Wagners opera Lohengrin at Covent Garden. The French chef at the Savoy Hotel, London created the new dessert, and to display it, he used an ice sculpture of what animal?",NEWEST_8359_0521,swan,NEWEST_OPT_483f_000B
"Which of the following frozen desserts does NOT contain dairy ingredients?",NEWEST_d736_0522,sorbet,NEWEST_OPT_0914_000B
"What French Enlightenment writer, historian and philosopher made the following remark about ice cream: Ice-cream is exquisite. What a pity it isnt illegal.?",NEWEST_d0ad_0523,Voltaire,NEWEST_OPT_7fcb_000C
"The mixture of shaved ice and evaporated milk, known as Halo-halo, originated in this country.",NEWEST_afa3_0524,"The Philippines",NEWEST_OPT_6397_000C
"What US First Lady served ice cream at her husbands second Inaugural Ball in 1813?",NEWEST_d37d_0525,"Dolley Madison",NEWEST_OPT_afca_000C
"What federation, based in Lausanne, Switzerland, governs competitive swimming?",NEWEST_cbdb_0526,FINA,NEWEST_OPT_0934_000A
"What stroke is almost universally used during a freestyle swimming race?",NEWEST_3b4a_0527,"front crawl",NEWEST_OPT_1f1c_000B
"In which of the two swimming strokes can the flip turn be used in competitions?",NEWEST_db96_0528,"free style and backstroke",NEWEST_OPT_8253_000D
"How many meters can be swum underwater in swimming races from the start and from each turn?",NEWEST_2672_0529,15,NEWEST_OPT_bf0a_000A
"During which Olympics were swimming goggles first used?",NEWEST_7cf5_0530,"1976 Montreal",NEWEST_OPT_429d_000A
"Australian Sydney Cavill is credited as the originator of this swimming stroke, which was first swum in competition in 1933 and is the newest of the four major strokes.",NEWEST_7b98_0531,butterfly,NEWEST_OPT_d31e_000D
"In what order are the strokes in Individual Medley swum?",NEWEST_60f3_0532,"Butterfly, Backstroke, Breaststroke, Freestyle",NEWEST_OPT_7ef9_000D
"In a relay race, which swimmer is called an anchor?",NEWEST_aebd_0533,"the one who swims last",NEWEST_OPT_31cf_000D
"Who is the first swimmer in history to have won eight gold medals in a single Olympics?",NEWEST_56f4_0534,"Michael Phelps",NEWEST_OPT_f860_000C
"At the age of 14 she became the youngest-ever female Olympic champion in swimming. She is the first female swimmer to have ever won the same swimming event at 3 consecutive Summer Olympics.",NEWEST_41ff_0535,"Krisztina Egerszegi",NEWEST_OPT_ebec_000B
"What painter wrote the following lines to describe to his brother Theo how he composed a sky, The dark blue sky is spotted with clouds of an even darker blue than the fundamental blue of intense cobalt, and others of a lighter blue, like the bluish white of the Milky Way..?",NEWEST_cb36_0536,"Vincent van Gogh",NEWEST_OPT_a5a9_000C
"In what sci-fi comedy series is the Hooloovoo described as a superintelligent shade of the color blue that participated in the construction of the starship Heart of Gold?",NEWEST_db54_0537,"The Hitchhikers Guide to the Galaxy",NEWEST_OPT_3e96_000C
"Who composed The Blue Danube waltz, which has become a sort of unofficial Austrian national anthem?",NEWEST_b1d4_0538,"Johann Strauss II",NEWEST_OPT_6e55_000B
"The term blue blood was originally used to refer to the the pale skin and prominent blue veins of nobles from this country.",NEWEST_e98a_0539,Spain,NEWEST_OPT_ae06_000B
"What expression was used in the 18th century for women who cared about culture and intellectual life and disregarded fashion?",NEWEST_4768_0540,Bluestocking,NEWEST_OPT_2633_000D
"Which of these popular types of cheese is not blue?",NEWEST_4a83_0541,Gouda,NEWEST_OPT_b91b_000C
"What countrys National Football Team wear blue in honour of the royal House of Savoy which unified the country?",NEWEST_a066_0542,Italy,NEWEST_OPT_b91e_000B
"What people of Africa are also known as the Blue People due to the indigo colour of their veils?",NEWEST_32cf_0543,"The Tuareg",NEWEST_OPT_8264_000A
"What blue movie is not correctly matched with the starring actors?",NEWEST_740a_0544,"Mickey Blue Eyes - Tom Cruise, Elizabeth Hurley",NEWEST_OPT_8925_000A
"Where is the color blue located on the optical spectrum?",NEWEST_adc2_0545,"between violet and green",NEWEST_OPT_021f_000A
"What disease is named after the main character of an epic poem by Italian physician and poet Girolamo Fracastoro?",NEWEST_f5ff_0546,Syphilis,NEWEST_OPT_42f3_000B
"The word maverick refers to a person who refuses to abide by the dictates of a group and was derived from the name of Samuel Maverick. Who was he?",NEWEST_fdc2_0547,"a rancher who refused to brand his cattle despite the common practice at the time",NEWEST_OPT_b31f_000C
"What technology term comes from the epithet of a king who united the tribes of Denmark into a single kingdom?",NEWEST_267b_0548,Bluetooth,NEWEST_OPT_ab89_000A
"What clothing item was named after a British Army Major General who commanded the Light Brigade during the Crimean War?",NEWEST_19a6_0549,cardigan,NEWEST_OPT_8941_000D
"What word supposedly originated from the name of a soldier who was ridiculed because of his excessive devotion to Napoleon?",NEWEST_6607_0550,chauvinism,NEWEST_OPT_3280_000D
"What plant was named after a French ambassador who was sent to Portugal to negotiate the marriage of six-year-old Princess Marguerite de Valois?",NEWEST_7c1e_0551,"the tobacco plant (Nicotiana)",NEWEST_OPT_576b_000C
"The term masochism is derived from the name of Leopold von Sacher-Masoch, an Austrian writer who penned this novel.",NEWEST_2dba_0552,"Venus in Furs",NEWEST_OPT_36a3_000C
"What word originated from the name of a French finance minister whose name became eponymous with anything done or made cheaply?",NEWEST_8a46_0553,silhouette,NEWEST_OPT_2316_000A
"The term lynching derives from the name of Virginia planter Charles Lynch who headed an irregular court during this war.",NEWEST_a942_0554,"American Revolutionary War",NEWEST_OPT_8515_000D
"What snack was named after a British Earl was so keen on gambling that he would refuse to leave the table even to have a meal?",NEWEST_0825_0555,sandwich,NEWEST_OPT_d423_000D
"What is the occupation of the beautiful and mysterious Catherine Tramell, who is the prime suspect in the thriller Basic Instinct?",NEWEST_9f31_0556,"crime novelist",NEWEST_OPT_0140_000A
"In the movie L.A Confidential, Kim Basinger portrays a prostitute who is this actress look-alike.",NEWEST_b318_0557,"Veronica Lake",NEWEST_OPT_9066_000A
"In what movie does Milla Jovovich play a supreme humanoid being, who lands in the flying taxicab of a former major in the Special Forces?",NEWEST_bbc1_0558,"The 5th Element",NEWEST_OPT_6cc6_000C
"In what movie does Lana Turners character entice drifter John Garfield into a web of deceit and murder?",NEWEST_10e0_0559,"The Postman Always Rings Twice",NEWEST_OPT_080a_000B
"What actress plays a character who cuts her wrists in a suicide attempt, fakes a pregnancy, kidnaps a child and boils a pet bunny?",NEWEST_d8ed_0560,"Glen Close",NEWEST_OPT_d150_000A
"In the silent movie Flesh and the Devil, this actress stars as a countess whose devastating allure drives men to ruin.",NEWEST_b0d4_0561,"Greta Garbo",NEWEST_OPT_9e72_000D
"The movie Original Sin stars Angelina Jolie as a cunning con-woman who tricks a wealthy businessman into marriage. In what country is the movie mostly set?",NEWEST_8ed5_0562,Cuba,NEWEST_OPT_8751_000D
"What movie stars Gloria Swanson as faded film star Norma Desmond who lures an aspiring screenwriter into her world of delusions?",NEWEST_698f_0563,"Sunset Boulevard",NEWEST_OPT_6ed7_000B
"The story of the movie Black Widow involves two women - a femme fatale (Theresa Russel) who preys on wealthy middle-aged men and a detective who grows obsessed with bringing her to justice. Who plays Justice Department agent Alexandra Barnes?",NEWEST_ba73_0564,"Debra Winger",NEWEST_OPT_3bb2_000D
"What happened to Nikita before she got transformed from a degenerate drug addict to a femme fatale into Luc Bessons self-titled thriller?",NEWEST_3e84_0565,"She was sentenced to life in prison.",NEWEST_OPT_5295_000D
"A man was in his home, looking at a photograph. He used the following words to describe one particular person in that photograph. Brothers and sisters I have none: But that mans father is my fathers son. Who was he talking about?",NEWEST_695e_0566,Himself,NEWEST_OPT_a6ae_000D
"The Diamond Jubilee of Queen Elizabeth II marked the 60th anniversary of her accession to the throne. Who is the only other monarch in the history of the United Kingdom to have celebrated a Diamond Jubilee?",NEWEST_0b13_0567,"Queen Victoria",NEWEST_OPT_5bf3_000A
"In 1947, Elizabeth II married Prince Philip who was a member of this countrys royal family.",NEWEST_25a0_0568,Greece,NEWEST_OPT_a82e_000C
"Who of the following was NOT Prime Minister of the UK under Elizabeth II?",NEWEST_2fa2_0569,"Clement Attlee",NEWEST_OPT_cd45_000B
"Queen Elizabeth II is known for her love of these dogs and is known to have at least four of them in her retinue.",NEWEST_3132_0570,"Welsh Corgi",NEWEST_OPT_a0bc_000C
"All of which unmarked birds in England are owned by Queen Elizabeth II?",NEWEST_c206_0571,"mute swans",NEWEST_OPT_468f_000D
"Why did Queen Elizabeth II refer to 1992 as her annus horribilis (horrible year)?",NEWEST_0cfd_0572,"It marked the breakdown of her childrens marriages.",NEWEST_OPT_017f_000B
"Upon her accession to the throne, Elizabeth II became Head of the Commonwealth and queen regnant of seven independent Commonwealth countries. Which of these countries does not recognize her as queen?",NEWEST_77eb_0573,India,NEWEST_OPT_9b44_000D
"Upon the death of her father, Elizabeth II was staying at the Treetops Hotel, built into the tops of the trees of the Aberdares National Park. In what country was Elizabeth II when she went up a princess and came down a queen?",NEWEST_2762_0574,Kenya,NEWEST_OPT_f094_000D
"What Academy Award-winning actress portrays Queen Elizabeth II in the British drama The Queen, which depicts a fictional account of the events following the death of Princess Diana?",NEWEST_0b77_0575,"Helen Mirren",NEWEST_OPT_5bac_000C
"Queen Elizabeths official birthday has generally been celebrated on a selected day around the end of May to the start of June. In what month is her actual birthday?",NEWEST_d39c_0576,April,NEWEST_OPT_560b_000A
"In this ballet a young man, named Franz, becomes infatuated with a life-size dancing doll.",NEWEST_3d5a_0577,Coppelia,NEWEST_OPT_920c_000D
"What ballet tells the story of a peasant girl whose ghost protects her lover after her premature death?",NEWEST_e99f_0578,Giselle,NEWEST_OPT_b660_000B
"The Lilac Fairy and Carabosse represent the two main conflicting forces of good and evil in this famous ballet by Pyotr Tchaikovsky.",NEWEST_00fe_0579,"The Sleeping Beauty",NEWEST_OPT_9366_000B
"What ballet features a battle between an army of Gingerbread man soldiers and the mice, led by the Mouse King?",NEWEST_d606_0580,"The Nutcracker",NEWEST_OPT_782b_000B
"The music to which of these ballets was not composed by Pyotr Ilyich Tchaikovsky?",NEWEST_cd97_0581,"Don Quixote",NEWEST_OPT_efca_000C
"What is the name the character in Swan Lake which is generally known as the Black Swan?",NEWEST_5357_0582,Odile,NEWEST_OPT_c35e_000A
"Who composed the music to the classical ballet La Bayadere, which is in ancient India?",NEWEST_002e_0583,"Ludwig Minkus",NEWEST_OPT_3d57_000D
"Which character is not correctly matched with the ballet?",NEWEST_3c41_0584,"Swanhilda - Ciderella",NEWEST_OPT_2b87_000C
"How many dancers traditionally perform the Danse des petits cygnes (Dance of the Little Swans) in Swan Lake?",NEWEST_f842_0585,4,NEWEST_OPT_d0f8_000B
"In the ballet La Sylphide, what is James doing in act one when a sylph (a forest fairy) gazes lovingly upon him?",NEWEST_4ce1_0586,sleeping,NEWEST_OPT_abc6_000C
"What was the code word for the secret project to develop the atomic bomb?",NEWEST_5f38_0587,"Manhattan Project",NEWEST_OPT_5fb1_000D
"Hitler inadvertently helped the US to develop the atomic bomb by doing which of the following?",NEWEST_95fa_0588,"causing many Jewish physicists to leave Germany and eventually work on developing the bomb",NEWEST_OPT_4d8a_000B
"What country began working on developing an atomic weapon before the United States and eventually joined with the US in its development?",NEWEST_7f16_0589,"Great Britain",NEWEST_OPT_2b42_000D
"Name the American physicist who led the team of scientists and engineers who developed the atomic bomb.",NEWEST_7940_0590,"Robert Oppenheimer",NEWEST_OPT_b072_000D
"In what US state was much of the development of the atomic bomb and the first test of an atomic bomb carried out?",NEWEST_a4e5_0591,"New Mexico",NEWEST_OPT_9808_000C
"Who made the final decision to drop atomic bombs on Japan?",NEWEST_fd92_0592,"President Truman",NEWEST_OPT_101d_000B
"After US forces captured this island, a major air base was built there because it was close enough to Japan. The plane that dropped the first atomic bomb on Japan flew from the base on this island.",NEWEST_473a_0593,Tinian,NEWEST_OPT_a922_000B
"The precise number of people killed at Hiroshima by the atomic bomb is not known due to destruction of records, etc. What is the best estimate of the number killed immediately (not counting those who died later of radiation effects or other injuries)?",NEWEST_25db_0594,"80,000",NEWEST_OPT_8426_000A
"What leader of a nation besides the US and Britain had some information about the development of the atomic bomb in the US?",NEWEST_af3c_0595,"Stalin of the Soviet Union because of Soviet spies",NEWEST_OPT_5779_000D
"Why was Hiroshima  chosen as the target of the first atomic bomb dropped on Japan?",NEWEST_3eac_0596,"Hiroshima had suffered almost no damage from conventional bombing, so it could be possible to discern how much damage would the atomic bomb cause.",NEWEST_OPT_d55a_000B
"Who was Agatha Christies second husband?",NEWEST_f062_0597,"Max Mallowan",NEWEST_OPT_e5d6_000A
"What was the Agatha Christie novel that related Hercule Poirots final adventure?",NEWEST_3a62_0598,Curtain,NEWEST_OPT_a454_000C
"What is the first name of Miss Marple, one of Agatha Christies most famous creations?",NEWEST_574a_0599,Jane,NEWEST_OPT_6371_000D
"Which of the following is not a recurring character in the Hercule Poirot stories?",NEWEST_6b5f_0600,"John Moffat",NEWEST_OPT_7e6d_000D
"Agatha Christie wrote a story called The Love Detectives, featuring a Mr Harley Quin.",NEWEST_aa0b_0601,True,NEWEST_OPT_d5f6_000B
"Which of the following characters was not created by Agatha Christie?",NEWEST_a913_0602,"Mr J. G. Reeder",NEWEST_OPT_92e5_000A
"Which  Billy Wilder film, starring Marlene Dietrich and Charles Laughton, was adapted from an Agatha Christie play?",NEWEST_9c24_0603,"Witness for the Prosecution",NEWEST_OPT_f0d7_000D
"Which of these films is not based on a book by Agatha Christie?",NEWEST_8891_0604,"Murder Ahoy",NEWEST_OPT_ac9a_000B
"Ray Bradbury was free to start a career in writing when he was rejected admission into the military during World War II due to this condition.",NEWEST_cc7a_0605,"bad eyesight",NEWEST_OPT_78bf_000D
"Ray Bradbury was greatly inspired by American author Edgar Rice Burroughs. Which of these famous novels was penned by Burroughs?",NEWEST_5751_0606,"Tarzan of the Apes",NEWEST_OPT_66c6_000B
"What is emblazoned on the arm of Guy Montags uniform in Ray Bradburys dystopian novel Fahrenheit 451?",NEWEST_b520_0607,"a salamander",NEWEST_OPT_3a3e_000C
"In which of his novels does Ray Bradbury describe a nightmarish traveling carnival called Cooger  Darks Pandemonium Shadow Show?",NEWEST_23ad_0608,"Something Wicked This Way Comes",NEWEST_OPT_a253_000B
"In Ray Bradburys book The Martian Chronicles, upon seeing their home planet Earth dwindle to the size of a pin dot, most colonisers succumb to this disease.",NEWEST_25f6_0609,"the Great Loneliness",NEWEST_OPT_045f_000A
"In 1971, an impact crater on Earths moon was named by the Apollo 15 astronauts in honor of one of Ray Bradburys novels. What is the name of the crater?",NEWEST_4834_0610,"Dandelion Crater",NEWEST_OPT_5570_000C
"In 1953, Ray Bradbury was hired by John Huston to work on the screenplay of the movie adaptation of this famous classic novel.",NEWEST_b3ad_0611,Moby-Dick,NEWEST_OPT_3cc8_000B
"What is Ray Bradburys home city of Waukegan called in some of his novels?",NEWEST_e517_0612,"Green Town",NEWEST_OPT_0140_000C
"What filmmaker stated that Ray Bradbury was [his] muse for the better part of [his] sci-fi career?",NEWEST_259c_0613,"Steven Spielberg",NEWEST_OPT_c50b_000A
"Ray Bradbury died on June 5, 2012, at the age of 91 during what rare astronomical event?",NEWEST_d735_0614,"transit of Venus",NEWEST_OPT_1f00_000A
"Why did Claire move in in the book The Clique?",NEWEST_9477_0615,"Her dad was an old college friend of Massies dad.",NEWEST_OPT_899d_000C
"What private school do the Clique members attend in the Clique series?",NEWEST_9dd0_0616,"Octavian Country Day",NEWEST_OPT_c7e4_000B
"In The Clique, Dylans famous mother, Merri-Lee Marvil, is the host of what famous morning talkshow?",NEWEST_ea61_0617,"The Daily Grind",NEWEST_OPT_e511_000A
"Why is Kristen  different from the rest of the original Clique girls?",NEWEST_cc60_0618,"All of these",NEWEST_OPT_ee8b_000B
"In which books did Alicia try to tear apart the Clique?",NEWEST_6b8a_0619,"Revenge of the Wannabes, Boys R Us",NEWEST_OPT_7a86_000C
"In what book of The Clique series does Claire move in Massies room during renovations?",NEWEST_49c0_0620,"Invasion of the Boy Snatchers",NEWEST_OPT_aa64_000D
"In Dial L for Loser, Alicias cousin Nina visits and tears apart the Clique.",NEWEST_b42c_0621,False,NEWEST_OPT_853a_000A
"Where did the Clique characters meet?",NEWEST_1b32_0622,"A New Years Yves Party",NEWEST_OPT_7eaf_000B
"Who are Massies crushes in The Clique series of books?",NEWEST_4d19_0623,"Chris, Landon, Derrington, Cam",NEWEST_OPT_251b_000B
"Where does Massie move in the last book of The Clique series?",NEWEST_9b15_0624,London,NEWEST_OPT_59a4_000D
"What are the first names of author D. H. Lawrence?",NEWEST_ca2b_0625,"David Herbert",NEWEST_OPT_7b3f_000C
"Select the first and middle name of H. G. Wells.",NEWEST_0f3b_0626,"Herbert George",NEWEST_OPT_e32e_000A
"Pick the correct first and middle names of C. S. Lewis.",NEWEST_cd09_0627,"Clive Staples",NEWEST_OPT_5254_000B
"Select the names of J. R. R. Tolkien.",NEWEST_fa28_0628,"John Ronald Reuel",NEWEST_OPT_2096_000C
