question,QID,answer,answer_OID
"Which of the following refers to the ability to win a Blacklist opponents car in the game Need for Speed: Most Wanted?",VIDEO_GAMES_19b8_0191,"pink slip",VIDEO_GAMES_OPT_f97e_000A
"In the racing game Need for Speed: Most Wanted, where is is Blacklist number one located?",VIDEO_GAMES_0b01_0192,Rockport,VIDEO_GAMES_OPT_62f5_000B
"Who created the theme song of the Super Mario Brothers game?",VIDEO_GAMES_786f_0193,"Koji Kondo",VIDEO_GAMES_OPT_e6e6_000B
"Shigeru Miyamoto constructed the arcade game Donkey Kongs music himself, using an Electronic Keyboard.",VIDEO_GAMES_cc4e_0194,True,VIDEO_GAMES_OPT_2f0c_000A
"The core of this gaming console, released in 1977, was combined with a display and sound chip known as the TIA, for Television Interface Adaptor.  The console was capable of producing 2 channel mono sound.",VIDEO_GAMES_e458_0195,"Atari 2600",VIDEO_GAMES_OPT_a6eb_000C
"The sound chip of the Commodore 64 home computer, released in 1982, was very advanced for its time.  It had three channels with several different waveforms, which could reach 8 different octaves each (approximately 16 - 4000 Hz).  Name the chip.",VIDEO_GAMES_fdfd_0196,"Sound Interface Device",VIDEO_GAMES_OPT_ecd3_000C
"My rogue in the game Dungeons and Dragons wants to use a wand of Greater Invisibility. In order to do this he must make a Use Magic Device check at what Difficulty Class?",VIDEO_GAMES_45b9_0197,20,VIDEO_GAMES_OPT_2b5f_000C
"Which of the listed bonuses in the game Dungeons and Dragons stacks?",VIDEO_GAMES_5e09_0198,Dodge,VIDEO_GAMES_OPT_fe6c_000A
"Which of these feats does not prevent attacks of opportunity in one form or another in the role-playing game Dungeons and Dragons?",VIDEO_GAMES_9f3e_0199,"Flyby Attack",VIDEO_GAMES_OPT_4e7e_000B
"Which Knowledge Skill would allow you to determine the type of Giant you are facing in Dungeons and Dragons?",VIDEO_GAMES_c9e6_0200,Nature,VIDEO_GAMES_OPT_76be_000D
"In the game Dungeons and Dragons, a character with 5 ranks in Bluff gains a +2 synergy bonus to all these skills but one. Which is the odd one?",VIDEO_GAMES_371c_0201,"Gather Information",VIDEO_GAMES_OPT_b65b_000D
"Which of these is not a correct entrance requirement to join the Assassin Prestige Class in Dungeons and Dragons?",VIDEO_GAMES_a681_0202,"Disguise 8 ranks",VIDEO_GAMES_OPT_49a1_000A
"In the game Dungeons and Dragons, Aamonks Ki Strike ability evolves in what order?",VIDEO_GAMES_f51e_0203,"Magic, Lawful, Adamantine",VIDEO_GAMES_OPT_a655_000C
"In Dungeons and Dragons, the Tumble Difficulty Class needed to kip up, according the Complete Adventurer book, is what?",VIDEO_GAMES_0e27_0204,35,VIDEO_GAMES_OPT_34e6_000B
"Which class in Dungeons and Dragons does not get evasion?",VIDEO_GAMES_26d9_0205,Barbarian,VIDEO_GAMES_OPT_4c53_000D
"Of the choices for a Rangers favored enemy in Dungeons and Dragons, which number is immune to sneak attacks?",VIDEO_GAMES_f9fe_0206,5,VIDEO_GAMES_OPT_7083_000D
"How many golden skulltulas could you get as child Link out of the whole game The Legend of Zelda: Ocarina of Time?",VIDEO_GAMES_7bb2_0207,35,VIDEO_GAMES_OPT_8b78_000A
"How many heart pieces can you get as adult Link in the game The Legend of Zelda: Ocarina of Time?",VIDEO_GAMES_71fa_0208,24,VIDEO_GAMES_OPT_0056_000B
"In the video game The Legend of Zelda: Ocarina of Time, what are the two places where you can get the hylian shield?",VIDEO_GAMES_ebc7_0209,"Kakariko Graveyard and Hyrule town market.",VIDEO_GAMES_OPT_5d32_000D
"In The Legend of Zelda: Ocarina of Time, how many items do you get that are improved later in the game?",VIDEO_GAMES_286f_0210,four,VIDEO_GAMES_OPT_bae9_000D
"In The Legend of Zelda: Ocarina of Time, how many items do you trade to get the Biggorons sword?",VIDEO_GAMES_6b5d_0211,9,VIDEO_GAMES_OPT_ec09_000D
"In the video game The Legend of Zelda: Ocarina of Time, Link wore tunics in three colors. They were green, red and yellow.",VIDEO_GAMES_e78b_0212,False,VIDEO_GAMES_OPT_7d6d_000A
"How many hidden fairy fountains are there in the game The Legend of Zelda: Ocarina of Time, not counting the great fairies?",VIDEO_GAMES_086d_0213,6,VIDEO_GAMES_OPT_b82b_000C
"Which of the following is NOT a character class in World of Warcraft?",VIDEO_GAMES_f72e_0214,Blood-Elf,VIDEO_GAMES_OPT_961d_000C
"Which of the following races cannot play a Hunter in World of Warcraft?",VIDEO_GAMES_ce75_0215,Gnome,VIDEO_GAMES_OPT_41c8_000B
"The Horde and the Alliance are the two playable factions in World of Warcraft.",VIDEO_GAMES_4c4a_0216,True,VIDEO_GAMES_OPT_a5e3_000A
"In World of Warcraft, it is possible to fly from Theramore to Stormwind.",VIDEO_GAMES_3c3f_0217,False,VIDEO_GAMES_OPT_acf3_000B
"In World of Warcraft, it is sometimes necessary to fight other groups of players inside an instance.",VIDEO_GAMES_8ac8_0218,False,VIDEO_GAMES_OPT_a24e_000A
"Which of the following is not a realm type in World of Warcraft?",VIDEO_GAMES_5b8c_0219,RP,VIDEO_GAMES_OPT_f3a8_000B
"What is the Iron Maiden song performed in Guitar Hero 3?",VIDEO_GAMES_a465_0220,"The Number of the Beast",VIDEO_GAMES_OPT_548b_000D
"Who sings Slow Ride, one of the songs included in Guitar Hero 3?",VIDEO_GAMES_7d55_0221,Foghat,VIDEO_GAMES_OPT_45c9_000A
"What song by Tenacious D appeared in the video game Guitar Hero 3?",VIDEO_GAMES_7e20_0222,"The Metal",VIDEO_GAMES_OPT_4ba8_000D
"Tom Morello is a member of the band Sonic Youth.",VIDEO_GAMES_bcd3_0223,False,VIDEO_GAMES_OPT_ee0d_000B
"What is the first place you get a gig at on Guitar Hero 3?",VIDEO_GAMES_b40d_0224,"Backyard Bash",VIDEO_GAMES_OPT_1138_000B
"What is the way to evolve the pokemon Tangela to tangrowth in the Diamond and Pearl Pokemon series?",VIDEO_GAMES_45af_0225,"Level it up after learning ancient power.",VIDEO_GAMES_OPT_8328_000A
"How do you evolve Rhydon into Rhyperior in the Diamond and Pearl Pokemon series?",VIDEO_GAMES_f5aa_0226,"Trade Rhydon up while holding a protector.",VIDEO_GAMES_OPT_b270_000C
"In what way can you evolve the pokemon Gilgar into Gliscor in the Diamond and Pearl Pokemon series for Nintendo DS?",VIDEO_GAMES_7be2_0227,"None of these",VIDEO_GAMES_OPT_dcc9_000C
"How do you evolve an Electabuzz into an Electrivire in the Diamond and Pearl Pokemon series?",VIDEO_GAMES_3350_0228,"Trade it while holding a electrizer.",VIDEO_GAMES_OPT_24a8_000B
"In Pokemon Diamond and Pearl, in what way do you evolve a Porygon2 into a Porygon-Z?",VIDEO_GAMES_2e7e_0229,"Give it a dubious disc and trade it.",VIDEO_GAMES_OPT_0b9a_000D
"What is the way to evolve a Yanma into a Yanmega in the Diamond and Pearl Pokemon series for Nintendo DS?",VIDEO_GAMES_1174_0230,"At level 33 let Yanma learn anchient power.",VIDEO_GAMES_OPT_edb6_000D
"Which of these is the correct way to evolve a Kirlia into a Gallade in Pokemon Diamond and Pearl?",VIDEO_GAMES_62a0_0231,"None of these",VIDEO_GAMES_OPT_4b6c_000D
"In what way can you evolve the pokemon Snorunt into a Frosslass in the Diamond and Pearl Pokemon series for Nintendo DS?",VIDEO_GAMES_8a6e_0232,"Use a dawn stone on a female Snorunt.",VIDEO_GAMES_OPT_ee1e_000C
"How do you evolve a Dusclops into a Duskinoir in Pokemon Diamond and Pearl?",VIDEO_GAMES_b319_0233,"Trade a Dusclops that is holding a reapers cloth.",VIDEO_GAMES_OPT_f921_000C
"At what location does the PS2 role-playing game Final Fantasy X start?",VIDEO_GAMES_778d_0234,Zanarkand,VIDEO_GAMES_OPT_880e_000A
"Which other team member do you meet first in the PS2 game Final Fantasy X?",VIDEO_GAMES_e23f_0235,Auron,VIDEO_GAMES_OPT_e43d_000C
"In Final Fantasy X, where does Yuna perform her first Sending?",VIDEO_GAMES_838f_0236,Kilika,VIDEO_GAMES_OPT_bc35_000A
"In Final Fantasy X, when you enter the Farplane in Guadosalam to talk to Yunas father, Auron stays behind because he is scared of confronting Jecht.",VIDEO_GAMES_fd9a_0237,False,VIDEO_GAMES_OPT_1cce_000B
"Which of these is not a blitzball team from the PS2 game Final Fantasy X?",VIDEO_GAMES_5129_0238,"Ronso Rovers",VIDEO_GAMES_OPT_ba98_000C
"In Final Fantasy X, where do you get each of the following aeons respectively: Ifrit, Shiva, Yojimbo, Valefor, Magus Sisters, Ixion?",VIDEO_GAMES_2eee_0239,"Kilika, Macalania, Calm Lands, Besaid, Requiem, Djose",VIDEO_GAMES_OPT_5b7e_000B
"Where is Maester Seymour the final time you have to fight him in the PS2 role-playing game Final Fantasy X?",VIDEO_GAMES_34f0_0240,"In the Sea of Sorrows inside Sin",VIDEO_GAMES_OPT_a857_000D
"According to Final Fantasy X, what does this sentence in the Al Bhed language translate to: Xna ehi ayo degurk e wouj?",VIDEO_GAMES_c9f9_0241,"Why are you taking a quiz?",VIDEO_GAMES_OPT_19a3_000D
"In Yunas speech at the end of Final Fantasy X, what phrase is an almost direct reference to Tidus?",VIDEO_GAMES_0f66_0242,"The dreams that have faded",VIDEO_GAMES_OPT_205d_000C
"What does Sarias Song do in Legend of Zelda Ocarina of Time?",VIDEO_GAMES_998a_0243,"Enables you to talk to Saria",VIDEO_GAMES_OPT_eade_000D
"In Legend of Zelda Majoras Mask you are transformed into a Zora by Ganondorf.",VIDEO_GAMES_c33b_0244,False,VIDEO_GAMES_OPT_8ee9_000B
"Is it true that in Legend of Zelda Twilight Princess, after you get the Master Sword you can transform into a wolf any time you like?",VIDEO_GAMES_b60d_0245,Yes,VIDEO_GAMES_OPT_8241_000B
"Is it true that in Legend of Zelda and the Wind Waker, after you beat the game you can make a new file and not get Links green clothing?",VIDEO_GAMES_3486_0246,Yes,VIDEO_GAMES_OPT_d16e_000A
"In Legend of Zelda Ocarina of Time, once you pull out the Master Sword you will become older.",VIDEO_GAMES_5800_0247,True,VIDEO_GAMES_OPT_83d6_000A
"Is it true that in the whole Legend of Zelda series, the currency is rupees?",VIDEO_GAMES_7d8a_0248,Yes,VIDEO_GAMES_OPT_401f_000A
"Where can you find the Spiritual Gem of Water in Legend of Zelda and the Ocarina of Time?",VIDEO_GAMES_3aea_0249,"Zoras Domain",VIDEO_GAMES_OPT_7faa_000B
"What game console is the strategy video game Thrillville available on?",VIDEO_GAMES_559e_0250,Xbox/PSP/PS2,VIDEO_GAMES_OPT_8505_000B
"In the strategy video game Thrillville, there are 4 categories in the park menu.",VIDEO_GAMES_6cf8_0251,False,VIDEO_GAMES_OPT_1493_000A
"Can you take control of your staff members in the Thrillville video game strategy?",VIDEO_GAMES_51e9_0252,Yes,VIDEO_GAMES_OPT_a4ad_000B
"In the simulation and strategy Thrillville, what is the best way to increase your attraction meter?",VIDEO_GAMES_ccf9_0253,"Play the flirt mini-game",VIDEO_GAMES_OPT_fea6_000A
"The video game Thrillville is rated T by the Entertainment Software Rating Board (ESRB).",VIDEO_GAMES_3b49_0254,False,VIDEO_GAMES_OPT_2e5e_000A
"In the Thrillville strategy video game you cant make money off of mini-games.",VIDEO_GAMES_1385_0255,False,VIDEO_GAMES_OPT_65d5_000A
"In the Thrillville video game, can you make money off of playing mini-golf?",VIDEO_GAMES_4c57_0256,Yes,VIDEO_GAMES_OPT_cf7a_000A
"You suck up trash by using a vacuum gun in the Thrillville video game.",VIDEO_GAMES_6951_0257,True,VIDEO_GAMES_OPT_f18b_000B
"Who are the people that save the gang from Tabuu in Super Smash Bros. Brawl?",VIDEO_GAMES_60e8_0258,"Ness, King Dedede, Luigi, Kirby",VIDEO_GAMES_OPT_2268_000A
"How many rooms are there in the Great Maze in Super Smash Bros. Brawl?",VIDEO_GAMES_3485_0259,40,VIDEO_GAMES_OPT_1ae7_000D
"What character from Super Smash Bros. Brawl was not in Super Smash Bros. Melee?",VIDEO_GAMES_7ec0_0260,Ike,VIDEO_GAMES_OPT_cbb6_000D
"Including the Melee Pokemon Stadium, how many stadiums in Super Smash Bros. Brawl are related to Pokemon?",VIDEO_GAMES_4e69_0261,3,VIDEO_GAMES_OPT_baa6_000D
"What is the function of the the Astral Amulet in the computer game Chrono Cross?",VIDEO_GAMES_00dc_0262,"Serves as a key to open  dimension ports to other worlds",VIDEO_GAMES_OPT_543f_000A
"In the computer game Chrono Cross, the water dragon gives you what ability?",VIDEO_GAMES_e0c5_0263,"Ice Breath",VIDEO_GAMES_OPT_cd88_000A
"Who made the following statement in the game Chrono Cross: I love you so much... That is why I sometimes desire to smash you to bits!!!?",VIDEO_GAMES_ca1d_0264,Fate,VIDEO_GAMES_OPT_3525_000A
"Which of these songs from the Chrono Cross soundtrack is on the sound clip?",VIDEO_GAMES_18b3_0265,"Radical Dreamers",VIDEO_GAMES_OPT_6552_000B
"Which Chrono Cross character delivered the following words: In your eyes, I perceive both the look of a beauty  and the look of a beast.?",VIDEO_GAMES_7dba_0266,"Fortune Teller",VIDEO_GAMES_OPT_a269_000C
"Listen to the sound clip and name the song from the Chrono Cross soundtrack.",VIDEO_GAMES_17f7_0267,"Dreamwatch of time",VIDEO_GAMES_OPT_ece8_000A
"Is Gyarados a water and flying type of Pokemon?",VIDEO_GAMES_868e_0268,Yes,VIDEO_GAMES_OPT_085d_000B
"What type of Pokemon is Sableye?",VIDEO_GAMES_dff7_0269,"Ghost dark",VIDEO_GAMES_OPT_246d_000B
"What type of Pokemon is Tyranitar?",VIDEO_GAMES_8e83_0270,"Rock dark",VIDEO_GAMES_OPT_e8bc_000A
"Gengar is a ghost dark type of Pokemon.",VIDEO_GAMES_eef7_0271,False,VIDEO_GAMES_OPT_ee4d_000A
"Is the Pokemon Togekiss flying and normal type of Pokemon?",VIDEO_GAMES_53b8_0272,Yes,VIDEO_GAMES_OPT_bea7_000B
"Does the Pokemon Empolean belong only to the water type of Pokemon?",VIDEO_GAMES_5932_0273,No,VIDEO_GAMES_OPT_e932_000B
"Is Typlosion only a fire type of Pokemon?",VIDEO_GAMES_c4f8_0274,Yes,VIDEO_GAMES_OPT_fc72_000B
"In the online game RuneScape, you can wear rune platebody without doing the quest Dragonslayer.",VIDEO_GAMES_253e_0275,False,VIDEO_GAMES_OPT_9c7b_000B
"In the game RuneScape, big bones get your prayer level up higher than dragon bones.",VIDEO_GAMES_fd13_0276,False,VIDEO_GAMES_OPT_beb1_000B
"Name the RuneScape character who is the duke of Lumberidge.",VIDEO_GAMES_324d_0277,Horacio,VIDEO_GAMES_OPT_6385_000A
"In the RuneScape game, you have to be level 85 to mine rune.",VIDEO_GAMES_5002_0278,True,VIDEO_GAMES_OPT_9200_000B
"In RuneScape, green dragonhide is better than black dragonhide.",VIDEO_GAMES_bdc3_0279,False,VIDEO_GAMES_OPT_a772_000B
"In the game RuneScape, wearing Zamorack armour requires this level.",VIDEO_GAMES_2c26_0280,40,VIDEO_GAMES_OPT_98d2_000B
"At the start of the RPG game Final Fantasy VIII, which characters are shown in the opening movie?",VIDEO_GAMES_bb41_0281,"Squall, Seifer, Rinoa, Edea",VIDEO_GAMES_OPT_b9db_000A
"What is inside the lamp given to you by Headmaster Cid before your first official SEED mission in the role-playing game Final Fantasy VIII?",VIDEO_GAMES_d3a0_0282,Diablos,VIDEO_GAMES_OPT_9ba7_000D
"In Final Fantasy VIII, what is Seifers romantic dream?",VIDEO_GAMES_08b8_0283,"To be Edeas knight",VIDEO_GAMES_OPT_ff11_000A
"Did Quistis Trepe from Final Fantasy VIII have a group of admirers called the Trepies?",VIDEO_GAMES_292d_0284,Yes,VIDEO_GAMES_OPT_0523_000B
"What did Squall say to the torturer in D-District Prison about SEED in Final Fantasy VIII?",VIDEO_GAMES_7f99_0285,"They want to plant flowers and then invade the countries.",VIDEO_GAMES_OPT_2e93_000C
"Which two characters played Rock, Paper, Scissors in the role-playing game Final Fantasy VIII?",VIDEO_GAMES_ffea_0286,"The Brothers",VIDEO_GAMES_OPT_64cc_000C
"In the last fight of the role-playing game Final Fantasy VIII, who does Ultimecia summon?",VIDEO_GAMES_ec9e_0287,Griever,VIDEO_GAMES_OPT_fe18_000D
"In the game Animal Crossing, the players must work part-time for the character who gives them their first house.",VIDEO_GAMES_f0d7_0288,False,VIDEO_GAMES_OPT_49b2_000A
"In the video game Animal Crossing the player can dig up fossils.",VIDEO_GAMES_57c1_0289,True,VIDEO_GAMES_OPT_1908_000B
"Which of these is not included in the game Animal Crossing?",VIDEO_GAMES_c9e8_0290,"A barbers shop.",VIDEO_GAMES_OPT_dfdd_000D
"In the game Animal Crossing your character may have horns.",VIDEO_GAMES_ad43_0291,True,VIDEO_GAMES_OPT_b202_000B
"Can you have pets in the game Animal Crossing?",VIDEO_GAMES_c365_0292,Yes,VIDEO_GAMES_OPT_35e7_000B
"Can you have two houses in the Nintendo game Animal Crossing?",VIDEO_GAMES_72a4_0293,No,VIDEO_GAMES_OPT_182a_000A
"What can you have in your house in the game Animal Crossing?",VIDEO_GAMES_1040_0294,"A basement",VIDEO_GAMES_OPT_a08d_000D
"Can you own a shop in the game Animal Crossing?",VIDEO_GAMES_76ad_0295,No,VIDEO_GAMES_OPT_2fd2_000B
"The seasons in the game Animal Crossing change as the seasons actually change in real life.",VIDEO_GAMES_cf88_0296,True,VIDEO_GAMES_OPT_0e58_000A
"In Runescape, what creature lives in the basement of Draynor Manor?",VIDEO_GAMES_b6a9_0297,"a vampire",VIDEO_GAMES_OPT_2187_000A
"What is the highest level your character can go up to in the Runescape game for non-members?",VIDEO_GAMES_aba9_0298,126,VIDEO_GAMES_OPT_5419_000B
"In Runescape, you must have level 40 defence to wear adamant armor.",VIDEO_GAMES_e55d_0299,False,VIDEO_GAMES_OPT_bc39_000B
"What fruit grows on Karmaja in the Runescape video game?",VIDEO_GAMES_a1fe_0300,bananas,VIDEO_GAMES_OPT_8d85_000D
"What item do you obtain from the 2006 Runescape Christmas Special?",VIDEO_GAMES_1e05_0301,"a reindeer hat",VIDEO_GAMES_OPT_f9b5_000B
"Can you kill demons in a non-members world of Runescape?",VIDEO_GAMES_a5c4_0302,Yes,VIDEO_GAMES_OPT_ac38_000A
"Can you wear goblin mail in Runescape?",VIDEO_GAMES_fbfd_0303,No,VIDEO_GAMES_OPT_2662_000B
"In Runescape, you must have a level of 99 on any skill to get a Skill Cape.",VIDEO_GAMES_631b_0304,True,VIDEO_GAMES_OPT_23f1_000B
"Sasuke, one of the main characters in the anime series Naruto, is branded with a cursed seal.",VIDEO_GAMES_3d52_0305,True,VIDEO_GAMES_OPT_0265_000A
"Which of these anime characters can use the technique, known as Rasengan?",VIDEO_GAMES_1dec_0306,Naruto,VIDEO_GAMES_OPT_d778_000D
"What did anime character Sasuke say when he received the cursed seal?",VIDEO_GAMES_81f6_0307,"Im an avenger.",VIDEO_GAMES_OPT_3e10_000B
"Fictional character Naruto killed Gaara.",VIDEO_GAMES_558f_0308,False,VIDEO_GAMES_OPT_b407_000A
"What is Narutos favorite food?",VIDEO_GAMES_6b1e_0309,ramen,VIDEO_GAMES_OPT_2253_000D
"Who taught Sasuke the Chidori technique in the Naruto series?",VIDEO_GAMES_c4f1_0310,Kakashi,VIDEO_GAMES_OPT_1155_000C
"What technique in the Naruto series was created by Kakashi?",VIDEO_GAMES_b54d_0311,Chidori,VIDEO_GAMES_OPT_0a39_000D
"What does Naruto dream of being in the self-titled anime series?",VIDEO_GAMES_ef7a_0312,hokage,VIDEO_GAMES_OPT_0383_000A
"What Naruto character was initially infatuated with Sasuke?",VIDEO_GAMES_6a33_0313,Sakura,VIDEO_GAMES_OPT_75c4_000C
"You get the P90 weapon at what level in Call of Duty 4?",VIDEO_GAMES_dc47_0314,40,VIDEO_GAMES_OPT_c4b6_000D
"How many different weapons are there in Call of Duty 4?",VIDEO_GAMES_a1b7_0315,29,VIDEO_GAMES_OPT_9c76_000B
"You can go into 15 Prestiges on XBox Livve.",VIDEO_GAMES_47da_0316,False,VIDEO_GAMES_OPT_b121_000A
"In Call of Duty 4 you can run around with your knife and kill as many people as you want with it.",VIDEO_GAMES_3504_0317,False,VIDEO_GAMES_OPT_4ab5_000A
"The Barret .50 Caliber is the most powerful sniper rifle in the game Call of Duty 4.",VIDEO_GAMES_5408_0318,True,VIDEO_GAMES_OPT_40ba_000A
"How many skins for the weapons are there in Call of Duty 4?",VIDEO_GAMES_c622_0319,6,VIDEO_GAMES_OPT_b967_000B
"If you shoot a person in the head in the game Call of Duty 4, they can survive.",VIDEO_GAMES_76e4_0320,True,VIDEO_GAMES_OPT_39ad_000B
"Which of these is not a stage in the first game of Banjo and Kazooie for Nintendo 64?",VIDEO_GAMES_c394_0321,"Cloud Cuckooland",VIDEO_GAMES_OPT_d33a_000C
"In the adventure video game Banjo-Kazooie, how many turtles are in Tiptups choir?",VIDEO_GAMES_8546_0322,6,VIDEO_GAMES_OPT_88c4_000B
"In Gobis Valley from the Banjo-Kazooie adventure video game, how many notes are there in front of the door that you ride the magic carpet to?",VIDEO_GAMES_6990_0323,5,VIDEO_GAMES_OPT_a118_000B
"In Mad Monster Mansion from the Banjo-Kazooie video game, what is the time shown on the clock above the church?",VIDEO_GAMES_7b8b_0324,"None of these",VIDEO_GAMES_OPT_33aa_000B
"In the quiz stage of the adventure video game Banjo-Kazooie, failing a question on a Grunty Space will cause the characters to fall into the lava pit.",VIDEO_GAMES_1910_0325,False,VIDEO_GAMES_OPT_573d_000A
"Gobi is the name of the camel in Gobis Valley in the Banjo and Kazooie video game.",VIDEO_GAMES_8c71_0326,True,VIDEO_GAMES_OPT_4b90_000A
"Do you need to talk to somebody in Kurast Docks in order to activate the first quest in Act III of the computer game Diablo II?",VIDEO_GAMES_759c_0327,No,VIDEO_GAMES_OPT_b377_000A
"Complete the title of the 2nd quest in Act III of the computer game Diablo II:  Blade of the _____ Religion.",VIDEO_GAMES_fea2_0328,Old,VIDEO_GAMES_OPT_dd32_000C
"In the third quest of Act III in Diablo II, how many items must be retrieved?",VIDEO_GAMES_d99d_0329,4,VIDEO_GAMES_OPT_0656_000A
"Who must you talk to, in order to activate the Lam Esens Tome quest in the computer game Diablo II?",VIDEO_GAMES_9475_0330,Alkor,VIDEO_GAMES_OPT_c36c_000D
"The 5th quest in Act III of Diablo II is activated by Ormus, only if you are able to find this place.",VIDEO_GAMES_133b_0331,Travincal,VIDEO_GAMES_OPT_dd1e_000D
"What boss must be fought in the last quest in Act III of the computer game Diablo II?",VIDEO_GAMES_0313_0332,Mephisto,VIDEO_GAMES_OPT_1573_000D
"What reward will you receive upon completing the first quest in Act IV of the game Diablo II?",VIDEO_GAMES_2769_0333,"Two skill points",VIDEO_GAMES_OPT_9f42_000B
"You must talk to this person in order to activate your 2nd quest in Act IV of the computer game Diablo II.",VIDEO_GAMES_84b9_0334,"Deckard Cain",VIDEO_GAMES_OPT_5212_000D
"What is the title of the last quest in Act IV of the computer game Diablo II?",VIDEO_GAMES_a8b1_0335,"Terrors End",VIDEO_GAMES_OPT_49d2_000C
"Which one of these songs is NOT in the final section of Guitar Hero III, Lous Inferno?",VIDEO_GAMES_3d92_0336,Stricken,VIDEO_GAMES_OPT_1aeb_000A
"You must beat Guitar Hero III on Expert to be able to play Through the Fire and Flames.",VIDEO_GAMES_305c_0337,False,VIDEO_GAMES_OPT_bb3a_000A
"What song is unlocked after beating Tom Morello in a guitar battle in the video game Guitar Hero III?",VIDEO_GAMES_369f_0338,"Bulls on Parade",VIDEO_GAMES_OPT_0f87_000A
"After you beat Guitar Hero III on Expert, you are informed that you can really test your skill by doing this.",VIDEO_GAMES_bb94_0339,"playing Expert in Precision Mode",VIDEO_GAMES_OPT_a56d_000A
"On what date was the release of Call of Duty 4: Modern Warfare announced?",VIDEO_GAMES_166a_0340,"April 25, 2007",VIDEO_GAMES_OPT_173e_000A
"How many times can a player trade in their levels at prestige mode in the first-person shooter Call of Duty 4?",VIDEO_GAMES_cafe_0341,10,VIDEO_GAMES_OPT_65ab_000C
"In the Xbox 360 version of Call of Duty 4, the achievement war pig is given for killing Khaled Al-Asad.",VIDEO_GAMES_ab14_0342,False,VIDEO_GAMES_OPT_c5e0_000B
"The AC-140 gunship has 3 different weapons and uses thermal vision in Call of Duty 4.",VIDEO_GAMES_bca4_0343,False,VIDEO_GAMES_OPT_7348_000A
"Billy Murray lends his voice to Captain Price from Call of Duty 4: Modern Warfare.",VIDEO_GAMES_d391_0344,True,VIDEO_GAMES_OPT_3c8f_000B
"Who do you have to talk in order to receive your first quest after creating a character in the game Diablo II?",VIDEO_GAMES_f48a_0345,Akara,VIDEO_GAMES_OPT_b6ca_000B
"What is the 2nd quest in the first chapter of the computer game Diablo II?",VIDEO_GAMES_50e4_0346,"Sisters Burial Grounds",VIDEO_GAMES_OPT_a0c7_000B
"Who must be rescued in the third quest of the game Diablo II?",VIDEO_GAMES_5e26_0347,"Deckard Cain",VIDEO_GAMES_OPT_5ff6_000A
"What must be retrieved in the fifth quest of the first act of the computer game Diablo II?",VIDEO_GAMES_1046_0348,"Horadric Malus",VIDEO_GAMES_OPT_0a2b_000D
"What is the last quest in Chapter I of the computer game Diablo II?",VIDEO_GAMES_e51b_0349,"Sisters to the Slaughter",VIDEO_GAMES_OPT_6967_000A
"Who must be defeated in the first quest of the second chapter of the computer game Diablo II?",VIDEO_GAMES_716c_0350,Radament,VIDEO_GAMES_OPT_70a0_000A
"Which item must be formed, to succeed in the second quest of Chapter II of the computer game Diablo II?",VIDEO_GAMES_1887_0351,"Horadric Staff",VIDEO_GAMES_OPT_3fb6_000D
"What is your objective of the 4th quest of Chapter II in the game Diablo II?",VIDEO_GAMES_865a_0352,"to get the Journal",VIDEO_GAMES_OPT_833b_000D
"Who must be killed in the 5th quest in Chapter II of  Diablo II?",VIDEO_GAMES_50b0_0353,Summoner,VIDEO_GAMES_OPT_c237_000B
"Who must be saved in the last quest in Chapter II (The Seven Tombs) of the computer game Diablo II?",VIDEO_GAMES_714c_0354,Tyrael,VIDEO_GAMES_OPT_f17a_000A
"Name Master Chiefs partners in the video game Halo 1.",VIDEO_GAMES_e588_0355,"Green Horns",VIDEO_GAMES_OPT_343f_000D
"Name the aliens with the shields in the game Halo 1.",VIDEO_GAMES_0b79_0356,Jackals,VIDEO_GAMES_OPT_e9b8_000B
"You start out with a weapon in the first level of Halo 1.",VIDEO_GAMES_d8dd_0357,False,VIDEO_GAMES_OPT_1d5d_000B
"What is the name of the Halo 1 aliens with plasma cannons?",VIDEO_GAMES_2a5e_0358,Hunters,VIDEO_GAMES_OPT_bdb9_000A
"What are the smallest aliens you face in the video game Halo 1?",VIDEO_GAMES_aec8_0359,Grunts,VIDEO_GAMES_OPT_239d_000D
"These aliens are the protectors of halo in the video game Halo 1.",VIDEO_GAMES_61e0_0360,Elites,VIDEO_GAMES_OPT_0d11_000C
"Master Chief is the protagonist of the Halo video game.",VIDEO_GAMES_f8aa_0361,True,VIDEO_GAMES_OPT_df1a_000A
"What is the name of Samus enemies common to nearly every Metroid video game",VIDEO_GAMES_79c2_0362,"Space Pirates",VIDEO_GAMES_OPT_5852_000A
"What is the name of the suit Samus starts out with in almost every Metroid video game?",VIDEO_GAMES_4d3f_0363,"Varia Suit",VIDEO_GAMES_OPT_3d7a_000C
"What word is always attached to the names of the shots that come from Samus arm-mounted gun in the Metroid video game?",VIDEO_GAMES_ea08_0364,Beam,VIDEO_GAMES_OPT_328d_000A
"What type of character is Samus from the Metroid video game?",VIDEO_GAMES_e145_0365,"Human Female",VIDEO_GAMES_OPT_be84_000D
"In the Metroid video game, what is Samus profession?",VIDEO_GAMES_a3af_0366,"Bounty Hunter",VIDEO_GAMES_OPT_b321_000D
"What special abilities are unique to Metroids in the video game series Metroid?",VIDEO_GAMES_1942_0367,"They can suck out your life energy.",VIDEO_GAMES_OPT_e934_000A
