question,QID,answer,answer_OID
"If you put 1 gram of steel on one scale and 1 gram of feathers on another one, which one would weigh more?",KIDS_59e1_0205,"They would be equal",KIDS_OPT_8b94_000D
"If Joe had $900 dollars in life savings and he bought a refrigerator for $600 dollars, how much money would he have left?",KIDS_5b0e_0206,$300,KIDS_OPT_07a0_000C
"3.2 are the first numbers in the important mathematical constant pi.",KIDS_fdf1_0207,False,KIDS_OPT_5a0e_000B
"In mathematics, is a right angle equal to 100 degrees?",KIDS_2ce2_0208,No,KIDS_OPT_a6dc_000A
"What is the final result of the following equation: 3 X 6 X 9 X 0 X 12 X 32 X 2 = ?",KIDS_c4ae_0209,0,KIDS_OPT_76d7_000C
"100 multiplied by 0.3 gives 3.00.",KIDS_5c9b_0210,False,KIDS_OPT_7fd7_000B
"Which of these is NOT part of the full name of the fictional character Albus Dumbledore?",KIDS_a14b_0211,Roderick,KIDS_OPT_b74c_000C
"After graduating from the fictional Hogwarts school, Albus Dumbledore went on to teach this class before becoming headmaster.",KIDS_508b_0212,Transfiguration,KIDS_OPT_faf0_000B
"According to the Harry Potter books Albus Dumbledore liked Dementors.",KIDS_41a6_0213,False,KIDS_OPT_411f_000A
"In Harry Potter and the Half-Blood Prince we find out that Albus Dumbledore destroyed one of Voldemorts horcruxes. In what item was the horcrux contained?",KIDS_5c1c_0214,Ring,KIDS_OPT_8492_000A
"In the Harry Potter series, one of Albus Dumbledores closest friends and companions is Fawkes, a creature that resides in Dumbledores office. What kind of creature is Fawkes?",KIDS_60cc_0215,Phoenix,KIDS_OPT_e8e1_000B
"Professor Albus Dumbledores office at the fictional Hogwarts school is protected by a statue of a gargoyle.",KIDS_3b9c_0216,True,KIDS_OPT_1319_000B
"What is Albus Dumbledores favorite flavor of jam as revealed in Harry Potter and the Half-Blood Prince?",KIDS_fbba_0217,Raspberry,KIDS_OPT_ff10_000A
"What is the opposite of cold?",KIDS_4707_0218,hot,KIDS_OPT_8dba_000B
"The opposite of open is closed.",KIDS_b788_0219,True,KIDS_OPT_8827_000B
"What is the opposite of wrong?",KIDS_628e_0220,right,KIDS_OPT_87d5_000B
"What is the opposite of happy?",KIDS_45fa_0221,sad,KIDS_OPT_2b92_000B
"Which of the following words is NOT an opposite of big?",KIDS_7777_0222,huge,KIDS_OPT_991f_000C
"A word with a meaning opposite to that of another word is called a synonym.",KIDS_8fd1_0223,False,KIDS_OPT_99e0_000B
"The opposite of major is minor.",KIDS_ab61_0224,True,KIDS_OPT_7b03_000A
"What is the opposite of above?",KIDS_2e14_0225,below,KIDS_OPT_039f_000C
"What were the first names of Harry Potters parents?",KIDS_f70f_0226,"Lilly, James",KIDS_OPT_d1fe_000C
"Which of these characters is Harry Potters best friend?",KIDS_c87b_0227,Ron,KIDS_OPT_55ef_000B
"Which of the following are Harry Potters enemies at school?",KIDS_8a46_0228,"Malfoy, Snape",KIDS_OPT_d4a9_000D
"Although Harry Potter has a crush on Cho Chang, he ends up with Ginny.",KIDS_9ba0_0229,True,KIDS_OPT_5d47_000B
"Does Daniel Radcliffe portray Harry Potter?",KIDS_4085_0230,Yes,KIDS_OPT_6443_000A
"Who was the potions teacher during Harry Potters sixth year at Hogwarts?",KIDS_58b1_0231,"Horace Slughorn",KIDS_OPT_3b6c_000D
"Fictional character Ron Weasley has male siblings only.",KIDS_4e99_0232,False,KIDS_OPT_b901_000B
"In the Harry Potter books, Professor Binns is a ghost that teaches History of Magic.",KIDS_52c9_0233,True,KIDS_OPT_9086_000A
"Who accused Hermione of having a thing for famous wizards in Harry Potter and the Goblet of Fire?",KIDS_7cdf_0234,"Rita Skeeter",KIDS_OPT_6bae_000D
"What is Lord Voldemorts real name?",KIDS_e27e_0235,"Tom Marvolo Riddle",KIDS_OPT_3a83_000B
"This continent is where Canada, The United States of America, and Mexico are located.",KIDS_b215_0236,"North America",KIDS_OPT_798a_000C
"This ocean is bordered by North and South America on the west and Europe and Africa on the east.",KIDS_8644_0237,Atlantic,KIDS_OPT_8284_000B
"In the Harry Potter series, Hagrid got kicked out of Hogwarts for possessing what giant creature?",KIDS_7bda_0238,"A giant spider",KIDS_OPT_68b1_000B
"In the Harry Potter books, Hagrid was forbidden to use an actual wand. What did he use instead?",KIDS_0b94_0239,"A pink umbrella",KIDS_OPT_2f96_000A
"Hagrid from the Harry Potter series once cared for a creature named Norbert. What was Norbert?",KIDS_5503_0240,"A dragon",KIDS_OPT_8df8_000D
"In the Harry Potter series Hagrid gets this flying object from Sirius Black and uses it as his main form of transport.",KIDS_620c_0241,"A motorcycle",KIDS_OPT_85a0_000B
"Hagrid dies in the last installment of the Harry Potter series entitled Harry Potter and the Deathly Hallows.",KIDS_3568_0242,False,KIDS_OPT_ecba_000A
"What is the name of Harry Potters cousin who often teases and bullies him?",KIDS_488c_0243,Dudley,KIDS_OPT_7d8b_000C
"What is the first name of Harry Potters mother?",KIDS_77f8_0244,Lily,KIDS_OPT_ef25_000C
"Professor McGonagall teaches Transfiguration at the fictional Hogwarts school.",KIDS_01e5_0245,True,KIDS_OPT_e5e7_000A
"The name of Harry Potters owl is Fawkes.",KIDS_e28e_0246,False,KIDS_OPT_131e_000B
"What is the name of Ronald Weasleys younger sister in the Harry Potter books?",KIDS_b85c_0247,Ginny,KIDS_OPT_6459_000B
"This professor dislikes Harry Potter and unfairly punishes him while favouring Slytherin students.",KIDS_020a_0248,"Professor Snape",KIDS_OPT_5455_000B
"What is the name of the Hogwarts house where Harry Potter stayed?",KIDS_4827_0249,Gryffindor,KIDS_OPT_5cc9_000B
"What are the names of the famous Weasley twins in the Harry Potter series?",KIDS_3808_0250,"Fred and George",KIDS_OPT_762a_000C
"Harry Potter was the seeker of Gryffindors Quidditch Team.",KIDS_2bce_0251,True,KIDS_OPT_8471_000B
"What is the name of the hippogriff that hurt Draco Malfoy in the book Harry Potter and the Prisoner of Azkaban?",KIDS_d64e_0252,Buckbeak,KIDS_OPT_d97f_000B
"Who wrote the book Harry Potter and the Prisoner of Azkaban?",KIDS_d815_0253,"J. K. Rowling",KIDS_OPT_91b8_000B
"What is the form into which Harry Potters godfather transforms in the book Harry Potter and the Prisoner of Azkaban?",KIDS_82cf_0254,"A dog",KIDS_OPT_8244_000A
"What is the name of the new Defence Against the Dark Arts teacher who first appears in the novel Harry Potter and the Prisoner of Azkaban?",KIDS_9c94_0255,"Professor Lupin",KIDS_OPT_2a72_000A
"What did the Defence Against the Dark Arts professor teach Harry after the quidditch match in the book Harry Potter and the Prisoner of Azkaban?",KIDS_fc4d_0256,"The Patronus Charm",KIDS_OPT_fd0e_000D
"How does Harry Potter go to Hogsmede in the third book of the series?",KIDS_947f_0257,"He uses the marauders map and his invisibility cloak.",KIDS_OPT_813f_000D
"In Harry Potter and the Prisoner of Azkaban, when Snape taught the Defence Against the Dark Arts, what was the subject the class talked and read about?",KIDS_2d01_0258,Werewolves,KIDS_OPT_4171_000A
"What is the device that Hermione uses to travel back in time in Harry Potter and the Prisoner of Azkaban?",KIDS_4d24_0259,"Time Turner",KIDS_OPT_6668_000A
"Do Harry and Hermione go somewhere, without Ron, at the end of the movie Harry Potter and the Prisoner of Azkaban?",KIDS_cb45_0260,Yes,KIDS_OPT_2f88_000A
"In Andersens fairy tale The Princess and the Pea, a young woman arrives at the royal familys gate and claims to be a real princess. Who decides to test the validity of her claim by placing a pea under her mattresses?",KIDS_2243_0261,"the Queen",KIDS_OPT_ff49_000A
"Who takes Hansel and Gretel to the forest and abandons them there in Grimms classic fairy tale?",KIDS_f7f2_0262,"their father",KIDS_OPT_e4ee_000A
"Which of these fairy tales by Danish author Hans Christian Andersen has a happy ending?",KIDS_c059_0263,"The Snow Queen",KIDS_OPT_ceb5_000A
"In what fairy tale does a curious wife find the dead bodies of her husbands previous wives?",KIDS_68c3_0264,Bluebeard,KIDS_OPT_9b02_000D
"In the fairy tale The Musicians of Bremen, four animals decide to become musicians upon finding that they are no longer useful to their owners. Which of the following is not one of the four animals?",KIDS_3ff5_0265,"a pig",KIDS_OPT_820e_000A
"Which magic object is not correctly matched with the fairy tale?",KIDS_a858_0266,"The Little Mermaid - a key with drops of blood on it",KIDS_OPT_dd23_000B
"What popular fairy tale is not a recorded folktale, but an original work?",KIDS_6e5e_0267,"The Emperors New Clothes",KIDS_OPT_9845_000C
"Why does Belle have to live in the castle with the Beast in the fairy tale The Beauty and the Beast?",KIDS_b05d_0268,"because her father picked up a flower from the Beasts garden",KIDS_OPT_cbcc_000C
"What are the names of the Princess and the Prince in the 1959 Disney animated feature, based on Charles Perrault classic tale Sleeping Beauty?",KIDS_cc4a_0269,"Aurora and Philip",KIDS_OPT_257c_000C
"What diminutive fairy tale character encounters a toad, a beetle, a mouse, a mole and a swallow?",KIDS_f486_0270,Thumbelina,KIDS_OPT_0c4a_000D
"Joe has 20 apples. He gave 2 away to a friend and then he ate one. How many apples did he have after that?",KIDS_71fe_0271,17,KIDS_OPT_97e7_000B
"What does x equal in this equation? 4x+4=12",KIDS_08ce_0272,2,KIDS_OPT_7a72_000B
"Can 37 be divided into 2 evenly?",KIDS_f9ed_0273,False,KIDS_OPT_7dc5_000B
"What is the answer to the following: (2*5)-5",KIDS_1cbf_0274,5,KIDS_OPT_3143_000A
"The reciprocal of 3/4 is 1 1/3.",KIDS_c18d_0275,True,KIDS_OPT_596b_000B
"What is the square root of 121?",KIDS_c17c_0276,11,KIDS_OPT_f3ae_000B
"Is this correct? 2-3+1-4+4-=0",KIDS_7aea_0277,Yes,KIDS_OPT_83ee_000B
"One angle in a triangle is 47 degrees and the second angle is 106 degrees. How many degrees are in the third angle?",KIDS_6271_0278,27,KIDS_OPT_f43c_000B
"What is the missing number? 2,4,7,11,?,22",KIDS_b66f_0279,16,KIDS_OPT_0beb_000A
"You have a right-angled triangle. You know that one leg is 3 cm long and the second leg is 4 cm long. What is the length of the hypotenuse of that triangle?",KIDS_64b9_0280,5,KIDS_OPT_aff0_000B
"Founded in 1607, this was the first successful English settlement in what is now the United States.",KIDS_8077_0281,"Jamestown in present day Virginia",KIDS_OPT_a14b_000A
"Up until 1763, the English and this other European nation fought a series of wars and smaller conflicts to see who would dominate what is now the US and Canada.",KIDS_afdb_0282,France,KIDS_OPT_96ed_000B
"What was the biggest issue that eventually led to the English colonies rebellion against their mother country and sparked the American Revolutionary War?",KIDS_8244_0283,"whether the English Parliament or colonial assemblies would control taxes in the colonies",KIDS_OPT_f1ec_000A
"Which of these statements about George Washington is true?",KIDS_a6be_0284,"all of these",KIDS_OPT_cb2e_000A
"The final victory in the American Revolutionary War which convinced the British to grant independence to their former colonies was a victory won by combined French and American forces at this place.",KIDS_ba69_0285,Yorktown,KIDS_OPT_3860_000A
"The seventh president of the United States was the first US president elected from a state west of the Appalachian Mountains (Tennessee). He was also the leader of the US forces who gained a major victory over the British at New Orleans in the War of 1812. Who was he?",KIDS_bc56_0286,"Andrew Jackson",KIDS_OPT_a8a3_000B
"As a result of victory in the Mexican War of 1846-48, the United States gained all of the following states EXCEPT this one.",KIDS_3065_0287,Oregon,KIDS_OPT_4590_000A
"What was the one irreconcilable issue between North and South that led to the American Civil War?",KIDS_5278_0288,slavery,KIDS_OPT_4294_000A
"The Union victory in this battle, fought in July 1863, is generally considered the turning point of the American Civil War. After the battle President Lincoln made a memorable speech at the site of the battle. What was the battle?",KIDS_facf_0289,Gettysburg,KIDS_OPT_c205_000A
"Which of the following is true about the United States in the period between the end of the Civil War in 1865 and the beginning of the 20th century?",KIDS_8815_0290,"US industrialization advanced rapidly.",KIDS_OPT_6a0e_000C
"Which of the following was NOT a reason why the US entered World War One on the side of Britain and France?",KIDS_0ded_0291,"President Wilson wanted to destroy communism.",KIDS_OPT_22f1_000D
"In 1919 an amendment to the US Constitution (which was rescinded in 1933) prohibited which of the following?",KIDS_0229_0292,"alcoholic beverages",KIDS_OPT_1fbb_000B
"In 1933 Franklin Roosevelt was elected president. He promised to bring a New Deal to Americans to bring recovery from the Great Depression and improve social conditions. Which of the following did his New Deal include?",KIDS_64c4_0293,"All of these",KIDS_OPT_21d1_000D
"The Japanese defeat in this naval battle in the Pacific is generally considered to be the turning point of the Second World War.",KIDS_8c67_0294,Midway,KIDS_OPT_5483_000D
"Which of these statements is NOT true about the Cold War?",KIDS_c174_0295,"There was never any actual warfare in the Cold War.",KIDS_OPT_94ec_000A
"Many think that the closest the world came to nuclear war was in 1962 when President Kennedy demanded that the Soviets remove nuclear missiles they had recently placed in this country.",KIDS_362b_0296,Cuba,KIDS_OPT_118d_000D
"Ole Kirk Christiansen, the founder of the LEGO Group, started producing wooden toys in what year?",KIDS_1b2b_0297,1932,KIDS_OPT_dc9f_000B
"In 1934, Ole Kirk Christiansen named his toy-producing company LEGO, a word derived from the Danish phrase leg godt, which means what in English?",KIDS_7003_0298,"Play Well",KIDS_OPT_92c4_000B
"During this year the Lego company, founded by Ole Kirk Christiansen, was devastated by a fire.",KIDS_d236_0299,1942,KIDS_OPT_ed2c_000C
"LEGO was the first company in Denmark to buy and use a plastic injection-molding machine for toys.",KIDS_070d_0300,True,KIDS_OPT_43c6_000A
"In what year did Godtfred Kirk Christiansen become Junior Vice President of the LEGO company?",KIDS_e980_0301,1950,KIDS_OPT_b98f_000C
"What is the name of the revolutionary LEGO series of 28 sets and 8 vehicles, launched in 1955?",KIDS_353a_0302,"LEGO System of Play",KIDS_OPT_6738_000C
"In 1963, the LEGO company replaced the building substance for the bricks, cellulose acetate with acrylonitrile butadiene stryrene, which improved the color quality.",KIDS_68bc_0303,True,KIDS_OPT_7626_000B
"In 1989, the LEGO company released a new series, named Pirates.",KIDS_afa5_0304,True,KIDS_OPT_d7a4_000B
"Which house of Hogwarts was fictional character Sirius Black in when he attended the famous school?",KIDS_b256_0305,Gryffindor,KIDS_OPT_5504_000B
"Harry Potter character Sirius Black was an Animagi meaning that he could take the form of an animal. What animal could he emulate?",KIDS_46e1_0306,"A dog",KIDS_OPT_00ef_000B
"In Harry Potter and the Order of the Phoenix the headquarters of the organization was in Sirius family home.",KIDS_7e22_0307,True,KIDS_OPT_9e33_000B
"In which Harry Potter novel did Sirius Black make his first major appearance?",KIDS_2b2e_0308,"Harry Potter and The Prisoner of Azkaban",KIDS_OPT_ba0f_000B
"What magical flying item of Sirius Black was given to Hagrid upon the knowledge of Harry Potters parents death?",KIDS_a5fd_0309,"A motorcycle",KIDS_OPT_3b51_000B
"What was the name of Sirius Blacks father in the Harry Potter series?",KIDS_41ca_0310,Orion,KIDS_OPT_098d_000A
"Sirius Black dies in the novel Harry Potter and the Half-Blood Prince.",KIDS_b855_0311,False,KIDS_OPT_16d3_000B
"Which of the following classes was taught by Professor Snape in the Harry Potter series?",KIDS_f788_0312,Potions,KIDS_OPT_0298_000B
"What secret about Professor Snape was divulged in Harry Potter and the Deathly Hallows, which is the final book in the series?",KIDS_1d07_0313,"He was in love with Harrys mother.",KIDS_OPT_6421_000C
"In the Harry Potter series, Professor Snape became headmaster of Hogwarts after the death of Dumbledore.",KIDS_95ec_0314,True,KIDS_OPT_f5fa_000B
"What was Snapes patronus in the Harry Potter series?",KIDS_2c5d_0315,Doe,KIDS_OPT_e108_000A
"In the final book of the Harry Potter series, Harry finally kills Snape.",KIDS_9016_0316,False,KIDS_OPT_76a6_000B
"In the Harry Potter series, what was the teaching position most coveted by Professor Snape?",KIDS_f1bc_0317,"Defense Against the Dark Arts",KIDS_OPT_7c04_000D
"In the final book in the Harry Potter series, it is revealed that Harry names one of his sons after Snape.",KIDS_0026_0318,True,KIDS_OPT_449f_000B
"Is fictional character Snape the Half-Blood Prince?",KIDS_a34f_0319,Yes,KIDS_OPT_ea03_000B
"What did Mr. Crouch from the Ministry of Magic call Percy in book 4 of the Harry Potter series?",KIDS_d73f_0320,Weatherby,KIDS_OPT_7492_000D
"There were all types of enchantments guarding the Sorcerers Stone. Which teacher put the flying keys there to protect it in the first Harry Potter book?",KIDS_dafa_0321,"Professor Flitwick",KIDS_OPT_92a6_000D
"In which two books did Harry Potter make a Patronus because he thought he saw a dementor, even though it was not really a dementor?",KIDS_aece_0322,"Books 3 and 4",KIDS_OPT_1f68_000B
"In the sixth book of the Harry Potter series, Professor Slughorn became the Head of Slytherin.",KIDS_6372_0323,True,KIDS_OPT_686b_000A
"The character of Sirius Black is mentioned in the book Harry Potter and the Prisoner of Azkaban for the first time.",KIDS_7255_0324,False,KIDS_OPT_a998_000A
"Which of the following Harry Potter characters is not a prefect?",KIDS_c412_0325,"Harry Potter",KIDS_OPT_89f8_000B
"Which of these characters does Harry kiss in Harry Potter and the Half-Blood Prince?",KIDS_9fd8_0326,Ginny,KIDS_OPT_3815_000C
"Lavender Brown and Ron Won Won Weasley start going out in chapter 9 of Harry Potter and the Half-Blood Prince.",KIDS_4110_0327,False,KIDS_OPT_6da1_000A
"What previously mentioned character was killed in chapter 1 of Harry Potter and the Half-Blood Prince?",KIDS_4409_0328,"Amelia Bones",KIDS_OPT_9952_000D
"In Harry Potter and the Half-Blood Prince, Cho Chang waves to Harry once but then hurries away with Marietta.",KIDS_2104_0329,False,KIDS_OPT_0c28_000B
"What does Merope supposedly use to make Tom Riddle Sr. fall in love with her in Harry Potter and the Half-Blood Prince?",KIDS_28b6_0330,"A love potion",KIDS_OPT_e091_000A
"In Harry Potter and the Half-Blood Prince, is Dumbledores blood the only blood used in the Cavern by the sea where the Horcrux is hidden?",KIDS_f6d5_0331,No,KIDS_OPT_86f2_000A
"In the book Harry Potter and the Half-Blood Prince, a corpse that is re-animated but isn’t alive is called what?",KIDS_a961_0332,Inferi,KIDS_OPT_2333_000A
"Harry destroyed two Horcruxes in Harry Potter and the Half-Blood Prince.",KIDS_376b_0333,False,KIDS_OPT_4ac7_000A
"Lord Voldemort had the ability to talk to these creatures.",KIDS_0457_0334,Snakes,KIDS_OPT_869c_000A
"What is Lord Voldemorts real first name?",KIDS_5112_0335,Tom,KIDS_OPT_964c_000C
"What was the very first of Lord Voldemorts horcruxes to appear in the Harry Potter series of books?",KIDS_971f_0336,Diary,KIDS_OPT_5057_000C
"Which of these Hogwarts founders was Lord Voldemorts ancestor?",KIDS_202b_0337,Slytherin,KIDS_OPT_04a5_000C
"Lord Voldemort is related to Harry Potter.",KIDS_829c_0338,True,KIDS_OPT_0be5_000B
"Which of these characters does Voldemort NOT kill in the final Harry Potter book Harry Potter and the Deathly Hallows?",KIDS_d4ab_0339,Hagrid,KIDS_OPT_0907_000C
"Harry Potter defeats and kills Lord Voldemort in the final Harry Potter book.",KIDS_5482_0340,True,KIDS_OPT_227e_000B
"What childrens novel features Neverland, the magical island where people cease to age?",KIDS_6873_0341,"Peter and Wendy",KIDS_OPT_21c0_000B
"What classic fictional character is a long-nosed wooden puppet?",KIDS_1c9d_0342,"Both of these",KIDS_OPT_1050_000A
"Which of the following is not a character from Lewis Carrolls 1865 novel Alices Adventures in Wonderland?",KIDS_30f9_0343,"the Chief Weasel",KIDS_OPT_9c4c_000D
"What character from Antoine de Saint-Exupérys novella, The Little Prince, utters these famous lines that sum up the essence of the book: One cannot see well except with the heart, the essential is invisible to the eyes.?",KIDS_17fe_0344,"the Fox",KIDS_OPT_d956_000A
"What is the birth name of the author who penned The English Roses, a childrens book that follows the lives of four girls?",KIDS_414e_0345,"Madonna Louise Ciccone",KIDS_OPT_fafd_000C
"What childrens book author named one of his central characters after his son?",KIDS_9303_0346,"A. A. Milne",KIDS_OPT_bffe_000C
"Which of these Disney animated features is not based on a book written by an European author?",KIDS_d1b9_0347,Mulan,KIDS_OPT_c4e1_000C
"What best-selling novel tells the story of an orphan girl adopted by middle-aged siblings, Marilla and Matthew Cuthbert?",KIDS_cc45_0348,"Anne of Green Gables",KIDS_OPT_ff2b_000B
"This extraordinary strong, red-haired fictional character lives in Villa Villekula with a monkey, named Mr. Nilsson.",KIDS_e453_0349,Pippi,KIDS_OPT_1d31_000B
"Which characters are not correctly matched with the authors who created them?",KIDS_839c_0350,"Mowgly, Raksha - Edgar Rice Burroughs",KIDS_OPT_7b22_000B
"In Harry Potter and the Deathly Hallows, Severus Snape was headmaster for a period of time.",KIDS_70b6_0351,True,KIDS_OPT_6126_000A
"In the first chapter of Harry Potter and the Deathly Hallows, why was Snape late for a meeting with Lord Voldemort?",KIDS_915b_0352,"He discovered something important.",KIDS_OPT_c57e_000A
"The first sentence in the second chapter in Harry Potter and the Deathly Hallows is Harry was bleeding. Why is that so?",KIDS_cfca_0353,"Harry got cut by a fragment of a mirror.",KIDS_OPT_dccb_000A
"Which of the following is NOT a Deathly Hallow?",KIDS_4502_0354,"Magical Mirror",KIDS_OPT_1fd9_000B
"Which Weasley boy got his ear cut off in the last book of the Harry Potter series?",KIDS_a856_0355,George,KIDS_OPT_3f9f_000D
"What did Harry Potter say that his name was when he, Ron, and Hermione got caught by a gang of Snatchers in Harry Potter and the Deadly Hallows?",KIDS_045a_0356,"Vernon Dudley",KIDS_OPT_0bde_000D
"If you add 3 to 5, what would be the result?",KIDS_02eb_0357,8,KIDS_OPT_4c6c_000B
"If Jane had $3.00 and went to the store and bought a yo yo for $1.00, how much would Jane have left?",KIDS_ee5d_0358,$2.00,KIDS_OPT_14b7_000D
"What is the correct solution to this problem: 16 - 4 + 3 =?",KIDS_a90c_0359,15,KIDS_OPT_ebda_000B
"If T.J. went to the circus with 10 dollars and bought some fruit snacks for 3 dollars, how much money would T. J. then have left over?",KIDS_407a_0360,"7 dollars",KIDS_OPT_5930_000C
"If Lindsay had $20.00 and bought 3 tickets to the Mets game, how much money would Lindsay have left if each ticket cost 5 dollars?",KIDS_a500_0361,"5 dollars",KIDS_OPT_0613_000A
"If Donna bought 5 blowpop lollipops from the candy store and gave her friend 2 of them, how many blowpops would Donna then have?",KIDS_5e47_0362,3,KIDS_OPT_f193_000A
"How many inches are there in a foot?",KIDS_7b93_0363,12,KIDS_OPT_8010_000A
"If Anthony had 8 apples, 2 oranges and 3 pears, how many pieces of fruit does Anthony have altogether?",KIDS_8314_0364,13,KIDS_OPT_d5c8_000B
"What is the solution to this problem 12-3=?",KIDS_08d4_0365,9,KIDS_OPT_a320_000B
"Amanda went to the book store to buy some books. Her mom gave her a $10 bill. She bought two books that cost $2.00 each and a bookmark that cost $1.00. How much change did Amanda give her mother when she got home?",KIDS_faa0_0366,"5 dollars",KIDS_OPT_8151_000D
"How did Sirius Black escape from Azkaban, the wizard prison in the third book of the Harry Poter series?",KIDS_52ca_0367,"He transformed into a dog.",KIDS_OPT_b251_000C
"Who is the new Defense Against the Dark Arts teacher in Harry Potters third year at Hogwarts?",KIDS_1384_0368,"Remus Lupin",KIDS_OPT_d121_000B
"Fictional character Remus Lupin was an animagus.",KIDS_9666_0369,False,KIDS_OPT_cd5d_000A
"What is the spell incantation for conjuring a Patronus in the Harry Potter books?",KIDS_ef25_0370,"Expecto Patronum",KIDS_OPT_0615_000D
"In Harry Potter and the Prisoner of Azkaban, Rubeus Hagrid was appointed by Headmaster Albus Dumbledore as the new teacher of what subject?",KIDS_7bce_0371,"Care of Magical Creatures",KIDS_OPT_6da9_000A
"Who gave the Marauders Map to Harry in Harry Potter and the Prisoner of Azkaban?",KIDS_da02_0372,"Fred and George",KIDS_OPT_50b3_000A
"The Shrieking Shack, depicted in the Harry Potter books, was considered to be the most haunted place in Great Britain.",KIDS_8cef_0373,True,KIDS_OPT_a5ad_000B
"Even without a permission slip, Harry Potter was able to go to Hogsmeade with Ron and Hermione during certain weekends.",KIDS_ec9d_0374,True,KIDS_OPT_a886_000A
"In 2000, this Mouseketeer became the youngest person to be both host and musical guest on Saturday Night Live.",KIDS_e407_0375,"Britney Spears",KIDS_OPT_e2ba_000B
"Name the weekly ten-minute drama on the All-New Mickey Mouse Club starring Tony Lucca, Keri Russel and JC Chasez?",KIDS_1d83_0376,"Emerald Cove",KIDS_OPT_baf8_000C
"In Harry Potter and the Half-Blood Prince, who delivered the Prime Minister the message that the Minister of Magic had sent?",KIDS_1547_0377,"An oil painting",KIDS_OPT_3dd5_000A
"In Harry Potter and the Half-Blood Prince, The Minister of Magic came only once to visit the Prime Minister.",KIDS_23f0_0378,False,KIDS_OPT_13cc_000A
"What was spattered over the wallpaper on Professor Slughorns house in Harry Potter and the Half-Blood Prince?",KIDS_7a38_0379,"Dragon blood",KIDS_OPT_400f_000B
"Who wrote the magazine named Quibbler in the Half-Blood Prince?",KIDS_4036_0380,"Luna Lovegoods father",KIDS_OPT_f693_000D
"What was the name of spell that Harry used on Malfoy in Harry Potter and the Half-Blood Prince?",KIDS_187c_0381,Sectumsempra,KIDS_OPT_24b0_000B
"Do Hermione and Ron secretly like each other in the sixth book of the Harry Potter series?",KIDS_e65e_0382,Yes,KIDS_OPT_1683_000B
"In the sixth book of the Harry Potter series, which of the following characters eventually formed a couple?",KIDS_925b_0383,"Harry - Ginny",KIDS_OPT_0a6b_000A
"What color was Quirrels turban in the Harry Potter books?",KIDS_fab8_0384,purple,KIDS_OPT_e1df_000B
"Harry Potters middle name is James.",KIDS_60d7_0385,True,KIDS_OPT_5a6f_000B
"Why was the womping willow planted in the Harry Potter books?",KIDS_1d21_0386,"So Lupin could come to school",KIDS_OPT_5af4_000C
"How does Malfoy join the Slytherin quidditch team?",KIDS_e02c_0387,"His father bought brooms for the whole team",KIDS_OPT_0257_000C
"How is Sirius related to Harry Potter?",KIDS_0916_0388,"He is Harrys Godfather.",KIDS_OPT_1f45_000A
"Who is the teacher in the Harry Potter books that is made fun of by the Marauders map?",KIDS_ac7d_0389,Snape,KIDS_OPT_9e28_000D
"Who wrote the Harry Potter series of books?",KIDS_268a_0390,"J.K. Rowling",KIDS_OPT_eaad_000C
"What were Hermiones and Chos patronus forms in the Harry Potter books?",KIDS_1a12_0391,"Swan and Otter",KIDS_OPT_4510_000A
"Fictional characters Ron Weasley and Harry Potter met on the Hogwarts Express.",KIDS_5d20_0392,False,KIDS_OPT_a83d_000B
"Every headmaster/headmistress of the fictional Hogwarts school has had the same office.",KIDS_605a_0393,False,KIDS_OPT_4ca4_000A
"What magical object did Harry Potter use to save Ron from poisoning?",KIDS_6bd5_0394,bezoar,KIDS_OPT_655b_000C
"Fictional character Mr. Weasley was on guard duty when the basilisk attacked him.",KIDS_9a7d_0395,False,KIDS_OPT_61f5_000B
"Does fictional character Ron Weasley live at 12, Grimmauld Place?",KIDS_1a41_0396,No,KIDS_OPT_1415_000B
"In what Harry Potter book did the Brockdale Bridge collapse?",KIDS_7da9_0397,"Harry Potter and the Half-Blood Prince",KIDS_OPT_8d8e_000A
"Fictional characters Fred and George Weasley get kicked out of Hogwarts.",KIDS_42ca_0398,False,KIDS_OPT_20e5_000B
"Who is Headmaster at Hogwarts School of Witchcraft and Wizardry in books 1-6 of the Harry Potter series?",KIDS_d809_0399,"Albus Dumbledore",KIDS_OPT_38a0_000D
"Who is head of the fictional Gryffindor house?",KIDS_08cf_0400,McGonagall,KIDS_OPT_1771_000B
"Fictional character Professor Snape is head of Ravenclaw house.",KIDS_da08_0401,False,KIDS_OPT_8aff_000B
"Is Flitwick head of Huffllepuff house in the Harry Potter series of books?",KIDS_09cd_0402,No,KIDS_OPT_8214_000A
"Who is head of Slytherin house in the book Harry Potter and the Deathly Hallows?",KIDS_3d60_0403,Slughorn,KIDS_OPT_6e8f_000A
"Who is the ghost of Ravenclaw in the Harry Potter books?",KIDS_8f1b_0404,"The Gray Lady",KIDS_OPT_1760_000C
"Professor Sprout is head of Hufflepuff, one of the fictional Hogwarts houses.",KIDS_1eed_0405,True,KIDS_OPT_2460_000A
"Who is the Gryffindor ghost in the Harry Potter books?",KIDS_eeba_0406,"Nearly Headless Nick",KIDS_OPT_d9f2_000D
"In the Harry Potter books, the Bloody Baron is Slytherins ghost.",KIDS_f974_0407,True,KIDS_OPT_42c1_000B
