question,QID,answer,answer_OID
"Rachael Rays first job was at an ice cream shop in New York City.",CELEBRITIES_ba46_0614,False,CELEBRITIES_OPT_92da_000A
"In late 2005, Rachael signed a deal with King World Productions and this TV personality to host a syndicated day time talk show.",CELEBRITIES_9659_0615,"Oprah Winfrey",CELEBRITIES_OPT_74ca_000B
"Rachael Ray has appeared on the popular childrens program, Sesame Street.",CELEBRITIES_6fad_0616,True,CELEBRITIES_OPT_dc65_000B
"Rachael Ray posed  for a mens magazine in 2003.",CELEBRITIES_73cc_0617,True,CELEBRITIES_OPT_d17f_000A
"Sammy Davis Jr. was performing professionally by the age of four.",CELEBRITIES_c778_0618,True,CELEBRITIES_OPT_3832_000B
"Sammy Davis Jr. and Sammy Davis Sr. were part of a dance trio. Who was the third party?",CELEBRITIES_026f_0619,"Will Mastin",CELEBRITIES_OPT_9d7e_000A
"Sammy Davis Jr. made his stage debut at an early age. There were laws against someone Sammys age working professionally, (plus he should have been in school), so to get around this, he was billed as which of the following?",CELEBRITIES_ec32_0620,"Silent Sam - The Dancing Midget",CELEBRITIES_OPT_23ae_000B
"Is it true that Will Mastin was Sammy Davis Jr.s uncle?",CELEBRITIES_9fbe_0621,No,CELEBRITIES_OPT_8bdf_000B
"Sammy Davis Jr. played the trumpet and the drums along with everything else he did on stage. He learned to play these instruments from his dad and Will Mastin.",CELEBRITIES_87ae_0622,False,CELEBRITIES_OPT_48b8_000A
"Sammy Davis Jr. was too young to enlist when WWII broke out, but he was drafted later. What going away gift did he receive his from dad and Will ?",CELEBRITIES_48bf_0623,"a gold watch",CELEBRITIES_OPT_3403_000C
"Because Sammy Davis Jr.s education didnt qualify him for any of the armys special schools, they just kept sending him back to basic training over and over.",CELEBRITIES_ece6_0624,True,CELEBRITIES_OPT_7921_000A
"Sammy Davis Jr. starred on Broadway more than once, but which of these was his first show there?",CELEBRITIES_b7c8_0625,"Mr. Wonderful",CELEBRITIES_OPT_300d_000A
"In 1958 Sammy Davis Jr. made this film about a woman of ill-repute.",CELEBRITIES_11af_0626,"Anna Lucasta",CELEBRITIES_OPT_fe61_000A
"What multi-talented performer urged Sammy Davis Jr. to include comedy and impressions into the groups act?",CELEBRITIES_7f7b_0627,"Mickey Rooney",CELEBRITIES_OPT_90ce_000A
"After years of hard work, The Will Mastin Trio - Featuring Sammy Davis Jr., officially made it big. At what famous nightclub did this momentous event occur?",CELEBRITIES_49a4_0628,Ciros,CELEBRITIES_OPT_f6b2_000B
"How many times was Sammy Davis Jr. married?",CELEBRITIES_7363_0629,3,CELEBRITIES_OPT_a33e_000D
"In which movie did Robert De Niro portray mafioso Paul Vitti?",CELEBRITIES_85f7_0630,"Analyze This",CELEBRITIES_OPT_d794_000D
"In what popular animated movie did Robert De Niro voice a fish character named Don Lino?",CELEBRITIES_2eac_0631,"Shark Tale",CELEBRITIES_OPT_44fd_000B
"This famous actress and singer starred opposite Robert De Niro in the 1977 musical movie New York, New York.",CELEBRITIES_0459_0632,"Liza Minnelli",CELEBRITIES_OPT_664e_000C
"Name the movie in which Robert De Niro portrays mercenary and slaver Rodrigo Mendoza.",CELEBRITIES_f48e_0633,"The Mission",CELEBRITIES_OPT_689f_000B
"Finish these lyrics from the song Grand Theft Autumn/Where Is Your Boy  by Fall Out Boy: Where is your boy tonight? I hope he is a gentleman. Maybe he wont find out what I know: you were the last good thing about this part of.................",CELEBRITIES_1b3d_0634,Town,CELEBRITIES_OPT_1860_000D
"Finish the last line of Fall Out Boys song Dance, Dance: Dance, Dance Were falling apart to half time Dance, Dance And these are the lives youd love to lead Dance, this is the way theyd love .................",CELEBRITIES_95ad_0635,"If they knew how misery loved me",CELEBRITIES_OPT_535c_000B
"Fill in the missing words from the single A Little Less Sixteen Candles, a Little More Touch Me, released by Fall Out Boy: I confess, I messed up dropping Im sorry like youre still around And I know you dressed up ...................",CELEBRITIES_4945_0636,"hey kid youll never live this down",CELEBRITIES_OPT_d29f_000C
"My Heart Will Always Be the B-Side to My Tongue is an acoustic EP released by Fall Out Boy in 2004.",CELEBRITIES_d93f_0637,True,CELEBRITIES_OPT_6922_000B
"In how many movies did Sean Connery portray the legendary agent James Bond between 1962 and 1983?",CELEBRITIES_5330_0638,Seven,CELEBRITIES_OPT_685c_000B
"What kind of creature did Sean Connery voice in the 1996 fantasy movie Dragonheart?",CELEBRITIES_c81f_0639,Dragon,CELEBRITIES_OPT_0315_000B
"Which character did Sean Connery portray in the 1986 fantasy movie Highlander?",CELEBRITIES_be3f_0640,"Juan Sanchez Villa-Lobos Ramirez",CELEBRITIES_OPT_b326_000B
"Name the movie for which Sean Connery received his first Academy Award.",CELEBRITIES_caa4_0641,"The Untouchables",CELEBRITIES_OPT_cc2e_000D
"Sean Connery starred opposite this actor in the 1993 movie Rising Sun.",CELEBRITIES_955b_0642,"Wesley Snipes",CELEBRITIES_OPT_815b_000A
"Sean Connery portrayed Colonel Arbuthnott in this 1974 mystery movie, based on a novel by Agatha Christie.",CELEBRITIES_1782_0643,"Murder on the Orient Express",CELEBRITIES_OPT_106b_000C
"Which of these actors did not star opposite Sean Connery in the 1989 movie Family Business?",CELEBRITIES_0587_0644,"Robert De Niro",CELEBRITIES_OPT_724c_000C
"What is the first movie directed by Sylvester Stallone, in which he also starred as Cosmo Carboni?",CELEBRITIES_d82c_0645,"Paradise Alley",CELEBRITIES_OPT_6823_000C
"What actor was originally considered for the role of John Rambo in the 1982 movie First Blood, which was eventually given to Sylvester Stallone?",CELEBRITIES_c831_0646,"All of these",CELEBRITIES_OPT_35b4_000D
"Why were detectives Tango and Cash, portrayed by Sylvester Stallone and Kurt Russell, imprisoned in the 1989 movie Tango  Cash?",CELEBRITIES_772f_0647,"They were framed for murder.",CELEBRITIES_OPT_c48f_000A
"In what U.S. city is there a statue of fictional boxer Rocky Balboa, portrayed by Sylvester Stallone in the Rocky movies?",CELEBRITIES_2c2c_0648,Philadelphia,CELEBRITIES_OPT_1c13_000C
"In what sport does Sylvester Stallones character Lincoln Hawk compete in the 1987 movie Over the Top?",CELEBRITIES_2ee1_0649,"Arm wrestling",CELEBRITIES_OPT_fc16_000B
"Sylvester Stallone has stated this was the worst movie he ever made, yet it became quite popular.",CELEBRITIES_aee9_0650,"Stop! Or My Mom Will Shoot",CELEBRITIES_OPT_5a17_000C
"In which 1994 action movie did Sylvester Stallone star alongside Sharon Stone?",CELEBRITIES_e953_0651,"The Specialist",CELEBRITIES_OPT_21c0_000D
"In what animated movie did Sylvester Stallone voice a character named Weaver?",CELEBRITIES_5c61_0652,Antz,CELEBRITIES_OPT_164f_000A
"In what action movie does Sylvester Stallone rival Antonio Banderas in performing a dangerous task?",CELEBRITIES_dc75_0653,Assassins,CELEBRITIES_OPT_f7ee_000B
"In what 1997 movie did Sylvester Stallone star opposite Robert De Niro?",CELEBRITIES_3a2c_0654,"Cop Land",CELEBRITIES_OPT_825d_000B
"Which Arquette sibling is the oldest?",CELEBRITIES_22a6_0655,Rosanna,CELEBRITIES_OPT_e70a_000A
"Richmond Arquette had a part in the movie Seven.",CELEBRITIES_b4f6_0656,True,CELEBRITIES_OPT_1157_000B
"What member of the Arquette family was married to Nicholas Cage?",CELEBRITIES_5ae7_0657,Patricia,CELEBRITIES_OPT_d5f2_000D
"Richmond Arquette married Courtney Cox in 1999.",CELEBRITIES_83f8_0658,False,CELEBRITIES_OPT_4cbe_000A
"This Arquette showed up on The Surreal Life in 2005.",CELEBRITIES_21b5_0659,Alexis,CELEBRITIES_OPT_d7e3_000B
"In 1987 this Arquette starred in A Nightmare on Elm Street 3: Dream Warriors.",CELEBRITIES_a122_0660,Patricia,CELEBRITIES_OPT_a412_000B
"Alexis and Patricia Arquette co-starred in a movie called Last Exit to Brooklyn.",CELEBRITIES_808e_0661,False,CELEBRITIES_OPT_4230_000B
"All of the Arquette siblings were born in a commune in Virginia.",CELEBRITIES_2020_0662,False,CELEBRITIES_OPT_a3c0_000B
"This Arquette stars in the television series Medium.",CELEBRITIES_7066_0663,Patricia,CELEBRITIES_OPT_b2b8_000A
"Rosanna Arquette starred in the 2004 film Crash with Terrence Howard.",CELEBRITIES_42fa_0664,False,CELEBRITIES_OPT_096c_000B
"Actors David, Rosanna, Alexis, Richmond and Patricia Arquette are descendants of American explorer Meriwether Lewis.",CELEBRITIES_1b9c_0665,True,CELEBRITIES_OPT_d716_000B
"All zodiac signs have an opposite (called a polarity). Taurus is ruled by Venus and its opposite sign is ruled by Pluto. What zodiac sign is Tauruss polarity?",CELEBRITIES_8d70_0666,Scorpio,CELEBRITIES_OPT_cbae_000D
"Born April 24, 1942 this singer is the first one to have Billboard #1s in 4 decades: 60s, 70s, 80s and 90s.  Shes had many hits including: The Way We Were (1974), Woman in Love (1980) and I Finally Found Someone (1996).",CELEBRITIES_6f95_0667,"Barbara Streisand",CELEBRITIES_OPT_d1f4_000D
"Which element is Taurus associated with?",CELEBRITIES_81b1_0668,Earth,CELEBRITIES_OPT_39fc_000A
"The world of foreign nobility is no stranger to the zodiac sign of Taurus. Many of the following figures were born in April or May. Which of these royalties are correctly matched with their country?",CELEBRITIES_1c78_0669,"Queen Elizabeth  II - Britain; Catherine the Great - Russia; Hirhito - Japan",CELEBRITIES_OPT_dcf3_000A
"Match the following 3 signature movies with the famous Taureans who acted in them: The Shining, Its A Wonderful Life and Reservoir Dogs.",CELEBRITIES_deea_0670,"Jack Nicholson-James Stewart-Harvey Keitel",CELEBRITIES_OPT_e6c3_000A
"Which part of the body does Taurus mostly govern?",CELEBRITIES_067c_0671,throat,CELEBRITIES_OPT_3c7a_000B
"These three people were all born on May 12th. One of them was a notable humanitarian born in 1820 and part of the Royal Red Cross, the other one was a famous actress born in 1907 who won an Oscar for a role in On Golden Pond and the third one was a famous comedian born in 1937 who had 5 Emmy nominations.",CELEBRITIES_fd40_0672,"Florence Nightingale-Katerine Hepburn-George Carlin",CELEBRITIES_OPT_ba0f_000C
"Renée Zellweger was born in Kathy, Texas under this star sign.",CELEBRITIES_5736_0673,Taurus,CELEBRITIES_OPT_81e6_000A
"In 1991 Renée Zellweger graduated from the University of Texas at Austin. What was her major?",CELEBRITIES_3573_0674,"English Language",CELEBRITIES_OPT_7c30_000D
"Although Renée Zellweger had appeared in more than a dozen films before that, it was the 1996 sports movie “Jerry Maguire” which made her famous. What award did Zellweger win for it?",CELEBRITIES_6516_0675,"Broadcast Film Critics Association for Breakthrough Artist",CELEBRITIES_OPT_c0f7_000D
"In 2001 Renée Zellweger starred alongside Hugh Grant and Colin Firth in the British comedy “Bridget Jones’s Diary”. What did the actress do to make the Bridget Jones character more believable?",CELEBRITIES_b8dc_0676,"She gained 20 pounds.",CELEBRITIES_OPT_c4cb_000B
"Who did Renée Zellweger marry in 2005 only to annul the marriage seven months later?",CELEBRITIES_db68_0677,"Kenny Chesney",CELEBRITIES_OPT_70f3_000D
"Prior to her winning the Academy Award for Best Supporting Actress in 2003, how many nominations did Renée Zellweger have in the category of Best Actress?",CELEBRITIES_47a7_0678,two,CELEBRITIES_OPT_6f01_000B
"In which of her movies did Renée Zellwegers character develop an obsession for her favorite soap actor, played by Greg Kinnear?",CELEBRITIES_bd98_0679,"Nurse Betty",CELEBRITIES_OPT_27ec_000B
"For which Academy Award for Best Picture winner did Renée Zellweger take dancing lessons for 10 months?",CELEBRITIES_b0ad_0680,Chicago,CELEBRITIES_OPT_6398_000C
"Name the film in which Renée Zellweger was the voice of Vanessa Bloom.",CELEBRITIES_0730_0681,"Bee Movie",CELEBRITIES_OPT_e624_000A
"For which of these movies did Renée Zellweger win an Oscar for Best Supporting Actress?",CELEBRITIES_5552_0682,"Cold Mountain",CELEBRITIES_OPT_45a9_000B
"Marilyn Monroes first movie appearance was in this 1947 musical comedy movie.",CELEBRITIES_01b7_0683,"The Shocking Miss Pilgrim",CELEBRITIES_OPT_b25c_000A
"Marilyn Monroe starred opposite this celebrated Hollywood actress in the 1952 romantic comedy movie Were Not Married!.",CELEBRITIES_6155_0684,"Ginger Rogers",CELEBRITIES_OPT_8669_000B
"Marilyn Monroe won a Golden Globe for Best Actress in Musical or Comedy for her portrayal of a character named Sugar in this1959 movie.",CELEBRITIES_ceb2_0685,"Some Like It Hot",CELEBRITIES_OPT_9b34_000A
"In what 1953 movie does Marilyn Monroe perform the song Diamonds are a Girls Best Friend?",CELEBRITIES_b9f2_0686,"Gentlemen Prefer Blondes",CELEBRITIES_OPT_334f_000D
"What 1950 movie featuring Marilyn Monroe set a long-running record by receiving fourteen Academy Award nominations?",CELEBRITIES_6027_0687,"All About Eve",CELEBRITIES_OPT_94b4_000D
"What does the chimpanzee Esther accidentally create in the 1952 comedy movie Monkey Business, starring Marilyn Monroe?",CELEBRITIES_7e0d_0688,"Youth potion",CELEBRITIES_OPT_f10d_000B
"Why did Laurence Olivier reportedly decide to quit directing movies after he worked with Marilyn Monroe in the movie The Prince and the Showgirl?",CELEBRITIES_6a62_0689,"Because he was annoyed by Marilyns behavior",CELEBRITIES_OPT_6ba1_000C
"In what 1953 romantic comedy movie did Marilyn Monroe star as golddigger Pola Debevoise?",CELEBRITIES_4d88_0690,"How to Marry a Millionaire",CELEBRITIES_OPT_032d_000A
"What 1955 movie starring Marilyn Monroe featured the unforgettable scene with her white dress blown up by the wind?",CELEBRITIES_be6e_0691,"The Seven Year Itch",CELEBRITIES_OPT_e8d7_000B
"This was the last movie that Marilyn Monroe started filming, but it remained unfinished because of her sudden death.",CELEBRITIES_8a6a_0692,"Somethings Got to Give",CELEBRITIES_OPT_c425_000A
"In 1990, Charles Lane was rushed to the hospital with chest pains and when the doctor asked him if he was a smoker, he replied, No, I quit the habit 45 minutes ago.",CELEBRITIES_fb32_0693,True,CELEBRITIES_OPT_c366_000B
"In 1965, Charles Lane played Uncle Abner in this program.",CELEBRITIES_082e_0694,"Get Smart",CELEBRITIES_OPT_ad19_000C
"What is Ozzy Osbournes real name?",CELEBRITIES_d3ef_0695,"John Osbourne",CELEBRITIES_OPT_703c_000B
"Which of these is one of Black Sabbaths former names?",CELEBRITIES_5e97_0696,Earth,CELEBRITIES_OPT_eade_000C
"Where did Black Sabbath take their name from?",CELEBRITIES_3505_0697,"a Boris Karloff film",CELEBRITIES_OPT_332e_000C
"What Black Sabbath members right hand was damaged as a result of an industrial accident?",CELEBRITIES_0c8d_0698,"Tony Iommi",CELEBRITIES_OPT_74f7_000A
"In what city was Black Sabbath formed?",CELEBRITIES_5234_0699,Birmingham,CELEBRITIES_OPT_5117_000B
"In 1968, Toni Iommi briefly left Black Sabbath to play in this band.",CELEBRITIES_eacf_0700,"Jethro Tull",CELEBRITIES_OPT_c6a4_000A
"Which of these movies did guitarist Tony Iommi appear in?",CELEBRITIES_71af_0701,"The Rolling Stones Rock and Roll Circus",CELEBRITIES_OPT_d9b9_000D
"What was the last Black Sabbath studio album with Ozzy Osbourne as lead singer?",CELEBRITIES_4e1f_0702,"Never Say Die!",CELEBRITIES_OPT_60ca_000C
"Which of these singers never recorded albums with Black Sabbath in the period 1968-2008?",CELEBRITIES_ce59_0703,"Joe Lynn Turner",CELEBRITIES_OPT_fb75_000D
"Which statement is true about Gregory Pecks birth?",CELEBRITIES_1499_0704,"He was born Eldred Gregory Peck on April 5, 1916 in La Jolla, California.",CELEBRITIES_OPT_88e7_000A
"Select the correct statement about Gregory Pecks life.",CELEBRITIES_d1a1_0705,"At about 23 he left California to become an actor in New York City.",CELEBRITIES_OPT_4ea8_000C
"Gregory Peck felt that the American Film Institute was just a useless organization.",CELEBRITIES_f270_0706,False,CELEBRITIES_OPT_296b_000B
"In 1947 Gregory Peck founded this important theater with the help of Mel Ferrer and Dorothy McGuire.",CELEBRITIES_b5ed_0707,"La Jolla Playhouse",CELEBRITIES_OPT_6b2a_000D
"In 1967 Gregory Peck received The Jean Hersholt Award from the Academy of Motion Pictures Arts  Science. This award is given for which of the following?",CELEBRITIES_f5e4_0708,"Humanitarian activities",CELEBRITIES_OPT_42d7_000C
"Gregory Peck was well known as an active supporter of the Republican Party.",CELEBRITIES_3e95_0709,False,CELEBRITIES_OPT_45f1_000B
"What do Gene Autry, Kirk Douglas, Gregory Peck and Jimmy Stewart have in common?",CELEBRITIES_1282_0710,"Their stars on Hollywoods Walk of Fame were stolen.",CELEBRITIES_OPT_a8b2_000B
"Gregory Peck had many  close friends. Which of the following was not one of them?",CELEBRITIES_0edc_0711,"Ronald Reagan",CELEBRITIES_OPT_1875_000A
"In 1980 Gregory Peck made unpaid ads for the Chrysler Automobile Corporation .",CELEBRITIES_a57e_0712,True,CELEBRITIES_OPT_30c4_000B
"After starring in 1958s  The Bravados, Gregory Peck made this decision.",CELEBRITIES_6dd6_0713,"To buy a real working ranch and raise horses",CELEBRITIES_OPT_dab0_000C
"Gregory Peck won one Oscar. For which movie did he get the Oscar for The Best Actor?",CELEBRITIES_4990_0714,"To Kill a Mocking Bird",CELEBRITIES_OPT_5426_000D
"In the late 1960s Gregory Peck fought very hard but unsuccessfully for this cause.",CELEBRITIES_45f8_0715,"To make full-length animated films eligible for the Best Picture Oscar",CELEBRITIES_OPT_d817_000D
"Which statement is untrue about Gregory Peck?",CELEBRITIES_7522_0716,"He was an opponent of gun control.",CELEBRITIES_OPT_c477_000D
"Gregory Peck appeared as a hero in a Marvel comic book.",CELEBRITIES_e7cc_0717,True,CELEBRITIES_OPT_a506_000A
"Find the untrue statement about Gregory Peck.",CELEBRITIES_ef18_0718,"He considered running for president against Ronald Reagan.",CELEBRITIES_OPT_d257_000A
"Over 3,000 people tried to attend Gregory Pecks funeral. To insure that Pecks friends and relatives would have seats they were told to give this password to the ushers.",CELEBRITIES_9141_0719,Atticus,CELEBRITIES_OPT_7178_000C
"What is Hank Williams Jr.s nickname?",CELEBRITIES_1ee7_0720,Bocephus,CELEBRITIES_OPT_68e6_000A
"Steve is Hank Williams, Jr.s real first name.",CELEBRITIES_d28d_0721,False,CELEBRITIES_OPT_5b1f_000A
"In 1975, country singer Hank Williams Jr. fell of off which mountain?",CELEBRITIES_b88d_0722,"Ajax Mountain",CELEBRITIES_OPT_3644_000B
"What was Hank Williams Jr. first wifes name?",CELEBRITIES_9982_0723,June,CELEBRITIES_OPT_3ae5_000D
"Hank Williams Jr. was 14 when his dad died.",CELEBRITIES_a946_0724,False,CELEBRITIES_OPT_505d_000B
"When was Hank Williams, Jr. born?",CELEBRITIES_945b_0725,"May 26, 1949",CELEBRITIES_OPT_8b7a_000C
"Is there a movie based on Hank Williams, Jr.s life?",CELEBRITIES_426d_0726,Yes,CELEBRITIES_OPT_7822_000B
"What is the first name of Hank Williams Jr.s son?",CELEBRITIES_7ed4_0727,Shelton,CELEBRITIES_OPT_ec95_000A
"Which of these is not a Hank Williams Jr. song?",CELEBRITIES_06c0_0728,Jambalya,CELEBRITIES_OPT_b51a_000B
"What was Hank Williams Jr.s first number one album on the country charts?",CELEBRITIES_c3f6_0729,"Songs My Father Left Me",CELEBRITIES_OPT_1a56_000C
"Who was the first European explorer to visit Costa Rica?",CELEBRITIES_d885_0730,"Christopher Columbus",CELEBRITIES_OPT_e358_000C
"Which of these animals cannot be found in Costa Rica?",CELEBRITIES_408c_0731,"Giant Armadillo",CELEBRITIES_OPT_9722_000D
"In 2007, Gaston Fournier was selected to be artistic coordinator in this famous Opera House.",CELEBRITIES_1ede_0732,"La Scala in Milan",CELEBRITIES_OPT_6967_000B
"In 2006, Costa Rica was the second exporter in the world of what crop?",CELEBRITIES_8cba_0733,bananas,CELEBRITIES_OPT_aac4_000C
"What city is the capital of Austria?",CELEBRITIES_1806_0734,Vienna,CELEBRITIES_OPT_3070_000C
"Which great composer was not from Austria?",CELEBRITIES_e091_0735,"Johann Sebastian Bach",CELEBRITIES_OPT_9f75_000D
"Which of these famous actors was born in Austria?",CELEBRITIES_bc32_0736,"Arnold Schwarzenegger",CELEBRITIES_OPT_4ade_000D
"Hermann Maier (Herminator) was an Austrian star of which winter sport?",CELEBRITIES_be11_0737,"Alpine skiing",CELEBRITIES_OPT_9f9d_000D
"What is the official language of Austria?",CELEBRITIES_e1ab_0738,German,CELEBRITIES_OPT_3f6a_000B
"Austria is a landlocked country, which shares borders with how many other landlocked countries?",CELEBRITIES_90e8_0739,5,CELEBRITIES_OPT_88b8_000A
"What is the meaning of the word from which the name Austria is derived?",CELEBRITIES_df6f_0740,"Eastern realm",CELEBRITIES_OPT_d7cd_000B
"Which mountain range covers most of Austrias territory?",CELEBRITIES_a20f_0741,"the Alps",CELEBRITIES_OPT_2e9a_000C
"The House of Habsburg was a powerful dynasty from Austria that once ruled half of Europe. Which of these thrones was never occupied by a Habsburg?",CELEBRITIES_518a_0742,Polish,CELEBRITIES_OPT_468b_000A
"Austria-Hungary was a vast empire that covered much of Central Europe. Which present day country was not part of this empire?",CELEBRITIES_8c2d_0743,Serbia,CELEBRITIES_OPT_2339_000B
"What movie brought Anthony Hopkins his first Academy Award?",CELEBRITIES_0124_0744,"The Silence of the Lambs",CELEBRITIES_OPT_1310_000B
"What popular painter did Anthony Hopkins portray in a 1996 movie directed by James Ivory?",CELEBRITIES_7717_0745,"Pablo Picasso",CELEBRITIES_OPT_ada6_000D
"What historical figure did Anthony Hopkins portray in the 1981 television film The Bunker?",CELEBRITIES_3868_0746,"Adolf Hitler",CELEBRITIES_OPT_8dc4_000C
"Who is the director of the 1992 horror movie Dracula, featuring Anthony Hopkins as Professor Abraham Van Helsing?",CELEBRITIES_31d2_0747,"Francis Ford Coppola",CELEBRITIES_OPT_30a7_000B
"What American President did Anthony Hopkins portray in the 1997 Steven Spielberg movie Amistad?",CELEBRITIES_1ba0_0748,"John Quincy Adams",CELEBRITIES_OPT_67f9_000D
"What character did Anthony Hopkins voice in the 2000 movie How the Grinch Stole Christmas?",CELEBRITIES_7f19_0749,"The narrator",CELEBRITIES_OPT_28f9_000C
"What was the name of the 2001 sequel to the 1991 thriller The Silence of the Lambs, both starring Anthony Hopkins?",CELEBRITIES_abe2_0750,Hannibal,CELEBRITIES_OPT_0893_000B
"What character did Anthony Hopkins portray in the 2007 movie Beowulf?",CELEBRITIES_dea3_0751,"King Hrothgar",CELEBRITIES_OPT_f8b2_000C
"What actor was originally considered for the role of US President Richard Nixon in the 1995 movie Nixon, eventually played by Anthony Hopkins?",CELEBRITIES_c3ff_0752,"All of these",CELEBRITIES_OPT_3ad8_000C
"Anthony Hopkins portrayed this character in the 1993 movie The Remains of the Day.",CELEBRITIES_3e04_0753,"Head Butler Mr James Stevens",CELEBRITIES_OPT_201c_000A
"Comedians Abbott and Costellos most famous routine is Whos on First?.  Which is the only baseball position not mentioned in that routine?",CELEBRITIES_11ce_0754,Rightfield,CELEBRITIES_OPT_45c8_000C
"Which mathematical equation does American comedian Lou Costello in a routine use to prove that thirteen 7’s equal 28?",CELEBRITIES_af89_0755,"All of these",CELEBRITIES_OPT_8dd1_000A
"In which of these sports can a father be a mudder, as explained to Costello by Abbott in one of their comedy routines?",CELEBRITIES_d26a_0756,"horse racing",CELEBRITIES_OPT_6bb3_000A
"In the movie Hold That Ghost, what animals does Camille Brewster (Joan Davis) tell Lou Costello she cannot go to bed without?",CELEBRITIES_28b9_0757,Mules,CELEBRITIES_OPT_1856_000D
"Can you pick the words that sets off a deranged derelict to beat up Lou Costello every time he hears them mentioned in the movie Lost in a Harem?",CELEBRITIES_42a6_0758,"Niagara Falls",CELEBRITIES_OPT_8528_000D
"In the movie Naughty Nineties, what does the American comedian Abbott do to prove to his partner Costello that he cannot hit him while they are both standing on the end of a handkerchief?",CELEBRITIES_d1c1_0759,"Closes the door over his half",CELEBRITIES_OPT_df45_000D
"In the movie Abbott  Costello Meet Frankenstein”, Costello does a type of magic trick. What is it?",CELEBRITIES_616e_0760,"He pulls out the tablecloth without upsetting the candles and dinnerware.",CELEBRITIES_OPT_bf79_000B
"In Abbott and Costello’s routine Susquehanna Company, almost all the items that Lou Costello was to deliver were destroyed by people hearing the mention of that companys name. What were those items?",CELEBRITIES_f90b_0761,Hats,CELEBRITIES_OPT_86c1_000B
"Which of these foods is the name of a street in comedians Abbott and Costello’s routine, where Costello gets beaten up by mentioning that name?",CELEBRITIES_f9b5_0762,Bagel,CELEBRITIES_OPT_d001_000C
"What year was Lou Ferrigno born?",CELEBRITIES_5bcd_0763,1951,CELEBRITIES_OPT_39ae_000D
"Lou Ferrigno lost some of his hearing as a child.",CELEBRITIES_3d39_0764,True,CELEBRITIES_OPT_ea30_000A
"In what 1977 competition did Lou Ferrigno place 4th?",CELEBRITIES_eadf_0765,"Worlds Strongest Man",CELEBRITIES_OPT_470c_000D
"Which of the following shows did Lou Ferrigno not appear in?",CELEBRITIES_bd6e_0766,Friends,CELEBRITIES_OPT_c486_000A
"What popular sitcom did Lou Ferrigno play himself in?",CELEBRITIES_fa70_0767,"King of Queens",CELEBRITIES_OPT_ee1a_000C
"Argentina is the second largest country in terms of area and population on the continent it is located.",CELEBRITIES_4685_0768,True,CELEBRITIES_OPT_d5bd_000A
"The name of Argentina comes from a Latin word which means silver.",CELEBRITIES_ccce_0769,True,CELEBRITIES_OPT_21ee_000B
"What is the official language of Argentina?",CELEBRITIES_21fc_0770,Spanish,CELEBRITIES_OPT_0854_000A
"What is the predominant religion in Argentina?",CELEBRITIES_e58d_0771,"Roman Catholicism",CELEBRITIES_OPT_2a45_000D
"What is the motto of Argentina?",CELEBRITIES_1c9e_0772,"En unión y libertad",CELEBRITIES_OPT_c47c_000D
"What is the national anthem of Argentina?",CELEBRITIES_164c_0773,"Himno Nacional Argentino",CELEBRITIES_OPT_81c1_000D
"What is the capital of Argentina?",CELEBRITIES_6770_0774,"Buenos Aires",CELEBRITIES_OPT_e36f_000A
"What is the currency of Argentina?",CELEBRITIES_bfd5_0775,peso,CELEBRITIES_OPT_fcf7_000B
"Who is the first president of Argentina?",CELEBRITIES_12dd_0776,"Bernardino Rivadavia",CELEBRITIES_OPT_e14b_000A
"On what continent is Argentina located?",CELEBRITIES_ab53_0777,"South America",CELEBRITIES_OPT_1ba9_000B
"Stephen Fry was born in 1957 to an English father and an Austrian-Jewish mother. Which borough of London was he born in?",CELEBRITIES_8dae_0778,Camden,CELEBRITIES_OPT_e353_000D
"Stephen Fry was expelled from two schools between the ages of 14 and 16",CELEBRITIES_2221_0779,True,CELEBRITIES_OPT_5d68_000A
"At the age of seventeen, Stephen Fry was imprisoned for 3 months for what illegal activity?",CELEBRITIES_73e3_0780,Fraud,CELEBRITIES_OPT_dc83_000C
"Following his release from prison, Stephen Fry studied hard to successfully gain entrance to which University?",CELEBRITIES_10d5_0781,Cambridge,CELEBRITIES_OPT_bf85_000C
"While at University, Stephen Fry joined an amateur theatrical group where he met his comedy partner Hugh Laurie. What was the name of the theatrical group?",CELEBRITIES_2804_0782,Footlights,CELEBRITIES_OPT_9acd_000A
"Stephen Fry first came to public attention when he partnered Hugh Laurie on Saturday Live. This led to him being cast as Lord Melchett in which successful comedy series?",CELEBRITIES_aeef_0783,"Blackadder II",CELEBRITIES_OPT_50b8_000C
"What was the title of the 4-season long TV sketch show created by Stephen Fry and Hugh Laurie?",CELEBRITIES_a526_0784,"A Bit of Fry and Laurie",CELEBRITIES_OPT_c32c_000D
"What is the link between Stephen Fry and popular boy-wizard Harry Potter?",CELEBRITIES_9115_0785,"Fry is the voice of the audiobook versions of the Harry Potter stories and their videogame adaptations.",CELEBRITIES_OPT_56f4_000C
"Whilst appearing in the stage play, Cell Mates, in 1995 Stephen Fry suffered a nervous breakdown and disappeared for a number of days. In which country did he reappear in public?",CELEBRITIES_98ce_0786,Belgium,CELEBRITIES_OPT_e4df_000B
"What does Brad Pitts tattoo written in French on his left forearm mean?",CELEBRITIES_2c9f_0787,"Life is absurd.",CELEBRITIES_OPT_2f14_000A
