question,QID,answer,answer_OID
"If police catch a graffiti offender and they are under 18, the parents will have to pay a fine, up to this amount.",HOBBIES_4e0e_0259,"$ 10 000",HOBBIES_OPT_dbb5_000D
"The word graffiti comes from this language.",HOBBIES_0d75_0260,Italian,HOBBIES_OPT_8880_000C
"These ancient people drew graffiti on walls and monuments.",HOBBIES_c5af_0261,Romans,HOBBIES_OPT_4887_000B
"Graffiti is plural. This is the singular form.",HOBBIES_589a_0262,Graffito,HOBBIES_OPT_196c_000B
"He was one of the first New York graffiti vandals.",HOBBIES_430d_0263,"Taki 183",HOBBIES_OPT_aaa0_000D
"This is what most graffiti artists prefer to be called.",HOBBIES_939d_0264,Writers,HOBBIES_OPT_3845_000C
"The mascot of which cereal is an animated sun, named Sunny?",HOBBIES_139f_0265,"Raisin Bran",HOBBIES_OPT_f431_000C
"What characters from an animated series, did the cereal Fruity Pebbles feature as its mascot?",HOBBIES_cca0_0266,"None of these",HOBBIES_OPT_ba56_000A
"What was the original mascot for the Cookie Crisp cereal?",HOBBIES_b709_0267,"a wizard",HOBBIES_OPT_e8cf_000B
"Complete the advertising slogan of a peanut butter brand: “Choosy mothers choose ______",HOBBIES_5f01_0268,Jif,HOBBIES_OPT_a671_000B
"Who was the creator of the “Peanuts” cartoon, that featured characters like Lucy, Linus, Snoopy and Charlie Brown?",HOBBIES_cc86_0269,"Charles Schulz",HOBBIES_OPT_257f_000B
"Peanuts are not considered to be nuts. They are legumes, and belong to the same class as peas and beans.",HOBBIES_ad47_0270,True,HOBBIES_OPT_444d_000A
"This botanist taught former slaves farming techniques for self-sufficiency and is known for suggesting hundreds of uses for the peanut.",HOBBIES_ad71_0271,"George Washington Carver",HOBBIES_OPT_71d1_000C
"What US President was a peanut farmer from the south?",HOBBIES_1ed2_0272,"Jimmy Carter",HOBBIES_OPT_023b_000A
"Art Paul Schlosser wrote a song about peanut butter called Have A Peanut Butter Sandwich.",HOBBIES_110e_0273,True,HOBBIES_OPT_4dc3_000B
"This peanut related sandwich, common in the USA and Canada, is often served with a glass of milk.",HOBBIES_85f7_0274,"Peanut butter and jelly",HOBBIES_OPT_442c_000A
"This snack food company, founded in 1906, is famous for its peanuts and the Mr. Peanut icon.",HOBBIES_f5ef_0275,Planters,HOBBIES_OPT_9e78_000C
"Who was the inventor of the Malian peanut sheller?",HOBBIES_1546_0276,"Jock Brandis",HOBBIES_OPT_dd23_000D
"Elvis Presley, who was keen on Peanut Butter and Banana sandwiches, passed away in what year?",HOBBIES_7ea3_0277,1977,HOBBIES_OPT_4b16_000B
"This world-famous manufacturer of athletic shoes has its origins in a company called Blue Ribbon Sports, founded by Phil Knight and his track coach, Bill Bowerman.",HOBBIES_844e_0278,Nike,HOBBIES_OPT_620e_000A
"The fabric hook-and-loop fasteners with the brand name, Velcro, were invented by Swiss engineer Georges de Mestral in what year?",HOBBIES_1fc6_0279,1948,HOBBIES_OPT_b4e8_000B
"In L. Frank Baums story, The Wonderful Wizard of OZ, the Good Witch of the North comes with the Munchkins to greet Dorothy, and gives her ruby slippers.",HOBBIES_594f_0280,False,HOBBIES_OPT_0426_000B
"High-heeled shoes were first invented by men around 1500s AD, with this purpose in mind.",HOBBIES_39fb_0281,"To keep feet from slipping out of stirrups while riding",HOBBIES_OPT_03c8_000C
"The song, Blue Suede Shoes, which is generally associated with Elvis Presley, had a massive chart success in the 1950s. Who wrote the song?",HOBBIES_b0c9_0282,"Carl Perkins",HOBBIES_OPT_b96d_000B
"A clog is a type of shoe, made predominantly out of leather, associated with the Netherlands.",HOBBIES_f72d_0283,False,HOBBIES_OPT_50cb_000A
"The popular board game Monopoly is named after the economic term of the same name which refers to what market structure?",HOBBIES_de7d_0284,"The domination of the market by a single entity",HOBBIES_OPT_5e02_000A
"The board game Monopoly was initially created not only for entertaining purposes but also to demonstrate this aspect of the market.",HOBBIES_ba81_0285,"The negatives of concentrating land in private-owned properties",HOBBIES_OPT_007e_000B
"During World War 2 the game Monopoly was used by the British Secret Services for this very practical and clever purpose.",HOBBIES_a433_0286,"To secretly provide prisoners of war held by the Nazis with useful objects – maps, compasses, real money, etc.",HOBBIES_OPT_dcf9_000D
"In which of these U.S. cities did the first worldwide Monopoly championship take place?",HOBBIES_2f8f_0287,"New York",HOBBIES_OPT_b6e8_000D
"Which if the following is not among the 12 standard tokens used in Monopoly?",HOBBIES_49e1_0288,"A kettle",HOBBIES_OPT_f9fe_000C
"According to the official Monopoly rules what happens if the bank runs out of money during the course of the game?",HOBBIES_5b8b_0289,"The game continues - additional money can be added",HOBBIES_OPT_4f53_000D
"The term Monopoly money has been used in popular culture to refer to which of these types of currencies?",HOBBIES_be41_0290,"All of these",HOBBIES_OPT_5226_000D
"In the standard Monopoly game set, what is the number of the Chance cards?",HOBBIES_d863_0291,16,HOBBIES_OPT_e5be_000B
"What version of Monopoly was produced in 1978 by retailer Neiman Marcus?",HOBBIES_2f48_0292,"Chocolate Monopoly",HOBBIES_OPT_e906_000B
"Although the Parker Brothers company states that the right length of a Monopoly game should be about 45 minutes, the game often continues for hours because of the hard-to-reach terminating conditions. How much did  the longest Monopoly game on record last according to the toy company Hasbro (owner of Parker Brothers)?",HOBBIES_5cd1_0293,"70 days",HOBBIES_OPT_5da5_000A
"This is one of the fashion designers whose designs were included in Barbie Dolls collection of couture.",HOBBIES_7900_0294,Gucci,HOBBIES_OPT_c279_000C
"Barbie.com is the number one girls site.  There are about this many visits to the site each month.",HOBBIES_debb_0295,"Over 8 million",HOBBIES_OPT_ce8f_000D
"This is Barbies full name.",HOBBIES_0c12_0296,"Barbie Millicent Roberts",HOBBIES_OPT_d2b2_000D
"This is the best selling Barbie doll ever.",HOBBIES_139e_0297,"Totally Hair Barbie",HOBBIES_OPT_71d9_000A
"This is what Barbie Doll is made of.",HOBBIES_ac02_0298,"Polyvinyl Chloride",HOBBIES_OPT_0ea7_000A
"This is the age difference between Barbie and her boyfriend Ken.",HOBBIES_f2b8_0299,"2 years",HOBBIES_OPT_fa5a_000D
"She was the fist celebrity to join the Barbie family.",HOBBIES_4075_0300,Twiggy,HOBBIES_OPT_edba_000A
"The number of countries that sell  Barbie dolls.",HOBBIES_1ae0_0301,140,HOBBIES_OPT_7087_000B
"The idea about Barbie came to her creator Ruth Handler, when she saw an adult looking doll called this.",HOBBIES_4610_0302,Lilli,HOBBIES_OPT_9bd5_000A
"On February 12, 2004 Barbie and Ken did this.",HOBBIES_267a_0303,"Broke up",HOBBIES_OPT_3395_000D
"Parts of the plant Helianthus annuus are edible.",HOBBIES_3f41_0304,True,HOBBIES_OPT_c2ef_000B
"Asteraceae is a flower, commonly known as this.",HOBBIES_4fe1_0305,"All of the these",HOBBIES_OPT_39bd_000C
"Which of these wild roses is native to China?",HOBBIES_64dc_0306,"Rosa laevigata",HOBBIES_OPT_8722_000A
"Dianthus caryophyllus, or carnation,  was originally grown in which colour?",HOBBIES_b77a_0307,Pink,HOBBIES_OPT_c55f_000D
"Gypsophila flowers are sometimes referred to as this.",HOBBIES_d4a0_0308,"Babys breath",HOBBIES_OPT_1d62_000D
"Highly coveted bulbs of a member of the Liliaceae family, caused this in the Netherlands in the early 17th century.",HOBBIES_8999_0309,Tulipomania,HOBBIES_OPT_eebc_000D
"The common name of the flower, Lilium lancifolium, is the name of a character in which childrens classic?",HOBBIES_e452_0310,"The Adventures of Peter Pan",HOBBIES_OPT_2cc9_000C
"How many solar segments are there in a year of the Chinese calendar?",HOBBIES_481e_0311,24,HOBBIES_OPT_efdd_000A
"It is considered that Chinese astrology emerged around this time.",HOBBIES_baaf_0312,"3000 BC",HOBBIES_OPT_892d_000A
"To define someones personality, the Chinese consider this.",HOBBIES_99ad_0313,"The year of birth",HOBBIES_OPT_72ec_000B
"What was the name of the Emperor who introduced the first cycle of Chinese zodiac in 2637 BC?",HOBBIES_87fa_0314,"Huang Ti",HOBBIES_OPT_53ae_000D
"Chinese zodiac is not limited to just defining what animal you are. It also tells you this.",HOBBIES_ecc9_0315,"Your element",HOBBIES_OPT_8708_000B
"How many groups are the twelve signs arranged in?",HOBBIES_c93e_0316,"4 groups of 3",HOBBIES_OPT_838d_000C
"How many astrological signs are there in the Chinese zodiac?",HOBBIES_06fb_0317,12,HOBBIES_OPT_4a41_000C
"Who determined the order in which the astrological signs appear?",HOBBIES_8ec4_0318,Buddha,HOBBIES_OPT_43b7_000B
"Which sign is considered to be most lucky and powerful?",HOBBIES_0e85_0319,Dragon,HOBBIES_OPT_df14_000C
"The roots of Chinese astrology lay in the teachings of this ancient Chinese philosopher.",HOBBIES_f7aa_0320,Confucius,HOBBIES_OPT_f911_000A
"What company is the manufacturer of Mr. Goodbar?",HOBBIES_8f72_0321,Hershey,HOBBIES_OPT_c5f8_000D
"This is the kind of rice you should use for your risotto.",HOBBIES_584b_0322,"Round or semi-round rice",HOBBIES_OPT_a543_000A
"You should begin the preparation of your meal by mincing a small onion and mixing it with herbs. Then you should saute them in olive oil or this.",HOBBIES_c7ef_0323,"Unsalted butter",HOBBIES_OPT_f656_000C
"You should stir the rice while frying it until it becomes this.",HOBBIES_082f_0324,Translucent,HOBBIES_OPT_b400_000D
"To prevent rice from sticking, you should do this.",HOBBIES_c926_0325,Stir,HOBBIES_OPT_4fd4_000C
"When you add the previously prepared seasoning, pour one third of a cup of this beverage and wait for it to evaporate.",HOBBIES_8e76_0326,Wine,HOBBIES_OPT_2d1f_000A
"When you add a ladle of broth to the risotto, it should be in this condition.",HOBBIES_c57b_0327,Simmering,HOBBIES_OPT_b1e4_000D
"There are more ladles of broth to be added to risotto until the rice reaches the al dente state. You should add each ladle of broth when this happens.",HOBBIES_0280_0328,"The rice absorbs the previous one",HOBBIES_OPT_ee7c_000C
"Once rice is soft enough, you should add this.",HOBBIES_90a6_0329,"A tablespoon of butter",HOBBIES_OPT_6d51_000A
"You can make your risotto even more delicious by stirring a quarter cup of heavy cream, which would turn your Risotto into this kind.",HOBBIES_129f_0330,Mantecato,HOBBIES_OPT_190b_000A
"The moment to serve the risotto has come.  Let it stand for three minutes so that flavours mix, then prepare the plates. To serve risotto properly, you should do what with the plates?",HOBBIES_ea87_0331,"Preheat them",HOBBIES_OPT_9fa2_000C
"The first industrial production of cheese in the world started in 1815,  in which country?",HOBBIES_9b05_0332,Switzerland,HOBBIES_OPT_12e1_000B
"The traditional Czech farmhouse hard cheese, made in Karlovy Vary, is known by what name?",HOBBIES_2d84_0333,Abertam,HOBBIES_OPT_5de7_000A
"Which of the following cheeses is a hard cheese?",HOBBIES_c0a3_0334,Emmental,HOBBIES_OPT_5609_000C
"In 1666 the first legal document to mention cheese was issued in Toulouse and it referred to what sort of cheese?",HOBBIES_245b_0335,Roquefort,HOBBIES_OPT_e951_000B
"In 1953, several European countries ratified this convention to protect some sorts of cheese from conterfeiting.",HOBBIES_f5b9_0336,"The Stresa Convention",HOBBIES_OPT_76fa_000A
"The first TV commercial for cheese was aired in 1968 for which sort of French cheese?",HOBBIES_692d_0337,Boursin,HOBBIES_OPT_d663_000A
"Airag is a Turkish semi-soft cheese made from what milk?",HOBBIES_35e2_0338,"Mare milk",HOBBIES_OPT_d830_000A
"The Juustoleipa cheese, traditionally made from reindeer milk, is typical of which region in Europe?",HOBBIES_c52e_0339,"Finland and Lapland",HOBBIES_OPT_04d9_000B
"In 1536 cheese-makers in Veneto, Italy, created the oldest precedent of falsification by trying to make what cheese?",HOBBIES_9cf5_0340,Parmesan,HOBBIES_OPT_891b_000A
"Mascarpone is a  vegetarian Italian cheese, traditionally included in the recipe for  what layered dessert?",HOBBIES_ee98_0341,Tiramisu,HOBBIES_OPT_c583_000B
"This famous mountain flower, endangered in many countries, is the national flower of Switzerland and Austria.",HOBBIES_bafa_0342,Edelweiss,HOBBIES_OPT_9c1e_000C
"It is national flower of Venezuela, and its family consists of more than 25 000 species.",HOBBIES_a3f4_0343,Orchid,HOBBIES_OPT_149b_000B
"Which is the national flower of Mexico and Columbia, introduced to Europe as late as the end of the 19th century?",HOBBIES_c4f1_0344,Dahlia,HOBBIES_OPT_9a55_000A
"This perennial bulbous plant from the family of Liliaceae is the national flower of Iran.",HOBBIES_6e20_0345,Tulip,HOBBIES_OPT_9dfd_000D
"This plant, whose name in Greek means rose tree, is widespread in the Sino-Himalayan region and is the national flower of Nepal.",HOBBIES_384a_0346,Rhododendron,HOBBIES_OPT_1ac9_000B
"What is the common name of the national flower of India, which is also called Sacred water lily and is often associated with Buddhism?",HOBBIES_b670_0347,Lotus,HOBBIES_OPT_d92a_000D
"This special kind of clover, originally used in medicine, is the national flower of Ireland.",HOBBIES_0bce_0348,Shamrock,HOBBIES_OPT_59e7_000C
"This flower, often associated with narcissism and egoism in art, is the national flower of Wales.",HOBBIES_3b86_0349,Daffodil,HOBBIES_OPT_28ea_000A
"This plant with small blue flower heads, often regarded as a weed in the past, is the national flower of Estonia.",HOBBIES_1eaa_0350,"Blue cornflower",HOBBIES_OPT_9dd9_000C
"This fashion designer, whose first collection was entitled The Trapeze Line, once said the following words: I wish I had invented blue jeans. They have expression, modesty, sex appeal, simplicity - all I hope for in my clothes.",HOBBIES_e0bb_0351,"Ives Saint-Laurent",HOBBIES_OPT_1edd_000A
"This American fashion designer is widely recognized as the creator of the American Look.",HOBBIES_94d1_0352,"Claire McCardell",HOBBIES_OPT_c9e9_000C
"In 1987, this designer received an Oscar for Best Foreign Designer from the Council of Fashion Designers of America, and later the same year, he opened his own couture house in Paris.",HOBBIES_7ba7_0353,Lacroix,HOBBIES_OPT_d5b7_000C
"The trilby is an item which belongs to what clothing group?",HOBBIES_0834_0354,Hats,HOBBIES_OPT_1f8f_000B
"In the 1920s, this fashion designer popularized the little black dress - a short  evening or cocktail dress.",HOBBIES_6732_0355,"Coco Chanel",HOBBIES_OPT_5d3a_000D
"What famous person made the following observation about fashion: Fashion wears out more apparel than the man?",HOBBIES_5464_0356,Shakespeare,HOBBIES_OPT_1209_000C
"The first hotdog stand in New York was opened in 1867.",HOBBIES_a8f6_0357,True,HOBBIES_OPT_5441_000A
"What year were the first frozen pizzas introduced in grocery stores?",HOBBIES_68f3_0358,1957,HOBBIES_OPT_9771_000A
"George Crum invented potato chips.",HOBBIES_7c66_0359,True,HOBBIES_OPT_e6bd_000B
"Where was the first wrapped candy bar sold?",HOBBIES_f800_0360,Canada,HOBBIES_OPT_e38d_000A
"Where did popcorn originate?",HOBBIES_4c16_0361,Mexico,HOBBIES_OPT_7a92_000A
"Which company created the worlds largest doughnut in 1998?",HOBBIES_24d2_0362,"Winchells House of Doughnuts",HOBBIES_OPT_c78b_000D
"Lionel Sterberger grilled the first cheeseburger in 1945.",HOBBIES_9c01_0363,False,HOBBIES_OPT_06e0_000A
"In what year did William Kolb invent the first red candy apple?",HOBBIES_f1c7_0364,1908,HOBBIES_OPT_827c_000A
"What candy bar was used in the 1985 movie The Goonies?",HOBBIES_e8be_0365,babyruth,HOBBIES_OPT_bf3f_000A
"What do you call an Austrian dessert that is a sweet almond paste dipped in chocolate?",HOBBIES_156b_0366,Marzipan,HOBBIES_OPT_9c82_000D
"The French fries are believed to have been invented in what country?",HOBBIES_98ee_0367,Belgium,HOBBIES_OPT_623e_000C
"Name the traditional Russian hot soup made of broth, beets, and tomato juice with various vegetables.",HOBBIES_6a81_0368,Borscht,HOBBIES_OPT_d336_000B
"What Greek cheese is made of 70% ewes and 30% goats milk?",HOBBIES_e971_0369,Feta,HOBBIES_OPT_18af_000D
"Fry up is another name for the traditional breakfast of what country?",HOBBIES_1e0a_0370,England,HOBBIES_OPT_fe0f_000C
"This is a traditional dish in Austria and Germany made of a thin peace of veal meat coated with flour, egg and bread crumb.",HOBBIES_bf75_0371,"Wiener Schnitzel",HOBBIES_OPT_ec5a_000C
"Risotto is made with special kinds of rice and is traditionally served with fish products or cheese. What country does this dish come from?",HOBBIES_6254_0372,Italy,HOBBIES_OPT_868d_000B
"What are the ingredients of  the cold Spanish soup Gazpacho?",HOBBIES_19c8_0373,"Stale bread, garlic, olive oil, salt, tomato and vinegar",HOBBIES_OPT_ab3e_000B
"Where did the modern-day restaurant come from?",HOBBIES_ad62_0374,France,HOBBIES_OPT_429b_000A
"What is the executive chef of the kitchen called?",HOBBIES_1999_0375,"Chef de Cuisine",HOBBIES_OPT_658f_000B
"One of the possible origins of the popular expression rule of thumb  is believed to be connected to the process of brewing beer.",HOBBIES_91bd_0376,True,HOBBIES_OPT_d16a_000A
"John Wagner, the first American to produce lager beer, had a brewery in which state?",HOBBIES_cc87_0377,Pennsylvania,HOBBIES_OPT_8a3c_000B
"The term cenosillicaphobia, related to drinking beer and alcohol as a whole, means what?",HOBBIES_8469_0378,"A fear of an empty glass",HOBBIES_OPT_b3b0_000B
"The oldest known recipe for a beverage still in existence is a recipe for beer.",HOBBIES_ee86_0379,True,HOBBIES_OPT_755e_000A
"Samuel Adams Triple Bock, produced by the Boston Beer Company, reaches what percentage of alcohol by volume?",HOBBIES_d887_0380,17%,HOBBIES_OPT_4774_000D
"The national epic poem of which country includes an early ode to beer in Verse XX: Sing the songs of beer immortal!?",HOBBIES_9cac_0381,Finland,HOBBIES_OPT_49fd_000A
"Charles Dickens made the following statement about beer: It was as natural as eating and to me as necessary, and I would not have thought of eating a meal without drinking beer.",HOBBIES_be0b_0382,False,HOBBIES_OPT_a095_000A
"Literally translated Feng Shui means wind and water.",HOBBIES_f5d3_0383,True,HOBBIES_OPT_c7ee_000A
"One of the major purposes of Feng Shui is the search for the universal abstract energy or life force that governs our world. It is called this.",HOBBIES_0b5d_0384,Chi,HOBBIES_OPT_72d5_000B
"Wind is one of the five elements.",HOBBIES_dc25_0385,False,HOBBIES_OPT_e614_000A
"The cycle FIRE - EARTH - METAL - WATER - WOOD - FIRE is known as this.",HOBBIES_381c_0386,"Cycle of production",HOBBIES_OPT_f92a_000A
"Is irregularly shaped land good to build your home on?",HOBBIES_b821_0387,No,HOBBIES_OPT_bfb9_000B
"According to Feng Shui water symbolizes one of these.",HOBBIES_1e92_0388,Prosperity,HOBBIES_OPT_d254_000B
"The master bedroom should be as far away from the front door as possible.",HOBBIES_4067_0389,True,HOBBIES_OPT_0d1e_000A
"According to Feng Shui the toilet should be this.",HOBBIES_c634_0390,Hidden.,HOBBIES_OPT_3851_000C
"Where were the oldest ears of popcorn found in 1948?",HOBBIES_c3aa_0391,"Bat Cave, New Mexico",HOBBIES_OPT_0b89_000D
"During World War II, Americans increased their popcorn consumption three times, because this product was not as widely available as it had been prior to the war.",HOBBIES_2cac_0392,Sugar,HOBBIES_OPT_6f1a_000D
"When was popcorn first introduced in movie theaters?",HOBBIES_293a_0393,1912,HOBBIES_OPT_c530_000C
"Native American folklore told of calm spirits who lived inside each kernel of popcorn, but they got angry if their homes were heated and finally burst out. In reality, what do these spirits represent?",HOBBIES_32b5_0394,"Water and starch",HOBBIES_OPT_1341_000C
"Popcorn is flavored with salt, butter, sugar, dried spices and many other condiments. In this country they even serve it with vinegar.",HOBBIES_27ea_0395,Sweden,HOBBIES_OPT_3c64_000C
"What is the ideal popping temperature for popcorn?",HOBBIES_c791_0396,"330°-380° F (165°-193°C)",HOBBIES_OPT_8e7d_000C
"The worlds first mobile popcorn machine was introduced in Chicago, Illinois in 1885 by this man.",HOBBIES_e5f1_0397,"Charles Cretors",HOBBIES_OPT_5df7_000B
"What is the industrial name for popcorn kernels that fail to pop?",HOBBIES_6d6e_0398,"Old maids",HOBBIES_OPT_a6b7_000B
"What led to the incredible increase in U.S. sales of popcorn in the 1990s?",HOBBIES_846b_0399,"Availability of microwaves",HOBBIES_OPT_b632_000B
"What was the name of the German doll that inspired Ruth Handler to create the popular fashion doll Barbie?",HOBBIES_ed17_0400,"Bild Lilli",HOBBIES_OPT_1a8d_000A
"Peter Rabbit, the first patented soft toy, initially appeared in a childrens story written by this author.",HOBBIES_eda3_0401,"Beatrix Potter",HOBBIES_OPT_4eb9_000D
"Lego Group, best known for the manufacture of Lego-brand toys, was founded in 1932 in this country.",HOBBIES_c9c2_0402,Denmark,HOBBIES_OPT_f060_000A
"What toy is a must-have gift in the comedy movie Jingle All the Way, starring Arnold Schwarzenegger?",HOBBIES_3907_0403,Turbo-Man,HOBBIES_OPT_e093_000A
"A Matryoshka is a wooden nested doll, whose name is derived from the female first name Matryona, which was popular among peasants in this country.",HOBBIES_9b02_0404,Russia,HOBBIES_OPT_0cc3_000D
"The Teddy Bear was named in honor of President Theodore Roosevelt, who refused to shoot a bear while on a hunting trip in this state.",HOBBIES_0b5e_0405,Mississippi,HOBBIES_OPT_d3ae_000C
"What toy did Apollo 8 astronauts carry into space in 1968?",HOBBIES_cebb_0406,"Silly Putty",HOBBIES_OPT_2bd6_000D
"Which of these toys is seen in Chandler and Joeys apartment on the TV show Friends?",HOBBIES_045a_0407,"Magna Doodle",HOBBIES_OPT_de7f_000C
"What was the nationality of Erno Rubik, the inventor of the 3-D mechanical puzzle, known as the Rubiks Cube?",HOBBIES_dff9_0408,Hungarian,HOBBIES_OPT_244f_000A
"What plastic toy, invented by George Lerner in 1949, has the distinction of being the first toy advertised on television?",HOBBIES_02af_0409,"Mr. Potato Head",HOBBIES_OPT_5713_000C
"Which word refers to the water soluble pigments that give wine its red color?",HOBBIES_5684_0410,anthocyanins,HOBBIES_OPT_75cd_000B
"Used to measure the concentration of sugar in wine, this scale was developed by a French pharmacist.",HOBBIES_8d2d_0411,"baume scale",HOBBIES_OPT_1988_000B
"This term denotes the process of adding sugar to the must, the juice of the freshly pressed grapes, in order to increase alcohol content in wine.",HOBBIES_5fb7_0412,chaptalization,HOBBIES_OPT_125a_000D
"This is a mixture of red and white sparkling wine, that has a high sugar content.",HOBBIES_9421_0413,"Cold Duck",HOBBIES_OPT_efaa_000C
"What is the name of the beneficial mold that develops on grapes under moist conditions and leaves grape crops partially raisined?",HOBBIES_f0d5_0414,"noble rot",HOBBIES_OPT_c401_000B
"This type of grape, native to Europe, was devastated by a pest in the middle 1800s.",HOBBIES_955a_0415,"vitis vinifera",HOBBIES_OPT_f918_000C
"What science deals with fermentation?",HOBBIES_65b7_0416,zymology,HOBBIES_OPT_edd3_000C
"This substance is a product of volcanic activity and is used as preservative in wine making.",HOBBIES_cbd4_0417,"sulfur dioxide",HOBBIES_OPT_2688_000D
"What term is used to denote a trained and knowledgeable wine professional?",HOBBIES_3512_0418,sommelier,HOBBIES_OPT_a14e_000D
"What science studies all aspects of wine and wine making?",HOBBIES_af69_0419,oenology,HOBBIES_OPT_b6f6_000C
"This agent was patented by LOreal.  It is stated to be the only sure UVA sun filter as its molecule remains unaffected by solar energy. Thus, it provides effective and long-lasting sun protection.",HOBBIES_f4a1_0420,"Mexoryl SX",HOBBIES_OPT_902d_000B
"This coenzyme is naturally produced by a specific algae.  It is used for transforming food into energy that the body will use to perform all its activities.  It is also a powerful antioxidant.",HOBBIES_6c16_0421,"Q 10",HOBBIES_OPT_da4e_000C
"This ingredient is often used in anti-cellulite lotions and slim gels because it enhances the micro-circulation and easily dissolves body fat.",HOBBIES_6d23_0422,Caffeine,HOBBIES_OPT_5a61_000D
"These agents are used to transport active ingredients through the skin and take them where they would be most effective.",HOBBIES_dc98_0423,Nanosomes,HOBBIES_OPT_8ee2_000A
"After 10 years of research LOreal found this molecule, which effectively stops hair loss.",HOBBIES_36e5_0424,Aminexil,HOBBIES_OPT_c697_000B
"This ingredient is used in a lot of cosmetic products.  It is rich in micro-elements and minerals because it comes from the depths of the sea.  It has been said that this ingredient can activate the chemical process typical for youthful skin.",HOBBIES_4b4f_0425,"Pearl powder",HOBBIES_OPT_42d7_000C
"These substances are added to lotions and creams because they smooth and soften the skin.  There are several hundred different kinds.",HOBBIES_94c8_0426,Emollients,HOBBIES_OPT_fc17_000C
"These substances act as moisturisers by attracting water to themselves, even from the air.  They are also used to prevent creams from drying out.",HOBBIES_8402_0427,Humectants,HOBBIES_OPT_b27e_000C
"This component produces adenosinetriphosphate, which increases the cells vitality and enables the body to release quick burst of energy.",HOBBIES_ee91_0428,Creatine,HOBBIES_OPT_42e7_000B
"This is a protein complex produced by the bacterium, Clostridium botulinum.  It contains a toxin that causes food poisoning.  However, when injected in small doses it smoothens existing lines and wrinkles.",HOBBIES_8ebc_0429,Botox,HOBBIES_OPT_c30e_000A
"Which of these is not a term used for the building in which maple syrup is boiled?",HOBBIES_fe65_0430,"Sugar Barn",HOBBIES_OPT_4409_000C
"Canada is by far the worlds largest maple syrup producer. Approximately what part of the worlds maple syrup is produced in Canada?",HOBBIES_ef82_0431,80%,HOBBIES_OPT_357e_000A
"Sugar on snow is a popular New England treat. It is boiled maple syrup cooled in snow and placed on sticks. Which food item is not traditionally served with this candy?",HOBBIES_32ed_0432,"Shortbread cookies",HOBBIES_OPT_4e48_000C
"The production of maple syrup traditionally starts in what month?",HOBBIES_bfd2_0433,February,HOBBIES_OPT_031e_000A
"It takes 40 litres (10 gallons) of maple sap to make 2 litres (a half gallon) of maple syrup.",HOBBIES_fa53_0434,False,HOBBIES_OPT_5119_000A
"How old must a tree be before it can be tapped for maple syrup production?",HOBBIES_5aef_0435,"40 years old",HOBBIES_OPT_b87a_000C
"During the years of the Civil War molasses was made using maple syrup because it did not require slave labor.",HOBBIES_3796_0436,True,HOBBIES_OPT_e6cc_000A
"Which state produces the most maple syrup in New England?",HOBBIES_5575_0437,Vermont,HOBBIES_OPT_373c_000B
"Approximately how many commercial maple syrup producers are there in North America?",HOBBIES_1075_0438,"16,000",HOBBIES_OPT_89bc_000B
"India Pale Ale was originally made in India.",HOBBIES_2cf6_0439,False,HOBBIES_OPT_97c1_000A
"What is the name of the oldest brewery in the USA that is still operating?",HOBBIES_bf00_0440,Yuengling,HOBBIES_OPT_7baf_000D
"In mediaeval England, what was an ale-connor?",HOBBIES_de1f_0441,"A beer-tester",HOBBIES_OPT_8f5c_000D
"The worlds strongest lager is named after Santa Claus.",HOBBIES_d839_0442,True,HOBBIES_OPT_e5e1_000B
"Bread is one of the oldest prepared foods.",HOBBIES_e269_0443,True,HOBBIES_OPT_8bda_000B
"What happened to the first prototype of the bread-slicing machine?",HOBBIES_976f_0444,"It was destroyed in a fire.",HOBBIES_OPT_e3e7_000C
"The bread-slicing machine was first commercially used by the Chillicothe Baking Company of Chillicothe, Missouri.",HOBBIES_cf18_0445,True,HOBBIES_OPT_8df2_000B
"When was the first loaf of sliced bread sold?",HOBBIES_5802_0446,"July 7, 1928",HOBBIES_OPT_393f_000D
"Gustav Papendick bought the second bread-slicer.",HOBBIES_59ca_0447,True,HOBBIES_OPT_5d9c_000B
"Who prompted the marketing of sliced bread in 1928?",HOBBIES_4d67_0448,"W.E. Long",HOBBIES_OPT_10f5_000D
"When was Wonder Bread  first marketed in the USA as pre-sliced bread?",HOBBIES_4574_0449,1930,HOBBIES_OPT_7a1a_000D
"Americas entry into World War Two led to a ban on sliced bread starting in August 1943.",HOBBIES_872c_0450,False,HOBBIES_OPT_e159_000A
"The phase Greatest thing since sliced bread derived from a Wonder Bread advertising campaign.",HOBBIES_d3a1_0451,True,HOBBIES_OPT_c251_000B
"First corn is usually attacked by a parasitic fungal infestation. The kernels swell to as much as 9 times normal size, and then darken. They are collected, canned, and sold to the public as a delicacy. Which one of these is NOT a name for this food?",HOBBIES_9cad_0452,Balut,HOBBIES_OPT_6052_000B
"Which of these is not the equivalent of what Americans often call head cheese?",HOBBIES_1274_0453,Kumiss,HOBBIES_OPT_e710_000D
"This is an Italian delicacy consisting of raw beef, tuna or veal that has been pounded and cut into very thin slices. It is served with a mustard sauce and is usually placed on a bed of arugula and green with an olive oil/lemon juice dressing.",HOBBIES_d4f9_0454,Carpaccio,HOBBIES_OPT_6dd0_000D
